spectrum,peak_kev,fwhm_kev,winner,cand_name,cand_kev,cand_intensity_pct,cand_miss_kev,cand_miss_fwhm
RC101_I131,82.540,28.880,Pb x-ray,Ac-228,129.065,2.42,46.525,1.6110
RC101_I131,167.832,53.068,U-235,Am-243,74.660,67.2,93.172,1.7557
RC101_I131,167.832,53.068,U-235,Np-239,106.000,25.34,61.832,1.1651
RC101_I131,167.832,53.068,U-235,Th-234,112.810,0.21,55.022,1.0368
RC101_I131,167.832,53.068,U-235,Eu-152,125.000,28.53,42.832,0.8071
RC101_I131,167.832,53.068,U-235,U-235,145.000,10.96,22.832,0.4302
RC101_I131,167.832,53.068,U-235,Pu-238,152.000,0.0009,15.832,0.2983
RC101_I131,167.832,53.068,U-235,Ra-226,186.211,3.64,18.379,0.3463
RC101_I131,167.832,53.068,U-235,Lu-176,202.000,77.9688,34.168,0.6438
RC101_I131,167.832,53.068,U-235,U-237,208.005,21.2,40.173,0.7570
RC101_I131,167.832,53.068,U-235,Ac-228,211.000,3.89,43.168,0.8134
RC101_I131,167.832,53.068,U-235,Np-239,228.000,10.73,60.168,1.1338
RC101_I131,167.832,53.068,U-235,Pb-212,238.000,43.6,70.168,1.3222
RC101_I131,167.832,53.068,U-235,Pb-214,241.000,7.2615,73.168,1.3788
RC101_I131,167.832,53.068,U-235,Eu-152,244.000,7.55,76.168,1.4353
RC101_I131,167.832,53.068,U-235,Pb x-ray,74.969,100,92.863,1.7499
RC101_I131,167.832,53.068,U-235,Pb x-ray,72.804,59.5,95.028,1.7907
RC101_I131,167.832,53.068,U-235,Pb x-ray,84.936,23,82.896,1.5621
RC101_I131,167.832,53.068,U-235,Pb x-ray,87.300,8,80.532,1.5175
RC101_I131,167.832,53.068,U-235,W x-ray,67.244,22,100.588,1.8954
RC101_I131,167.832,53.068,U-235,W x-ray,69.067,8,98.765,1.8611
RC101_I131,167.832,53.068,U-235,Ac-228,129.065,2.42,38.767,0.7305
RC101_I131,167.832,53.068,U-235,U-235,185.715,57,17.883,0.3370
RC101_I131,360.235,64.836,Ba-133,Pb-212,238.000,43.6,122.235,1.8853
RC101_I131,360.235,64.836,Ba-133,Pb-214,241.000,7.2615,119.235,1.8390
RC101_I131,360.235,64.836,Ba-133,Eu-152,244.000,7.55,116.235,1.7928
RC101_I131,360.235,64.836,Ba-133,Np-239,277.000,14.505,83.235,1.2838
RC101_I131,360.235,64.836,Ba-133,I-131,284.000,6.1207,76.235,1.1758
RC101_I131,360.235,64.836,Ba-133,Pb-214,295.000,18.4672,65.235,1.0062
RC101_I131,360.235,64.836,Ba-133,Lu-176,307.000,93.6,53.235,0.8211
RC101_I131,360.235,64.836,Ba-133,Np-239,315.000,1.6,45.235,0.6977
RC101_I131,360.235,64.836,Ba-133,Ac-228,338.000,11.27,22.235,0.3429
RC101_I131,360.235,64.836,Ba-133,Eu-152,345.000,26.59,15.235,0.2350
RC101_I131,360.235,64.836,Ba-133,Pb-214,353.000,35.7166,7.235,0.1116
RC101_I131,360.235,64.836,Ba-133,Ba-133,358.000,62.05,2.235,0.0345
RC101_I131,360.235,64.836,Ba-133,I-131,364.000,81.5,3.765,0.0581
RC101_I131,360.235,64.836,Ba-133,Pu-239,375.000,0.0016,14.765,0.2277
RC101_I131,360.235,64.836,Ba-133,Pu-241,400.000,0,39.765,0.6133
RC101_I131,360.235,64.836,Ba-133,Ac-228,409.000,1.92,48.765,0.7521
RC101_I131,360.235,64.836,Ba-133,Ag-108m,433.000,90.5,72.765,1.1223
RC101_I131,360.235,64.836,Ba-133,Ac-228,463.000,4.4,102.765,1.5850
RC101_I131,360.235,64.836,Ba-133,Ac-228,328.000,2.95,32.235,0.4972
RC101_I131,622.531,82.125,Ag-108m,Ac-228,463.000,4.4,159.531,1.9425
RC101_I131,622.531,82.125,Ag-108m,Tl-208,510.000,8.1224,112.531,1.3702
RC101_I131,622.531,82.125,Ag-108m,Annihilation,511.000,0,111.531,1.3581
RC101_I131,622.531,82.125,Ag-108m,Tl-208,583.000,30.549,39.531,0.4814
RC101_I131,622.531,82.125,Ag-108m,Bi-214,609.000,45.44,13.531,0.1648
RC101_I131,622.531,82.125,Ag-108m,Ag-108m,614.000,89.8,8.531,0.1039
RC101_I131,622.531,82.125,Ag-108m,I-131,636.000,7.1557,13.469,0.1640
RC101_I131,622.531,82.125,Ag-108m,Cs-137,662.000,85.1,39.469,0.4806
RC101_I131,622.531,82.125,Ag-108m,I-131,722.000,1.7686,99.469,1.2112
RC101_I131,622.531,82.125,Ag-108m,Bi-212,727.330,6.67,104.799,1.2761
RC101_I131,622.531,82.125,Ag-108m,Ac-228,726.863,0.62,104.332,1.2704
RC101_I131,622.531,82.125,Ag-108m,Pa-234m,766.000,0.317,143.469,1.7470
RC101_I131,622.531,82.125,Ag-108m,Eu-152,780.000,12.93,157.469,1.9174
RC101_I131,622.531,82.125,Ag-108m,Bi-214,768.360,4.89,145.829,1.7757
RC103_Charoite,31.357,10.435,,Low Bremsstrahlung x-rays,15.000,0,16.357,1.5675
RC103_Charoite,31.357,10.435,,Am-241,26.345,2.27,5.012,0.4803
RC103_Charoite,31.357,10.435,,Pb-210,46.539,4.25,15.182,1.4548
RC103_Charoite,66.430,19.274,W x-ray,Pb-210,46.539,4.25,19.891,1.0320
RC103_Charoite,66.430,19.274,W x-ray,Am-241,59.541,35.9,6.889,0.3574
RC103_Charoite,66.430,19.274,W x-ray,Am-243,74.660,67.2,8.230,0.4270
RC103_Charoite,66.430,19.274,W x-ray,Pb x-ray,74.969,100,8.539,0.4430
RC103_Charoite,66.430,19.274,W x-ray,Pb x-ray,72.804,59.5,6.374,0.3307
RC103_Charoite,66.430,19.274,W x-ray,Pb x-ray,84.936,23,18.506,0.9601
RC103_Charoite,66.430,19.274,W x-ray,Pb x-ray,87.300,8,20.870,1.0828
RC103_Charoite,66.430,19.274,W x-ray,W x-ray,59.318,100,7.112,0.3690
RC103_Charoite,66.430,19.274,W x-ray,W x-ray,57.981,57.6,8.449,0.4384
RC103_Charoite,66.430,19.274,W x-ray,W x-ray,67.244,22,0.814,0.0422
RC103_Charoite,66.430,19.274,W x-ray,W x-ray,69.067,8,2.637,0.1368
RC103_Charoite,185.247,23.193,U-235,U-235,145.000,10.96,40.247,1.7353
RC103_Charoite,185.247,23.193,U-235,Pu-238,152.000,0.0009,33.247,1.4335
RC103_Charoite,185.247,23.193,U-235,Ra-226,186.211,3.64,0.964,0.0416
RC103_Charoite,185.247,23.193,U-235,Lu-176,202.000,77.9688,16.753,0.7223
RC103_Charoite,185.247,23.193,U-235,U-237,208.005,21.2,22.758,0.9813
RC103_Charoite,185.247,23.193,U-235,Ac-228,211.000,3.89,25.753,1.1104
RC103_Charoite,185.247,23.193,U-235,Np-239,228.000,10.73,42.753,1.8434
RC103_Charoite,185.247,23.193,U-235,U-235,185.715,57,0.468,0.0202
RC103_Charoite,234.496,29.043,Pb-212,Ra-226,186.211,3.64,48.285,1.6625
RC103_Charoite,234.496,29.043,Pb-212,Lu-176,202.000,77.9688,32.496,1.1189
RC103_Charoite,234.496,29.043,Pb-212,U-237,208.005,21.2,26.491,0.9121
RC103_Charoite,234.496,29.043,Pb-212,Ac-228,211.000,3.89,23.496,0.8090
RC103_Charoite,234.496,29.043,Pb-212,Np-239,228.000,10.73,6.496,0.2237
RC103_Charoite,234.496,29.043,Pb-212,Pb-212,238.000,43.6,3.504,0.1206
RC103_Charoite,234.496,29.043,Pb-212,Pb-214,241.000,7.2615,6.504,0.2239
RC103_Charoite,234.496,29.043,Pb-212,Eu-152,244.000,7.55,9.504,0.3272
RC103_Charoite,234.496,29.043,Pb-212,Np-239,277.000,14.505,42.504,1.4635
RC103_Charoite,234.496,29.043,Pb-212,I-131,284.000,6.1207,49.504,1.7045
RC103_Charoite,234.496,29.043,Pb-212,U-235,185.715,57,48.781,1.6796
RC103_Charoite,293.628,24.140,Pb-214,Np-239,277.000,14.505,16.628,0.6888
RC103_Charoite,293.628,24.140,Pb-214,I-131,284.000,6.1207,9.628,0.3988
RC103_Charoite,293.628,24.140,Pb-214,Pb-214,295.000,18.4672,1.372,0.0568
RC103_Charoite,293.628,24.140,Pb-214,Lu-176,307.000,93.6,13.372,0.5539
RC103_Charoite,293.628,24.140,Pb-214,Np-239,315.000,1.6,21.372,0.8854
RC103_Charoite,293.628,24.140,Pb-214,Ac-228,338.000,11.27,44.372,1.8381
RC103_Charoite,293.628,24.140,Pb-214,Ac-228,328.000,2.95,34.372,1.4239
RC103_Charoite,357.510,32.878,Ba-133,Pb-214,295.000,18.4672,62.510,1.9013
RC103_Charoite,357.510,32.878,Ba-133,Lu-176,307.000,93.6,50.510,1.5363
RC103_Charoite,357.510,32.878,Ba-133,Np-239,315.000,1.6,42.510,1.2930
RC103_Charoite,357.510,32.878,Ba-133,Ac-228,338.000,11.27,19.510,0.5934
RC103_Charoite,357.510,32.878,Ba-133,Eu-152,345.000,26.59,12.510,0.3805
RC103_Charoite,357.510,32.878,Ba-133,Pb-214,353.000,35.7166,4.510,0.1372
RC103_Charoite,357.510,32.878,Ba-133,Ba-133,358.000,62.05,0.490,0.0149
RC103_Charoite,357.510,32.878,Ba-133,I-131,364.000,81.5,6.490,0.1974
RC103_Charoite,357.510,32.878,Ba-133,Pu-239,375.000,0.0016,17.490,0.5320
RC103_Charoite,357.510,32.878,Ba-133,Pu-241,400.000,0,42.490,1.2923
RC103_Charoite,357.510,32.878,Ba-133,Ac-228,409.000,1.92,51.490,1.5661
RC103_Charoite,357.510,32.878,Ba-133,Ac-228,328.000,2.95,29.510,0.8976
RC103_Charoite,610.621,53.349,Bi-214,Tl-208,510.000,8.1224,100.621,1.8861
RC103_Charoite,610.621,53.349,Bi-214,Annihilation,511.000,0,99.621,1.8674
RC103_Charoite,610.621,53.349,Bi-214,Tl-208,583.000,30.549,27.621,0.5177
RC103_Charoite,610.621,53.349,Bi-214,Bi-214,609.000,45.44,1.621,0.0304
RC103_Charoite,610.621,53.349,Bi-214,Ag-108m,614.000,89.8,3.379,0.0633
RC103_Charoite,610.621,53.349,Bi-214,I-131,636.000,7.1557,25.379,0.4757
RC103_Charoite,610.621,53.349,Bi-214,Cs-137,662.000,85.1,51.379,0.9631
RC103_Cs137_0cm,32.454,11.165,,Low Bremsstrahlung x-rays,15.000,0,17.454,1.5633
RC103_Cs137_0cm,32.454,11.165,,Am-241,26.345,2.27,6.109,0.5472
RC103_Cs137_0cm,32.454,11.165,,Pb-210,46.539,4.25,14.085,1.2615
RC103_Cs137_0cm,200.920,32.386,Lu-176,U-235,145.000,10.96,55.920,1.7267
RC103_Cs137_0cm,200.920,32.386,Lu-176,Pu-238,152.000,0.0009,48.920,1.5106
RC103_Cs137_0cm,200.920,32.386,Lu-176,Ra-226,186.211,3.64,14.709,0.4542
RC103_Cs137_0cm,200.920,32.386,Lu-176,Lu-176,202.000,77.9688,1.080,0.0333
RC103_Cs137_0cm,200.920,32.386,Lu-176,U-237,208.005,21.2,7.085,0.2188
RC103_Cs137_0cm,200.920,32.386,Lu-176,Ac-228,211.000,3.89,10.080,0.3112
RC103_Cs137_0cm,200.920,32.386,Lu-176,Np-239,228.000,10.73,27.080,0.8362
RC103_Cs137_0cm,200.920,32.386,Lu-176,Pb-212,238.000,43.6,37.080,1.1449
RC103_Cs137_0cm,200.920,32.386,Lu-176,Pb-214,241.000,7.2615,40.080,1.2376
RC103_Cs137_0cm,200.920,32.386,Lu-176,Eu-152,244.000,7.55,43.080,1.3302
RC103_Cs137_0cm,200.920,32.386,Lu-176,U-235,185.715,57,15.205,0.4695
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Ac-228,338.000,11.27,105.204,1.7928
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Eu-152,345.000,26.59,98.204,1.6735
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Pb-214,353.000,35.7166,90.204,1.5372
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Ba-133,358.000,62.05,85.204,1.4520
RC103_Cs137_0cm,443.204,58.680,Ag-108m,I-131,364.000,81.5,79.204,1.3498
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Pu-239,375.000,0.0016,68.204,1.1623
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Pu-241,400.000,0,43.204,0.7363
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Ac-228,409.000,1.92,34.204,0.5829
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Ag-108m,433.000,90.5,10.204,0.1739
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Ac-228,463.000,4.4,19.796,0.3374
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Tl-208,510.000,8.1224,66.796,1.1383
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Annihilation,511.000,0,67.796,1.1554
RC103_Cs137_0cm,443.204,58.680,Ag-108m,Ac-228,328.000,2.95,115.204,1.9632
RC103_Cs137_0cm,659.423,60.426,Cs-137,Tl-208,583.000,30.549,76.423,1.2647
RC103_Cs137_0cm,659.423,60.426,Cs-137,Bi-214,609.000,45.44,50.423,0.8345
RC103_Cs137_0cm,659.423,60.426,Cs-137,Ag-108m,614.000,89.8,45.423,0.7517
RC103_Cs137_0cm,659.423,60.426,Cs-137,I-131,636.000,7.1557,23.423,0.3876
RC103_Cs137_0cm,659.423,60.426,Cs-137,Cs-137,662.000,85.1,2.577,0.0427
RC103_Cs137_0cm,659.423,60.426,Cs-137,I-131,722.000,1.7686,62.577,1.0356
RC103_Cs137_0cm,659.423,60.426,Cs-137,Bi-212,727.330,6.67,67.907,1.1238
RC103_Cs137_0cm,659.423,60.426,Cs-137,Ac-228,726.863,0.62,67.440,1.1161
RC103_Cs137_0cm,659.423,60.426,Cs-137,Pa-234m,766.000,0.317,106.577,1.7638
RC103_Cs137_0cm,659.423,60.426,Cs-137,Eu-152,780.000,12.93,120.577,1.9955
RC103_Cs137_0cm,659.423,60.426,Cs-137,Bi-214,768.360,4.89,108.937,1.8028
RC103_K40,589.990,41.409,Tl-208,Tl-208,510.000,8.1224,79.990,1.9317
RC103_K40,589.990,41.409,Tl-208,Annihilation,511.000,0,78.990,1.9076
RC103_K40,589.990,41.409,Tl-208,Tl-208,583.000,30.549,6.990,0.1688
RC103_K40,589.990,41.409,Tl-208,Bi-214,609.000,45.44,19.010,0.4591
RC103_K40,589.990,41.409,Tl-208,Ag-108m,614.000,89.8,24.010,0.5798
RC103_K40,589.990,41.409,Tl-208,I-131,636.000,7.1557,46.010,1.1111
RC103_K40,589.990,41.409,Tl-208,Cs-137,662.000,85.1,72.010,1.7390
RC103_K40,1175.940,107.782,Co-60,Ac-228,964.000,4.99,211.940,1.9664
RC103_K40,1175.940,107.782,Co-60,Ac-228,968.000,15.8,207.940,1.9293
RC103_K40,1175.940,107.782,Co-60,Pa-234m,1001.000,0.842,174.940,1.6231
RC103_K40,1175.940,107.782,Co-60,Eu-152,1111.000,13.67,64.940,0.6025
RC103_K40,1175.940,107.782,Co-60,Bi-214,1120.000,14.9,55.940,0.5190
RC103_K40,1175.940,107.782,Co-60,Co-60,1173.000,99.85,2.940,0.0273
RC103_K40,1175.940,107.782,Co-60,Bi-214,1238.000,5.83,62.060,0.5758
RC103_K40,1175.940,107.782,Co-60,Co-60,1332.000,99.9826,156.060,1.4479
RC103_K40,1175.940,107.782,Co-60,Bi-214,1377.000,3.985,201.060,1.8654
RC103_K40,1480.987,102.708,K-40,Co-60,1332.000,99.9826,148.987,1.4506
RC103_K40,1480.987,102.708,K-40,Bi-214,1377.000,3.985,103.987,1.0125
RC103_K40,1480.987,102.708,K-40,K-40,1460.000,10.66,20.987,0.2043
RC103_K40,1480.987,102.708,K-40,Ac-228,1588.000,3.22,107.013,1.0419
RC103_K40Village,1189.139,94.162,Co-60,Pa-234m,1001.000,0.842,188.139,1.9980
RC103_K40Village,1189.139,94.162,Co-60,Eu-152,1111.000,13.67,78.139,0.8298
RC103_K40Village,1189.139,94.162,Co-60,Bi-214,1120.000,14.9,69.139,0.7343
RC103_K40Village,1189.139,94.162,Co-60,Co-60,1173.000,99.85,16.139,0.1714
RC103_K40Village,1189.139,94.162,Co-60,Bi-214,1238.000,5.83,48.861,0.5189
RC103_K40Village,1189.139,94.162,Co-60,Co-60,1332.000,99.9826,142.861,1.5172
RC103_K40Village,1189.139,94.162,Co-60,Bi-214,1377.000,3.985,187.861,1.9951
RC103_K40Village,1463.202,94.567,K-40,Co-60,1332.000,99.9826,131.202,1.3874
RC103_K40Village,1463.202,94.567,K-40,Bi-214,1377.000,3.985,86.202,0.9116
RC103_K40Village,1463.202,94.567,K-40,K-40,1460.000,10.66,3.202,0.0339
RC103_K40Village,1463.202,94.567,K-40,Ac-228,1588.000,3.22,124.798,1.3197
RC103_K40Village,2609.580,84.228,Tl-208,Bi-214,2447.000,1.545,162.580,1.9302
RC103_K40Village,2609.580,84.228,Tl-208,Tl-208,2614.000,35.8516,4.420,0.0525
RC103_Lu176,58.101,15.832,W x-ray,Pb-210,46.539,4.25,11.562,0.7303
RC103_Lu176,58.101,15.832,W x-ray,Am-241,59.541,35.9,1.440,0.0909
RC103_Lu176,58.101,15.832,W x-ray,Am-243,74.660,67.2,16.559,1.0459
RC103_Lu176,58.101,15.832,W x-ray,Pb x-ray,74.969,100,16.868,1.0655
RC103_Lu176,58.101,15.832,W x-ray,Pb x-ray,72.804,59.5,14.703,0.9287
RC103_Lu176,58.101,15.832,W x-ray,Pb x-ray,84.936,23,26.835,1.6950
RC103_Lu176,58.101,15.832,W x-ray,Pb x-ray,87.300,8,29.199,1.8443
RC103_Lu176,58.101,15.832,W x-ray,W x-ray,59.318,100,1.217,0.0769
RC103_Lu176,58.101,15.832,W x-ray,W x-ray,57.981,57.6,0.120,0.0076
RC103_Lu176,58.101,15.832,W x-ray,W x-ray,67.244,22,9.143,0.5775
RC103_Lu176,58.101,15.832,W x-ray,W x-ray,69.067,8,10.966,0.6927
RC103_Lu176,91.682,9.764,Pb x-ray,Am-243,74.660,67.2,17.022,1.7433
RC103_Lu176,91.682,9.764,Pb x-ray,Np-239,106.000,25.34,14.318,1.4663
RC103_Lu176,91.682,9.764,Pb x-ray,Pb x-ray,74.969,100,16.713,1.7117
RC103_Lu176,91.682,9.764,Pb x-ray,Pb x-ray,72.804,59.5,18.878,1.9334
RC103_Lu176,91.682,9.764,Pb x-ray,Pb x-ray,84.936,23,6.746,0.6909
RC103_Lu176,91.682,9.764,Pb x-ray,Pb x-ray,87.300,8,4.382,0.4488
RC103_Lu176,151.920,15.916,U-235,Eu-152,125.000,28.53,26.920,1.6915
RC103_Lu176,151.920,15.916,U-235,U-235,145.000,10.96,6.920,0.4348
RC103_Lu176,151.920,15.916,U-235,Pu-238,152.000,0.0009,0.080,0.0050
RC103_Lu176,151.920,15.916,U-235,Ac-228,129.065,2.42,22.855,1.4360
RC103_Lu176,202.790,28.920,Lu-176,U-235,145.000,10.96,57.790,1.9983
RC103_Lu176,202.790,28.920,Lu-176,Pu-238,152.000,0.0009,50.790,1.7562
RC103_Lu176,202.790,28.920,Lu-176,Ra-226,186.211,3.64,16.579,0.5733
RC103_Lu176,202.790,28.920,Lu-176,Lu-176,202.000,77.9688,0.790,0.0273
RC103_Lu176,202.790,28.920,Lu-176,U-237,208.005,21.2,5.215,0.1803
RC103_Lu176,202.790,28.920,Lu-176,Ac-228,211.000,3.89,8.210,0.2839
RC103_Lu176,202.790,28.920,Lu-176,Np-239,228.000,10.73,25.210,0.8717
RC103_Lu176,202.790,28.920,Lu-176,Pb-212,238.000,43.6,35.210,1.2175
RC103_Lu176,202.790,28.920,Lu-176,Pb-214,241.000,7.2615,38.210,1.3213
RC103_Lu176,202.790,28.920,Lu-176,Eu-152,244.000,7.55,41.210,1.4250
RC103_Lu176,202.790,28.920,Lu-176,U-235,185.715,57,17.075,0.5904
RC103_Lu176,305.265,38.119,Lu-176,Pb-212,238.000,43.6,67.265,1.7646
RC103_Lu176,305.265,38.119,Lu-176,Pb-214,241.000,7.2615,64.265,1.6859
RC103_Lu176,305.265,38.119,Lu-176,Eu-152,244.000,7.55,61.265,1.6072
RC103_Lu176,305.265,38.119,Lu-176,Np-239,277.000,14.505,28.265,0.7415
RC103_Lu176,305.265,38.119,Lu-176,I-131,284.000,6.1207,21.265,0.5579
RC103_Lu176,305.265,38.119,Lu-176,Pb-214,295.000,18.4672,10.265,0.2693
RC103_Lu176,305.265,38.119,Lu-176,Lu-176,307.000,93.6,1.735,0.0455
RC103_Lu176,305.265,38.119,Lu-176,Np-239,315.000,1.6,9.735,0.2554
RC103_Lu176,305.265,38.119,Lu-176,Ac-228,338.000,11.27,32.735,0.8588
RC103_Lu176,305.265,38.119,Lu-176,Eu-152,345.000,26.59,39.735,1.0424
RC103_Lu176,305.265,38.119,Lu-176,Pb-214,353.000,35.7166,47.735,1.2523
RC103_Lu176,305.265,38.119,Lu-176,Ba-133,358.000,62.05,52.735,1.3834
RC103_Lu176,305.265,38.119,Lu-176,I-131,364.000,81.5,58.735,1.5408
RC103_Lu176,305.265,38.119,Lu-176,Pu-239,375.000,0.0016,69.735,1.8294
RC103_Lu176,305.265,38.119,Lu-176,Ac-228,328.000,2.95,22.735,0.5964
RC103_Lu176,520.662,46.376,Annihilation,Ag-108m,433.000,90.5,87.662,1.8902
RC103_Lu176,520.662,46.376,Annihilation,Ac-228,463.000,4.4,57.662,1.2434
RC103_Lu176,520.662,46.376,Annihilation,Tl-208,510.000,8.1224,10.662,0.2299
RC103_Lu176,520.662,46.376,Annihilation,Annihilation,511.000,0,9.662,0.2083
RC103_Lu176,520.662,46.376,Annihilation,Tl-208,583.000,30.549,62.338,1.3442
RC103_Lu176,520.662,46.376,Annihilation,Bi-214,609.000,45.44,88.338,1.9048
RC103_Th232Village,31.722,9.879,,Low Bremsstrahlung x-rays,15.000,0,16.722,1.6926
RC103_Th232Village,31.722,9.879,,Am-241,26.345,2.27,5.377,0.5442
RC103_Th232Village,31.722,9.879,,Pb-210,46.539,4.25,14.817,1.4998
RC103_Th232Village,71.867,18.996,Pb x-ray,Pb-210,46.539,4.25,25.328,1.3334
RC103_Th232Village,71.867,18.996,Pb x-ray,Am-241,59.541,35.9,12.326,0.6489
RC103_Th232Village,71.867,18.996,Pb x-ray,Am-243,74.660,67.2,2.793,0.1470
RC103_Th232Village,71.867,18.996,Pb x-ray,Np-239,106.000,25.34,34.133,1.7969
RC103_Th232Village,71.867,18.996,Pb x-ray,Pb x-ray,74.969,100,3.102,0.1633
RC103_Th232Village,71.867,18.996,Pb x-ray,Pb x-ray,72.804,59.5,0.937,0.0493
RC103_Th232Village,71.867,18.996,Pb x-ray,Pb x-ray,84.936,23,13.069,0.6880
RC103_Th232Village,71.867,18.996,Pb x-ray,Pb x-ray,87.300,8,15.433,0.8124
RC103_Th232Village,71.867,18.996,Pb x-ray,W x-ray,59.318,100,12.549,0.6606
RC103_Th232Village,71.867,18.996,Pb x-ray,W x-ray,57.981,57.6,13.886,0.7310
RC103_Th232Village,71.867,18.996,Pb x-ray,W x-ray,67.244,22,4.623,0.2434
RC103_Th232Village,71.867,18.996,Pb x-ray,W x-ray,69.067,8,2.800,0.1474
RC103_Th232Village,129.875,16.534,Ac-228,Np-239,106.000,25.34,23.875,1.4440
RC103_Th232Village,129.875,16.534,Ac-228,Th-234,112.810,0.21,17.065,1.0321
RC103_Th232Village,129.875,16.534,Ac-228,Eu-152,125.000,28.53,4.875,0.2948
RC103_Th232Village,129.875,16.534,Ac-228,U-235,145.000,10.96,15.125,0.9148
RC103_Th232Village,129.875,16.534,Ac-228,Pu-238,152.000,0.0009,22.125,1.3382
RC103_Th232Village,129.875,16.534,Ac-228,Ac-228,129.065,2.42,0.810,0.0490
RC103_Th232Village,238.399,30.272,Pb-212,Ra-226,186.211,3.64,52.188,1.7240
RC103_Th232Village,238.399,30.272,Pb-212,Lu-176,202.000,77.9688,36.399,1.2024
RC103_Th232Village,238.399,30.272,Pb-212,U-237,208.005,21.2,30.394,1.0040
RC103_Th232Village,238.399,30.272,Pb-212,Ac-228,211.000,3.89,27.399,0.9051
RC103_Th232Village,238.399,30.272,Pb-212,Np-239,228.000,10.73,10.399,0.3435
RC103_Th232Village,238.399,30.272,Pb-212,Pb-212,238.000,43.6,0.399,0.0132
RC103_Th232Village,238.399,30.272,Pb-212,Pb-214,241.000,7.2615,2.601,0.0859
RC103_Th232Village,238.399,30.272,Pb-212,Eu-152,244.000,7.55,5.601,0.1850
RC103_Th232Village,238.399,30.272,Pb-212,Np-239,277.000,14.505,38.601,1.2751
RC103_Th232Village,238.399,30.272,Pb-212,I-131,284.000,6.1207,45.601,1.5064
RC103_Th232Village,238.399,30.272,Pb-212,Pb-214,295.000,18.4672,56.601,1.8698
RC103_Th232Village,238.399,30.272,Pb-212,U-235,185.715,57,52.684,1.7404
RC103_Th232Village,340.031,34.591,Ac-228,Np-239,277.000,14.505,63.031,1.8222
RC103_Th232Village,340.031,34.591,Ac-228,I-131,284.000,6.1207,56.031,1.6198
RC103_Th232Village,340.031,34.591,Ac-228,Pb-214,295.000,18.4672,45.031,1.3018
RC103_Th232Village,340.031,34.591,Ac-228,Lu-176,307.000,93.6,33.031,0.9549
RC103_Th232Village,340.031,34.591,Ac-228,Np-239,315.000,1.6,25.031,0.7236
RC103_Th232Village,340.031,34.591,Ac-228,Ac-228,338.000,11.27,2.031,0.0587
RC103_Th232Village,340.031,34.591,Ac-228,Eu-152,345.000,26.59,4.969,0.1436
RC103_Th232Village,340.031,34.591,Ac-228,Pb-214,353.000,35.7166,12.969,0.3749
RC103_Th232Village,340.031,34.591,Ac-228,Ba-133,358.000,62.05,17.969,0.5195
RC103_Th232Village,340.031,34.591,Ac-228,I-131,364.000,81.5,23.969,0.6929
RC103_Th232Village,340.031,34.591,Ac-228,Pu-239,375.000,0.0016,34.969,1.0109
RC103_Th232Village,340.031,34.591,Ac-228,Pu-241,400.000,0,59.969,1.7336
RC103_Th232Village,340.031,34.591,Ac-228,Ac-228,409.000,1.92,68.969,1.9938
RC103_Th232Village,340.031,34.591,Ac-228,Ac-228,328.000,2.95,12.031,0.3478
RC103_Th232Village,582.794,48.646,Tl-208,Tl-208,510.000,8.1224,72.794,1.4964
RC103_Th232Village,582.794,48.646,Tl-208,Annihilation,511.000,0,71.794,1.4758
RC103_Th232Village,582.794,48.646,Tl-208,Tl-208,583.000,30.549,0.206,0.0042
RC103_Th232Village,582.794,48.646,Tl-208,Bi-214,609.000,45.44,26.206,0.5387
RC103_Th232Village,582.794,48.646,Tl-208,Ag-108m,614.000,89.8,31.206,0.6415
RC103_Th232Village,582.794,48.646,Tl-208,I-131,636.000,7.1557,53.206,1.0937
RC103_Th232Village,582.794,48.646,Tl-208,Cs-137,662.000,85.1,79.206,1.6282
RC103_Th232Village,716.471,42.424,,I-131,636.000,7.1557,80.471,1.8968
RC103_Th232Village,716.471,42.424,,Cs-137,662.000,85.1,54.471,1.2840
RC103_Th232Village,716.471,42.424,,I-131,722.000,1.7686,5.529,0.1303
RC103_Th232Village,716.471,42.424,,Bi-212,727.330,6.67,10.859,0.2560
RC103_Th232Village,716.471,42.424,,Ac-228,726.863,0.62,10.392,0.2450
RC103_Th232Village,716.471,42.424,,Pa-234m,766.000,0.317,49.529,1.1675
RC103_Th232Village,716.471,42.424,,Eu-152,780.000,12.93,63.529,1.4975
RC103_Th232Village,716.471,42.424,,Ac-228,794.000,4.25,77.529,1.8275
RC103_Th232Village,716.471,42.424,,Cs-134,798.000,85.46,81.529,1.9217
RC103_Th232Village,716.471,42.424,,Bi-214,768.360,4.89,51.889,1.2231
RC103_Th232Village,909.608,96.575,Ac-228,I-131,722.000,1.7686,187.608,1.9426
