ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu
1767,668.701,7.026,7.026,0.059,0.000,0.059,0.000
1768,669.095,3.499,3.499,0.063,0.000,0.063,0.000
1769,669.489,0.000,-0.972,0.066,0.000,0.066,0.000
1770,669.883,0.029,0.029,0.070,0.000,0.070,0.000
1771,670.277,0.000,-4.972,0.074,0.000,0.074,0.000
1772,670.671,0.380,0.380,0.078,0.000,0.078,0.000
1773,671.066,0.000,-2.499,0.082,0.000,0.082,0.000
1774,671.460,0.000,-0.444,0.087,0.000,0.087,0.000
1775,671.854,0.000,-2.738,0.092,0.000,0.092,0.000
1776,672.248,5.497,5.497,0.097,0.000,0.097,0.000
1777,672.643,7.732,7.732,0.102,0.000,0.102,0.000
1778,673.037,0.000,-5.798,0.107,0.000,0.107,0.000
1779,673.431,0.000,-1.558,0.113,0.000,0.113,0.000
1780,673.826,3.028,3.028,0.119,0.000,0.119,0.000
1781,674.220,3.910,3.910,0.125,0.000,0.125,0.000
1782,674.614,4.380,4.380,0.131,0.000,0.131,0.000
1783,675.009,1.439,1.439,0.138,0.000,0.138,0.000
1784,675.403,0.000,-0.092,0.145,0.000,0.145,0.000
1785,675.798,5.793,5.793,0.152,0.000,0.152,0.000
1786,676.192,4.261,4.261,0.159,0.000,0.159,0.000
1787,676.586,2.556,2.556,0.167,0.000,0.167,0.000
1788,676.981,8.321,8.321,0.175,0.000,0.175,0.000
1789,677.375,4.730,4.730,0.183,0.000,0.183,0.000
1790,677.770,1.969,1.969,0.192,0.000,0.192,0.000
1791,678.164,4.908,4.908,0.201,0.000,0.201,0.000
1792,678.559,0.497,0.497,0.210,0.000,0.210,0.000
1793,678.953,4.613,4.613,0.220,0.000,0.220,0.000
1794,679.348,2.024,2.024,0.230,0.000,0.230,0.000
1795,679.742,2.969,2.969,0.240,0.000,0.240,0.000
1796,680.137,1.439,1.439,0.250,0.000,0.250,0.000
1797,680.531,1.791,1.791,0.261,0.000,0.261,0.000
1798,680.926,8.143,8.143,0.272,0.000,0.272,0.000
1799,681.321,1.613,1.613,0.283,0.000,0.283,0.000
1800,681.715,1.319,1.319,0.295,0.000,0.295,0.000
1801,682.110,13.556,13.556,0.307,0.000,0.307,0.000
1802,682.505,4.791,4.791,0.320,0.000,0.320,0.000
1803,682.899,1.556,1.556,0.332,0.000,0.332,0.000
1804,683.294,0.000,-3.270,0.345,0.000,0.345,0.000
1805,683.689,0.000,-9.679,0.359,0.000,0.359,0.000
1806,684.083,1.730,1.730,0.373,0.000,0.373,0.000
1807,684.478,0.000,-0.677,0.387,0.000,0.387,0.000
1808,684.873,0.000,-4.031,0.401,0.000,0.401,0.000
1809,685.268,0.615,0.615,0.415,0.000,0.415,0.000
1810,685.662,0.000,-1.092,0.430,0.000,0.430,0.000
1811,686.057,2.497,2.497,0.446,0.000,0.446,0.000
1812,686.452,4.319,4.319,0.461,0.000,0.461,0.000
1813,686.847,3.967,3.967,0.477,0.000,0.477,0.000
1814,687.242,3.670,3.670,0.493,0.000,0.493,0.000
1815,687.636,3.497,3.497,0.509,0.000,0.509,0.000
1816,688.031,1.202,1.202,0.526,0.000,0.526,0.000
1817,688.426,6.675,6.675,0.543,0.000,0.543,0.000
1818,688.821,2.967,2.967,0.560,0.000,0.560,0.000
1819,689.216,6.965,6.965,0.577,0.000,0.577,0.000
1820,689.611,1.905,1.905,0.595,0.000,0.595,0.000
1821,690.006,0.000,-4.974,0.613,0.000,0.613,0.000
1822,690.401,3.200,3.200,0.631,0.000,0.631,0.000
1823,690.796,0.000,-1.681,0.649,0.000,0.649,0.000
1824,691.191,5.439,5.439,0.667,0.000,0.667,0.000
1825,691.586,2.200,2.200,0.686,0.000,0.686,0.000
1826,691.981,0.000,-3.383,0.704,0.000,0.704,0.000
1827,692.376,0.000,-1.264,0.723,0.000,0.723,0.000
1828,692.771,0.000,-2.446,0.742,0.000,0.742,0.000
1829,693.166,0.732,0.732,0.761,0.000,0.761,0.000
1830,693.561,4.437,4.437,0.780,0.000,0.780,0.000
1831,693.956,0.000,-1.385,0.799,0.000,0.799,0.000
1832,694.351,5.848,5.848,0.818,0.000,0.818,0.000
1833,694.746,3.787,3.787,0.837,0.000,0.837,0.000
1834,695.141,2.321,2.321,0.856,0.000,0.856,0.000
1835,695.536,4.317,4.317,0.875,0.000,0.875,0.000
1836,695.931,2.081,2.081,0.894,0.000,0.894,0.000
1837,696.327,5.026,5.026,0.913,0.000,0.913,0.000
1838,696.722,7.145,7.145,0.932,0.000,0.932,0.000
1839,697.117,4.026,4.026,0.951,0.000,0.951,0.000
1840,697.512,7.554,7.554,0.969,0.000,0.969,0.000
1841,697.907,4.499,4.499,0.988,0.000,0.988,0.000
1842,698.303,9.202,9.202,1.006,0.000,1.006,0.000
1843,698.698,0.000,-4.387,1.024,0.000,1.024,0.000
1844,699.093,1.202,1.202,1.042,0.000,1.042,0.000
1845,699.488,0.000,-7.919,1.059,0.000,1.059,0.000
1846,699.884,3.910,3.910,1.077,0.000,1.077,0.000
1847,700.279,0.000,-0.150,1.093,0.000,1.093,0.000
1848,700.674,2.494,2.494,1.110,0.000,1.110,0.000
1849,701.070,0.433,0.433,1.126,0.000,1.126,0.000
1850,701.465,10.143,10.143,1.142,0.000,1.142,0.000
1851,701.860,0.000,-2.855,1.158,0.000,1.158,0.000
1852,702.256,7.200,7.200,1.173,0.000,1.173,0.000
1853,702.651,5.908,5.908,1.187,0.000,1.187,0.000
1854,703.047,0.000,-2.270,1.202,0.000,1.202,0.000
1855,703.442,8.259,8.259,1.215,0.000,1.215,0.000
1856,703.838,8.317,8.317,1.229,0.000,1.229,0.000
1857,704.233,5.376,5.376,1.241,0.000,1.241,0.000
1858,704.628,2.319,2.319,1.254,0.000,1.254,0.000
1859,705.024,0.000,-4.387,1.265,0.000,1.265,0.000
1860,705.419,0.000,-5.861,1.276,0.000,1.276,0.000
1861,705.815,3.084,3.084,1.287,0.000,1.287,0.000
1862,706.211,9.261,9.261,1.296,0.000,1.296,0.000
1863,706.606,3.141,3.141,1.306,0.000,1.306,0.000
1864,707.002,9.435,9.435,1.314,0.000,1.314,0.000
1865,707.397,0.613,0.613,1.322,0.000,1.322,0.000
1866,707.793,5.611,5.611,1.330,0.000,1.330,0.000
1867,708.188,4.672,4.672,1.336,0.000,1.336,0.000
1868,708.584,2.439,2.439,1.342,0.000,1.342,0.000
1869,708.980,0.967,0.967,1.347,0.000,1.347,0.000
1870,709.375,2.558,2.558,1.352,0.000,1.352,0.000
1871,709.771,5.378,5.378,1.356,0.000,1.356,0.000
1872,710.167,2.791,2.791,1.359,0.000,1.359,0.000
1873,710.562,0.143,0.143,1.361,0.000,1.361,0.000
1874,710.958,0.000,-0.974,1.363,0.000,1.363,0.000
1875,711.354,9.552,9.552,1.364,0.000,1.364,0.000
1876,711.750,10.613,10.613,1.364,0.000,1.364,0.000
1877,712.145,4.967,4.967,1.364,0.000,1.364,0.000
1878,712.541,0.439,0.439,1.362,0.000,1.362,0.000
1879,712.937,3.730,3.730,1.360,0.000,1.360,0.000
1880,713.333,12.198,12.198,1.358,0.000,1.358,0.000
1881,713.728,7.672,7.672,1.354,0.000,1.354,0.000
1882,714.124,0.730,0.730,1.350,0.000,1.350,0.000
1883,714.520,11.789,11.789,1.345,0.000,1.345,0.000
1884,714.916,0.672,0.672,1.340,0.000,1.340,0.000
1885,715.312,3.024,3.024,1.334,0.000,1.334,0.000
1886,715.708,2.732,2.732,1.327,0.000,1.327,0.000
1887,716.104,10.552,10.552,1.319,0.000,1.319,0.000
1888,716.500,3.380,3.380,1.311,0.000,1.311,0.000
1889,716.895,7.435,7.435,1.302,0.000,1.302,0.000
1890,717.291,1.554,1.554,1.293,0.000,1.293,0.000
1891,717.687,7.437,7.437,1.283,0.000,1.283,0.000
1892,718.083,8.437,8.437,1.272,0.000,1.272,0.000
1893,718.479,0.497,0.497,1.261,0.000,1.261,0.000
1894,718.875,5.024,5.024,1.249,0.000,1.249,0.000
1895,719.271,7.083,7.083,1.237,0.000,1.237,0.000
1896,719.667,3.376,3.376,1.224,0.000,1.224,0.000
1897,720.063,8.261,8.261,1.211,0.000,1.211,0.000
1898,720.459,0.615,0.615,1.197,0.000,1.197,0.000
1899,720.856,5.026,5.026,1.182,0.000,1.182,0.000
1900,721.252,0.495,0.495,1.167,0.000,1.167,0.000
1901,721.648,1.261,1.261,1.152,0.000,1.152,0.000
1902,722.044,0.000,-1.387,1.137,0.000,1.137,0.000
1903,722.440,0.000,-0.796,1.121,0.000,1.121,0.000
1904,722.836,1.086,1.086,1.104,0.000,1.104,0.000
1905,723.232,4.317,4.317,1.087,0.000,1.087,0.000
1906,723.629,0.000,-1.037,1.070,0.000,1.070,0.000
1907,724.025,6.319,6.319,1.053,0.000,1.053,0.000
1908,724.421,9.024,9.024,1.035,0.000,1.035,0.000
1909,724.817,4.615,4.615,1.018,0.000,1.018,0.000
1910,725.213,1.908,1.908,0.999,0.000,0.999,0.000
1911,725.610,2.673,2.673,0.981,0.000,0.981,0.000
1912,726.006,4.969,4.969,0.963,0.000,0.963,0.000
1913,726.402,0.000,-1.505,0.944,0.000,0.944,0.000
1914,726.798,0.000,-0.505,0.925,0.000,0.925,0.000
1915,727.195,0.000,-4.501,0.906,0.000,0.906,0.000
1916,727.591,2.202,2.202,0.887,0.000,0.887,0.000
1917,727.987,0.026,0.026,0.868,0.000,0.868,0.000
1918,728.384,0.000,-1.505,0.849,0.000,0.849,0.000
1919,728.780,5.791,5.791,0.830,0.000,0.830,0.000
1920,729.177,5.378,5.378,0.811,0.000,0.811,0.000
1921,729.573,4.497,4.497,0.792,0.000,0.792,0.000
1922,729.969,4.378,4.378,0.773,0.000,0.773,0.000
1923,730.366,1.556,1.556,0.754,0.000,0.754,0.000
1924,730.762,8.083,8.083,0.735,0.000,0.735,0.000
1925,731.159,1.613,1.613,0.716,0.000,0.716,0.000
1926,731.555,1.961,1.961,0.698,0.000,0.698,0.000
1927,731.952,6.495,6.495,0.679,0.000,0.679,0.000
1928,732.348,3.376,3.376,0.661,0.000,0.661,0.000
1929,732.745,2.083,2.083,0.642,0.000,0.642,0.000
1930,733.141,0.000,-0.800,0.624,0.000,0.624,0.000
1931,733.538,2.613,2.613,0.606,0.000,0.606,0.000
1932,733.934,0.000,-1.387,0.589,0.000,0.589,0.000
1933,734.331,0.000,-1.506,0.571,0.000,0.571,0.000
1934,734.727,0.000,-2.328,0.554,0.000,0.554,0.000
1935,735.124,4.202,4.202,0.537,0.000,0.537,0.000
1936,735.521,0.000,-2.325,0.520,0.000,0.520,0.000
1937,735.917,0.000,-1.741,0.504,0.000,0.504,0.000
1938,736.314,1.497,1.497,0.487,0.000,0.487,0.000
1939,736.711,0.000,-1.389,0.471,0.000,0.471,0.000
1940,737.107,6.791,6.791,0.456,0.000,0.456,0.000
1941,737.504,2.084,2.084,0.440,0.000,0.440,0.000
1942,737.901,0.000,-3.272,0.425,0.000,0.425,0.000
1943,738.297,1.615,1.615,0.410,0.000,0.410,0.000
1944,738.694,2.378,2.378,0.396,0.000,0.396,0.000
1945,739.091,3.965,3.965,0.381,0.000,0.381,0.000
1946,739.488,2.437,2.437,0.368,0.000,0.368,0.000
1947,739.884,0.000,-3.149,0.354,0.000,0.354,0.000
1948,740.281,4.789,4.789,0.341,0.000,0.341,0.000
1949,740.678,0.000,-5.972,0.328,0.000,0.328,0.000
1950,741.075,0.965,0.965,0.315,0.000,0.315,0.000
1951,741.472,1.906,1.906,0.303,0.000,0.303,0.000
1952,741.869,9.376,9.376,0.291,0.000,0.291,0.000
1953,742.265,0.000,-1.563,0.279,0.000,0.279,0.000
1954,742.662,6.376,6.376,0.268,0.000,0.268,0.000
1955,743.059,0.000,-3.090,0.257,0.000,0.257,0.000
1956,743.456,2.317,2.317,0.246,0.000,0.246,0.000
1957,743.853,0.905,0.905,0.236,0.000,0.236,0.000
1958,744.250,4.083,4.083,0.226,0.000,0.226,0.000
1959,744.647,6.374,6.374,0.216,0.000,0.216,0.000
1960,745.044,1.437,1.437,0.207,0.000,0.207,0.000
1961,745.441,4.844,4.844,0.198,0.000,0.198,0.000
1962,745.838,0.613,0.613,0.189,0.000,0.189,0.000
1963,746.235,2.906,2.906,0.180,0.000,0.180,0.000
1964,746.632,0.000,-1.446,0.172,0.000,0.172,0.000
1965,747.029,1.611,1.611,0.164,0.000,0.164,0.000
1966,747.426,7.083,7.083,0.156,0.000,0.156,0.000
1967,747.823,1.789,1.789,0.149,0.000,0.149,0.000
1968,748.220,0.000,-0.739,0.142,0.000,0.142,0.000
1969,748.617,0.611,0.611,0.135,0.000,0.135,0.000
1970,749.015,0.000,-5.037,0.129,0.000,0.129,0.000
1971,749.412,0.000,-1.919,0.122,0.000,0.122,0.000
1972,749.809,3.556,3.556,0.116,0.000,0.116,0.000
1973,750.206,0.000,-2.561,0.110,0.000,0.110,0.000
1974,750.603,0.000,-0.152,0.105,0.000,0.105,0.000
1975,751.000,2.550,2.550,0.099,0.000,0.099,0.000
1976,751.398,4.787,4.787,0.094,0.000,0.094,0.000
1977,751.795,3.494,3.494,0.089,0.000,0.089,0.000
1978,752.192,0.319,0.319,0.085,0.000,0.085,0.000
1979,752.589,0.000,-3.156,0.080,0.000,0.080,0.000
1980,752.987,9.200,9.200,0.076,0.000,0.076,0.000
1981,753.384,3.494,3.494,0.072,0.000,0.072,0.000
1982,753.781,1.378,1.378,0.068,0.000,0.068,0.000
1983,754.178,0.000,-1.035,0.064,0.000,0.064,0.000
1984,754.576,0.000,-0.448,0.060,0.000,0.060,0.000
1985,754.973,0.000,-1.268,0.057,0.000,0.057,0.000
1986,755.370,0.000,-3.389,0.054,0.000,0.054,0.000
1987,755.768,6.965,6.965,0.051,0.000,0.051,0.000
1988,756.165,2.728,2.728,0.048,0.000,0.048,0.000
1989,756.563,0.000,-4.917,0.045,0.000,0.045,0.000
1990,756.960,3.316,3.316,0.042,0.000,0.042,0.000
1991,757.357,3.495,3.495,0.040,0.000,0.040,0.000
1992,757.755,3.081,3.081,0.037,0.000,0.037,0.000
1993,758.152,0.000,-2.387,0.035,0.000,0.035,0.000
1994,758.550,0.000,-0.448,0.033,0.000,0.033,0.000
1995,758.947,1.905,1.905,0.031,0.000,0.031,0.000
1996,759.345,2.494,2.494,0.029,0.000,0.029,0.000
1997,759.742,0.000,-0.037,0.027,0.000,0.027,0.000
1998,760.140,1.963,1.963,0.026,0.000,0.026,0.000
1999,760.537,0.000,-3.798,0.024,0.000,0.024,0.000
2000,760.935,2.908,2.908,0.022,0.000,0.022,0.000
2001,761.332,0.961,0.961,0.021,0.000,0.021,0.000
2002,761.730,2.317,2.317,0.020,0.000,0.020,0.000
2003,762.128,0.000,-0.857,0.018,0.000,0.018,0.000
2004,762.525,2.198,2.198,0.017,0.000,0.017,0.000
2005,762.923,1.787,1.787,0.016,0.000,0.016,0.000
2006,763.321,6.552,6.552,0.015,0.000,0.015,0.000
2007,763.718,0.000,-0.270,0.014,0.000,0.014,0.000
2008,764.116,9.435,9.435,0.013,0.000,0.013,0.000
2009,764.514,0.000,-2.389,0.012,0.000,0.012,0.000
2010,764.911,0.000,-4.268,0.011,0.000,0.011,0.000
2011,765.309,2.494,2.494,0.011,0.000,0.011,0.000
2012,765.707,6.202,6.202,0.010,0.000,0.010,0.000
2013,766.105,2.319,2.319,0.009,0.000,0.009,0.000
2014,766.502,0.000,-0.213,0.008,0.000,0.008,0.000
2015,766.900,0.000,-3.037,0.008,0.000,0.008,0.000
2016,767.298,0.000,-0.917,0.007,0.000,0.007,0.000
2017,767.696,2.728,2.728,0.007,0.000,0.007,0.000
2018,768.094,0.000,-4.683,0.006,0.000,0.006,0.000
2019,768.491,0.000,-2.095,0.006,0.000,0.006,0.000
2020,768.889,1.139,1.139,0.005,0.000,0.005,0.000
2021,769.287,0.727,0.727,0.005,0.000,0.005,0.000
2022,769.685,0.000,-3.563,0.005,0.000,0.005,0.000
2023,770.083,0.000,-1.802,0.004,0.000,0.004,0.000
2024,770.481,0.730,0.730,0.004,0.000,0.004,0.000
2025,770.879,7.141,7.141,0.004,0.000,0.004,0.000
2026,771.277,11.431,11.431,0.003,0.000,0.003,0.000
2027,771.675,1.672,1.672,0.003,0.000,0.003,0.000
2028,772.073,1.022,1.022,0.003,0.000,0.003,0.000
2029,772.471,0.000,-0.273,0.003,0.000,0.003,0.000
2030,772.869,1.494,1.494,0.002,0.000,0.002,0.000
2031,773.267,5.842,5.842,0.002,0.000,0.002,0.000
2032,773.665,5.552,5.552,0.002,0.000,0.002,0.000
2033,774.063,1.374,1.374,0.002,0.000,0.002,0.000
2034,774.461,0.000,-5.330,0.002,0.000,0.002,0.000
2035,774.859,0.000,-2.328,0.002,0.000,0.002,0.000
2036,775.257,0.963,0.963,0.001,0.000,0.001,0.000
2037,775.655,0.000,-0.391,0.001,0.000,0.001,0.000
2038,776.053,0.000,-1.330,0.001,0.000,0.001,0.000
2039,776.451,11.611,11.611,0.001,0.000,0.001,0.000
2040,776.849,0.000,-4.861,0.001,0.000,0.001,0.000
2041,777.248,10.431,10.431,0.001,0.000,0.001,0.000
2042,777.646,3.552,3.552,0.001,0.000,0.001,0.000
2043,778.044,2.494,2.494,0.001,0.000,0.001,0.000
2044,778.442,1.787,1.787,0.001,0.000,0.001,0.000
2045,778.840,0.083,0.083,0.001,0.000,0.001,0.000
2046,779.239,0.783,0.783,0.001,0.000,0.001,0.000
2047,779.637,0.000,-1.859,0.001,0.000,0.001,0.000
2048,780.035,5.960,5.960,0.001,0.000,0.001,0.000
2049,780.433,7.844,7.844,0.000,0.000,0.000,0.000
2050,780.832,4.785,4.785,0.000,0.000,0.000,0.000
2051,781.230,1.259,1.259,0.000,0.000,0.000,0.000
2052,781.628,0.000,-1.741,0.000,0.000,0.000,0.000
2053,782.027,0.000,-0.448,0.000,0.000,0.000,0.000
2054,782.425,0.000,-3.154,0.000,0.000,0.000,0.000
2055,782.823,9.728,9.728,0.000,0.000,0.000,0.000
2056,783.222,0.000,-5.332,0.000,0.000,0.000,0.000
2057,783.620,6.314,6.314,0.000,0.000,0.000,0.000
2058,784.019,2.728,2.728,0.000,0.000,0.000,0.000
2059,784.417,0.000,-0.156,0.000,0.000,0.000,0.000
2060,784.815,2.492,2.492,0.000,0.000,0.000,0.000
2061,785.214,0.200,0.200,0.000,0.000,0.000,0.000
2062,785.612,5.141,5.141,0.000,0.000,0.000,0.000
2063,786.011,0.000,-1.272,0.000,0.000,0.000,0.000
2064,786.409,0.000,-0.037,0.000,0.000,0.000,0.000
2065,786.808,0.000,-3.099,0.000,0.000,0.000,0.000
2066,787.206,1.727,1.727,0.000,0.000,0.000,0.000
2067,787.605,5.022,5.022,0.000,0.000,0.000,0.000
2068,788.003,0.257,0.257,0.000,0.000,0.000,0.000
2069,788.402,5.081,5.081,0.000,0.000,0.000,0.000
2070,788.801,3.844,3.844,0.000,0.000,0.000,0.000
2071,789.199,0.000,-3.097,0.000,0.000,0.000,0.000
2072,789.598,5.785,5.785,0.000,0.000,0.000,0.000
2073,789.996,7.316,7.316,0.000,0.000,0.000,0.000
2074,790.395,7.785,7.785,0.000,0.000,0.000,0.000
2075,790.794,7.431,7.431,0.000,0.000,0.000,0.000
2076,791.192,2.903,2.903,0.000,0.000,0.000,0.000
2077,791.591,1.846,1.846,0.000,0.000,0.000,0.000
2078,791.990,1.666,1.666,0.000,0.000,0.000,0.000
2079,792.389,0.000,-1.622,0.000,0.000,0.000,0.000
2080,792.787,1.020,1.020,0.000,0.000,0.000,0.000
2081,793.186,5.844,5.844,0.000,0.000,0.000,0.000
2082,793.585,1.668,1.668,0.000,0.000,0.000,0.000
2083,793.984,0.000,-3.626,0.000,0.000,0.000,0.000
2084,794.382,0.000,-1.506,0.000,0.000,0.000,0.000
2085,794.781,4.196,4.196,0.000,0.000,0.000,0.000
2086,795.180,4.433,4.433,0.000,0.000,0.000,0.000
2087,795.579,4.963,4.963,0.000,0.000,0.000,0.000
2088,795.978,0.000,-0.980,0.000,0.000,0.000,0.000
2089,796.377,2.374,2.374,0.000,0.000,0.000,0.000
2090,796.775,7.079,7.079,0.000,0.000,0.000,0.000
2091,797.174,0.319,0.319,0.000,0.000,0.000,0.000
2092,797.573,5.666,5.666,0.000,0.000,0.000,0.000
2093,797.972,2.196,2.196,0.000,0.000,0.000,0.000
2094,798.371,1.668,1.668,0.000,0.000,0.000,0.000
2095,798.770,0.000,-1.448,0.000,0.000,0.000,0.000
2096,799.169,0.000,-2.980,0.000,0.000,0.000,0.000
2097,799.568,0.000,-1.215,0.000,0.000,0.000,0.000
2098,799.967,0.000,-1.684,0.000,0.000,0.000,0.000
2099,800.366,2.844,2.844,0.000,0.000,0.000,0.000
2100,800.765,0.000,-5.569,0.000,0.000,0.000,0.000
2101,801.164,0.000,-6.505,0.000,0.000,0.000,0.000
2102,801.563,0.000,-3.512,0.000,0.000,0.000,0.000
2103,801.962,0.783,0.783,0.000,0.000,0.000,0.000
2104,802.361,0.017,0.017,0.000,0.000,0.000,0.000
2105,802.760,0.000,-0.745,0.000,0.000,0.000,0.000
2106,803.160,0.000,-4.624,0.000,0.000,0.000,0.000
2107,803.559,0.000,-4.037,0.000,0.000,0.000,0.000
2108,803.958,2.136,2.136,0.000,0.000,0.000,0.000
2109,804.357,0.000,-0.154,0.000,0.000,0.000,0.000
2110,804.756,3.194,3.194,0.000,0.000,0.000,0.000
2111,805.155,0.000,-0.628,0.000,0.000,0.000,0.000
2112,805.555,5.253,5.253,0.000,0.000,0.000,0.000
2113,805.954,2.372,2.372,0.000,0.000,0.000,0.000
2114,806.353,0.000,-6.215,0.000,0.000,0.000,0.000
2115,806.752,0.000,-1.862,0.000,0.000,0.000,0.000
2116,807.152,3.783,3.783,0.000,0.000,0.000,0.000
2117,807.551,0.000,-4.508,0.000,0.000,0.000,0.000
2118,807.950,5.607,5.607,0.000,0.000,0.000,0.000
2119,808.349,0.000,-1.391,0.000,0.000,0.000,0.000
2120,808.749,2.607,2.607,0.000,0.000,0.000,0.000
2121,809.148,1.139,1.139,0.000,0.000,0.000,0.000
2122,809.547,0.000,-0.275,0.000,0.000,0.000,0.000
2123,809.947,0.000,-2.336,0.000,0.000,0.000,0.000
2124,810.346,0.000,-5.158,0.000,0.000,0.000,0.000
2125,810.746,0.844,0.844,0.000,0.000,0.000,0.000
2126,811.145,5.607,5.607,0.000,0.000,0.000,0.000
2127,811.544,0.844,0.844,0.000,0.000,0.000,0.000
2128,811.944,0.000,-0.921,0.000,0.000,0.000,0.000
2129,812.343,0.000,-3.450,0.000,0.000,0.000,0.000
2130,812.743,2.255,2.255,0.000,0.000,0.000,0.000
2131,813.142,9.372,9.372,0.000,0.000,0.000,0.000
2132,813.542,0.000,-4.387,0.000,0.000,0.000,0.000
2133,813.941,0.000,-2.626,0.000,0.000,0.000,0.000
2134,814.341,0.549,0.549,0.000,0.000,0.000,0.000
2135,814.740,2.961,2.961,0.000,0.000,0.000,0.000
2136,815.140,5.960,5.960,0.000,0.000,0.000,0.000
2137,815.540,0.000,-2.571,0.000,0.000,0.000,0.000
2138,815.939,2.666,2.666,0.000,0.000,0.000,0.000
2139,816.339,0.901,0.901,0.000,0.000,0.000,0.000
2140,816.738,0.079,0.079,0.000,0.000,0.000,0.000
2141,817.138,2.312,2.312,0.000,0.000,0.000,0.000
2142,817.538,0.000,-0.565,0.000,0.000,0.000,0.000
2143,817.937,0.000,-2.686,0.000,0.000,0.000,0.000
2144,818.337,4.077,4.077,0.000,0.000,0.000,0.000
2145,818.737,0.000,-0.334,0.000,0.000,0.000,0.000
2146,819.136,3.668,3.668,0.000,0.000,0.000,0.000
2147,819.536,0.901,0.901,0.000,0.000,0.000,0.000
2148,819.936,0.666,0.666,0.000,0.000,0.000,0.000
2149,820.336,3.138,3.138,0.000,0.000,0.000,0.000
2150,820.735,5.253,5.253,0.000,0.000,0.000,0.000
2151,821.135,0.372,0.372,0.000,0.000,0.000,0.000
2152,821.535,0.000,-0.628,0.000,0.000,0.000,0.000
2153,821.935,0.000,-1.037,0.000,0.000,0.000,0.000
2154,822.334,1.433,1.433,0.000,0.000,0.000,0.000
2155,822.734,0.000,-2.158,0.000,0.000,0.000,0.000
2156,823.134,1.549,1.549,0.000,0.000,0.000,0.000
2157,823.534,1.081,1.081,0.000,0.000,0.000,0.000
2158,823.934,0.901,0.901,0.000,0.000,0.000,0.000
2159,824.334,3.314,3.314,0.000,0.000,0.000,0.000
2160,824.734,4.431,4.431,0.000,0.000,0.000,0.000
2161,825.134,1.901,1.901,0.000,0.000,0.000,0.000
2162,825.534,0.000,-0.273,0.000,0.000,0.000,0.000
2163,825.934,0.000,-0.273,0.000,0.000,0.000,0.000
2164,826.334,0.000,-1.686,0.000,0.000,0.000,0.000
2165,826.734,0.000,-0.569,0.000,0.000,0.000,0.000
2166,827.134,1.844,1.844,0.000,0.000,0.000,0.000
2167,827.534,0.000,-4.567,0.000,0.000,0.000,0.000
2168,827.934,0.000,-2.569,0.000,0.000,0.000,0.000
2169,828.334,3.725,3.725,0.000,0.000,0.000,0.000
2170,828.734,0.000,-4.861,0.000,0.000,0.000,0.000
2171,829.134,2.372,2.372,0.000,0.000,0.000,0.000
2172,829.534,0.000,-1.039,0.000,0.000,0.000,0.000
2173,829.934,7.253,7.253,0.000,0.000,0.000,0.000
2174,830.334,9.079,9.079,0.000,0.000,0.000,0.000
2175,830.734,0.431,0.431,0.000,0.000,0.000,0.000
2176,831.134,1.727,1.727,0.000,0.000,0.000,0.000
2177,831.534,2.549,2.549,0.000,0.000,0.000,0.000
2178,831.935,0.725,0.725,0.000,0.000,0.000,0.000
2179,832.335,0.000,-0.040,0.000,0.000,0.000,0.000
2180,832.735,0.000,-3.508,0.000,0.000,0.000,0.000
2181,833.135,0.000,-5.684,0.000,0.000,0.000,0.000
2182,833.535,3.316,3.316,0.000,0.000,0.000,0.000
2183,833.936,0.000,-0.451,0.000,0.000,0.000,0.000
2184,834.336,0.194,0.194,0.000,0.000,0.000,0.000
2185,834.736,0.000,-5.095,0.000,0.000,0.000,0.000
2186,835.137,0.000,-0.334,0.000,0.000,0.000,0.000
2187,835.537,4.312,4.312,0.000,0.000,0.000,0.000
