ch,keV,net,fit,model,continuum_raw,Tl-208,Ac-228,Ra-224,Pb-212,Bi-212,Rn-220,Th-228,Th-232,Xray-Pb,Xray-Th
3717,1405.378,444.877,444.877,404.106,224.522,312.758,75.676,0.000,0.000,15.673,0.000,0.000,0.000,0.000,0.000
3718,1405.791,456.616,456.616,403.997,224.448,312.705,75.648,0.000,0.000,15.644,0.000,0.000,0.000,0.000,0.000
3719,1406.204,419.227,419.227,403.888,224.374,312.652,75.620,0.000,0.000,15.616,0.000,0.000,0.000,0.000,0.000
3720,1406.616,382.146,382.146,403.778,224.301,312.600,75.592,0.000,0.000,15.587,0.000,0.000,0.000,0.000,0.000
3721,1407.029,434.462,434.462,403.668,224.227,312.547,75.564,0.000,0.000,15.558,0.000,0.000,0.000,0.000,0.000
3722,1407.442,385.634,385.634,403.558,224.153,312.494,75.536,0.000,0.000,15.529,0.000,0.000,0.000,0.000,0.000
3723,1407.855,398.801,398.801,403.448,224.080,312.441,75.508,0.000,0.000,15.500,0.000,0.000,0.000,0.000,0.000
3724,1408.268,369.186,369.186,403.338,224.006,312.388,75.480,0.000,0.000,15.471,0.000,0.000,0.000,0.000,0.000
3725,1408.681,423.364,423.364,403.228,223.932,312.335,75.452,0.000,0.000,15.441,0.000,0.000,0.000,0.000,0.000
3726,1409.094,437.482,437.482,403.118,223.858,312.282,75.425,0.000,0.000,15.412,0.000,0.000,0.000,0.000,0.000
3727,1409.508,430.411,430.411,403.008,223.785,312.229,75.397,0.000,0.000,15.382,0.000,0.000,0.000,0.000,0.000
3728,1409.921,414.840,414.840,402.898,223.711,312.176,75.370,0.000,0.000,15.352,0.000,0.000,0.000,0.000,0.000
3729,1410.334,397.054,397.054,402.787,223.637,312.123,75.343,0.000,0.000,15.322,0.000,0.000,0.000,0.000,0.000
3730,1410.747,408.690,408.690,402.678,223.563,312.070,75.316,0.000,0.000,15.292,0.000,0.000,0.000,0.000,0.000
3731,1411.160,477.899,477.899,402.568,223.490,312.017,75.289,0.000,0.000,15.262,0.000,0.000,0.000,0.000,0.000
3732,1411.573,406.566,406.566,402.458,223.416,311.964,75.263,0.000,0.000,15.231,0.000,0.000,0.000,0.000,0.000
3733,1411.986,429.511,429.511,402.348,223.342,311.911,75.237,0.000,0.000,15.201,0.000,0.000,0.000,0.000,0.000
3734,1412.399,381.210,381.210,402.239,223.268,311.858,75.211,0.000,0.000,15.170,0.000,0.000,0.000,0.000,0.000
3735,1412.813,395.280,395.280,402.130,223.195,311.806,75.185,0.000,0.000,15.139,0.000,0.000,0.000,0.000,0.000
3736,1413.226,399.400,399.400,402.022,223.121,311.753,75.160,0.000,0.000,15.108,0.000,0.000,0.000,0.000,0.000
3737,1413.639,414.976,414.976,401.913,223.047,311.700,75.136,0.000,0.000,15.077,0.000,0.000,0.000,0.000,0.000
3738,1414.052,422.164,422.164,401.805,222.973,311.648,75.111,0.000,0.000,15.046,0.000,0.000,0.000,0.000,0.000
3739,1414.466,437.508,437.508,401.698,222.900,311.596,75.087,0.000,0.000,15.015,0.000,0.000,0.000,0.000,0.000
3740,1414.879,399.679,399.679,401.591,222.826,311.543,75.064,0.000,0.000,14.983,0.000,0.000,0.000,0.000,0.000
3741,1415.292,367.256,367.256,401.484,222.752,311.491,75.041,0.000,0.000,14.952,0.000,0.000,0.000,0.000,0.000
3742,1415.705,416.562,416.562,401.378,222.678,311.439,75.019,0.000,0.000,14.920,0.000,0.000,0.000,0.000,0.000
3743,1416.119,436.644,436.644,401.273,222.605,311.387,74.997,0.000,0.000,14.889,0.000,0.000,0.000,0.000,0.000
3744,1416.532,402.816,402.816,401.168,222.531,311.335,74.976,0.000,0.000,14.857,0.000,0.000,0.000,0.000,0.000
3745,1416.945,430.610,430.610,401.064,222.457,311.283,74.955,0.000,0.000,14.825,0.000,0.000,0.000,0.000,0.000
3746,1417.359,472.187,472.187,400.960,222.383,311.232,74.935,0.000,0.000,14.793,0.000,0.000,0.000,0.000,0.000
3747,1417.772,413.694,413.694,400.857,222.310,311.180,74.915,0.000,0.000,14.761,0.000,0.000,0.000,0.000,0.000
3748,1418.186,417.206,417.206,400.755,222.236,311.129,74.897,0.000,0.000,14.729,0.000,0.000,0.000,0.000,0.000
3749,1418.599,435.297,435.297,400.654,222.162,311.078,74.879,0.000,0.000,14.697,0.000,0.000,0.000,0.000,0.000
3750,1419.012,428.440,428.440,400.554,222.088,311.027,74.862,0.000,0.000,14.665,0.000,0.000,0.000,0.000,0.000
3751,1419.426,406.943,406.943,400.454,222.015,310.976,74.845,0.000,0.000,14.633,0.000,0.000,0.000,0.000,0.000
3752,1419.839,422.765,422.765,400.355,221.941,310.925,74.829,0.000,0.000,14.601,0.000,0.000,0.000,0.000,0.000
3753,1420.253,459.719,459.719,400.258,221.867,310.875,74.815,0.000,0.000,14.568,0.000,0.000,0.000,0.000,0.000
3754,1420.666,394.583,394.583,400.161,221.794,310.824,74.801,0.000,0.000,14.536,0.000,0.000,0.000,0.000,0.000
3755,1421.080,406.750,406.750,400.066,221.720,310.774,74.788,0.000,0.000,14.504,0.000,0.000,0.000,0.000,0.000
3756,1421.493,431.403,431.403,399.971,221.646,310.724,74.776,0.000,0.000,14.471,0.000,0.000,0.000,0.000,0.000
3757,1421.907,464.291,464.291,399.878,221.572,310.674,74.764,0.000,0.000,14.439,0.000,0.000,0.000,0.000,0.000
3758,1422.320,446.659,446.659,399.786,221.499,310.625,74.754,0.000,0.000,14.406,0.000,0.000,0.000,0.000,0.000
3759,1422.734,396.840,396.840,399.695,221.425,310.575,74.745,0.000,0.000,14.374,0.000,0.000,0.000,0.000,0.000
3760,1423.148,430.648,430.648,399.605,221.351,310.526,74.737,0.000,0.000,14.341,0.000,0.000,0.000,0.000,0.000
3761,1423.561,448.945,448.945,399.516,221.277,310.477,74.730,0.000,0.000,14.309,0.000,0.000,0.000,0.000,0.000
3762,1423.975,434.306,434.306,399.429,221.204,310.429,74.724,0.000,0.000,14.276,0.000,0.000,0.000,0.000,0.000
3763,1424.388,406.295,406.295,399.344,221.130,310.380,74.720,0.000,0.000,14.244,0.000,0.000,0.000,0.000,0.000
3764,1424.802,437.839,437.839,399.259,221.056,310.332,74.716,0.000,0.000,14.211,0.000,0.000,0.000,0.000,0.000
3765,1425.216,358.677,358.677,399.176,220.982,310.284,74.714,0.000,0.000,14.179,0.000,0.000,0.000,0.000,0.000
3766,1425.629,391.355,391.355,399.095,220.909,310.236,74.713,0.000,0.000,14.147,0.000,0.000,0.000,0.000,0.000
3767,1426.043,424.928,424.928,399.015,220.835,310.188,74.713,0.000,0.000,14.114,0.000,0.000,0.000,0.000,0.000
3768,1426.457,412.373,412.373,398.937,220.761,310.141,74.714,0.000,0.000,14.082,0.000,0.000,0.000,0.000,0.000
3769,1426.871,365.470,365.470,398.860,220.687,310.094,74.717,0.000,0.000,14.049,0.000,0.000,0.000,0.000,0.000
3770,1427.284,395.037,395.037,398.785,220.614,310.047,74.721,0.000,0.000,14.017,0.000,0.000,0.000,0.000,0.000
3771,1427.698,385.729,385.729,398.712,220.540,310.000,74.727,0.000,0.000,13.985,0.000,0.000,0.000,0.000,0.000
3772,1428.112,401.262,401.262,398.641,220.466,309.954,74.734,0.000,0.000,13.953,0.000,0.000,0.000,0.000,0.000
3773,1428.526,420.596,420.596,398.571,220.392,309.908,74.742,0.000,0.000,13.921,0.000,0.000,0.000,0.000,0.000
3774,1428.939,438.200,438.200,398.503,220.319,309.862,74.752,0.000,0.000,13.889,0.000,0.000,0.000,0.000,0.000
3775,1429.353,370.127,370.127,398.437,220.245,309.817,74.764,0.000,0.000,13.857,0.000,0.000,0.000,0.000,0.000
3776,1429.767,401.659,401.659,398.373,220.171,309.772,74.777,0.000,0.000,13.825,0.000,0.000,0.000,0.000,0.000
3777,1430.181,391.897,391.897,398.310,220.097,309.727,74.791,0.000,0.000,13.793,0.000,0.000,0.000,0.000,0.000
3778,1430.595,370.548,370.548,398.250,220.024,309.682,74.807,0.000,0.000,13.761,0.000,0.000,0.000,0.000,0.000
3779,1431.009,410.902,410.902,398.192,219.950,309.637,74.825,0.000,0.000,13.729,0.000,0.000,0.000,0.000,0.000
3780,1431.423,406.783,406.783,398.136,219.876,309.593,74.845,0.000,0.000,13.698,0.000,0.000,0.000,0.000,0.000
3781,1431.837,422.796,422.796,398.082,219.802,309.549,74.866,0.000,0.000,13.667,0.000,0.000,0.000,0.000,0.000
3782,1432.251,369.495,369.495,398.030,219.729,309.506,74.889,0.000,0.000,13.635,0.000,0.000,0.000,0.000,0.000
3783,1432.664,411.917,411.917,397.980,219.655,309.463,74.913,0.000,0.000,13.604,0.000,0.000,0.000,0.000,0.000
3784,1433.078,412.061,412.061,397.932,219.581,309.420,74.940,0.000,0.000,13.573,0.000,0.000,0.000,0.000,0.000
3785,1433.492,334.282,334.282,397.887,219.508,309.377,74.968,0.000,0.000,13.542,0.000,0.000,0.000,0.000,0.000
3786,1433.906,390.248,390.248,397.844,219.434,309.335,74.998,0.000,0.000,13.511,0.000,0.000,0.000,0.000,0.000
3787,1434.320,387.655,387.655,397.803,219.360,309.293,75.029,0.000,0.000,13.481,0.000,0.000,0.000,0.000,0.000
3788,1434.734,374.963,374.963,397.764,219.286,309.251,75.063,0.000,0.000,13.450,0.000,0.000,0.000,0.000,0.000
3789,1435.148,410.209,410.209,397.728,219.213,309.209,75.099,0.000,0.000,13.420,0.000,0.000,0.000,0.000,0.000
3790,1435.563,441.130,441.130,397.694,219.139,309.168,75.136,0.000,0.000,13.390,0.000,0.000,0.000,0.000,0.000
3791,1435.977,393.093,393.093,397.663,219.065,309.127,75.176,0.000,0.000,13.360,0.000,0.000,0.000,0.000,0.000
3792,1436.391,439.975,439.975,397.634,218.991,309.087,75.217,0.000,0.000,13.330,0.000,0.000,0.000,0.000,0.000
3793,1436.805,394.172,394.172,397.608,218.918,309.047,75.260,0.000,0.000,13.301,0.000,0.000,0.000,0.000,0.000
3794,1437.219,356.961,356.961,397.584,218.844,309.007,75.306,0.000,0.000,13.271,0.000,0.000,0.000,0.000,0.000
3795,1437.633,419.689,419.689,397.563,218.770,308.967,75.353,0.000,0.000,13.242,0.000,0.000,0.000,0.000,0.000
3796,1438.047,446.855,446.855,397.544,218.696,308.928,75.403,0.000,0.000,13.213,0.000,0.000,0.000,0.000,0.000
3797,1438.461,349.464,349.464,397.528,218.623,308.889,75.454,0.000,0.000,13.185,0.000,0.000,0.000,0.000,0.000
3798,1438.876,382.732,382.732,397.514,218.549,308.850,75.508,0.000,0.000,13.156,0.000,0.000,0.000,0.000,0.000
3799,1439.290,367.151,367.151,397.503,218.475,308.812,75.564,0.000,0.000,13.128,0.000,0.000,0.000,0.000,0.000
3800,1439.704,405.812,405.812,397.495,218.401,308.773,75.622,0.000,0.000,13.100,0.000,0.000,0.000,0.000,0.000
3801,1440.118,412.876,412.876,397.490,218.328,308.736,75.682,0.000,0.000,13.072,0.000,0.000,0.000,0.000,0.000
3802,1440.532,406.301,406.301,397.487,218.254,308.698,75.744,0.000,0.000,13.045,0.000,0.000,0.000,0.000,0.000
3803,1440.947,381.468,381.468,397.487,218.180,308.661,75.808,0.000,0.000,13.018,0.000,0.000,0.000,0.000,0.000
3804,1441.361,385.842,385.842,397.490,218.106,308.624,75.875,0.000,0.000,12.991,0.000,0.000,0.000,0.000,0.000
3805,1441.775,442.501,442.501,397.495,218.033,308.588,75.944,0.000,0.000,12.964,0.000,0.000,0.000,0.000,0.000
3806,1442.190,362.884,362.884,397.504,217.959,308.551,76.015,0.000,0.000,12.938,0.000,0.000,0.000,0.000,0.000
3807,1442.604,426.724,426.724,397.515,217.885,308.515,76.088,0.000,0.000,12.912,0.000,0.000,0.000,0.000,0.000
3808,1443.018,392.458,392.458,397.529,217.811,308.480,76.163,0.000,0.000,12.886,0.000,0.000,0.000,0.000,0.000
3809,1443.433,439.241,439.241,397.546,217.738,308.444,76.241,0.000,0.000,12.860,0.000,0.000,0.000,0.000,0.000
3810,1443.847,389.838,389.838,397.566,217.664,308.409,76.321,0.000,0.000,12.835,0.000,0.000,0.000,0.000,0.000
3811,1444.261,391.326,391.326,397.588,217.590,308.375,76.403,0.000,0.000,12.810,0.000,0.000,0.000,0.000,0.000
3812,1444.676,369.560,369.560,397.614,217.516,308.340,76.488,0.000,0.000,12.786,0.000,0.000,0.000,0.000,0.000
3813,1445.090,414.864,414.864,397.643,217.443,308.306,76.575,0.000,0.000,12.762,0.000,0.000,0.000,0.000,0.000
3814,1445.505,355.158,355.158,397.674,217.369,308.272,76.664,0.000,0.000,12.738,0.000,0.000,0.000,0.000,0.000
3815,1445.919,406.402,406.402,397.709,217.295,308.239,76.756,0.000,0.000,12.714,0.000,0.000,0.000,0.000,0.000
3816,1446.333,328.375,328.375,397.746,217.221,308.206,76.849,0.000,0.000,12.691,0.000,0.000,0.000,0.000,0.000
3817,1446.748,321.825,321.825,397.786,217.148,308.173,76.946,0.000,0.000,12.668,0.000,0.000,0.000,0.000,0.000
3818,1447.162,366.225,366.225,397.830,217.074,308.140,77.044,0.000,0.000,12.646,0.000,0.000,0.000,0.000,0.000
3819,1447.577,417.336,417.336,397.876,217.000,308.108,77.145,0.000,0.000,12.624,0.000,0.000,0.000,0.000,0.000
3820,1447.991,421.769,421.769,397.926,216.927,308.075,77.248,0.000,0.000,12.602,0.000,0.000,0.000,0.000,0.000
3821,1448.406,390.133,390.133,397.978,216.853,308.044,77.353,0.000,0.000,12.581,0.000,0.000,0.000,0.000,0.000
3822,1448.820,396.083,396.083,398.033,216.779,308.012,77.461,0.000,0.000,12.560,0.000,0.000,0.000,0.000,0.000
3823,1449.235,351.331,351.331,398.092,216.705,307.981,77.571,0.000,0.000,12.540,0.000,0.000,0.000,0.000,0.000
3824,1449.650,417.623,417.623,398.153,216.632,307.950,77.684,0.000,0.000,12.520,0.000,0.000,0.000,0.000,0.000
3825,1450.064,386.525,386.525,398.218,216.558,307.919,77.799,0.000,0.000,12.500,0.000,0.000,0.000,0.000,0.000
3826,1450.479,382.525,382.525,398.285,216.484,307.889,77.916,0.000,0.000,12.481,0.000,0.000,0.000,0.000,0.000
3827,1450.893,365.866,365.866,398.356,216.410,307.858,78.035,0.000,0.000,12.462,0.000,0.000,0.000,0.000,0.000
3828,1451.308,412.253,412.253,398.429,216.337,307.829,78.157,0.000,0.000,12.444,0.000,0.000,0.000,0.000,0.000
3829,1451.723,451.276,451.276,398.506,216.263,307.799,78.281,0.000,0.000,12.426,0.000,0.000,0.000,0.000,0.000
3830,1452.137,384.765,384.765,398.585,216.189,307.769,78.407,0.000,0.000,12.409,0.000,0.000,0.000,0.000,0.000
3831,1452.552,398.334,398.334,398.668,216.115,307.740,78.536,0.000,0.000,12.392,0.000,0.000,0.000,0.000,0.000
3832,1452.967,349.932,349.932,398.754,216.042,307.711,78.667,0.000,0.000,12.375,0.000,0.000,0.000,0.000,0.000
3833,1453.381,354.811,354.811,398.842,215.968,307.683,78.800,0.000,0.000,12.360,0.000,0.000,0.000,0.000,0.000
3834,1453.796,387.070,387.070,398.934,215.894,307.654,78.935,0.000,0.000,12.344,0.000,0.000,0.000,0.000,0.000
3835,1454.211,386.166,386.166,399.028,215.820,307.626,79.073,0.000,0.000,12.329,0.000,0.000,0.000,0.000,0.000
3836,1454.626,393.366,393.366,399.126,215.747,307.598,79.213,0.000,0.000,12.315,0.000,0.000,0.000,0.000,0.000
3837,1455.040,387.847,387.847,399.226,215.673,307.570,79.355,0.000,0.000,12.301,0.000,0.000,0.000,0.000,0.000
3838,1455.455,385.512,385.512,399.330,215.599,307.543,79.500,0.000,0.000,12.287,0.000,0.000,0.000,0.000,0.000
3839,1455.870,407.775,407.775,399.436,215.525,307.516,79.646,0.000,0.000,12.274,0.000,0.000,0.000,0.000,0.000
3840,1456.285,407.413,407.413,399.545,215.452,307.489,79.795,0.000,0.000,12.262,0.000,0.000,0.000,0.000,0.000
3841,1456.699,413.198,413.198,399.657,215.378,307.462,79.946,0.000,0.000,12.250,0.000,0.000,0.000,0.000,0.000
3842,1457.114,445.254,445.254,399.772,215.304,307.435,80.099,0.000,0.000,12.238,0.000,0.000,0.000,0.000,0.000
3843,1457.529,405.026,405.026,399.890,215.230,307.409,80.254,0.000,0.000,12.228,0.000,0.000,0.000,0.000,0.000
3844,1457.944,413.644,413.644,400.011,215.157,307.382,80.411,0.000,0.000,12.217,0.000,0.000,0.000,0.000,0.000
3845,1458.359,400.593,400.593,400.135,215.083,307.356,80.571,0.000,0.000,12.208,0.000,0.000,0.000,0.000,0.000
3846,1458.774,387.231,387.231,400.261,215.009,307.331,80.732,0.000,0.000,12.198,0.000,0.000,0.000,0.000,0.000
3847,1459.189,472.950,472.950,400.390,214.935,307.305,80.895,0.000,0.000,12.190,0.000,0.000,0.000,0.000,0.000
3848,1459.604,484.145,484.145,400.522,214.862,307.280,81.061,0.000,0.000,12.182,0.000,0.000,0.000,0.000,0.000
3849,1460.018,402.517,402.517,400.657,214.788,307.254,81.228,0.000,0.000,12.174,0.000,0.000,0.000,0.000,0.000
3850,1460.433,321.184,321.184,400.794,214.714,307.229,81.398,0.000,0.000,12.168,0.000,0.000,0.000,0.000,0.000
3851,1460.848,407.976,407.976,400.934,214.641,307.204,81.569,0.000,0.000,12.161,0.000,0.000,0.000,0.000,0.000
3852,1461.263,409.247,409.247,401.077,214.567,307.180,81.742,0.000,0.000,12.156,0.000,0.000,0.000,0.000,0.000
3853,1461.678,465.144,465.144,401.223,214.493,307.155,81.917,0.000,0.000,12.150,0.000,0.000,0.000,0.000,0.000
3854,1462.093,395.184,395.184,401.371,214.419,307.131,82.094,0.000,0.000,12.146,0.000,0.000,0.000,0.000,0.000
3855,1462.508,421.216,421.216,401.521,214.346,307.107,82.273,0.000,0.000,12.142,0.000,0.000,0.000,0.000,0.000
3856,1462.923,423.941,423.941,401.674,214.272,307.083,82.453,0.000,0.000,12.139,0.000,0.000,0.000,0.000,0.000
3857,1463.338,407.741,407.741,401.830,214.198,307.059,82.635,0.000,0.000,12.136,0.000,0.000,0.000,0.000,0.000
3858,1463.754,403.887,403.887,401.988,214.124,307.035,82.819,0.000,0.000,12.134,0.000,0.000,0.000,0.000,0.000
3859,1464.169,434.498,434.498,402.149,214.051,307.011,83.005,0.000,0.000,12.133,0.000,0.000,0.000,0.000,0.000
3860,1464.584,385.296,385.296,402.312,213.977,306.988,83.192,0.000,0.000,12.132,0.000,0.000,0.000,0.000,0.000
3861,1464.999,451.732,451.732,402.477,213.903,306.965,83.381,0.000,0.000,12.132,0.000,0.000,0.000,0.000,0.000
3862,1465.414,401.629,401.629,402.645,213.829,306.941,83.571,0.000,0.000,12.133,0.000,0.000,0.000,0.000,0.000
3863,1465.829,448.563,448.563,402.815,213.756,306.918,83.763,0.000,0.000,12.134,0.000,0.000,0.000,0.000,0.000
3864,1466.244,422.310,422.310,402.987,213.682,306.895,83.956,0.000,0.000,12.136,0.000,0.000,0.000,0.000,0.000
3865,1466.659,441.209,441.209,403.162,213.608,306.873,84.151,0.000,0.000,12.138,0.000,0.000,0.000,0.000,0.000
3866,1467.074,432.806,432.806,403.339,213.534,306.850,84.347,0.000,0.000,12.141,0.000,0.000,0.000,0.000,0.000
3867,1467.490,423.926,423.926,403.518,213.461,306.827,84.545,0.000,0.000,12.145,0.000,0.000,0.000,0.000,0.000
3868,1467.905,484.630,484.630,403.699,213.387,306.805,84.744,0.000,0.000,12.150,0.000,0.000,0.000,0.000,0.000
3869,1468.320,484.203,484.203,403.882,213.313,306.783,84.944,0.000,0.000,12.155,0.000,0.000,0.000,0.000,0.000
3870,1468.735,434.833,434.833,404.067,213.239,306.760,85.146,0.000,0.000,12.161,0.000,0.000,0.000,0.000,0.000
3871,1469.151,471.258,471.258,404.254,213.166,306.738,85.348,0.000,0.000,12.167,0.000,0.000,0.000,0.000,0.000
3872,1469.566,470.398,470.398,404.443,213.092,306.716,85.552,0.000,0.000,12.174,0.000,0.000,0.000,0.000,0.000
3873,1469.981,479.125,479.125,404.634,213.018,306.694,85.757,0.000,0.000,12.182,0.000,0.000,0.000,0.000,0.000
3874,1470.396,444.726,444.726,404.827,212.944,306.673,85.963,0.000,0.000,12.191,0.000,0.000,0.000,0.000,0.000
3875,1470.812,393.097,393.097,405.021,212.871,306.651,86.170,0.000,0.000,12.200,0.000,0.000,0.000,0.000,0.000
3876,1471.227,534.470,534.470,405.218,212.797,306.629,86.378,0.000,0.000,12.210,0.000,0.000,0.000,0.000,0.000
3877,1471.642,511.136,511.136,405.416,212.723,306.608,86.587,0.000,0.000,12.221,0.000,0.000,0.000,0.000,0.000
3878,1472.058,489.630,489.630,405.616,212.649,306.587,86.797,0.000,0.000,12.232,0.000,0.000,0.000,0.000,0.000
3879,1472.473,491.893,491.893,405.817,212.576,306.565,87.008,0.000,0.000,12.244,0.000,0.000,0.000,0.000,0.000
3880,1472.888,543.759,543.759,406.020,212.502,306.544,87.219,0.000,0.000,12.257,0.000,0.000,0.000,0.000,0.000
3881,1473.304,495.617,495.617,406.225,212.428,306.523,87.432,0.000,0.000,12.270,0.000,0.000,0.000,0.000,0.000
3882,1473.719,477.172,477.172,406.431,212.355,306.502,87.645,0.000,0.000,12.284,0.000,0.000,0.000,0.000,0.000
3883,1474.134,483.656,483.656,406.638,212.281,306.481,87.858,0.000,0.000,12.299,0.000,0.000,0.000,0.000,0.000
3884,1474.550,462.900,462.900,406.847,212.207,306.460,88.072,0.000,0.000,12.315,0.000,0.000,0.000,0.000,0.000
3885,1474.965,545.075,545.075,407.057,212.133,306.439,88.287,0.000,0.000,12.331,0.000,0.000,0.000,0.000,0.000
3886,1475.381,485.139,485.139,407.268,212.060,306.418,88.502,0.000,0.000,12.348,0.000,0.000,0.000,0.000,0.000
3887,1475.796,470.695,470.695,407.481,211.986,306.398,88.718,0.000,0.000,12.366,0.000,0.000,0.000,0.000,0.000
3888,1476.212,527.382,527.382,407.695,211.912,306.377,88.934,0.000,0.000,12.384,0.000,0.000,0.000,0.000,0.000
3889,1476.627,405.568,405.568,407.910,211.838,306.357,89.150,0.000,0.000,12.403,0.000,0.000,0.000,0.000,0.000
3890,1477.043,457.052,457.052,408.126,211.765,306.336,89.367,0.000,0.000,12.423,0.000,0.000,0.000,0.000,0.000
3891,1477.458,443.769,443.769,408.343,211.691,306.316,89.583,0.000,0.000,12.444,0.000,0.000,0.000,0.000,0.000
3892,1477.874,487.650,487.650,408.561,211.617,306.296,89.800,0.000,0.000,12.465,0.000,0.000,0.000,0.000,0.000
3893,1478.289,457.689,457.689,408.780,211.543,306.276,90.018,0.000,0.000,12.487,0.000,0.000,0.000,0.000,0.000
3894,1478.705,465.147,465.147,409.000,211.470,306.255,90.235,0.000,0.000,12.509,0.000,0.000,0.000,0.000,0.000
3895,1479.120,527.465,527.465,409.220,211.396,306.235,90.452,0.000,0.000,12.533,0.000,0.000,0.000,0.000,0.000
3896,1479.536,511.698,511.698,409.442,211.322,306.216,90.669,0.000,0.000,12.557,0.000,0.000,0.000,0.000,0.000
3897,1479.952,511.689,511.689,409.664,211.248,306.196,90.886,0.000,0.000,12.582,0.000,0.000,0.000,0.000,0.000
3898,1480.367,511.260,511.260,409.887,211.175,306.176,91.103,0.000,0.000,12.607,0.000,0.000,0.000,0.000,0.000
3899,1480.783,478.468,478.468,410.110,211.101,306.156,91.320,0.000,0.000,12.634,0.000,0.000,0.000,0.000,0.000
3900,1481.198,551.420,551.420,410.334,211.027,306.137,91.537,0.000,0.000,12.660,0.000,0.000,0.000,0.000,0.000
3901,1481.614,512.936,512.936,410.558,210.953,306.117,91.753,0.000,0.000,12.688,0.000,0.000,0.000,0.000,0.000
3902,1482.030,465.898,465.898,410.783,210.880,306.098,91.969,0.000,0.000,12.716,0.000,0.000,0.000,0.000,0.000
3903,1482.445,555.195,555.195,411.008,210.806,306.079,92.185,0.000,0.000,12.745,0.000,0.000,0.000,0.000,0.000
3904,1482.861,571.815,571.815,411.234,210.732,306.059,92.400,0.000,0.000,12.775,0.000,0.000,0.000,0.000,0.000
3905,1483.277,495.737,495.737,411.460,210.658,306.040,92.614,0.000,0.000,12.806,0.000,0.000,0.000,0.000,0.000
3906,1483.692,545.539,545.539,411.686,210.585,306.021,92.828,0.000,0.000,12.837,0.000,0.000,0.000,0.000,0.000
3907,1484.108,593.775,593.775,411.912,210.511,306.002,93.042,0.000,0.000,12.868,0.000,0.000,0.000,0.000,0.000
3908,1484.524,509.115,509.115,412.139,210.437,305.984,93.254,0.000,0.000,12.901,0.000,0.000,0.000,0.000,0.000
3909,1484.940,591.256,591.256,412.366,210.363,305.965,93.466,0.000,0.000,12.934,0.000,0.000,0.000,0.000,0.000
