ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Th-232,Xray-Pb,Xray-Th,Xray-Th-L
223,67.679,1653.057,1921.575,404.966,251.082,178.373,237.561,26.813,10.939,3.275,0.159,2.789,1199.330,11.249,0.000
224,68.019,1709.128,2012.739,398.166,248.808,177.608,243.823,26.633,10.884,3.376,0.157,2.655,1287.123,11.669,0.000
225,68.359,1844.984,2112.267,391.413,246.610,176.947,250.779,26.463,10.830,3.482,0.154,2.509,1382.374,12.115,0.000
226,68.700,1925.911,2220.687,384.738,244.511,176.407,258.503,26.305,10.780,3.591,0.152,2.355,1485.492,12.588,0.000
227,69.040,1894.253,2336.547,378.171,242.506,175.972,267.014,26.156,10.733,3.704,0.150,2.195,1595.028,13.085,0.000
228,69.380,2047.622,2458.258,371.737,240.587,175.624,276.335,26.014,10.691,3.822,0.147,2.031,1709.397,13.604,0.000
229,69.721,2095.439,2585.677,365.464,238.776,175.373,286.540,25.878,10.655,3.945,0.145,1.867,1828.349,14.144,0.000
230,70.061,2206.847,2722.840,363.544,238.545,176.259,298.570,25.907,10.694,4.085,0.145,1.705,1952.167,14.758,0.000
231,70.402,2296.328,2865.414,361.820,238.461,177.264,311.649,25.946,10.742,4.233,0.145,1.546,2080.029,15.396,0.000
232,70.742,2475.549,3012.095,360.302,238.531,178.381,325.761,25.992,10.800,4.388,0.144,1.392,2210.644,16.056,0.000
233,71.082,2545.594,3158.622,358.999,238.732,179.561,340.624,26.044,10.868,4.552,0.144,1.245,2340.113,16.735,0.000
234,71.423,2795.368,3302.251,357.917,239.059,180.777,356.095,26.099,10.946,4.725,0.144,1.107,2465.864,17.431,0.000
235,71.763,2886.039,3441.288,357.060,239.522,182.020,372.133,26.159,11.035,4.908,0.144,0.977,2586.241,18.143,0.000
236,72.104,2994.519,3574.046,356.431,240.134,183.283,388.696,26.222,11.137,5.104,0.144,0.857,2699.588,18.875,0.000
237,72.444,3169.522,3698.861,356.025,240.905,184.557,405.738,26.290,11.252,5.312,0.145,0.748,2804.285,19.626,0.000
238,72.785,3193.008,3814.043,355.834,241.820,185.817,423.176,26.361,11.380,5.535,0.145,0.648,2898.760,20.396,0.000
239,73.125,3613.229,3917.929,355.851,242.853,187.034,440.899,26.430,11.521,5.773,0.146,0.558,2981.532,21.179,0.000
240,73.466,3723.936,4009.168,356.064,243.999,188.193,458.851,26.499,11.675,6.027,0.146,0.479,3051.319,21.975,0.000
241,73.806,3853.081,4086.649,356.464,245.264,189.284,477.002,26.567,11.843,6.300,0.147,0.409,3107.045,22.785,0.000
242,74.147,4084.640,4149.532,357.042,246.653,190.306,495.341,26.634,12.025,6.593,0.148,0.347,3147.867,23.612,0.000
243,74.488,4096.862,4197.115,357.784,248.171,191.251,513.765,26.702,12.223,6.909,0.149,0.294,3173.189,24.457,0.000
244,74.828,4274.308,4228.576,358.676,249.795,192.104,531.839,26.769,12.436,7.248,0.150,0.249,3182.662,25.319,0.000
245,75.169,4356.197,4243.323,359.703,251.504,192.850,549.077,26.833,12.664,7.613,0.151,0.210,3176.221,26.194,0.000
246,75.510,4532.568,4241.421,360.852,253.298,193.489,565.290,26.895,12.908,8.005,0.152,0.177,3154.114,27.086,0.000
247,75.850,4575.123,4223.254,362.109,255.179,194.028,580.311,26.956,13.169,8.428,0.153,0.150,3116.878,27.997,0.000
248,76.191,4643.497,4189.516,363.463,257.157,194.477,593.988,27.018,13.448,8.884,0.155,0.127,3065.326,28.932,0.000
249,76.532,4592.313,4141.130,364.904,259.232,194.845,606.177,27.081,13.746,9.377,0.156,0.109,3000.510,29.892,0.000
250,76.872,4565.608,4079.187,366.422,261.384,195.130,616.740,27.144,14.062,9.909,0.157,0.095,2923.683,30.879,0.000
251,77.213,4574.349,4005.039,368.004,263.601,195.339,625.566,27.206,14.399,10.483,0.159,0.083,2836.306,31.894,0.000
252,77.554,4674.832,3920.283,369.641,265.891,195.487,632.580,27.270,14.755,11.104,0.160,0.074,2740.013,32.944,0.000
253,77.895,4469.348,3826.674,371.324,268.264,195.597,637.733,27.337,15.135,11.776,0.162,0.066,2636.565,34.034,0.000
254,78.235,4346.018,3726.088,373.046,270.736,195.691,641.008,27.408,15.539,12.505,0.163,0.061,2527.801,35.172,0.000
255,78.576,4253.240,3620.393,374.802,273.299,195.779,642.401,27.483,15.965,13.290,0.165,0.056,2415.588,36.362,0.000
256,78.917,4214.132,3511.464,376.586,275.944,195.870,641.935,27.562,16.410,14.131,0.166,0.052,2301.782,37.608,0.000
257,79.258,4061.651,3401.221,378.394,278.675,195.980,639.669,27.646,16.872,15.032,0.168,0.049,2188.211,38.915,0.000
258,79.599,3900.798,3291.574,380.220,281.506,196.129,635.702,27.735,17.353,15.995,0.169,0.047,2076.638,40.295,0.000
259,79.940,3726.579,3184.374,382.061,284.456,196.340,630.157,27.831,17.853,17.027,0.171,0.045,1968.733,41.757,0.000
260,80.281,3631.134,3081.328,383.914,287.542,196.631,623.186,27.935,18.371,18.125,0.172,0.043,1866.005,43.313,0.000
261,80.622,3383.497,2983.686,385.777,290.756,196.995,614.945,28.046,18.898,19.256,0.174,0.042,1769.604,44.967,0.000
262,80.962,3185.203,2892.678,387.647,294.101,197.433,605.623,28.164,19.428,20.391,0.175,0.041,1680.588,46.729,0.000
263,81.303,3096.685,2809.513,389.523,297.596,197.955,595.431,28.289,19.958,21.519,0.177,0.040,1599.932,48.611,0.000
264,81.644,2820.208,2735.272,391.405,301.262,198.571,584.598,28.423,20.485,22.626,0.178,0.040,1528.458,50.627,0.000
265,81.985,2814.021,2670.906,393.290,305.126,199.292,573.364,28.566,21.007,23.701,0.180,0.039,1466.835,52.792,0.000
266,82.326,2758.096,2616.606,395.179,309.206,200.121,561.966,28.719,21.522,24.730,0.181,0.038,1414.996,55.121,0.000
267,82.667,2539.281,2571.096,397.070,313.498,201.048,550.606,28.881,22.024,25.700,0.183,0.038,1371.490,57.625,0.000
268,83.008,2489.467,2533.904,398.963,318.019,202.073,539.513,29.051,22.512,26.598,0.185,0.038,1335.592,60.321,0.000
269,83.349,2387.203,2504.730,400.858,322.799,203.201,528.927,29.230,22.984,27.412,0.186,0.037,1306.722,63.227,0.000
270,83.691,2485.837,2483.132,402.754,327.869,204.436,519.079,29.420,23.438,28.130,0.188,0.037,1284.164,66.366,0.000
271,84.032,2216.063,2468.573,404.651,333.265,205.784,510.196,29.622,23.874,28.743,0.190,0.037,1267.099,69.759,0.000
272,84.373,2390.801,2460.157,406.549,338.979,207.230,502.301,29.834,24.289,29.242,0.191,0.036,1254.633,73.416,0.000
273,84.714,2323.802,2456.801,408.448,344.986,208.749,495.313,30.053,24.681,29.617,0.193,0.036,1245.829,77.337,0.000
274,85.055,2264.507,2457.674,410.347,351.306,210.339,489.298,30.280,25.050,29.865,0.195,0.036,1239.759,81.541,0.000
275,85.396,2320.914,2462.034,412.247,357.965,212.003,484.320,30.515,25.397,29.980,0.197,0.036,1235.565,86.050,0.000
276,85.737,2343.206,2468.973,414.147,364.994,213.741,480.415,30.760,25.723,29.961,0.199,0.036,1232.250,90.888,0.000
277,86.078,2413.062,2477.592,416.047,372.416,215.552,477.592,31.014,26.031,29.809,0.201,0.036,1228.861,96.075,0.000
278,86.420,2351.287,2486.653,417.948,380.128,217.407,475.697,31.273,26.318,29.526,0.203,0.036,1224.540,101.521,0.000
279,86.761,2468.099,2495.148,419.848,388.068,219.286,474.606,31.534,26.582,29.115,0.205,0.036,1218.536,107.174,0.000
280,87.102,2419.135,2502.371,421.749,396.232,221.189,474.241,31.797,26.826,28.583,0.207,0.036,1210.233,113.022,0.000
281,87.443,2473.284,2507.820,423.650,404.616,223.115,474.517,32.062,27.053,27.938,0.210,0.036,1199.212,119.057,0.000
282,87.785,2544.358,2511.014,425.551,413.218,225.066,475.335,32.329,27.266,27.189,0.212,0.037,1185.091,125.265,0.000
283,88.126,2530.062,2511.352,427.452,422.008,227.033,476.550,32.596,27.468,26.349,0.214,0.037,1167.463,131.628,0.000
284,88.467,2617.987,2508.168,429.354,430.871,228.973,477.952,32.855,27.656,25.426,0.217,0.037,1146.080,138.096,0.000
285,88.808,2604.918,2501.130,431.255,439.761,230.872,479.385,33.105,27.831,24.434,0.220,0.038,1120.837,144.642,0.000
286,89.150,2595.174,2490.098,433.156,448.653,232.724,480.720,33.342,27.997,23.386,0.222,0.038,1091.757,151.252,0.000
287,89.491,2453.508,2475.070,435.057,457.530,234.529,481.836,33.566,28.156,22.295,0.225,0.039,1058.974,157.913,0.000
288,89.832,2555.396,2456.131,436.959,466.366,236.282,482.625,33.775,28.311,21.175,0.228,0.040,1022.721,164.602,0.000
289,90.174,2558.358,2433.242,438.860,475.054,237.966,482.953,33.969,28.460,20.037,0.231,0.041,983.306,171.218,0.000
290,90.515,2636.647,2406.231,440.761,483.409,239.550,482.675,34.146,28.597,18.894,0.235,0.042,941.102,177.577,0.000
291,90.857,2570.321,2375.304,442.663,491.363,241.023,481.705,34.306,28.720,17.757,0.238,0.043,896.533,183.610,0.000
292,91.198,2471.021,2340.749,444.564,498.862,242.383,479.980,34.448,28.830,16.637,0.242,0.044,850.058,189.259,0.000
293,91.539,2555.469,2302.918,446.466,505.859,243.625,477.464,34.574,28.926,15.543,0.246,0.045,802.160,194.469,0.000
294,91.881,2442.099,2262.197,448.367,512.308,244.748,474.148,34.683,29.008,14.483,0.249,0.047,753.329,199.187,0.000
295,92.222,2357.169,2218.943,450.269,518.151,245.738,470.015,34.775,29.074,13.464,0.254,0.048,704.052,203.366,0.000
296,92.564,2363.360,2173.510,452.170,523.338,246.586,465.053,34.848,29.120,12.492,0.258,0.050,654.797,206.962,0.000
297,92.905,2318.247,2126.299,454.071,527.843,247.291,459.274,34.905,29.147,11.571,0.262,0.052,606.009,209.940,0.000
298,93.247,2404.136,2077.719,455.973,531.648,247.856,452.716,34.945,29.152,10.704,0.267,0.054,558.100,212.269,0.000
299,93.588,2296.506,2028.183,457.874,534.751,248.287,445.434,34.972,29.137,9.894,0.272,0.056,511.444,213.930,0.000
300,93.930,2185.129,1978.065,459.776,537.142,248.585,437.492,34.986,29.099,9.141,0.277,0.058,466.371,214.909,0.000
301,94.272,2045.389,1927.693,461.677,538.808,248.748,428.959,34.988,29.036,8.446,0.282,0.060,423.162,215.199,0.000
302,94.613,1925.763,1877.391,463.579,539.753,248.779,419.916,34.980,28.948,7.807,0.287,0.062,382.050,214.805,0.000
303,94.955,1998.762,1827.482,465.480,540.006,248.686,410.456,34.963,28.834,7.223,0.292,0.064,343.214,213.738,0.000
304,95.296,1974.463,1778.274,467.381,539.606,248.484,400.679,34.939,28.695,6.692,0.297,0.066,306.787,212.021,0.000
305,95.638,1804.432,1730.035,469.283,538.595,248.185,390.684,34.913,28.532,6.212,0.303,0.068,272.856,209.681,0.000
306,95.980,1794.392,1682.960,471.184,536.992,247.795,380.560,34.884,28.345,5.779,0.308,0.070,241.464,206.757,0.000
307,96.321,1689.979,1637.209,473.086,534.814,247.322,370.397,34.854,28.134,5.391,0.314,0.072,212.614,203.292,0.000
308,96.663,1613.318,1592.952,474.987,532.108,246.779,360.284,34.826,27.900,5.044,0.319,0.075,186.273,199.338,0.000
309,97.005,1564.056,1550.346,476.889,528.936,246.183,350.310,34.800,27.645,4.735,0.325,0.077,162.378,194.951,0.000
310,97.346,1555.575,1509.534,478.790,525.364,245.552,340.559,34.781,27.371,4.461,0.331,0.079,140.837,190.195,0.000
311,97.688,1507.237,1470.631,480.692,521.457,244.901,331.106,34.768,27.082,4.218,0.336,0.081,121.540,185.136,0.000
312,98.030,1425.015,1433.704,482.593,517.272,244.238,322.015,34.764,26.778,4.003,0.342,0.083,104.359,179.844,0.000
313,98.372,1425.905,1398.838,484.494,512.875,243.578,313.344,34.770,26.461,3.815,0.348,0.085,89.168,174.389,0.000
314,98.713,1338.642,1366.109,486.396,508.336,242.937,305.148,34.786,26.136,3.652,0.353,0.087,75.821,168.847,0.000
315,99.055,1222.792,1335.572,488.297,503.730,242.331,297.477,34.814,25.805,3.510,0.359,0.089,64.161,163.290,0.000
316,99.397,1272.341,1307.282,490.199,499.131,241.778,290.373,34.856,25.471,3.386,0.364,0.091,54.032,157.792,0.000
317,99.739,1221.089,1281.229,492.100,494.595,241.288,283.854,34.913,25.138,3.278,0.370,0.093,45.282,152.413,0.000
318,100.081,1205.828,1257.324,494.002,490.148,240.858,277.912,34.982,24.807,3.183,0.375,0.095,37.765,147.192,0.000
319,100.422,1101.685,1235.577,495.903,485.840,240.498,272.553,35.065,24.483,3.100,0.380,0.097,31.373,142.181,0.000
320,100.764,1125.123,1216.053,497.805,481.729,240.219,267.785,35.161,24.169,3.027,0.385,0.099,26.039,137.432,0.000
321,101.106,1168.086,1198.716,499.706,477.867,240.033,263.610,35.271,23.868,2.964,0.390,0.101,21.611,132.995,0.000
322,101.448,1114.829,1183.520,501.607,474.303,239.950,260.025,35.397,23.583,2.909,0.395,0.103,17.936,128.912,0.000
323,101.790,1099.863,1170.209,503.509,471.011,239.958,256.975,35.534,23.315,2.862,0.400,0.105,14.885,125.158,0.000
324,102.132,1127.270,1158.523,505.410,467.953,240.043,254.397,35.680,23.062,2.821,0.405,0.107,12.354,121.695,0.000
325,102.474,1077.346,1148.343,507.312,465.136,240.205,252.259,35.833,22.827,2.785,0.409,0.109,10.253,118.521,0.000
326,102.816,1095.386,1139.585,509.213,462.570,240.446,250.541,35.993,22.610,2.756,0.414,0.110,8.509,115.629,0.000
327,103.158,1133.641,1132.143,511.115,460.259,240.765,249.209,36.160,22.412,2.731,0.418,0.112,7.062,113.008,0.000
328,103.500,1125.782,1125.894,513.016,458.196,241.161,248.216,36.332,22.236,2.711,0.422,0.114,5.861,110.640,0.000
329,103.842,1040.899,1120.638,514.918,456.333,241.613,247.503,36.507,22.076,2.694,0.426,0.116,4.865,108.499,0.000
330,104.184,1009.010,1116.213,516.819,454.637,242.112,247.018,36.682,21.932,2.680,0.430,0.118,4.037,106.560,0.000
331,104.526,987.486,1112.492,518.720,453.089,242.650,246.721,36.856,21.804,2.670,0.433,0.119,3.351,104.793,0.000
332,104.868,990.191,1109.357,520.622,451.669,243.224,246.574,37.030,21.689,2.661,0.436,0.121,2.781,103.166,0.000
333,105.210,1009.303,1106.710,522.523,450.362,243.829,246.547,37.201,21.588,2.655,0.440,0.123,2.308,101.651,0.000
334,105.552,994.857,1104.411,524.425,449.137,244.456,246.600,37.370,21.498,2.650,0.443,0.124,1.916,100.211,0.000
335,105.894,1044.006,1102.295,526.326,447.947,245.088,246.686,37.533,21.418,2.647,0.445,0.126,1.590,98.809,0.000
336,106.236,1005.191,1100.244,528.228,446.766,245.717,246.771,37.689,21.345,2.644,0.448,0.127,1.319,97.411,0.000
337,106.578,1057.707,1098.158,530.129,445.570,246.337,246.828,37.839,21.277,2.642,0.450,0.128,1.095,95.985,0.000
338,106.920,973.484,1095.957,532.031,444.340,246.945,246.836,37.981,21.214,2.640,0.452,0.130,0.909,94.504,0.000
339,107.262,948.523,1093.581,533.932,443.065,247.540,246.780,38.116,21.154,2.638,0.454,0.131,0.754,92.943,0.000
340,107.605,968.043,1090.947,535.833,441.722,248.111,246.640,38.242,21.094,2.636,0.456,0.132,0.626,91.281,0.000
341,107.947,979.114,1087.964,537.735,440.280,248.647,246.394,38.360,21.034,2.634,0.457,0.133,0.520,89.499,0.000
342,108.289,997.817,1084.592,539.636,438.732,249.145,246.032,38.467,20.971,2.631,0.459,0.134,0.431,87.584,0.000
343,108.631,945.039,1078.666,539.397,436.184,248.960,245.089,38.466,20.864,2.623,0.459,0.134,0.358,85.523,0.000
344,108.973,1026.820,1072.324,539.158,433.524,248.737,244.028,38.456,20.752,2.615,0.459,0.135,0.297,83.315,0.000
345,109.316,910.931,1065.575,538.919,430.757,248.478,242.851,38.438,20.635,2.606,0.459,0.135,0.246,80.963,0.000
346,109.658,977.297,1058.416,538.680,427.881,248.178,241.557,38.411,20.512,2.597,0.458,0.135,0.205,78.477,0.000
347,110.000,1017.107,1050.839,538.441,424.893,247.833,240.145,38.374,20.382,2.586,0.458,0.135,0.170,75.856,0.000
348,110.342,931.959,1042.871,538.202,421.802,247.447,238.626,38.330,20.244,2.575,0.457,0.135,0.141,73.107,0.000
349,110.685,980.593,1034.550,537.963,418.618,247.025,237.011,38.278,20.099,2.563,0.456,0.135,0.117,70.241,0.000
350,111.027,910.295,1025.931,537.723,415.361,246.571,235.316,38.221,19.947,2.551,0.455,0.134,0.097,67.272,0.000
351,111.369,910.184,1017.053,537.484,412.044,246.088,233.547,38.158,19.787,2.538,0.454,0.134,0.081,64.215,0.000
352,111.712,924.366,1007.944,537.245,408.677,245.576,231.707,38.090,19.621,2.525,0.453,0.133,0.067,61.090,0.000
353,112.054,916.370,998.658,537.006,405.278,245.037,229.804,38.017,19.448,2.512,0.452,0.133,0.055,57.917,0.000
354,112.396,920.435,989.260,536.767,401.870,244.479,227.853,37.940,19.269,2.499,0.451,0.132,0.046,54.715,0.000
355,112.739,918.327,979.822,536.528,398.478,243.908,225.870,37.862,19.085,2.486,0.450,0.131,0.038,51.507,0.000
356,113.081,826.587,970.413,536.289,395.127,243.333,223.870,37.783,18.898,2.474,0.449,0.130,0.032,48.312,0.000
357,113.424,844.626,961.081,536.050,391.832,242.753,221.863,37.703,18.708,2.462,0.447,0.129,0.026,45.151,0.000
358,113.766,860.437,951.866,535.811,388.606,242.169,219.858,37.622,18.516,2.452,0.446,0.128,0.022,42.042,0.000
359,114.108,852.438,942.832,535.571,385.471,241.586,217.869,37.541,18.323,2.442,0.445,0.127,0.018,39.002,0.000
360,114.451,817.919,934.033,535.332,382.448,241.012,215.907,37.461,18.131,2.434,0.443,0.126,0.015,36.048,0.000
361,114.793,846.362,925.527,535.093,379.558,240.452,213.984,37.383,17.941,2.428,0.442,0.126,0.012,33.193,0.000
362,115.136,939.177,917.359,534.854,376.819,239.912,212.110,37.308,17.754,2.424,0.441,0.125,0.010,30.450,0.000
363,115.478,794.956,909.540,534.615,374.232,239.388,210.286,37.236,17.570,2.421,0.440,0.124,0.009,27.829,0.000
364,115.821,856.840,902.099,534.376,371.810,238.880,208.519,37.166,17.391,2.421,0.439,0.123,0.007,25.337,0.000
365,116.163,886.723,895.069,534.137,369.566,238.394,206.816,37.099,17.218,2.423,0.437,0.122,0.006,22.981,0.000
366,116.506,866.844,888.479,533.898,367.512,237.934,205.183,37.036,17.052,2.427,0.436,0.121,0.005,20.765,0.000
367,116.848,839.838,882.352,533.659,365.658,237.504,203.626,36.978,16.894,2.434,0.435,0.121,0.004,18.692,0.000
368,117.191,854.650,876.691,533.419,364.006,237.103,202.145,36.924,16.744,2.444,0.435,0.120,0.003,16.762,0.000
369,117.534,773.397,871.476,533.180,362.547,236.726,200.736,36.873,16.602,2.457,0.434,0.120,0.003,14.973,0.000
370,117.876,805.691,866.712,532.941,361.284,236.373,199.401,36.826,16.469,2.474,0.433,0.120,0.002,13.325,0.000
371,118.219,931.656,862.408,532.702,360.224,236.047,198.143,36.783,16.346,2.493,0.432,0.120,0.002,11.812,0.000
372,118.561,853.134,858.567,532.463,359.369,235.750,196.965,36.745,16.233,2.516,0.432,0.120,0.002,10.432,0.000
373,118.904,840.654,855.194,532.224,358.722,235.485,195.868,36.711,16.130,2.542,0.431,0.120,0.001,9.177,0.000
374,119.247,842.539,852.259,531.985,358.275,235.246,194.847,36.681,16.038,2.572,0.430,0.120,0.001,8.042,0.000
375,119.589,862.466,849.738,531.746,358.017,235.029,193.899,36.653,15.956,2.605,0.430,0.121,0.001,7.021,0.000
376,119.932,847.238,847.618,531.507,357.946,234.832,193.021,36.629,15.883,2.643,0.429,0.122,0.001,6.106,0.000
377,120.275,812.499,845.904,531.267,358.065,234.658,192.219,36.608,15.821,2.684,0.429,0.123,0.001,5.291,0.000
378,120.617,824.169,844.596,531.028,358.377,234.509,191.492,36.590,15.769,2.730,0.429,0.124,0.001,4.569,0.000
379,120.960,792.982,843.680,530.789,358.879,234.384,190.842,36.576,15.727,2.779,0.428,0.125,0.000,3.933,0.000
380,121.303,863.426,843.117,530.550,359.557,234.276,190.259,36.564,15.694,2.833,0.428,0.127,0.000,3.373,0.000
381,121.646,764.313,842.887,530.311,360.404,234.181,189.740,36.554,15.669,2.892,0.428,0.129,0.000,2.883,0.000
382,121.988,865.536,842.983,530.072,361.421,234.101,189.286,36.545,15.654,2.955,0.428,0.131,0.000,2.456,0.000
383,122.331,897.462,843.410,529.833,362.613,234.036,188.899,36.539,15.646,3.024,0.427,0.133,0.000,2.086,0.000
384,122.674,806.200,844.181,529.594,363.986,233.990,188.584,36.535,15.647,3.097,0.427,0.136,0.000,1.771,0.000
385,123.017,860.568,845.259,529.355,365.523,233.959,188.335,36.533,15.656,3.176,0.427,0.139,0.000,1.504,0.000
386,123.360,944.308,846.589,529.115,367.191,233.936,188.145,36.532,15.672,3.261,0.427,0.142,0.000,1.277,0.000
387,123.702,861.162,848.151,528.876,368.981,233.920,188.012,36.532,15.693,3.351,0.427,0.146,0.000,1.084,0.000
388,124.045,870.352,849.938,528.637,370.889,233.911,187.935,36.532,15.721,3.447,0.427,0.149,0.000,0.920,0.000
389,124.388,893.012,851.949,528.398,372.914,233.912,187.917,36.534,15.754,3.550,0.427,0.153,0.000,0.781,0.000
390,124.731,897.602,854.176,528.159,375.051,233.923,187.958,36.537,15.793,3.660,0.427,0.158,0.000,0.663,0.000
391,125.074,1016.269,856.563,527.920,377.255,233.942,188.052,36.542,15.837,3.776,0.427,0.162,0.000,0.563,0.000
392,125.417,1003.677,859.041,527.681,379.478,233.964,188.194,36.546,15.885,3.897,0.427,0.167,0.000,0.478,0.000
393,125.760,876.339,861.590,527.442,381.700,233.988,188.383,36.550,15.936,4.023,0.427,0.173,0.000,0.406,0.000
394,126.103,1038.381,864.195,527.203,383.907,234.016,188.617,36.555,15.991,4.153,0.427,0.179,0.000,0.344,0.000
395,126.446,1032.487,866.845,526.963,386.087,234.050,188.900,36.561,16.049,4.289,0.427,0.185,0.000,0.292,0.000
396,126.789,919.785,869.519,526.724,388.222,234.091,189.228,36.567,16.109,4.429,0.426,0.191,0.000,0.248,0.000
397,127.131,1012.785,872.178,526.485,390.290,234.134,189.596,36.574,16.172,4.571,0.426,0.198,0.000,0.211,0.000
398,127.474,959.819,874.791,526.246,392.270,234.176,189.998,36.581,16.236,4.712,0.426,0.206,0.000,0.179,0.000
399,127.817,987.558,877.343,526.007,394.149,234.220,190.435,36.588,16.302,4.852,0.426,0.214,0.000,0.152,0.000
400,128.160,1013.075,879.824,525.768,395.914,234.267,190.906,36.595,16.369,4.990,0.426,0.222,0.000,0.129,0.000
401,128.503,1005.601,882.227,525.529,397.556,234.320,191.412,36.603,16.438,5.124,0.426,0.231,0.000,0.109,0.000
402,128.847,992.631,884.526,525.290,399.059,234.377,191.950,36.612,16.507,5.255,0.426,0.241,0.000,0.093,0.000
403,129.190,986.075,886.684,525.051,400.401,234.432,192.509,36.620,16.577,5.381,0.426,0.251,0.000,0.079,0.000
404,129.533,1025.075,888.687,524.811,401.573,234.487,193.089,36.629,16.647,5.501,0.426,0.262,0.000,0.067,0.000
405,129.876,984.149,890.530,524.572,402.567,234.543,193.688,36.637,16.717,5.615,0.426,0.274,0.000,0.057,0.000
406,130.219,1057.518,892.209,524.333,403.378,234.601,194.309,36.646,16.788,5.721,0.426,0.286,0.000,0.048,0.000
407,130.562,971.778,893.723,524.094,404.004,234.664,194.950,36.656,16.858,5.818,0.426,0.299,0.000,0.041,0.000
408,130.905,926.892,895.044,523.855,404.432,234.727,195.603,36.667,16.929,5.906,0.426,0.313,0.000,0.035,0.000
409,131.248,1075.625,896.156,523.616,404.656,234.788,196.264,36.677,16.998,5.984,0.426,0.328,0.000,0.029,0.000
410,131.591,1042.404,897.060,523.377,404.676,234.847,196.931,36.687,17.067,6.052,0.426,0.344,0.000,0.025,0.000
411,131.934,1026.035,897.764,523.138,404.498,234.907,197.606,36.697,17.135,6.108,0.426,0.360,0.000,0.021,0.000
412,132.278,1023.998,898.271,522.899,404.124,234.968,198.288,36.708,17.203,6.152,0.426,0.378,0.000,0.018,0.000
413,132.621,998.443,898.592,522.659,403.563,235.033,198.977,36.720,17.271,6.185,0.425,0.397,0.000,0.015,0.000
414,132.964,1022.480,898.700,522.420,402.810,235.093,199.663,36.731,17.337,6.205,0.425,0.417,0.000,0.013,0.000
