ch,keV,net,model,continuum_raw,Tl-208,Ac-228,Pb-212,Bi-212,Ra-224,Th-228,Rn-220,Xray-Th,Xray-Pb,Xray-La
6640,2263.587,8.741,14.892,14.085,14.892,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6641,2263.997,9.667,14.891,14.083,14.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6642,2264.408,22.815,14.890,14.081,14.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6643,2264.818,26.259,14.888,14.080,14.888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6644,2265.229,15.445,14.887,14.078,14.886,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6645,2265.640,11.889,14.885,14.076,14.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6646,2266.050,13.815,14.884,14.075,14.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6647,2266.461,14.519,14.882,14.073,14.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6648,2266.872,11.519,14.881,14.072,14.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6649,2267.283,14.037,14.880,14.070,14.879,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6650,2267.694,17.815,14.878,14.068,14.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6651,2268.106,14.667,14.877,14.067,14.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6652,2268.517,17.815,14.875,14.065,14.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6653,2268.928,9.741,14.874,14.063,14.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6654,2269.339,10.519,14.872,14.062,14.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6655,2269.751,12.963,14.871,14.060,14.871,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6656,2270.163,15.371,14.870,14.059,14.869,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6657,2270.574,9.667,14.868,14.057,14.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6658,2270.986,14.037,14.867,14.055,14.866,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6659,2271.398,12.741,14.865,14.054,14.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6660,2271.810,12.001,14.864,14.052,14.863,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6661,2272.222,7.889,14.862,14.050,14.862,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6662,2272.634,17.963,14.861,14.049,14.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6663,2273.046,11.111,14.859,14.047,14.859,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6664,2273.458,13.815,14.858,14.046,14.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6665,2273.870,3.741,14.856,14.044,14.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6666,2274.283,10.185,14.855,14.042,14.855,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6667,2274.695,13.259,14.853,14.041,14.853,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6668,2275.108,15.889,14.852,14.039,14.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6669,2275.520,17.185,14.850,14.037,14.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6670,2275.933,15.519,14.849,14.036,14.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6671,2276.346,8.963,14.847,14.034,14.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6672,2276.759,12.111,14.846,14.033,14.846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6673,2277.171,15.297,14.844,14.031,14.844,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6674,2277.585,10.889,14.843,14.029,14.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6675,2277.998,17.667,14.841,14.028,14.841,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6676,2278.411,11.741,14.840,14.026,14.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6677,2278.824,19.111,14.838,14.025,14.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6678,2279.237,22.889,14.837,14.023,14.836,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6679,2279.651,16.259,14.835,14.021,14.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6680,2280.064,13.037,14.834,14.020,14.833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6681,2280.478,22.556,14.832,14.018,14.832,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6682,2280.892,9.963,14.830,14.016,14.830,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6683,2281.305,17.667,14.829,14.015,14.829,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6684,2281.719,10.815,14.827,14.013,14.827,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6685,2282.133,17.259,14.826,14.012,14.825,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6686,2282.547,12.037,14.824,14.010,14.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6687,2282.961,12.111,14.823,14.008,14.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6688,2283.375,11.963,14.821,14.007,14.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6689,2283.790,16.519,14.819,14.005,14.819,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6690,2284.204,11.037,14.818,14.003,14.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6691,2284.618,10.111,14.816,14.002,14.816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6692,2285.033,11.445,14.815,14.000,14.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6693,2285.447,21.149,14.813,13.999,14.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6694,2285.862,11.667,14.811,13.997,14.811,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6695,2286.277,9.667,14.810,13.995,14.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6696,2286.692,12.259,14.808,13.994,14.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6697,2287.106,18.037,14.806,13.992,14.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6698,2287.521,11.889,14.805,13.990,14.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6699,2287.936,9.741,14.803,13.989,14.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6700,2288.352,18.408,14.802,13.987,14.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6701,2288.767,13.519,14.800,13.986,14.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6702,2289.182,12.223,14.798,13.984,14.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6703,2289.598,10.963,14.797,13.982,14.796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6704,2290.013,9.111,14.795,13.981,14.795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6705,2290.429,12.741,14.793,13.979,14.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6706,2290.844,14.111,14.792,13.977,14.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6707,2291.260,11.963,14.790,13.976,14.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6708,2291.676,11.185,14.788,13.974,14.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6709,2292.092,10.815,14.787,13.973,14.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6710,2292.508,14.185,14.785,13.971,14.785,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6711,2292.924,4.815,14.783,13.969,14.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6712,2293.340,16.815,14.782,13.968,14.781,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6713,2293.756,20.519,14.780,13.966,14.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6714,2294.172,12.519,14.778,13.964,14.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6715,2294.589,12.334,14.777,13.963,14.776,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6716,2295.005,7.963,14.775,13.961,14.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6717,2295.422,16.259,14.773,13.960,14.773,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6718,2295.838,15.815,14.772,13.958,14.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6719,2296.255,13.037,14.770,13.956,14.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6720,2296.672,13.889,14.768,13.955,14.768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6721,2297.089,13.815,14.767,13.953,14.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6722,2297.506,12.667,14.765,13.951,14.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6723,2297.923,17.259,14.763,13.950,14.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6724,2298.340,8.037,14.761,13.948,14.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6725,2298.757,15.408,14.760,13.947,14.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6726,2299.174,9.815,14.758,13.945,14.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6727,2299.592,9.111,14.756,13.943,14.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6728,2300.009,9.741,14.754,13.942,14.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6729,2300.427,12.815,14.753,13.940,14.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6730,2300.844,13.815,14.751,13.938,14.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6731,2301.262,12.259,14.749,13.937,14.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6732,2301.680,10.667,14.747,13.935,14.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6733,2302.098,9.037,14.746,13.934,14.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6734,2302.516,10.519,14.744,13.932,14.744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6735,2302.934,12.445,14.742,13.930,14.742,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6736,2303.352,10.037,14.740,13.929,14.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6737,2303.770,20.741,14.738,13.927,14.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6738,2304.189,12.815,14.737,13.926,14.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6739,2304.607,10.519,14.735,13.924,14.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6740,2305.025,12.111,14.733,13.922,14.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6741,2305.444,14.185,14.731,13.921,14.731,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6742,2305.863,16.037,14.729,13.919,14.729,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6743,2306.281,12.889,14.727,13.917,14.727,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6744,2306.700,19.593,14.725,13.916,14.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6745,2307.119,8.371,14.723,13.914,14.723,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6746,2307.538,13.963,14.722,13.913,14.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6747,2307.957,13.185,14.720,13.911,14.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6748,2308.376,14.889,14.718,13.909,14.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6749,2308.795,9.741,14.716,13.908,14.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6750,2309.215,18.889,14.714,13.906,14.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6751,2309.634,8.519,14.712,13.904,14.712,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6752,2310.054,15.445,14.710,13.903,14.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6753,2310.473,8.889,14.708,13.901,14.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6754,2310.893,12.741,14.706,13.900,14.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6755,2311.313,8.334,14.704,13.898,14.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6756,2311.732,16.037,14.702,13.896,14.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6757,2312.152,13.963,14.700,13.895,14.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6758,2312.572,8.371,14.698,13.893,14.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6759,2312.992,11.371,14.696,13.891,14.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6760,2313.413,12.667,14.694,13.890,14.694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6761,2313.833,14.815,14.692,13.888,14.692,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6762,2314.253,8.815,14.690,13.887,14.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6763,2314.674,17.037,14.688,13.885,14.688,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6764,2315.094,14.408,14.686,13.883,14.686,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6765,2315.515,13.667,14.684,13.882,14.684,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6766,2315.935,13.815,14.682,13.880,14.682,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6767,2316.356,10.889,14.680,13.878,14.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6768,2316.777,13.371,14.678,13.877,14.677,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6769,2317.198,10.519,14.676,13.875,14.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6770,2317.619,18.259,14.673,13.874,14.673,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6771,2318.040,12.889,14.671,13.872,14.671,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6772,2318.461,13.889,14.669,13.870,14.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6773,2318.882,8.185,14.667,13.869,14.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6774,2319.304,15.334,14.665,13.867,14.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6775,2319.725,13.223,14.663,13.865,14.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6776,2320.147,12.593,14.661,13.864,14.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6777,2320.568,14.037,14.659,13.862,14.658,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6778,2320.990,7.963,14.656,13.861,14.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6779,2321.412,20.889,14.654,13.859,14.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6780,2321.834,9.889,14.652,13.857,14.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6781,2322.256,9.963,14.650,13.856,14.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6782,2322.678,17.741,14.648,13.854,14.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6783,2323.100,13.185,14.646,13.852,14.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6784,2323.522,12.185,14.643,13.851,14.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6785,2323.944,7.741,14.641,13.849,14.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6786,2324.367,16.889,14.639,13.848,14.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6787,2324.789,12.334,14.637,13.846,14.636,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6788,2325.212,16.815,14.634,13.844,14.634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6789,2325.635,14.371,14.632,13.843,14.632,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6790,2326.057,14.111,14.630,13.841,14.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6791,2326.480,11.185,14.628,13.839,14.627,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6792,2326.903,11.667,14.625,13.838,14.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6793,2327.326,12.111,14.623,13.836,14.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6794,2327.749,16.037,14.621,13.835,14.621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6795,2328.172,10.963,14.618,13.833,14.618,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6796,2328.596,9.037,14.616,13.831,14.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6797,2329.019,12.889,14.614,13.830,14.614,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6798,2329.442,7.963,14.611,13.828,14.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6799,2329.866,11.111,14.609,13.827,14.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6800,2330.289,10.185,14.607,13.825,14.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6801,2330.713,7.667,14.604,13.823,14.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6802,2331.137,13.334,14.602,13.822,14.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6803,2331.561,8.963,14.600,13.820,14.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6804,2331.985,1.667,14.597,13.818,14.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6805,2332.409,13.963,14.595,13.817,14.595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6806,2332.833,10.963,14.592,13.815,14.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6807,2333.257,10.037,14.590,13.814,14.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6808,2333.681,13.815,14.587,13.812,14.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6809,2334.106,14.482,14.585,13.810,14.585,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6810,2334.530,11.815,14.583,13.809,14.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6811,2334.955,11.111,14.580,13.807,14.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6812,2335.380,10.963,14.578,13.805,14.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6813,2335.804,17.111,14.575,13.804,14.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6814,2336.229,12.667,14.573,13.802,14.572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6815,2336.654,10.593,14.570,13.801,14.570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6816,2337.079,11.371,14.568,13.799,14.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6817,2337.504,14.963,14.565,13.797,14.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6818,2337.929,18.149,14.562,13.796,14.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6819,2338.355,10.815,14.560,13.794,14.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6820,2338.780,10.037,14.557,13.792,14.557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6821,2339.205,12.037,14.555,13.791,14.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6822,2339.631,14.889,14.552,13.789,14.552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6823,2340.056,9.185,14.550,13.788,14.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6824,2340.482,14.815,14.547,13.786,14.547,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6825,2340.908,12.185,14.544,13.784,14.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6826,2341.334,10.037,14.542,13.783,14.541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6827,2341.760,9.667,14.539,13.781,14.539,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6828,2342.186,14.630,14.536,13.779,14.536,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6829,2342.612,10.667,14.534,13.778,14.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6830,2343.038,15.741,14.531,13.776,14.531,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6831,2343.465,12.334,14.528,13.775,14.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6832,2343.891,9.815,14.526,13.773,14.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6833,2344.318,11.223,14.523,13.771,14.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6834,2344.744,14.963,14.520,13.770,14.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6835,2345.171,11.111,14.518,13.768,14.517,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6836,2345.598,13.185,14.515,13.766,14.515,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6837,2346.024,8.185,14.512,13.765,14.512,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6838,2346.451,12.667,14.509,13.763,14.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6839,2346.878,9.889,14.507,13.762,14.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6840,2347.305,5.963,14.504,13.760,14.504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6841,2347.733,5.963,14.501,13.758,14.501,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6842,2348.160,8.741,14.498,13.757,14.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6843,2348.587,4.741,14.496,13.755,14.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6844,2349.015,8.741,14.493,13.753,14.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6845,2349.442,8.111,14.490,13.752,14.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6846,2349.870,12.111,14.487,13.750,14.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6847,2350.298,13.556,14.484,13.749,14.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6848,2350.726,8.185,14.482,13.747,14.481,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6849,2351.154,5.037,14.479,13.745,14.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6850,2351.582,5.963,14.476,13.744,14.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6851,2352.010,9.815,14.473,13.742,14.473,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6852,2352.438,8.963,14.470,13.740,14.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6853,2352.866,8.482,14.467,13.739,14.467,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6854,2353.295,13.445,14.465,13.737,14.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6855,2353.723,13.593,14.462,13.736,14.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6856,2354.152,8.815,14.459,13.734,14.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6857,2354.580,16.963,14.456,13.732,14.456,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6858,2355.009,14.259,14.453,13.731,14.453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6859,2355.438,18.111,14.450,13.729,14.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6860,2355.867,9.334,14.447,13.728,14.447,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6861,2356.296,13.037,14.444,13.726,14.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6862,2356.725,6.037,14.441,13.724,14.441,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6863,2357.154,9.185,14.438,13.723,14.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6864,2357.583,13.111,14.436,13.721,14.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6865,2358.012,8.963,14.433,13.719,14.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6866,2358.442,19.741,14.430,13.718,14.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6867,2358.871,8.111,14.427,13.716,14.426,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6868,2359.301,6.185,14.424,13.715,14.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6869,2359.731,8.963,14.421,13.713,14.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6870,2360.161,14.963,14.418,13.711,14.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6871,2360.590,5.445,14.415,13.710,14.415,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
