ch,keV,net,model,continuum_raw,untied_tail,fit,tail,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,K-40,Th-228,Rn-220,Th-232
7450,2771.581,56.963,56.834,51.441,0.000,56.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7451,2771.783,71.381,56.713,51.419,0.000,71.381,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7452,2771.984,51.955,56.594,51.397,0.000,51.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7453,2772.186,64.610,56.477,51.375,0.000,64.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7454,2772.388,48.331,56.361,51.353,0.000,48.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7455,2772.589,69.538,56.246,51.331,0.000,69.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7456,2772.790,48.384,56.133,51.309,0.000,48.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7457,2772.991,56.250,56.022,51.287,0.000,56.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7458,2773.192,58.770,55.912,51.265,0.000,58.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7459,2773.392,54.637,55.804,51.244,0.000,54.637,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7460,2773.593,60.465,55.697,51.222,0.000,60.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7461,2773.793,60.263,55.592,51.200,0.000,60.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7462,2773.993,47.693,55.488,51.178,0.000,47.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7463,2774.193,57.376,55.385,51.156,0.000,57.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7464,2774.393,64.238,55.284,51.134,0.000,64.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7465,2774.592,51.236,55.184,51.112,0.000,51.236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7466,2774.792,51.278,55.085,51.090,0.000,51.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7467,2774.991,49.390,54.988,51.068,0.000,49.390,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7468,2775.190,62.317,54.892,51.046,0.000,62.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7469,2775.389,50.238,54.797,51.024,0.000,50.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7470,2775.588,62.342,54.704,51.003,0.000,62.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7471,2775.786,65.392,54.612,50.981,0.000,65.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7472,2775.985,53.392,54.521,50.959,0.000,53.392,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7473,2776.183,57.318,54.431,50.937,0.000,57.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7474,2776.381,52.332,54.343,50.915,0.000,52.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7475,2776.579,58.651,54.255,50.893,0.000,58.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7476,2776.776,55.546,54.169,50.871,0.000,55.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7477,2776.974,53.068,54.084,50.849,0.000,53.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7478,2777.171,57.488,54.000,50.827,0.000,57.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7479,2777.368,64.971,53.917,50.805,0.000,64.971,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7480,2777.565,58.246,53.835,50.784,0.000,58.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7481,2777.762,79.246,53.755,50.762,0.000,79.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7482,2777.959,45.247,53.675,50.740,0.000,45.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7483,2778.155,54.549,53.596,50.718,0.000,54.549,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7484,2778.352,59.495,53.519,50.696,0.000,59.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7485,2778.548,47.249,53.442,50.674,0.000,47.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7486,2778.744,60.038,53.366,50.652,0.000,60.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7487,2778.939,60.650,53.292,50.630,0.000,60.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7488,2779.135,64.966,53.218,50.608,0.000,64.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7489,2779.330,60.252,53.145,50.586,0.000,60.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7490,2779.526,42.356,53.073,50.564,0.000,42.356,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7491,2779.721,73.402,53.002,50.543,0.000,73.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7492,2779.916,60.146,52.932,50.521,0.000,60.146,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7493,2780.110,70.111,52.863,50.499,0.000,70.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7494,2780.305,60.404,52.794,50.477,0.000,60.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7495,2780.499,62.324,52.727,50.455,0.000,62.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7496,2780.693,57.959,52.660,50.433,0.000,57.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7497,2780.887,39.160,52.594,50.411,0.000,39.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7498,2781.081,61.554,52.529,50.389,0.000,61.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7499,2781.275,55.336,52.465,50.367,0.000,55.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7500,2781.468,50.111,52.402,50.345,0.000,50.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7501,2781.662,48.206,52.339,50.323,0.000,48.206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7502,2781.855,54.260,52.277,50.302,0.000,54.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7503,2782.048,52.611,52.216,50.280,0.000,52.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7504,2782.241,50.705,52.155,50.258,0.000,50.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7505,2782.433,45.741,52.095,50.236,0.000,45.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7506,2782.626,47.695,52.036,50.214,0.000,47.695,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7507,2782.818,66.969,51.978,50.192,0.000,66.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7508,2783.010,58.876,51.920,50.170,0.000,58.876,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7509,2783.202,56.530,51.863,50.148,0.000,56.530,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7510,2783.394,46.735,51.807,50.126,0.000,46.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7511,2783.585,51.119,51.751,50.104,0.000,51.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7512,2783.777,48.261,51.696,50.083,0.000,48.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7513,2783.968,50.414,51.642,50.061,0.000,50.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7514,2784.159,55.326,51.588,50.039,0.000,55.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7515,2784.350,59.269,51.534,50.017,0.000,59.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7516,2784.540,40.056,51.482,49.995,0.000,40.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7517,2784.731,40.978,51.430,49.973,0.000,40.978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7518,2784.921,61.353,51.378,49.951,0.000,61.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7519,2785.111,62.417,51.327,49.929,0.000,62.417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7520,2785.301,54.568,51.277,49.907,0.000,54.568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7521,2785.491,56.597,51.227,49.885,0.000,56.597,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7522,2785.681,63.128,51.178,49.863,0.000,63.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7523,2785.870,59.246,51.129,49.842,0.000,59.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7524,2786.059,53.710,51.081,49.820,0.000,53.710,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7525,2786.248,55.576,51.033,49.798,0.000,55.576,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7526,2786.437,48.276,50.986,49.776,0.000,48.276,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7527,2786.626,54.277,50.939,49.754,0.000,54.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7528,2786.814,64.278,50.893,49.732,0.000,64.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7529,2787.003,63.980,50.847,49.710,0.000,63.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7530,2787.191,53.702,50.802,49.688,0.000,53.702,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7531,2787.379,45.881,50.757,49.666,0.000,45.881,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7532,2787.567,46.992,50.713,49.644,0.000,46.992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7533,2787.754,57.891,50.669,49.623,0.000,57.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7534,2787.942,56.851,50.625,49.601,0.000,56.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7535,2788.129,56.082,50.582,49.579,0.000,56.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7536,2788.316,65.140,50.539,49.557,0.000,65.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7537,2788.503,43.268,50.497,49.535,0.000,43.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7538,2788.690,52.284,50.455,49.513,0.000,52.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7539,2788.877,59.285,50.414,49.491,0.000,59.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7540,2789.063,42.252,50.372,49.469,0.000,42.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7541,2789.249,56.716,50.332,49.447,0.000,56.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7542,2789.435,53.814,50.291,49.425,0.000,53.814,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7543,2789.621,60.430,50.251,49.403,0.000,60.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7544,2789.807,60.401,50.212,49.382,0.000,60.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7545,2789.992,56.289,50.173,49.360,0.000,56.289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7546,2790.178,50.210,50.134,49.338,0.000,50.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7547,2790.363,52.007,50.095,49.316,0.000,52.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7548,2790.548,56.156,50.057,49.294,0.000,56.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7549,2790.733,49.434,50.019,49.272,0.000,49.434,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7550,2790.917,57.317,49.981,49.250,0.000,57.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7551,2791.102,52.152,49.944,49.228,0.000,52.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7552,2791.286,49.420,49.907,49.206,0.000,49.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7553,2791.470,54.718,49.870,49.184,0.000,54.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7554,2791.654,67.420,49.834,49.163,0.000,67.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7555,2791.837,59.155,49.798,49.141,0.000,59.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7556,2792.021,71.402,49.762,49.119,0.000,71.402,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7557,2792.204,73.578,49.727,49.097,0.000,73.578,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7558,2792.387,55.667,49.691,49.075,0.000,55.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7559,2792.570,68.719,49.657,49.053,0.000,68.719,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7560,2792.753,59.435,49.622,49.031,0.000,59.435,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7561,2792.936,53.300,49.587,49.009,0.000,53.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7562,2793.118,55.602,49.553,48.987,0.000,55.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7563,2793.301,55.721,49.519,48.965,0.000,55.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7564,2793.483,55.615,49.486,48.943,0.000,55.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7565,2793.664,51.582,49.452,48.922,0.000,51.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7566,2793.846,53.252,49.419,48.900,0.000,53.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7567,2794.028,54.165,49.386,48.878,0.000,54.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7568,2794.209,47.824,49.353,48.856,0.000,47.824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7569,2794.390,51.750,49.321,48.834,0.000,51.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7570,2794.571,41.751,49.289,48.812,0.000,41.751,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7571,2794.752,59.753,49.257,48.790,0.000,59.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7572,2794.933,51.115,49.225,48.768,0.000,51.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7573,2795.113,46.170,49.193,48.746,0.000,46.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7574,2795.293,54.171,49.162,48.724,0.000,54.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7575,2795.473,67.172,49.130,48.702,0.000,67.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7576,2795.653,54.048,49.099,48.681,0.000,54.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7577,2795.833,63.036,49.069,48.659,0.000,63.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7578,2796.013,67.162,49.038,48.637,0.000,67.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7579,2796.192,47.175,49.007,48.615,0.000,47.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7580,2796.371,52.302,48.977,48.593,0.000,52.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7581,2796.550,55.314,48.947,48.571,0.000,55.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7582,2796.729,60.315,48.917,48.549,0.000,60.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7583,2796.908,60.315,48.887,48.527,0.000,60.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7584,2797.086,72.316,48.858,48.505,0.000,72.316,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7585,2797.264,48.317,48.828,48.483,0.000,48.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7586,2797.442,52.317,48.799,48.462,0.000,52.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7587,2797.620,64.318,48.770,48.440,0.000,64.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7588,2797.798,49.826,48.741,48.418,0.000,49.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7589,2797.975,56.775,48.712,48.396,0.000,56.775,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7590,2798.153,56.382,48.684,48.374,0.000,56.382,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7591,2798.330,53.457,48.655,48.352,0.000,53.457,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7592,2798.507,50.102,48.627,48.330,0.000,50.102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7593,2798.684,50.051,48.598,48.308,0.000,50.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7594,2798.860,63.398,48.570,48.286,0.000,63.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7595,2799.037,49.459,48.542,48.264,0.000,49.459,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7596,2799.213,71.348,48.515,48.242,0.000,71.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7597,2799.389,56.325,48.487,48.221,0.000,56.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7598,2799.565,39.897,48.459,48.199,0.000,39.897,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7599,2799.740,45.788,48.432,48.177,0.000,45.788,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7600,2799.916,46.198,48.404,48.155,0.000,46.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7601,2800.091,57.328,48.377,48.133,0.000,57.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7602,2800.266,58.135,48.350,48.111,0.000,58.135,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7603,2800.441,58.061,48.323,48.089,0.000,58.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7604,2800.616,65.243,48.296,48.067,0.000,65.243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7605,2800.791,58.331,48.270,48.045,0.000,58.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7606,2800.965,54.079,48.243,48.023,0.000,54.079,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7607,2801.139,58.931,48.216,48.002,0.000,58.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7608,2801.313,66.163,48.190,47.980,0.000,66.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7609,2801.487,57.334,48.164,47.958,0.000,57.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7610,2801.661,54.265,48.137,47.936,0.000,54.265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7611,2801.834,66.202,48.111,47.914,0.000,66.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7612,2802.008,53.020,48.085,47.892,0.000,53.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7613,2802.181,49.805,48.059,47.870,0.000,49.805,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7614,2802.354,32.170,48.033,47.848,0.000,32.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7615,2802.526,60.735,48.008,47.826,0.000,60.735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7616,2802.699,49.693,47.982,47.804,0.000,49.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7617,2802.871,57.604,47.956,47.782,0.000,57.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7618,2803.043,60.669,47.931,47.761,0.000,60.669,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7619,2803.215,39.868,47.906,47.739,0.000,39.868,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7620,2803.387,47.780,47.880,47.717,0.000,47.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7621,2803.559,55.342,47.855,47.695,0.000,55.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7622,2803.730,47.332,47.830,47.673,0.000,47.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7623,2803.901,56.212,47.805,47.651,0.000,56.212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7624,2804.073,66.213,47.780,47.629,0.000,66.213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7625,2804.243,49.474,47.755,47.607,0.000,49.474,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7626,2804.414,49.476,47.730,47.585,0.000,49.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7627,2804.585,58.242,47.705,47.563,0.000,58.242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7628,2804.755,52.216,47.680,47.541,0.000,52.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7629,2804.925,51.008,47.656,47.520,0.000,51.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7630,2805.095,56.957,47.631,47.498,0.000,56.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7631,2805.265,43.413,47.607,47.476,0.000,43.413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7632,2805.434,63.610,47.582,47.454,0.000,63.610,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7633,2805.604,50.304,47.558,47.432,0.000,50.304,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7634,2805.773,53.092,47.533,47.410,0.000,53.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7635,2805.942,55.216,47.509,47.388,0.000,55.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7636,2806.111,44.353,47.485,47.366,0.000,44.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7637,2806.279,55.214,47.461,47.344,0.000,55.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7638,2806.448,54.967,47.436,47.322,0.000,54.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7639,2806.616,53.120,47.412,47.301,0.000,53.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7640,2806.784,51.613,47.388,47.279,0.000,51.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7641,2806.952,64.558,47.365,47.257,0.000,64.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7642,2807.120,52.100,47.341,47.235,0.000,52.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7643,2807.287,43.101,47.317,47.213,0.000,43.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7644,2807.454,38.477,47.293,47.191,0.000,38.477,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7645,2807.621,58.487,47.269,47.169,0.000,58.487,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7646,2807.788,47.060,47.246,47.147,0.000,47.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7647,2807.955,57.977,47.222,47.125,0.000,57.977,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7648,2808.122,43.421,47.198,47.103,0.000,43.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7649,2808.288,56.617,47.175,47.081,0.000,56.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7650,2808.454,61.687,47.151,47.060,0.000,61.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7651,2808.620,51.745,47.128,47.038,0.000,51.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7652,2808.786,54.746,47.104,47.016,0.000,54.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7653,2808.952,53.746,47.081,46.994,0.000,53.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
