ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Rn-220,Th-232,K-40,Xray-Pb,Xray-Th
4255,1501.954,26.857,24.136,3.566,8.527,11.433,0.000,2.161,0.000,0.000,2.016,0.000,0.000
4256,1502.317,22.969,24.093,3.553,8.512,11.429,0.000,2.168,0.000,0.000,1.985,0.000,0.000
4257,1502.680,30.894,24.051,3.541,8.496,11.425,0.000,2.175,0.000,0.000,1.954,0.000,0.000
4258,1503.043,21.523,24.009,3.529,8.481,11.422,0.000,2.182,0.000,0.000,1.924,0.000,0.000
4259,1503.406,22.338,23.966,3.517,8.465,11.418,0.000,2.189,0.000,0.000,1.894,0.000,0.000
4260,1503.769,33.819,23.924,3.505,8.450,11.415,0.000,2.195,0.000,0.000,1.864,0.000,0.000
4261,1504.131,35.301,23.882,3.492,8.434,11.412,0.000,2.202,0.000,0.000,1.834,0.000,0.000
4262,1504.494,39.635,23.840,3.480,8.418,11.409,0.000,2.208,0.000,0.000,1.804,0.000,0.000
4263,1504.857,40.300,23.797,3.468,8.402,11.406,0.000,2.214,0.000,0.000,1.775,0.000,0.000
4264,1505.220,21.930,23.755,3.456,8.386,11.403,0.000,2.220,0.000,0.000,1.746,0.000,0.000
4265,1505.583,26.190,23.713,3.444,8.370,11.400,0.000,2.226,0.000,0.000,1.717,0.000,0.000
4266,1505.945,31.819,23.672,3.431,8.353,11.397,0.000,2.232,0.000,0.000,1.689,0.000,0.000
4267,1506.308,32.708,23.630,3.419,8.337,11.395,0.000,2.237,0.000,0.000,1.661,0.000,0.000
4268,1506.671,37.449,23.588,3.407,8.320,11.392,0.000,2.243,0.000,0.000,1.633,0.000,0.000
4269,1507.034,20.449,23.547,3.395,8.304,11.390,0.000,2.248,0.000,0.000,1.605,0.000,0.000
4270,1507.397,28.856,23.506,3.383,8.287,11.388,0.000,2.253,0.000,0.000,1.577,0.000,0.000
4271,1507.759,29.819,23.465,3.370,8.271,11.386,0.000,2.258,0.000,0.000,1.550,0.000,0.000
4272,1508.122,26.375,23.424,3.358,8.254,11.384,0.000,2.263,0.000,0.000,1.523,0.000,0.000
4273,1508.485,26.190,23.384,3.346,8.238,11.382,0.000,2.267,0.000,0.000,1.497,0.000,0.000
4274,1508.848,13.745,23.343,3.334,8.221,11.380,0.000,2.272,0.000,0.000,1.470,0.000,0.000
4275,1509.211,22.115,23.327,3.345,8.206,11.400,0.000,2.277,0.000,0.000,1.444,0.000,0.000
4276,1509.573,28.744,23.311,3.356,8.192,11.419,0.000,2.282,0.000,0.000,1.418,0.000,0.000
4277,1509.936,20.560,23.295,3.368,8.177,11.438,0.000,2.286,0.000,0.000,1.393,0.000,0.000
4278,1510.299,34.300,23.279,3.379,8.163,11.458,0.000,2.291,0.000,0.000,1.368,0.000,0.000
4279,1510.662,32.782,23.264,3.390,8.149,11.478,0.000,2.295,0.000,0.000,1.343,0.000,0.000
4280,1511.024,33.818,23.249,3.402,8.134,11.498,0.000,2.299,0.000,0.000,1.318,0.000,0.000
4281,1511.387,24.115,23.235,3.413,8.120,11.518,0.000,2.303,0.000,0.000,1.294,0.000,0.000
4282,1511.750,33.189,23.221,3.424,8.106,11.538,0.000,2.307,0.000,0.000,1.269,0.000,0.000
4283,1512.113,19.078,23.207,3.435,8.092,11.559,0.000,2.311,0.000,0.000,1.246,0.000,0.000
4284,1512.475,33.078,23.194,3.447,8.078,11.579,0.000,2.315,0.000,0.000,1.222,0.000,0.000
4285,1512.838,27.374,23.181,3.458,8.065,11.600,0.000,2.318,0.000,0.000,1.199,0.000,0.000
4286,1513.201,47.708,23.169,3.469,8.051,11.621,0.000,2.321,0.000,0.000,1.176,0.000,0.000
4287,1513.564,15.226,23.157,3.481,8.038,11.643,0.000,2.324,0.000,0.000,1.153,0.000,0.000
4288,1513.926,30.225,23.146,3.492,8.024,11.664,0.000,2.327,0.000,0.000,1.131,0.000,0.000
4289,1514.289,36.188,23.136,3.503,8.011,11.686,0.000,2.330,0.000,0.000,1.109,0.000,0.000
4290,1514.652,30.188,23.125,3.515,7.999,11.708,0.000,2.332,0.000,0.000,1.087,0.000,0.000
4291,1515.015,29.966,23.116,3.526,7.986,11.730,0.000,2.335,0.000,0.000,1.065,0.000,0.000
4292,1515.377,24.855,23.107,3.537,7.974,11.752,0.000,2.337,0.000,0.000,1.044,0.000,0.000
4293,1515.740,34.374,23.098,3.548,7.961,11.775,0.000,2.339,0.000,0.000,1.023,0.000,0.000
4294,1516.103,25.484,23.091,3.560,7.950,11.798,0.000,2.341,0.000,0.000,1.002,0.000,0.000
4295,1516.466,21.670,23.084,3.571,7.938,11.821,0.000,2.343,0.000,0.000,0.982,0.000,0.000
4296,1516.828,26.373,23.077,3.582,7.927,11.845,0.000,2.344,0.000,0.000,0.962,0.000,0.000
4297,1517.191,23.855,23.072,3.594,7.916,11.868,0.000,2.346,0.000,0.000,0.942,0.000,0.000
4298,1517.554,21.855,23.067,3.605,7.905,11.892,0.000,2.347,0.000,0.000,0.923,0.000,0.000
4299,1517.916,26.410,23.062,3.616,7.895,11.916,0.000,2.348,0.000,0.000,0.903,0.000,0.000
4300,1518.279,28.706,23.059,3.628,7.884,11.941,0.000,2.349,0.000,0.000,0.884,0.000,0.000
4301,1518.642,28.929,23.056,3.639,7.875,11.965,0.000,2.350,0.000,0.000,0.866,0.000,0.000
4302,1519.005,23.929,23.054,3.650,7.866,11.990,0.000,2.351,0.000,0.000,0.847,0.000,0.000
4303,1519.367,14.299,23.052,3.662,7.857,12.015,0.000,2.351,0.000,0.000,0.829,0.000,0.000
4304,1519.730,34.966,23.051,3.673,7.848,12.040,0.000,2.352,0.000,0.000,0.811,0.000,0.000
4305,1520.093,26.262,23.051,3.684,7.840,12.065,0.000,2.352,0.000,0.000,0.794,0.000,0.000
4306,1520.455,40.892,23.052,3.695,7.832,12.091,0.000,2.352,0.000,0.000,0.777,0.000,0.000
4307,1520.818,30.744,23.053,3.707,7.825,12.116,0.000,2.352,0.000,0.000,0.760,0.000,0.000
4308,1521.181,18.558,23.056,3.718,7.818,12.142,0.000,2.352,0.000,0.000,0.743,0.000,0.000
4309,1521.543,27.484,23.059,3.729,7.812,12.168,0.000,2.352,0.000,0.000,0.726,0.000,0.000
4310,1521.906,18.003,23.062,3.741,7.806,12.195,0.000,2.352,0.000,0.000,0.710,0.000,0.000
4311,1522.269,28.521,23.067,3.752,7.801,12.221,0.000,2.351,0.000,0.000,0.694,0.000,0.000
4312,1522.631,27.077,23.073,3.763,7.796,12.248,0.000,2.351,0.000,0.000,0.679,0.000,0.000
4313,1522.994,32.522,23.079,3.775,7.791,12.275,0.000,2.350,0.000,0.000,0.663,0.000,0.000
4314,1523.357,19.558,23.087,3.786,7.788,12.302,0.000,2.349,0.000,0.000,0.648,0.000,0.000
4315,1523.719,24.781,23.095,3.797,7.784,12.329,0.000,2.348,0.000,0.000,0.633,0.000,0.000
4316,1524.082,41.002,23.104,3.809,7.782,12.356,0.000,2.347,0.000,0.000,0.619,0.000,0.000
4317,1524.445,25.003,23.114,3.820,7.780,12.384,0.000,2.346,0.000,0.000,0.604,0.000,0.000
4318,1524.807,27.262,23.125,3.831,7.778,12.412,0.000,2.345,0.000,0.000,0.590,0.000,0.000
4319,1525.170,32.410,23.137,3.842,7.777,12.440,0.000,2.343,0.000,0.000,0.577,0.000,0.000
4320,1525.533,32.817,23.150,3.854,7.777,12.469,0.000,2.342,0.000,0.000,0.563,0.000,0.000
4321,1525.895,28.225,23.165,3.865,7.777,12.497,0.000,2.340,0.000,0.000,0.550,0.000,0.000
4322,1526.258,35.484,23.180,3.876,7.779,12.526,0.000,2.339,0.000,0.000,0.537,0.000,0.000
4323,1526.621,25.521,23.196,3.888,7.780,12.555,0.000,2.337,0.000,0.000,0.524,0.000,0.000
4324,1526.983,27.521,23.214,3.899,7.783,12.585,0.000,2.335,0.000,0.000,0.511,0.000,0.000
4325,1527.346,20.558,23.232,3.910,7.786,12.614,0.000,2.333,0.000,0.000,0.499,0.000,0.000
4326,1527.709,36.076,23.252,3.922,7.790,12.644,0.000,2.331,0.000,0.000,0.487,0.000,0.000
4327,1528.071,31.558,23.272,3.933,7.794,12.674,0.000,2.329,0.000,0.000,0.475,0.000,0.000
4328,1528.434,28.965,23.294,3.944,7.800,12.705,0.000,2.327,0.000,0.000,0.463,0.000,0.000
4329,1528.796,22.188,23.318,3.955,7.806,12.735,0.000,2.325,0.000,0.000,0.452,0.000,0.000
4330,1529.159,32.521,23.342,3.967,7.813,12.766,0.000,2.323,0.000,0.000,0.440,0.000,0.000
4331,1529.522,28.557,23.368,3.978,7.820,12.798,0.000,2.321,0.000,0.000,0.429,0.000,0.000
4332,1529.884,30.150,23.394,3.989,7.829,12.829,0.000,2.318,0.000,0.000,0.419,0.000,0.000
4333,1530.247,35.965,23.423,4.001,7.838,12.861,0.000,2.316,0.000,0.000,0.408,0.000,0.000
4334,1530.609,31.409,23.452,4.012,7.848,12.893,0.000,2.313,0.000,0.000,0.398,0.000,0.000
4335,1530.972,17.446,23.483,4.023,7.859,12.925,0.000,2.311,0.000,0.000,0.388,0.000,0.000
4336,1531.335,29.002,23.515,4.035,7.871,12.958,0.000,2.309,0.000,0.000,0.378,0.000,0.000
4337,1531.697,26.780,23.549,4.046,7.884,12.991,0.000,2.306,0.000,0.000,0.368,0.000,0.000
4338,1532.060,22.780,23.584,4.057,7.897,13.025,0.000,2.303,0.000,0.000,0.358,0.000,0.000
4339,1532.422,33.595,23.620,4.069,7.912,13.058,0.000,2.301,0.000,0.000,0.349,0.000,0.000
4340,1532.785,32.002,23.658,4.080,7.927,13.092,0.000,2.298,0.000,0.000,0.340,0.000,0.000
4341,1533.148,23.261,23.697,4.091,7.944,13.127,0.000,2.296,0.000,0.000,0.331,0.000,0.000
4342,1533.510,28.372,23.738,4.102,7.961,13.161,0.000,2.293,0.000,0.000,0.322,0.000,0.000
4343,1533.873,31.335,23.780,4.114,7.979,13.197,0.000,2.291,0.000,0.000,0.314,0.000,0.000
4344,1534.235,22.150,23.824,4.125,7.999,13.232,0.000,2.288,0.000,0.000,0.305,0.000,0.000
4345,1534.598,23.669,23.869,4.136,8.019,13.268,0.000,2.285,0.000,0.000,0.297,0.000,0.000
4346,1534.960,33.150,23.916,4.148,8.040,13.304,0.000,2.283,0.000,0.000,0.289,0.000,0.000
4347,1535.323,27.557,23.965,4.159,8.063,13.341,0.000,2.280,0.000,0.000,0.281,0.000,0.000
4348,1535.686,30.483,24.015,4.170,8.086,13.378,0.000,2.278,0.000,0.000,0.274,0.000,0.000
4349,1536.048,19.483,24.067,4.182,8.111,13.415,0.000,2.275,0.000,0.000,0.266,0.000,0.000
4350,1536.411,21.076,24.120,4.193,8.136,13.453,0.000,2.273,0.000,0.000,0.259,0.000,0.000
4351,1536.773,35.779,24.175,4.204,8.163,13.491,0.000,2.270,0.000,0.000,0.252,0.000,0.000
4352,1537.136,38.261,24.232,4.215,8.190,13.529,0.000,2.268,0.000,0.000,0.245,0.000,0.000
4353,1537.498,43.520,24.290,4.227,8.219,13.567,0.000,2.265,0.000,0.000,0.238,0.000,0.000
4354,1537.861,24.261,24.350,4.238,8.249,13.606,0.000,2.263,0.000,0.000,0.231,0.000,0.000
4355,1538.223,23.557,24.412,4.249,8.281,13.646,0.000,2.261,0.000,0.000,0.225,0.000,0.000
4356,1538.586,30.113,24.475,4.261,8.313,13.685,0.000,2.259,0.000,0.000,0.219,0.000,0.000
4357,1538.948,27.594,24.541,4.272,8.346,13.725,0.000,2.256,0.000,0.000,0.212,0.000,0.000
4358,1539.311,25.631,24.607,4.283,8.381,13.765,0.000,2.254,0.000,0.000,0.206,0.000,0.000
4359,1539.673,21.150,24.676,4.295,8.417,13.806,0.000,2.252,0.000,0.000,0.201,0.000,0.000
4360,1540.036,26.372,24.746,4.306,8.454,13.847,0.000,2.250,0.000,0.000,0.195,0.000,0.000
4361,1540.398,29.224,24.819,4.317,8.492,13.888,0.000,2.249,0.000,0.000,0.189,0.000,0.000
4362,1540.761,28.557,24.892,4.329,8.532,13.930,0.000,2.247,0.000,0.000,0.184,0.000,0.000
4363,1541.123,33.187,24.968,4.340,8.572,13.972,0.000,2.245,0.000,0.000,0.178,0.000,0.000
4364,1541.486,34.520,25.045,4.351,8.614,14.015,0.000,2.244,0.000,0.000,0.173,0.000,0.000
4365,1541.848,19.853,25.124,4.362,8.657,14.058,0.000,2.242,0.000,0.000,0.168,0.000,0.000
4366,1542.211,23.298,25.205,4.374,8.701,14.101,0.000,2.241,0.000,0.000,0.163,0.000,0.000
4367,1542.573,30.816,25.288,4.385,8.746,14.144,0.000,2.239,0.000,0.000,0.158,0.000,0.000
4368,1542.936,24.631,25.372,4.396,8.792,14.188,0.000,2.238,0.000,0.000,0.154,0.000,0.000
4369,1543.298,34.779,25.459,4.408,8.840,14.233,0.000,2.237,0.000,0.000,0.149,0.000,0.000
4370,1543.661,28.964,25.547,4.419,8.888,14.278,0.000,2.236,0.000,0.000,0.145,0.000,0.000
4371,1544.023,21.150,25.637,4.430,8.938,14.323,0.000,2.236,0.000,0.000,0.140,0.000,0.000
4372,1544.386,26.298,25.729,4.442,8.990,14.369,0.000,2.235,0.000,0.000,0.136,0.000,0.000
4373,1544.748,27.224,25.824,4.453,9.042,14.415,0.000,2.234,0.000,0.000,0.132,0.000,0.000
4374,1545.111,25.186,25.920,4.464,9.096,14.461,0.000,2.234,0.000,0.000,0.128,0.000,0.000
4375,1545.473,22.038,26.018,4.475,9.151,14.508,0.000,2.234,0.000,0.000,0.125,0.000,0.000
4376,1545.836,27.853,26.118,4.487,9.207,14.556,0.000,2.234,0.000,0.000,0.121,0.000,0.000
4377,1546.198,32.594,26.220,4.498,9.265,14.604,0.000,2.234,0.000,0.000,0.117,0.000,0.000
4378,1546.561,23.816,26.324,4.509,9.324,14.652,0.000,2.234,0.000,0.000,0.114,0.000,0.000
4379,1546.923,26.298,26.430,4.521,9.384,14.701,0.000,2.235,0.000,0.000,0.111,0.000,0.000
4380,1547.286,31.668,26.538,4.532,9.445,14.750,0.000,2.235,0.000,0.000,0.107,0.000,0.000
4381,1547.648,20.298,26.649,4.543,9.508,14.800,0.000,2.236,0.000,0.000,0.104,0.000,0.000
4382,1548.010,26.186,26.760,4.555,9.572,14.851,0.000,2.237,0.000,0.000,0.101,0.000,0.000
4383,1548.373,21.557,26.874,4.566,9.636,14.902,0.000,2.238,0.000,0.000,0.098,0.000,0.000
4384,1548.735,25.298,26.989,4.577,9.701,14.953,0.000,2.239,0.000,0.000,0.095,0.000,0.000
4385,1549.098,28.446,27.105,4.589,9.767,15.005,0.000,2.241,0.000,0.000,0.092,0.000,0.000
4386,1549.460,37.335,27.223,4.600,9.833,15.057,0.000,2.243,0.000,0.000,0.090,0.000,0.000
4387,1549.823,38.335,27.342,4.611,9.899,15.110,0.000,2.245,0.000,0.000,0.087,0.000,0.000
4388,1550.185,42.890,27.462,4.622,9.967,15.164,0.000,2.247,0.000,0.000,0.085,0.000,0.000
4389,1550.547,25.520,27.583,4.634,10.035,15.217,0.000,2.249,0.000,0.000,0.082,0.000,0.000
4390,1550.910,24.742,27.705,4.645,10.103,15.270,0.000,2.252,0.000,0.000,0.080,0.000,0.000
4391,1551.272,38.112,27.828,4.656,10.172,15.324,0.000,2.255,0.000,0.000,0.077,0.000,0.000
4392,1551.635,21.186,27.952,4.668,10.242,15.377,0.000,2.258,0.000,0.000,0.075,0.000,0.000
4393,1551.997,38.001,28.077,4.679,10.312,15.431,0.000,2.261,0.000,0.000,0.073,0.000,0.000
4394,1552.360,14.298,28.203,4.690,10.383,15.485,0.000,2.265,0.000,0.000,0.071,0.000,0.000
4395,1552.722,34.186,28.330,4.702,10.454,15.539,0.000,2.268,0.000,0.000,0.069,0.000,0.000
4396,1553.084,30.779,28.457,4.713,10.525,15.593,0.000,2.272,0.000,0.000,0.067,0.000,0.000
4397,1553.447,32.631,28.585,4.724,10.597,15.647,0.000,2.277,0.000,0.000,0.065,0.000,0.000
4398,1553.809,30.853,28.714,4.735,10.670,15.701,0.000,2.281,0.000,0.000,0.063,0.000,0.000
4399,1554.171,16.853,28.844,4.747,10.742,15.755,0.000,2.286,0.000,0.000,0.061,0.000,0.000
4400,1554.534,25.631,28.975,4.758,10.815,15.809,0.000,2.291,0.000,0.000,0.059,0.000,0.000
4401,1554.896,33.076,29.106,4.769,10.889,15.863,0.000,2.296,0.000,0.000,0.057,0.000,0.000
4402,1555.259,18.409,29.238,4.781,10.963,15.918,0.000,2.302,0.000,0.000,0.056,0.000,0.000
4403,1555.621,23.372,29.371,4.792,11.037,15.972,0.000,2.308,0.000,0.000,0.054,0.000,0.000
4404,1555.983,34.890,29.504,4.803,11.111,16.026,0.000,2.314,0.000,0.000,0.052,0.000,0.000
4405,1556.346,38.483,29.637,4.815,11.186,16.080,0.000,2.321,0.000,0.000,0.051,0.000,0.000
4406,1556.708,21.779,29.772,4.826,11.261,16.134,0.000,2.327,0.000,0.000,0.049,0.000,0.000
4407,1557.070,34.520,29.907,4.837,11.336,16.189,0.000,2.334,0.000,0.000,0.048,0.000,0.000
4408,1557.433,27.668,30.042,4.849,11.411,16.243,0.000,2.342,0.000,0.000,0.047,0.000,0.000
4409,1557.795,24.779,30.178,4.860,11.487,16.297,0.000,2.349,0.000,0.000,0.045,0.000,0.000
4410,1558.157,31.261,30.314,4.871,11.562,16.351,0.000,2.357,0.000,0.000,0.044,0.000,0.000
4411,1558.520,23.224,30.451,4.882,11.638,16.405,0.000,2.366,0.000,0.000,0.043,0.000,0.000
4412,1558.882,20.038,30.588,4.894,11.714,16.459,0.000,2.374,0.000,0.000,0.041,0.000,0.000
4413,1559.244,27.150,30.726,4.905,11.790,16.513,0.000,2.383,0.000,0.000,0.040,0.000,0.000
4414,1559.607,20.705,30.864,4.916,11.866,16.567,0.000,2.392,0.000,0.000,0.039,0.000,0.000
4415,1559.969,43.002,31.002,4.928,11.942,16.620,0.000,2.402,0.000,0.000,0.038,0.000,0.000
4416,1560.331,27.631,31.141,4.939,12.018,16.674,0.000,2.412,0.000,0.000,0.037,0.000,0.000
4417,1560.694,15.372,31.279,4.950,12.094,16.727,0.000,2.422,0.000,0.000,0.036,0.000,0.000
4418,1561.056,25.038,31.418,4.962,12.170,16.781,0.000,2.433,0.000,0.000,0.035,0.000,0.000
4419,1561.418,17.779,31.558,4.973,12.246,16.834,0.000,2.444,0.000,0.000,0.033,0.000,0.000
4420,1561.781,42.335,31.697,4.984,12.322,16.887,0.000,2.455,0.000,0.000,0.033,0.000,0.000
4421,1562.143,34.557,31.837,4.996,12.398,16.940,0.000,2.467,0.000,0.000,0.032,0.000,0.000
4422,1562.505,32.186,31.976,5.007,12.474,16.993,0.000,2.479,0.000,0.000,0.031,0.000,0.000
4423,1562.868,23.409,32.116,5.018,12.550,17.046,0.000,2.491,0.000,0.000,0.030,0.000,0.000
4424,1563.230,25.186,32.256,5.029,12.625,17.099,0.000,2.504,0.000,0.000,0.029,0.000,0.000
4425,1563.592,19.112,32.396,5.041,12.700,17.151,0.000,2.517,0.000,0.000,0.028,0.000,0.000
4426,1563.954,24.816,32.536,5.052,12.775,17.203,0.000,2.530,0.000,0.000,0.027,0.000,0.000
4427,1564.317,33.816,32.676,5.063,12.850,17.255,0.000,2.544,0.000,0.000,0.026,0.000,0.000
4428,1564.679,39.223,32.816,5.075,12.925,17.307,0.000,2.559,0.000,0.000,0.026,0.000,0.000
4429,1565.041,31.038,32.956,5.086,12.999,17.359,0.000,2.573,0.000,0.000,0.025,0.000,0.000
4430,1565.404,28.890,33.096,5.097,13.073,17.410,0.000,2.588,0.000,0.000,0.024,0.000,0.000
4431,1565.766,20.112,33.235,5.109,13.147,17.462,0.000,2.604,0.000,0.000,0.023,0.000,0.000
4432,1566.128,21.483,33.375,5.120,13.220,17.513,0.000,2.620,0.000,0.000,0.023,0.000,0.000
4433,1566.490,30.335,33.514,5.131,13.293,17.563,0.000,2.636,0.000,0.000,0.022,0.000,0.000
4434,1566.853,37.927,33.654,5.142,13.366,17.614,0.000,2.653,0.000,0.000,0.021,0.000,0.000
4435,1567.215,44.446,33.793,5.154,13.438,17.664,0.000,2.670,0.000,0.000,0.021,0.000,0.000
4436,1567.577,26.038,33.932,5.165,13.510,17.714,0.000,2.687,0.000,0.000,0.020,0.000,0.000
4437,1567.939,32.668,34.070,5.176,13.581,17.764,0.000,2.705,0.000,0.000,0.020,0.000,0.000
4438,1568.302,22.372,34.208,5.188,13.652,17.814,0.000,2.723,0.000,0.000,0.019,0.000,0.000
4439,1568.664,32.705,34.346,5.199,13.722,17.863,0.000,2.742,0.000,0.000,0.018,0.000,0.000
4440,1569.026,35.186,34.484,5.210,13.792,17.912,0.000,2.762,0.000,0.000,0.018,0.000,0.000
4441,1569.388,33.668,34.621,5.222,13.861,17.961,0.000,2.781,0.000,0.000,0.017,0.000,0.000
4442,1569.751,37.335,34.758,5.233,13.930,18.010,0.000,2.801,0.000,0.000,0.017,0.000,0.000
4443,1570.113,23.038,34.895,5.244,13.998,18.058,0.000,2.822,0.000,0.000,0.016,0.000,0.000
4444,1570.475,19.631,35.031,5.256,14.066,18.106,0.000,2.843,0.000,0.000,0.016,0.000,0.000
4445,1570.837,22.890,35.167,5.267,14.133,18.154,0.000,2.864,0.000,0.000,0.015,0.000,0.000
4446,1571.199,30.297,35.302,5.278,14.199,18.201,0.000,2.886,0.000,0.000,0.015,0.000,0.000
4447,1571.562,40.075,35.437,5.289,14.265,18.249,0.000,2.909,0.000,0.000,0.015,0.000,0.000
4448,1571.924,30.742,35.571,5.301,14.330,18.295,0.000,2.932,0.000,0.000,0.014,0.000,0.000
4449,1572.286,40.705,35.705,5.312,14.395,18.342,0.000,2.955,0.000,0.000,0.014,0.000,0.000
4450,1572.648,35.705,35.838,5.323,14.458,18.387,0.000,2.979,0.000,0.000,0.013,0.000,0.000
4451,1573.010,30.557,35.970,5.335,14.521,18.433,0.000,3.003,0.000,0.000,0.013,0.000,0.000
4452,1573.373,43.964,36.102,5.346,14.584,18.478,0.000,3.028,0.000,0.000,0.013,0.000,0.000
4453,1573.735,28.112,36.233,5.357,14.645,18.522,0.000,3.054,0.000,0.000,0.012,0.000,0.000
4454,1574.097,30.002,36.363,5.369,14.706,18.566,0.000,3.080,0.000,0.000,0.012,0.000,0.000
4455,1574.459,29.076,36.493,5.380,14.766,18.610,0.000,3.106,0.000,0.000,0.011,0.000,0.000
4456,1574.821,22.816,36.621,5.391,14.825,18.653,0.000,3.133,0.000,0.000,0.011,0.000,0.000
4457,1575.184,35.038,36.749,5.402,14.883,18.695,0.000,3.160,0.000,0.000,0.011,0.000,0.000
4458,1575.546,35.668,36.876,5.414,14.941,18.737,0.000,3.188,0.000,0.000,0.010,0.000,0.000
4459,1575.908,18.335,37.003,5.425,14.997,18.778,0.000,3.217,0.000,0.000,0.010,0.000,0.000
4460,1576.270,40.557,37.128,5.436,15.053,18.819,0.000,3.246,0.000,0.000,0.010,0.000,0.000
4461,1576.632,34.150,37.253,5.448,15.108,18.860,0.000,3.275,0.000,0.000,0.010,0.000,0.000
4462,1576.994,39.853,37.376,5.459,15.162,18.900,0.000,3.305,0.000,0.000,0.009,0.000,0.000
4463,1577.357,34.964,37.499,5.470,15.215,18.939,0.000,3.336,0.000,0.000,0.009,0.000,0.000
4464,1577.719,30.668,37.621,5.482,15.268,18.978,0.000,3.367,0.000,0.000,0.009,0.000,0.000
4465,1578.081,32.038,37.742,5.493,15.319,19.016,0.000,3.399,0.000,0.000,0.008,0.000,0.000
4466,1578.443,31.816,37.863,5.504,15.370,19.054,0.000,3.431,0.000,0.000,0.008,0.000,0.000
4467,1578.805,38.261,37.982,5.516,15.419,19.091,0.000,3.464,0.000,0.000,0.008,0.000,0.000
4468,1579.167,36.223,38.100,5.527,15.468,19.127,0.000,3.497,0.000,0.000,0.008,0.000,0.000
4469,1579.529,32.298,38.217,5.538,15.515,19.163,0.000,3.531,0.000,0.000,0.008,0.000,0.000
4470,1579.891,34.335,38.333,5.549,15.562,19.199,0.000,3.565,0.000,0.000,0.007,0.000,0.000
4471,1580.254,28.335,38.448,5.561,15.608,19.234,0.000,3.599,0.000,0.000,0.007,0.000,0.000
4472,1580.616,30.297,38.561,5.572,15.653,19.268,0.000,3.634,0.000,0.000,0.007,0.000,0.000
4473,1580.978,33.224,38.673,5.583,15.696,19.302,0.000,3.668,0.000,0.000,0.007,0.000,0.000
4474,1581.340,30.742,38.783,5.595,15.739,19.335,0.000,3.703,0.000,0.000,0.006,0.000,0.000
4475,1581.702,34.075,38.892,5.606,15.781,19.367,0.000,3.738,0.000,0.000,0.006,0.000,0.000
4476,1582.064,37.112,39.000,5.617,15.822,19.399,0.000,3.773,0.000,0.000,0.006,0.000,0.000
4477,1582.426,34.779,39.106,5.629,15.862,19.430,0.000,3.808,0.000,0.000,0.006,0.000,0.000
4478,1582.788,40.224,39.211,5.640,15.901,19.461,0.000,3.844,0.000,0.000,0.006,0.000,0.000
4479,1583.150,32.075,39.315,5.651,15.939,19.491,0.000,3.879,0.000,0.000,0.006,0.000,0.000
4480,1583.512,41.483,39.417,5.662,15.976,19.520,0.000,3.915,0.000,0.000,0.005,0.000,0.000
4481,1583.875,38.335,39.517,5.674,16.012,19.549,0.000,3.951,0.000,0.000,0.005,0.000,0.000
4482,1584.237,36.705,39.616,5.685,16.047,19.577,0.000,3.987,0.000,0.000,0.005,0.000,0.000
4483,1584.599,30.149,39.714,5.696,16.081,19.605,0.000,4.023,0.000,0.000,0.005,0.000,0.000
4484,1584.961,32.186,39.810,5.708,16.114,19.632,0.000,4.059,0.000,0.000,0.005,0.000,0.000
4485,1585.323,35.186,39.905,5.719,16.146,19.659,0.000,4.096,0.000,0.000,0.005,0.000,0.000
4486,1585.685,43.075,39.998,5.730,16.177,19.684,0.000,4.132,0.000,0.000,0.005,0.000,0.000
4487,1586.047,35.742,40.089,5.742,16.207,19.710,0.000,4.169,0.000,0.000,0.004,0.000,0.000
4488,1586.409,41.372,40.179,5.753,16.236,19.734,0.000,4.205,0.000,0.000,0.004,0.000,0.000
4489,1586.771,44.186,40.268,5.764,16.264,19.758,0.000,4.242,0.000,0.000,0.004,0.000,0.000
4490,1587.133,38.557,40.355,5.776,16.291,19.782,0.000,4.278,0.000,0.000,0.004,0.000,0.000
4491,1587.495,29.112,40.440,5.787,16.317,19.804,0.000,4.315,0.000,0.000,0.004,0.000,0.000
4492,1587.857,41.298,40.524,5.798,16.342,19.827,0.000,4.351,0.000,0.000,0.004,0.000,0.000
4493,1588.219,38.557,40.606,5.809,16.366,19.848,0.000,4.388,0.000,0.000,0.004,0.000,0.000
4494,1588.581,32.853,40.687,5.821,16.389,19.869,0.000,4.425,0.000,0.000,0.004,0.000,0.000
4495,1588.943,36.890,40.766,5.832,16.411,19.890,0.000,4.461,0.000,0.000,0.003,0.000,0.000
4496,1589.305,29.779,40.844,5.843,16.433,19.910,0.000,4.498,0.000,0.000,0.003,0.000,0.000
4497,1589.667,35.186,40.920,5.855,16.453,19.929,0.000,4.534,0.000,0.000,0.003,0.000,0.000
4498,1590.029,23.594,40.994,5.866,16.473,19.947,0.000,4.571,0.000,0.000,0.003,0.000,0.000
4499,1590.391,40.631,41.066,5.877,16.491,19.965,0.000,4.607,0.000,0.000,0.003,0.000,0.000
4500,1590.753,37.557,41.137,5.889,16.509,19.982,0.000,4.644,0.000,0.000,0.003,0.000,0.000
4501,1591.115,40.409,41.206,5.900,16.525,19.999,0.000,4.680,0.000,0.000,0.003,0.000,0.000
4502,1591.477,44.409,41.273,5.911,16.540,20.014,0.000,4.716,0.000,0.000,0.003,0.000,0.000
