ch,keV,net,model,continuum_raw,Pb-214,Bi-214,Pb-212,Tl-208,Ra-224,Esc-CsI
6690,2742.501,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6691,2742.929,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6692,2743.357,0.873,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6693,2743.785,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6694,2744.213,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6695,2744.641,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6696,2745.068,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6697,2745.496,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6698,2745.924,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6699,2746.352,0.962,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6700,2746.780,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6701,2747.208,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6702,2747.636,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6703,2748.063,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6704,2748.491,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6705,2748.919,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6706,2749.347,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6707,2749.775,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6708,2750.203,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6709,2750.631,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6710,2751.059,0.000,0.007,0.005,0.000,0.000,0.000,0.007,0.000,0.000
6711,2751.486,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6712,2751.914,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6713,2752.342,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6714,2752.770,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6715,2753.198,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6716,2753.626,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6717,2754.054,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6718,2754.481,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6719,2754.909,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6720,2755.337,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6721,2755.765,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6722,2756.193,0.962,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6723,2756.621,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6724,2757.049,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6725,2757.477,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6726,2757.905,0.959,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6727,2758.332,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6728,2758.760,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6729,2759.188,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6730,2759.616,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6731,2760.044,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6732,2760.472,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6733,2760.900,0.000,0.007,0.006,0.000,0.000,0.000,0.007,0.000,0.000
6734,2761.328,0.000,0.007,0.007,0.000,0.000,0.000,0.007,0.000,0.000
6735,2761.755,0.000,0.007,0.007,0.000,0.000,0.000,0.007,0.000,0.000
6736,2762.183,0.000,0.007,0.007,0.000,0.000,0.000,0.007,0.000,0.000
6737,2762.611,0.000,0.007,0.007,0.000,0.000,0.000,0.007,0.000,0.000
6738,2763.039,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6739,2763.467,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6740,2763.895,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6741,2764.323,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6742,2764.751,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6743,2765.179,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6744,2765.607,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6745,2766.034,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6746,2766.462,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6747,2766.890,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6748,2767.318,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6749,2767.746,0.642,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6750,2768.174,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6751,2768.602,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6752,2769.030,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6753,2769.458,0.779,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6754,2769.886,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6755,2770.313,0.000,0.008,0.007,0.000,0.000,0.000,0.008,0.000,0.000
6756,2770.741,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6757,2771.169,0.712,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6758,2771.597,0.901,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6759,2772.025,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6760,2772.453,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6761,2772.881,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6762,2773.309,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6763,2773.737,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6764,2774.165,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6765,2774.592,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6766,2775.020,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6767,2775.448,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6768,2775.876,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6769,2776.304,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6770,2776.732,0.000,0.008,0.008,0.000,0.000,0.000,0.008,0.000,0.000
6771,2777.160,0.890,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6772,2777.588,0.000,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6773,2778.016,0.000,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6774,2778.444,0.000,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6775,2778.872,0.000,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6776,2779.300,0.821,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6777,2779.727,0.000,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6778,2780.155,0.000,0.009,0.008,0.000,0.000,0.000,0.009,0.000,0.000
6779,2780.583,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6780,2781.011,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6781,2781.439,0.893,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6782,2781.867,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6783,2782.295,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6784,2782.723,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6785,2783.151,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6786,2783.579,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6787,2784.007,0.880,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6788,2784.435,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6789,2784.863,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6790,2785.290,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6791,2785.718,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6792,2786.146,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6793,2786.574,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6794,2787.002,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6795,2787.430,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6796,2787.858,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6797,2788.286,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.000,0.000
6798,2788.714,0.000,0.010,0.009,0.000,0.000,0.000,0.010,0.000,0.000
6799,2789.142,0.000,0.010,0.009,0.000,0.000,0.000,0.010,0.000,0.000
6800,2789.570,0.000,0.010,0.009,0.000,0.000,0.000,0.010,0.000,0.000
6801,2789.998,0.000,0.010,0.009,0.000,0.000,0.000,0.010,0.000,0.000
6802,2790.426,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6803,2790.854,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6804,2791.282,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6805,2791.709,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6806,2792.137,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6807,2792.565,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6808,2792.993,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6809,2793.421,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6810,2793.849,0.931,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6811,2794.277,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6812,2794.705,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6813,2795.133,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6814,2795.561,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6815,2795.989,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6816,2796.417,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6817,2796.845,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6818,2797.273,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6819,2797.701,0.946,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6820,2798.129,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6821,2798.557,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.000
6822,2798.985,0.000,0.011,0.010,0.000,0.000,0.000,0.011,0.000,0.000
6823,2799.413,0.839,0.011,0.010,0.000,0.000,0.000,0.011,0.000,0.000
6824,2799.840,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6825,2800.268,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6826,2800.696,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6827,2801.124,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6828,2801.552,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6829,2801.980,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6830,2802.408,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6831,2802.836,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6832,2803.264,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6833,2803.692,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6834,2804.120,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6835,2804.548,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
6836,2804.976,0.000,0.011,0.011,0.000,0.000,0.000,0.011,0.000,0.000
