spectrum,detector,chain,chain_present,k_fwhm,i_min_pct,set_lines,peaks_total,peaks_finder,peaks_library,anchors,finder_lost,strong_lines_found,strong_lines_total,strong_lines_found_finder_only,phantom_lines,decoy_lines,ms
RC103_Th232WT20,RC103,Th-232,pos,2.00,0.05,13,17,13,4,1,0,11,20,9,10,13,46
RC103_Th232WT20,RC103,Th-232,pos,2.00,0.10,12,16,13,3,1,0,11,20,9,10,13,47
RC103_Th232WT20,RC103,Th-232,pos,2.00,0.20,12,16,13,3,1,0,11,20,9,10,13,43
RC103_Th232WT20,RC103,Th-232,pos,2.00,0.50,12,16,13,3,1,0,11,20,9,8,10,71
RC103_Th232WT20,RC103,Th-232,pos,2.00,1.00,10,15,13,2,1,0,11,20,9,7,8,22
RC103_Th232WT20,RC103,Th-232,pos,2.00,2.00,9,14,13,1,1,0,10,20,9,4,5,27
RC103_Th232WT20,RC103,Ra-226,bg,0.00,0.00,61,13,13,0,0,0,,,,0,40,4
RC103_Th232WT20,RC103,Ra-226,bg,0.00,0.05,35,13,13,0,0,0,,,,0,26,3
RC103_Th232WT20,RC103,Ra-226,bg,0.00,0.10,34,13,13,0,0,0,,,,0,25,3
RC103_Th232WT20,RC103,Ra-226,bg,0.00,0.20,34,13,13,0,0,0,,,,0,25,4
RC103_Th232WT20,RC103,Ra-226,bg,0.00,0.50,31,13,13,0,0,0,,,,0,22,3
RC103_Th232WT20,RC103,Ra-226,bg,0.00,1.00,27,13,13,0,0,0,,,,0,19,3
RC103_Th232WT20,RC103,Ra-226,bg,0.00,2.00,17,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,Ra-226,bg,0.30,0.00,44,13,13,0,0,0,,,,0,40,3
RC103_Th232WT20,RC103,Ra-226,bg,0.30,0.05,32,13,13,0,0,0,,,,0,26,3
RC103_Th232WT20,RC103,Ra-226,bg,0.30,0.10,31,13,13,0,0,0,,,,0,25,3
RC103_Th232WT20,RC103,Ra-226,bg,0.30,0.20,31,13,13,0,0,0,,,,0,25,3
RC103_Th232WT20,RC103,Ra-226,bg,0.30,0.50,28,13,13,0,0,0,,,,0,22,4
RC103_Th232WT20,RC103,Ra-226,bg,0.30,1.00,25,13,13,0,0,0,,,,0,19,3
RC103_Th232WT20,RC103,Ra-226,bg,0.30,2.00,17,13,13,0,0,0,,,,0,13,4
RC103_Th232WT20,RC103,Ra-226,bg,0.50,0.00,33,13,13,0,0,0,,,,0,40,3
RC103_Th232WT20,RC103,Ra-226,bg,0.50,0.05,26,13,13,0,0,0,,,,0,26,4
RC103_Th232WT20,RC103,Ra-226,bg,0.50,0.10,26,13,13,0,0,0,,,,0,25,3
RC103_Th232WT20,RC103,Ra-226,bg,0.50,0.20,26,13,13,0,0,0,,,,0,25,3
RC103_Th232WT20,RC103,Ra-226,bg,0.50,0.50,23,13,13,0,0,0,,,,0,22,3
RC103_Th232WT20,RC103,Ra-226,bg,0.50,1.00,21,13,13,0,0,0,,,,0,19,3
RC103_Th232WT20,RC103,Ra-226,bg,0.50,2.00,15,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,Ra-226,bg,0.70,0.00,29,13,13,0,0,0,,,,0,36,4
RC103_Th232WT20,RC103,Ra-226,bg,0.70,0.05,22,13,13,0,0,0,,,,0,24,3
RC103_Th232WT20,RC103,Ra-226,bg,0.70,0.10,22,13,13,0,0,0,,,,0,23,3
RC103_Th232WT20,RC103,Ra-226,bg,0.70,0.20,22,13,13,0,0,0,,,,0,23,3
RC103_Th232WT20,RC103,Ra-226,bg,0.70,0.50,21,13,13,0,0,0,,,,0,21,4
RC103_Th232WT20,RC103,Ra-226,bg,0.70,1.00,19,13,13,0,0,0,,,,0,18,3
RC103_Th232WT20,RC103,Ra-226,bg,0.70,2.00,15,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,Ra-226,bg,0.85,0.00,24,13,13,0,0,0,,,,0,28,3
RC103_Th232WT20,RC103,Ra-226,bg,0.85,0.05,22,13,13,0,0,0,,,,0,22,4
RC103_Th232WT20,RC103,Ra-226,bg,0.85,0.10,22,13,13,0,0,0,,,,0,21,4
RC103_Th232WT20,RC103,Ra-226,bg,0.85,0.20,22,13,13,0,0,0,,,,0,21,4
RC103_Th232WT20,RC103,Ra-226,bg,0.85,0.50,21,13,13,0,0,0,,,,0,19,4
RC103_Th232WT20,RC103,Ra-226,bg,0.85,1.00,19,13,13,0,0,0,,,,0,16,4
RC103_Th232WT20,RC103,Ra-226,bg,0.85,2.00,15,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,Ra-226,bg,1.00,0.00,21,13,13,0,0,0,,,,0,27,4
RC103_Th232WT20,RC103,Ra-226,bg,1.00,0.05,19,13,13,0,0,0,,,,0,21,4
RC103_Th232WT20,RC103,Ra-226,bg,1.00,0.10,19,13,13,0,0,0,,,,0,20,5
RC103_Th232WT20,RC103,Ra-226,bg,1.00,0.20,19,13,13,0,0,0,,,,0,20,5
RC103_Th232WT20,RC103,Ra-226,bg,1.00,0.50,17,13,13,0,0,0,,,,0,18,4
RC103_Th232WT20,RC103,Ra-226,bg,1.00,1.00,16,13,13,0,0,0,,,,0,15,4
RC103_Th232WT20,RC103,Ra-226,bg,1.00,2.00,14,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,1.30,0.00,18,13,13,0,0,0,,,,0,18,3
RC103_Th232WT20,RC103,Ra-226,bg,1.30,0.05,16,13,13,0,0,0,,,,0,13,4
RC103_Th232WT20,RC103,Ra-226,bg,1.30,0.10,16,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,Ra-226,bg,1.30,0.20,16,13,13,0,0,0,,,,0,13,9
RC103_Th232WT20,RC103,Ra-226,bg,1.30,0.50,15,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,Ra-226,bg,1.30,1.00,15,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,Ra-226,bg,1.30,2.00,14,13,13,0,0,0,,,,0,9,4
RC103_Th232WT20,RC103,Ra-226,bg,1.60,0.00,16,13,13,0,0,0,,,,0,16,3
RC103_Th232WT20,RC103,Ra-226,bg,1.60,0.05,14,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,Ra-226,bg,1.60,0.10,14,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,Ra-226,bg,1.60,0.20,14,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,Ra-226,bg,1.60,0.50,13,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,1.60,1.00,12,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,1.60,2.00,11,13,13,0,0,0,,,,0,9,4
RC103_Th232WT20,RC103,Ra-226,bg,2.00,0.00,14,13,13,0,0,0,,,,0,13,4
RC103_Th232WT20,RC103,Ra-226,bg,2.00,0.05,13,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,Ra-226,bg,2.00,0.10,13,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,2.00,0.20,13,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,2.00,0.50,12,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,2.00,1.00,11,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,Ra-226,bg,2.00,2.00,10,13,13,0,0,0,,,,0,9,4
RC103_Th232WT20,RC103,U-238,bg,0.00,0.00,91,13,13,0,0,0,,,,0,50,4
RC103_Th232WT20,RC103,U-238,bg,0.00,0.05,48,13,13,0,0,0,,,,0,28,3
RC103_Th232WT20,RC103,U-238,bg,0.00,0.10,43,13,13,0,0,0,,,,0,25,4
RC103_Th232WT20,RC103,U-238,bg,0.00,0.20,41,13,13,0,0,0,,,,0,24,3
RC103_Th232WT20,RC103,U-238,bg,0.00,0.50,35,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-238,bg,0.00,1.00,31,13,13,0,0,0,,,,0,18,3
RC103_Th232WT20,RC103,U-238,bg,0.00,2.00,21,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,U-238,bg,0.30,0.00,52,13,13,0,0,0,,,,0,50,3
RC103_Th232WT20,RC103,U-238,bg,0.30,0.05,38,13,13,0,0,0,,,,0,28,4
RC103_Th232WT20,RC103,U-238,bg,0.30,0.10,36,13,13,0,0,0,,,,0,25,4
RC103_Th232WT20,RC103,U-238,bg,0.30,0.20,35,13,13,0,0,0,,,,0,24,4
RC103_Th232WT20,RC103,U-238,bg,0.30,0.50,31,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-238,bg,0.30,1.00,28,13,13,0,0,0,,,,0,18,4
RC103_Th232WT20,RC103,U-238,bg,0.30,2.00,20,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,U-238,bg,0.50,0.00,39,13,13,0,0,0,,,,0,49,3
RC103_Th232WT20,RC103,U-238,bg,0.50,0.05,30,13,13,0,0,0,,,,0,27,3
RC103_Th232WT20,RC103,U-238,bg,0.50,0.10,30,13,13,0,0,0,,,,0,24,3
RC103_Th232WT20,RC103,U-238,bg,0.50,0.20,30,13,13,0,0,0,,,,0,23,3
RC103_Th232WT20,RC103,U-238,bg,0.50,0.50,26,13,13,0,0,0,,,,0,20,6
RC103_Th232WT20,RC103,U-238,bg,0.50,1.00,24,13,13,0,0,0,,,,0,18,3
RC103_Th232WT20,RC103,U-238,bg,0.50,2.00,18,13,13,0,0,0,,,,0,12,6
RC103_Th232WT20,RC103,U-238,bg,0.70,0.00,32,13,13,0,0,0,,,,0,37,4
RC103_Th232WT20,RC103,U-238,bg,0.70,0.05,26,13,13,0,0,0,,,,0,24,4
RC103_Th232WT20,RC103,U-238,bg,0.70,0.10,26,13,13,0,0,0,,,,0,21,4
RC103_Th232WT20,RC103,U-238,bg,0.70,0.20,26,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-238,bg,0.70,0.50,24,13,13,0,0,0,,,,0,18,3
RC103_Th232WT20,RC103,U-238,bg,0.70,1.00,22,13,13,0,0,0,,,,0,16,3
RC103_Th232WT20,RC103,U-238,bg,0.70,2.00,18,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,U-238,bg,0.85,0.00,28,13,13,0,0,0,,,,0,33,4
RC103_Th232WT20,RC103,U-238,bg,0.85,0.05,26,13,13,0,0,0,,,,0,23,3
RC103_Th232WT20,RC103,U-238,bg,0.85,0.10,26,13,13,0,0,0,,,,0,20,4
RC103_Th232WT20,RC103,U-238,bg,0.85,0.20,26,13,13,0,0,0,,,,0,19,6
RC103_Th232WT20,RC103,U-238,bg,0.85,0.50,24,13,13,0,0,0,,,,0,17,3
RC103_Th232WT20,RC103,U-238,bg,0.85,1.00,22,13,13,0,0,0,,,,0,15,4
RC103_Th232WT20,RC103,U-238,bg,0.85,2.00,18,13,13,0,0,0,,,,0,11,3
RC103_Th232WT20,RC103,U-238,bg,1.00,0.00,25,13,13,0,0,0,,,,0,28,4
RC103_Th232WT20,RC103,U-238,bg,1.00,0.05,22,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-238,bg,1.00,0.10,22,13,13,0,0,0,,,,0,18,5
RC103_Th232WT20,RC103,U-238,bg,1.00,0.20,22,13,13,0,0,0,,,,0,18,4
RC103_Th232WT20,RC103,U-238,bg,1.00,0.50,19,13,13,0,0,0,,,,0,16,4
RC103_Th232WT20,RC103,U-238,bg,1.00,1.00,18,13,13,0,0,0,,,,0,15,3
RC103_Th232WT20,RC103,U-238,bg,1.00,2.00,16,13,13,0,0,0,,,,0,11,4
RC103_Th232WT20,RC103,U-238,bg,1.30,0.00,21,13,13,0,0,0,,,,0,21,6
RC103_Th232WT20,RC103,U-238,bg,1.30,0.05,17,13,13,0,0,0,,,,0,19,4
RC103_Th232WT20,RC103,U-238,bg,1.30,0.10,17,13,13,0,0,0,,,,0,17,3
RC103_Th232WT20,RC103,U-238,bg,1.30,0.20,17,13,13,0,0,0,,,,0,17,5
RC103_Th232WT20,RC103,U-238,bg,1.30,0.50,16,13,13,0,0,0,,,,0,15,5
RC103_Th232WT20,RC103,U-238,bg,1.30,1.00,16,13,13,0,0,0,,,,0,14,4
RC103_Th232WT20,RC103,U-238,bg,1.30,2.00,15,13,13,0,0,0,,,,0,11,5
RC103_Th232WT20,RC103,U-238,bg,1.60,0.00,17,13,13,0,0,0,,,,0,18,4
RC103_Th232WT20,RC103,U-238,bg,1.60,0.05,15,13,13,0,0,0,,,,0,14,4
RC103_Th232WT20,RC103,U-238,bg,1.60,0.10,15,13,13,0,0,0,,,,0,12,6
RC103_Th232WT20,RC103,U-238,bg,1.60,0.20,15,13,13,0,0,0,,,,0,12,6
RC103_Th232WT20,RC103,U-238,bg,1.60,0.50,14,13,13,0,0,0,,,,0,11,4
RC103_Th232WT20,RC103,U-238,bg,1.60,1.00,13,13,13,0,0,0,,,,0,11,5
RC103_Th232WT20,RC103,U-238,bg,1.60,2.00,12,13,13,0,0,0,,,,0,10,4
RC103_Th232WT20,RC103,U-238,bg,2.00,0.00,14,13,13,0,0,0,,,,0,16,5
RC103_Th232WT20,RC103,U-238,bg,2.00,0.05,14,13,13,0,0,0,,,,0,13,4
RC103_Th232WT20,RC103,U-238,bg,2.00,0.10,14,13,13,0,0,0,,,,0,12,4
RC103_Th232WT20,RC103,U-238,bg,2.00,0.20,14,13,13,0,0,0,,,,0,12,5
RC103_Th232WT20,RC103,U-238,bg,2.00,0.50,13,13,13,0,0,0,,,,0,11,4
RC103_Th232WT20,RC103,U-238,bg,2.00,1.00,12,13,13,0,0,0,,,,0,11,15
RC103_Th232WT20,RC103,U-238,bg,2.00,2.00,11,13,13,0,0,0,,,,0,10,8
RC103_Th232WT20,RC103,U-235,bg,0.00,0.00,110,13,13,0,0,0,,,,0,34,8
RC103_Th232WT20,RC103,U-235,bg,0.00,0.05,81,13,13,0,0,0,,,,0,25,8
RC103_Th232WT20,RC103,U-235,bg,0.00,0.10,79,13,13,0,0,0,,,,0,25,6
RC103_Th232WT20,RC103,U-235,bg,0.00,0.20,63,13,13,0,0,0,,,,0,20,9
RC103_Th232WT20,RC103,U-235,bg,0.00,0.50,45,13,13,0,0,0,,,,0,13,6
RC103_Th232WT20,RC103,U-235,bg,0.00,1.00,36,13,13,0,0,0,,,,0,10,8
RC103_Th232WT20,RC103,U-235,bg,0.00,2.00,22,13,13,0,0,0,,,,0,6,4
RC103_Th232WT20,RC103,U-235,bg,0.30,0.00,37,13,13,0,0,0,,,,0,34,7
RC103_Th232WT20,RC103,U-235,bg,0.30,0.05,34,13,13,0,0,0,,,,0,25,9
RC103_Th232WT20,RC103,U-235,bg,0.30,0.10,33,13,13,0,0,0,,,,0,25,4
RC103_Th232WT20,RC103,U-235,bg,0.30,0.20,31,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-235,bg,0.30,0.50,24,13,13,0,0,0,,,,0,13,4
RC103_Th232WT20,RC103,U-235,bg,0.30,1.00,22,13,13,0,0,0,,,,0,10,4
RC103_Th232WT20,RC103,U-235,bg,0.30,2.00,16,13,13,0,0,0,,,,0,6,4
RC103_Th232WT20,RC103,U-235,bg,0.50,0.00,24,13,13,0,0,0,,,,0,33,4
RC103_Th232WT20,RC103,U-235,bg,0.50,0.05,22,13,13,0,0,0,,,,0,25,4
RC103_Th232WT20,RC103,U-235,bg,0.50,0.10,22,13,13,0,0,0,,,,0,25,5
RC103_Th232WT20,RC103,U-235,bg,0.50,0.20,21,13,13,0,0,0,,,,0,20,4
RC103_Th232WT20,RC103,U-235,bg,0.50,0.50,17,13,13,0,0,0,,,,0,13,3
RC103_Th232WT20,RC103,U-235,bg,0.50,1.00,16,13,13,0,0,0,,,,0,10,3
RC103_Th232WT20,RC103,U-235,bg,0.50,2.00,13,13,13,0,0,0,,,,0,6,2
RC103_Th232WT20,RC103,U-235,bg,0.70,0.00,21,13,13,0,0,0,,,,0,26,2
RC103_Th232WT20,RC103,U-235,bg,0.70,0.05,19,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-235,bg,0.70,0.10,19,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-235,bg,0.70,0.20,17,13,13,0,0,0,,,,0,15,3
RC103_Th232WT20,RC103,U-235,bg,0.70,0.50,15,13,13,0,0,0,,,,0,10,3
RC103_Th232WT20,RC103,U-235,bg,0.70,1.00,14,13,13,0,0,0,,,,0,8,4
RC103_Th232WT20,RC103,U-235,bg,0.70,2.00,11,13,13,0,0,0,,,,0,5,3
RC103_Th232WT20,RC103,U-235,bg,0.85,0.00,18,13,13,0,0,0,,,,0,20,3
RC103_Th232WT20,RC103,U-235,bg,0.85,0.05,17,13,13,0,0,0,,,,0,17,3
RC103_Th232WT20,RC103,U-235,bg,0.85,0.10,16,13,13,0,0,0,,,,0,17,3
RC103_Th232WT20,RC103,U-235,bg,0.85,0.20,15,13,13,0,0,0,,,,0,15,3
RC103_Th232WT20,RC103,U-235,bg,0.85,0.50,13,13,13,0,0,0,,,,0,10,3
RC103_Th232WT20,RC103,U-235,bg,0.85,1.00,12,13,13,0,0,0,,,,0,8,3
RC103_Th232WT20,RC103,U-235,bg,0.85,2.00,10,13,13,0,0,0,,,,0,5,3
RC103_Th232WT20,RC103,U-235,bg,1.00,0.00,15,13,13,0,0,0,,,,0,16,3
RC103_Th232WT20,RC103,U-235,bg,1.00,0.05,14,13,13,0,0,0,,,,0,15,3
RC103_Th232WT20,RC103,U-235,bg,1.00,0.10,14,13,13,0,0,0,,,,0,15,4
RC103_Th232WT20,RC103,U-235,bg,1.00,0.20,13,13,13,0,0,0,,,,0,14,3
RC103_Th232WT20,RC103,U-235,bg,1.00,0.50,10,13,13,0,0,0,,,,0,10,3
RC103_Th232WT20,RC103,U-235,bg,1.00,1.00,9,13,13,0,0,0,,,,0,8,4
RC103_Th232WT20,RC103,U-235,bg,1.00,2.00,8,13,13,0,0,0,,,,0,5,3
RC103_Th232WT20,RC103,U-235,bg,1.30,0.00,11,13,13,0,0,0,,,,0,14,3
RC103_Th232WT20,RC103,U-235,bg,1.30,0.05,10,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,U-235,bg,1.30,0.10,10,13,13,0,0,0,,,,0,12,3
RC103_Th232WT20,RC103,U-235,bg,1.30,0.20,9,13,13,0,0,0,,,,0,10,3
RC103_Th232WT20,RC103,U-235,bg,1.30,0.50,8,13,13,0,0,0,,,,0,8,3
RC103_Th232WT20,RC103,U-235,bg,1.30,1.00,8,13,13,0,0,0,,,,0,7,4
RC103_Th232WT20,RC103,U-235,bg,1.30,2.00,7,13,13,0,0,0,,,,0,5,3
RC103_Th232WT20,RC103,U-235,bg,1.60,0.00,11,13,13,0,0,0,,,,0,11,3
RC103_Th232WT20,RC103,U-235,bg,1.60,0.05,10,13,13,0,0,0,,,,0,9,3
RC103_Th232WT20,RC103,U-235,bg,1.60,0.10,10,13,13,0,0,0,,,,0,9,4
RC103_Th232WT20,RC103,U-235,bg,1.60,0.20,9,13,13,0,0,0,,,,0,8,3
RC103_Th232WT20,RC103,U-235,bg,1.60,0.50,8,13,13,0,0,0,,,,0,6,4
RC103_Th232WT20,RC103,U-235,bg,1.60,1.00,8,13,13,0,0,0,,,,0,6,3
RC103_Th232WT20,RC103,U-235,bg,1.60,2.00,7,13,13,0,0,0,,,,0,4,3
RC103_Th232WT20,RC103,U-235,bg,2.00,0.00,9,13,13,0,0,0,,,,0,10,3
RC103_Th232WT20,RC103,U-235,bg,2.00,0.05,8,13,13,0,0,0,,,,0,9,3
RC103_Th232WT20,RC103,U-235,bg,2.00,0.10,8,13,13,0,0,0,,,,0,9,3
RC103_Th232WT20,RC103,U-235,bg,2.00,0.20,7,13,13,0,0,0,,,,0,8,3
RC103_Th232WT20,RC103,U-235,bg,2.00,0.50,6,13,13,0,0,0,,,,0,6,4
RC103_Th232WT20,RC103,U-235,bg,2.00,1.00,6,13,13,0,0,0,,,,0,6,3
RC103_Th232WT20,RC103,U-235,bg,2.00,2.00,5,13,13,0,0,0,,,,0,4,3
