ch,keV,net,fit,model,continuum_raw,Am-241,Esc-NaI,continuum
2045,706.981,0.000,-3.724,0.000,0.000,0.000,0.000,0.000
2046,707.330,0.000,-0.143,0.000,0.000,0.000,0.000,0.000
2047,707.679,2.648,2.648,0.000,0.000,0.000,0.000,0.000
2048,708.028,3.746,3.746,0.000,0.000,0.000,0.000,0.000
2049,708.377,0.000,-1.823,0.000,0.000,0.000,0.000,0.000
2050,708.726,0.042,0.042,0.000,0.000,0.000,0.000,0.000
2051,709.075,0.000,-4.118,0.000,0.000,0.000,0.000,0.000
2052,709.424,0.116,0.116,0.000,0.000,0.000,0.000,0.000
2053,709.773,0.000,-0.254,0.000,0.000,0.000,0.000,0.000
2054,710.122,0.000,-1.749,0.000,0.000,0.000,0.000,0.000
2055,710.471,0.000,-1.798,0.000,0.000,0.000,0.000,0.000
2056,710.820,0.000,-0.736,0.000,0.000,0.000,0.000,0.000
2057,711.169,0.000,-2.869,0.000,0.000,0.000,0.000,0.000
2058,711.518,0.374,0.374,0.000,0.000,0.000,0.000,0.000
2059,711.867,0.510,0.510,0.000,0.000,0.000,0.000,0.000
2060,712.216,0.722,0.722,0.000,0.000,0.000,0.000,0.000
2061,712.565,2.571,2.571,0.000,0.000,0.000,0.000,0.000
2062,712.913,0.362,0.362,0.000,0.000,0.000,0.000,0.000
2063,713.262,1.510,1.510,0.000,0.000,0.000,0.000,0.000
2064,713.611,3.103,3.103,0.000,0.000,0.000,0.000,0.000
2065,713.960,1.411,1.411,0.000,0.000,0.000,0.000,0.000
2066,714.309,0.000,-1.786,0.000,0.000,0.000,0.000,0.000
2067,714.658,0.350,0.350,0.000,0.000,0.000,0.000,0.000
2068,715.007,0.000,-2.515,0.000,0.000,0.000,0.000,0.000
2069,715.355,0.000,-0.712,0.000,0.000,0.000,0.000,0.000
2070,715.704,0.000,-2.909,0.000,0.000,0.000,0.000,0.000
2071,716.053,0.000,-0.638,0.000,0.000,0.000,0.000,0.000
2072,716.402,1.906,1.906,0.000,0.000,0.000,0.000,0.000
2073,716.751,0.000,-2.724,0.000,0.000,0.000,0.000,0.000
2074,717.099,0.000,-3.131,0.000,0.000,0.000,0.000,0.000
2075,717.448,0.000,-0.180,0.000,0.000,0.000,0.000,0.000
2076,717.797,7.251,7.251,0.000,0.000,0.000,0.000,0.000
2077,718.146,1.116,1.116,0.000,0.000,0.000,0.000,0.000
2078,718.494,0.000,-1.835,0.000,0.000,0.000,0.000,0.000
2079,718.843,0.000,-2.131,0.000,0.000,0.000,0.000,0.000
2080,719.192,0.000,-0.872,0.000,0.000,0.000,0.000,0.000
2081,719.540,0.000,-2.429,0.000,0.000,0.000,0.000,0.000
2082,719.889,0.000,-2.958,0.000,0.000,0.000,0.000,0.000
2083,720.238,0.000,-0.700,0.000,0.000,0.000,0.000,0.000
2084,720.586,0.000,-6.638,0.000,0.000,0.000,0.000,0.000
2085,720.935,0.153,0.153,0.000,0.000,0.000,0.000,0.000
2086,721.284,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2087,721.632,0.000,-0.995,0.000,0.000,0.000,0.000,0.000
2088,721.981,0.000,-2.626,0.000,0.000,0.000,0.000,0.000
2089,722.330,1.473,1.473,0.000,0.000,0.000,0.000,0.000
2090,722.678,0.000,-2.069,0.000,0.000,0.000,0.000,0.000
2091,723.027,0.000,-3.934,0.000,0.000,0.000,0.000,0.000
2092,723.375,0.000,-2.007,0.000,0.000,0.000,0.000,0.000
2093,723.724,0.512,0.512,0.000,0.000,0.000,0.000,0.000
2094,724.072,0.000,-3.044,0.000,0.000,0.000,0.000,0.000
2095,724.421,1.350,1.350,0.000,0.000,0.000,0.000,0.000
2096,724.769,1.399,1.399,0.000,0.000,0.000,0.000,0.000
2097,725.118,0.000,-2.835,0.000,0.000,0.000,0.000,0.000
2098,725.466,3.584,3.584,0.000,0.000,0.000,0.000,0.000
2099,725.815,0.000,-0.983,0.000,0.000,0.000,0.000,0.000
2100,726.163,0.000,-1.020,0.000,0.000,0.000,0.000,0.000
2101,726.512,0.000,-1.613,0.000,0.000,0.000,0.000,0.000
2102,726.860,3.547,3.547,0.000,0.000,0.000,0.000,0.000
2103,727.209,0.000,-0.736,0.000,0.000,0.000,0.000,0.000
2104,727.557,0.000,-0.429,0.000,0.000,0.000,0.000,0.000
2105,727.906,1.473,1.473,0.000,0.000,0.000,0.000,0.000
2106,728.254,3.042,3.042,0.000,0.000,0.000,0.000,0.000
2107,728.602,4.436,4.436,0.000,0.000,0.000,0.000,0.000
2108,728.951,0.000,-0.761,0.000,0.000,0.000,0.000,0.000
2109,729.299,0.000,-5.057,0.000,0.000,0.000,0.000,0.000
2110,729.647,1.670,1.670,0.000,0.000,0.000,0.000,0.000
2111,729.996,2.239,2.239,0.000,0.000,0.000,0.000,0.000
2112,730.344,6.411,6.411,0.000,0.000,0.000,0.000,0.000
2113,730.693,0.000,-2.736,0.000,0.000,0.000,0.000,0.000
2114,731.041,0.000,-1.995,0.000,0.000,0.000,0.000,0.000
2115,731.389,0.387,0.387,0.000,0.000,0.000,0.000,0.000
2116,731.737,0.000,-2.749,0.000,0.000,0.000,0.000,0.000
2117,732.086,0.000,-0.650,0.000,0.000,0.000,0.000,0.000
2118,732.434,1.756,1.756,0.000,0.000,0.000,0.000,0.000
2119,732.782,4.411,4.411,0.000,0.000,0.000,0.000,0.000
2120,733.130,0.000,-2.835,0.000,0.000,0.000,0.000,0.000
2121,733.479,3.214,3.214,0.000,0.000,0.000,0.000,0.000
2122,733.827,0.325,0.325,0.000,0.000,0.000,0.000,0.000
2123,734.175,1.103,1.103,0.000,0.000,0.000,0.000,0.000
2124,734.523,4.116,4.116,0.000,0.000,0.000,0.000,0.000
2125,734.872,0.000,-2.700,0.000,0.000,0.000,0.000,0.000
2126,735.220,0.000,-0.219,0.000,0.000,0.000,0.000,0.000
2127,735.568,0.000,-2.650,0.000,0.000,0.000,0.000,0.000
2128,735.916,3.596,3.596,0.000,0.000,0.000,0.000,0.000
2129,736.264,0.000,-2.081,0.000,0.000,0.000,0.000,0.000
2130,736.612,0.000,-2.367,0.000,0.000,0.000,0.000,0.000
2131,736.960,4.818,4.818,0.000,0.000,0.000,0.000,0.000
2132,737.309,2.091,2.091,0.000,0.000,0.000,0.000,0.000
2133,737.657,0.000,-0.613,0.000,0.000,0.000,0.000,0.000
2134,738.005,3.510,3.510,0.000,0.000,0.000,0.000,0.000
2135,738.353,0.000,-0.638,0.000,0.000,0.000,0.000,0.000
2136,738.701,0.000,-2.810,0.000,0.000,0.000,0.000,0.000
2137,739.049,1.017,1.017,0.000,0.000,0.000,0.000,0.000
2138,739.397,0.000,-3.946,0.000,0.000,0.000,0.000,0.000
2139,739.745,3.473,3.473,0.000,0.000,0.000,0.000,0.000
2140,740.093,0.000,-2.466,0.000,0.000,0.000,0.000,0.000
2141,740.441,4.510,4.510,0.000,0.000,0.000,0.000,0.000
2142,740.789,0.000,-0.786,0.000,0.000,0.000,0.000,0.000
2143,741.137,4.313,4.313,0.000,0.000,0.000,0.000,0.000
2144,741.485,0.978,0.978,0.000,0.000,0.000,0.000,0.000
2145,741.833,0.000,-0.700,0.000,0.000,0.000,0.000,0.000
2146,742.181,0.000,-0.170,0.000,0.000,0.000,0.000,0.000
2147,742.529,0.000,-2.564,0.000,0.000,0.000,0.000,0.000
2148,742.877,0.000,-2.601,0.000,0.000,0.000,0.000,0.000
2149,743.225,0.000,-0.995,0.000,0.000,0.000,0.000,0.000
2150,743.573,0.732,0.732,0.000,0.000,0.000,0.000,0.000
2151,743.920,3.867,3.867,0.000,0.000,0.000,0.000,0.000
2152,744.268,0.000,-0.527,0.000,0.000,0.000,0.000,0.000
2153,744.616,0.000,-1.736,0.000,0.000,0.000,0.000,0.000
2154,744.964,2.485,2.485,0.000,0.000,0.000,0.000,0.000
2155,745.312,3.362,3.362,0.000,0.000,0.000,0.000,0.000
2156,745.660,0.000,-2.638,0.000,0.000,0.000,0.000,0.000
2157,746.008,1.264,1.264,0.000,0.000,0.000,0.000,0.000
2158,746.355,0.000,-0.118,0.000,0.000,0.000,0.000,0.000
2159,746.703,0.000,-4.810,0.000,0.000,0.000,0.000,0.000
2160,747.051,0.000,-2.379,0.000,0.000,0.000,0.000,0.000
2161,747.399,0.300,0.300,0.000,0.000,0.000,0.000,0.000
2162,747.747,0.645,0.645,0.000,0.000,0.000,0.000,0.000
2163,748.094,2.781,2.781,0.000,0.000,0.000,0.000,0.000
2164,748.442,2.621,2.621,0.000,0.000,0.000,0.000,0.000
2165,748.790,0.000,-4.355,0.000,0.000,0.000,0.000,0.000
2166,749.137,0.000,-2.589,0.000,0.000,0.000,0.000,0.000
2167,749.485,0.000,-1.650,0.000,0.000,0.000,0.000,0.000
2168,749.833,1.855,1.855,0.000,0.000,0.000,0.000,0.000
2169,750.181,0.000,-3.392,0.000,0.000,0.000,0.000,0.000
2170,750.528,0.000,-3.158,0.000,0.000,0.000,0.000,0.000
2171,750.876,2.621,2.621,0.000,0.000,0.000,0.000,0.000
2172,751.224,3.621,3.621,0.000,0.000,0.000,0.000,0.000
2173,751.571,3.645,3.645,0.000,0.000,0.000,0.000,0.000
2174,751.919,0.000,-3.995,0.000,0.000,0.000,0.000,0.000
2175,752.266,0.584,0.584,0.000,0.000,0.000,0.000,0.000
2176,752.614,0.000,-1.847,0.000,0.000,0.000,0.000,0.000
2177,752.962,2.374,2.374,0.000,0.000,0.000,0.000,0.000
2178,753.309,0.000,-0.613,0.000,0.000,0.000,0.000,0.000
2179,753.657,4.436,4.436,0.000,0.000,0.000,0.000,0.000
2180,754.004,0.000,-1.170,0.000,0.000,0.000,0.000,0.000
2181,754.352,0.000,-2.096,0.000,0.000,0.000,0.000,0.000
2182,754.699,0.000,-2.293,0.000,0.000,0.000,0.000,0.000
2183,755.047,0.744,0.744,0.000,0.000,0.000,0.000,0.000
2184,755.394,0.000,-0.182,0.000,0.000,0.000,0.000,0.000
2185,755.742,0.000,-3.613,0.000,0.000,0.000,0.000,0.000
2186,756.089,3.781,3.781,0.000,0.000,0.000,0.000,0.000
2187,756.437,0.000,-5.330,0.000,0.000,0.000,0.000,0.000
2188,756.784,4.399,4.399,0.000,0.000,0.000,0.000,0.000
2189,757.132,0.000,-2.379,0.000,0.000,0.000,0.000,0.000
2190,757.479,2.670,2.670,0.000,0.000,0.000,0.000,0.000
2191,757.827,0.000,-2.167,0.000,0.000,0.000,0.000,0.000
2192,758.174,0.000,-0.589,0.000,0.000,0.000,0.000,0.000
2193,758.521,0.485,0.485,0.000,0.000,0.000,0.000,0.000
2194,758.869,0.000,-2.305,0.000,0.000,0.000,0.000,0.000
2195,759.216,0.000,-0.478,0.000,0.000,0.000,0.000,0.000
2196,759.564,2.288,2.288,0.000,0.000,0.000,0.000,0.000
2197,759.911,0.000,-4.441,0.000,0.000,0.000,0.000,0.000
2198,760.258,0.000,-2.466,0.000,0.000,0.000,0.000,0.000
2199,760.606,2.584,2.584,0.000,0.000,0.000,0.000,0.000
2200,760.953,5.202,5.202,0.000,0.000,0.000,0.000,0.000
2201,761.300,0.000,-4.367,0.000,0.000,0.000,0.000,0.000
2202,761.648,0.000,-3.022,0.000,0.000,0.000,0.000,0.000
2203,761.995,0.000,-0.860,0.000,0.000,0.000,0.000,0.000
2204,762.342,0.000,-0.010,0.000,0.000,0.000,0.000,0.000
2205,762.689,0.000,-0.416,0.000,0.000,0.000,0.000,0.000
2206,763.037,0.000,-0.761,0.000,0.000,0.000,0.000,0.000
2207,763.384,0.000,-1.687,0.000,0.000,0.000,0.000,0.000
2208,763.731,0.000,-0.182,0.000,0.000,0.000,0.000,0.000
2209,764.078,0.000,-2.724,0.000,0.000,0.000,0.000,0.000
2210,764.425,0.000,-1.256,0.000,0.000,0.000,0.000,0.000
2211,764.773,0.000,-0.813,0.000,0.000,0.000,0.000,0.000
2212,765.120,4.362,4.362,0.000,0.000,0.000,0.000,0.000
2213,765.467,2.608,2.608,0.000,0.000,0.000,0.000,0.000
2214,765.814,4.300,4.300,0.000,0.000,0.000,0.000,0.000
2215,766.161,1.175,1.175,0.000,0.000,0.000,0.000,0.000
2216,766.508,2.374,2.374,0.000,0.000,0.000,0.000,0.000
2217,766.856,0.411,0.411,0.000,0.000,0.000,0.000,0.000
2218,767.203,1.374,1.374,0.000,0.000,0.000,0.000,0.000
2219,767.550,4.855,4.855,0.000,0.000,0.000,0.000,0.000
2220,767.897,1.448,1.448,0.000,0.000,0.000,0.000,0.000
2221,768.244,0.000,-1.712,0.000,0.000,0.000,0.000,0.000
2222,768.591,0.000,-3.527,0.000,0.000,0.000,0.000,0.000
2223,768.938,4.411,4.411,0.000,0.000,0.000,0.000,0.000
2224,769.285,1.695,1.695,0.000,0.000,0.000,0.000,0.000
2225,769.632,0.448,0.448,0.000,0.000,0.000,0.000,0.000
2226,769.979,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2227,770.326,6.756,6.756,0.000,0.000,0.000,0.000,0.000
2228,770.673,0.000,-2.379,0.000,0.000,0.000,0.000,0.000
2229,771.020,0.000,-1.047,0.000,0.000,0.000,0.000,0.000
2230,771.367,1.842,1.842,0.000,0.000,0.000,0.000,0.000
2231,771.714,0.000,-3.034,0.000,0.000,0.000,0.000,0.000
2232,772.061,1.520,1.520,0.000,0.000,0.000,0.000,0.000
2233,772.408,1.768,1.768,0.000,0.000,0.000,0.000,0.000
2234,772.755,1.510,1.510,0.000,0.000,0.000,0.000,0.000
2235,773.102,2.436,2.436,0.000,0.000,0.000,0.000,0.000
2236,773.449,0.000,-0.702,0.000,0.000,0.000,0.000,0.000
2237,773.795,2.089,2.089,0.000,0.000,0.000,0.000,0.000
2238,774.142,0.362,0.362,0.000,0.000,0.000,0.000,0.000
2239,774.489,1.855,1.855,0.000,0.000,0.000,0.000,0.000
2240,774.836,0.000,-1.096,0.000,0.000,0.000,0.000,0.000
2241,775.183,0.621,0.621,0.000,0.000,0.000,0.000,0.000
2242,775.530,0.000,-0.663,0.000,0.000,0.000,0.000,0.000
2243,775.876,6.879,6.879,0.000,0.000,0.000,0.000,0.000
2244,776.223,0.000,-1.145,0.000,0.000,0.000,0.000,0.000
2245,776.570,0.000,-0.059,0.000,0.000,0.000,0.000,0.000
2246,776.917,0.000,-3.552,0.000,0.000,0.000,0.000,0.000
2247,777.264,0.000,-0.305,0.000,0.000,0.000,0.000,0.000
2248,777.610,5.411,5.411,0.000,0.000,0.000,0.000,0.000
2249,777.957,1.842,1.842,0.000,0.000,0.000,0.000,0.000
2250,778.304,2.571,2.571,0.000,0.000,0.000,0.000,0.000
2251,778.651,0.000,-2.936,0.000,0.000,0.000,0.000,0.000
2252,778.997,0.000,-0.700,0.000,0.000,0.000,0.000,0.000
2253,779.344,0.000,-1.059,0.000,0.000,0.000,0.000,0.000
2254,779.691,1.547,1.547,0.000,0.000,0.000,0.000,0.000
2255,780.037,4.249,4.249,0.000,0.000,0.000,0.000,0.000
2256,780.384,3.830,3.830,0.000,0.000,0.000,0.000,0.000
2257,780.731,1.621,1.621,0.000,0.000,0.000,0.000,0.000
2258,781.077,0.000,-0.367,0.000,0.000,0.000,0.000,0.000
2259,781.424,2.941,2.941,0.000,0.000,0.000,0.000,0.000
2260,781.770,0.000,-3.207,0.000,0.000,0.000,0.000,0.000
2261,782.117,0.000,-0.318,0.000,0.000,0.000,0.000,0.000
2262,782.464,0.584,0.584,0.000,0.000,0.000,0.000,0.000
2263,782.810,0.000,-1.121,0.000,0.000,0.000,0.000,0.000
2264,783.157,1.978,1.978,0.000,0.000,0.000,0.000,0.000
2265,783.503,0.855,0.855,0.000,0.000,0.000,0.000,0.000
2266,783.850,2.286,2.286,0.000,0.000,0.000,0.000,0.000
2267,784.196,0.000,-2.687,0.000,0.000,0.000,0.000,0.000
2268,784.543,4.138,4.138,0.000,0.000,0.000,0.000,0.000
2269,784.889,0.000,-2.887,0.000,0.000,0.000,0.000,0.000
2270,785.236,0.000,-1.084,0.000,0.000,0.000,0.000,0.000
2271,785.582,1.645,1.645,0.000,0.000,0.000,0.000,0.000
2272,785.929,2.335,2.335,0.000,0.000,0.000,0.000,0.000
2273,786.275,0.000,-0.788,0.000,0.000,0.000,0.000,0.000
2274,786.622,0.000,-0.825,0.000,0.000,0.000,0.000,0.000
2275,786.968,1.273,1.273,0.000,0.000,0.000,0.000,0.000
2276,787.315,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2277,787.661,1.064,1.064,0.000,0.000,0.000,0.000,0.000
2278,788.007,2.138,2.138,0.000,0.000,0.000,0.000,0.000
2279,788.354,0.768,0.768,0.000,0.000,0.000,0.000,0.000
2280,788.700,2.732,2.732,0.000,0.000,0.000,0.000,0.000
2281,789.046,5.002,5.002,0.000,0.000,0.000,0.000,0.000
2282,789.393,0.000,-2.776,0.000,0.000,0.000,0.000,0.000
2283,789.739,1.953,1.953,0.000,0.000,0.000,0.000,0.000
2284,790.085,0.039,0.039,0.000,0.000,0.000,0.000,0.000
2285,790.432,0.000,-0.059,0.000,0.000,0.000,0.000,0.000
2286,790.778,0.236,0.236,0.000,0.000,0.000,0.000,0.000
2287,791.124,0.000,-0.936,0.000,0.000,0.000,0.000,0.000
2288,791.471,0.000,-0.776,0.000,0.000,0.000,0.000,0.000
2289,791.817,0.372,0.372,0.000,0.000,0.000,0.000,0.000
2290,792.163,2.064,2.064,0.000,0.000,0.000,0.000,0.000
2291,792.509,0.000,-1.133,0.000,0.000,0.000,0.000,0.000
2292,792.856,0.000,-3.788,0.000,0.000,0.000,0.000,0.000
2293,793.202,4.372,4.372,0.000,0.000,0.000,0.000,0.000
2294,793.548,0.000,-3.764,0.000,0.000,0.000,0.000,0.000
2295,793.894,0.000,-3.714,0.000,0.000,0.000,0.000,0.000
2296,794.240,1.929,1.929,0.000,0.000,0.000,0.000,0.000
2297,794.586,0.000,-1.108,0.000,0.000,0.000,0.000,0.000
2298,794.933,0.000,-3.505,0.000,0.000,0.000,0.000,0.000
2299,795.279,1.002,1.002,0.000,0.000,0.000,0.000,0.000
2300,795.625,0.000,-2.638,0.000,0.000,0.000,0.000,0.000
2301,795.971,6.249,6.249,0.000,0.000,0.000,0.000,0.000
2302,796.317,0.076,0.076,0.000,0.000,0.000,0.000,0.000
2303,796.663,1.867,1.867,0.000,0.000,0.000,0.000,0.000
2304,797.009,0.000,-2.357,0.000,0.000,0.000,0.000,0.000
2305,797.355,3.323,3.323,0.000,0.000,0.000,0.000,0.000
2306,797.701,0.000,-0.096,0.000,0.000,0.000,0.000,0.000
2307,798.047,0.000,-1.628,0.000,0.000,0.000,0.000,0.000
2308,798.393,0.000,-0.195,0.000,0.000,0.000,0.000,0.000
2309,798.739,0.953,0.953,0.000,0.000,0.000,0.000,0.000
2310,799.085,0.000,-3.653,0.000,0.000,0.000,0.000,0.000
2311,799.431,0.000,-3.406,0.000,0.000,0.000,0.000,0.000
2312,799.777,5.941,5.941,0.000,0.000,0.000,0.000,0.000
2313,800.123,2.818,2.818,0.000,0.000,0.000,0.000,0.000
2314,800.469,0.000,-1.121,0.000,0.000,0.000,0.000,0.000
2315,800.815,1.532,1.532,0.000,0.000,0.000,0.000,0.000
2316,801.161,0.000,-2.825,0.000,0.000,0.000,0.000,0.000
2317,801.507,0.000,-0.739,0.000,0.000,0.000,0.000,0.000
2318,801.853,2.089,2.089,0.000,0.000,0.000,0.000,0.000
2319,802.199,0.000,-2.419,0.000,0.000,0.000,0.000,0.000
2320,802.545,0.000,-0.308,0.000,0.000,0.000,0.000,0.000
2321,802.891,0.929,0.929,0.000,0.000,0.000,0.000,0.000
2322,803.237,0.000,-1.801,0.000,0.000,0.000,0.000,0.000
2323,803.582,0.000,-1.071,0.000,0.000,0.000,0.000,0.000
2324,803.928,0.076,0.076,0.000,0.000,0.000,0.000,0.000
2325,804.274,4.470,4.470,0.000,0.000,0.000,0.000,0.000
2326,804.620,1.261,1.261,0.000,0.000,0.000,0.000,0.000
2327,804.966,0.000,-1.071,0.000,0.000,0.000,0.000,0.000
2328,805.311,0.000,-1.739,0.000,0.000,0.000,0.000,0.000
2329,805.657,0.000,-0.862,0.000,0.000,0.000,0.000,0.000
2330,806.003,1.458,1.458,0.000,0.000,0.000,0.000,0.000
2331,806.349,0.000,-1.850,0.000,0.000,0.000,0.000,0.000
2332,806.694,0.000,-2.776,0.000,0.000,0.000,0.000,0.000
2333,807.040,0.000,-3.640,0.000,0.000,0.000,0.000,0.000
2334,807.386,0.000,-1.837,0.000,0.000,0.000,0.000,0.000
2335,807.732,0.000,-1.850,0.000,0.000,0.000,0.000,0.000
2336,808.077,0.286,0.286,0.000,0.000,0.000,0.000,0.000
2337,808.423,1.953,1.953,0.000,0.000,0.000,0.000,0.000
2338,808.769,3.421,3.421,0.000,0.000,0.000,0.000,0.000
2339,809.114,3.138,3.138,0.000,0.000,0.000,0.000,0.000
2340,809.460,0.000,-4.591,0.000,0.000,0.000,0.000,0.000
2341,809.806,0.000,-1.530,0.000,0.000,0.000,0.000,0.000
2342,810.151,0.433,0.433,0.000,0.000,0.000,0.000,0.000
2343,810.497,0.000,-2.419,0.000,0.000,0.000,0.000,0.000
2344,810.842,6.150,6.150,0.000,0.000,0.000,0.000,0.000
2345,811.188,0.532,0.532,0.000,0.000,0.000,0.000,0.000
2346,811.534,0.000,-0.788,0.000,0.000,0.000,0.000,0.000
2347,811.879,0.000,-2.259,0.000,0.000,0.000,0.000,0.000
2348,812.225,5.458,5.458,0.000,0.000,0.000,0.000,0.000
2349,812.570,0.273,0.273,0.000,0.000,0.000,0.000,0.000
2350,812.916,3.126,3.126,0.000,0.000,0.000,0.000,0.000
2351,813.261,2.594,2.594,0.000,0.000,0.000,0.000,0.000
2352,813.607,0.495,0.495,0.000,0.000,0.000,0.000,0.000
2353,813.952,3.704,3.704,0.000,0.000,0.000,0.000,0.000
2354,814.298,1.569,1.569,0.000,0.000,0.000,0.000,0.000
2355,814.643,2.150,2.150,0.000,0.000,0.000,0.000,0.000
2356,814.989,0.000,-1.653,0.000,0.000,0.000,0.000,0.000
2357,815.334,4.335,4.335,0.000,0.000,0.000,0.000,0.000
2358,815.679,2.384,2.384,0.000,0.000,0.000,0.000,0.000
2359,816.025,1.470,1.470,0.000,0.000,0.000,0.000,0.000
2360,816.370,0.062,0.062,0.000,0.000,0.000,0.000,0.000
2361,816.716,0.000,-3.567,0.000,0.000,0.000,0.000,0.000
2362,817.061,1.667,1.667,0.000,0.000,0.000,0.000,0.000
2363,817.406,1.865,1.865,0.000,0.000,0.000,0.000,0.000
2364,817.752,0.000,-0.123,0.000,0.000,0.000,0.000,0.000
2365,818.097,0.000,-1.468,0.000,0.000,0.000,0.000,0.000
2366,818.442,2.384,2.384,0.000,0.000,0.000,0.000,0.000
2367,818.788,0.397,0.397,0.000,0.000,0.000,0.000,0.000
2368,819.133,0.000,-1.591,0.000,0.000,0.000,0.000,0.000
2369,819.478,0.360,0.360,0.000,0.000,0.000,0.000,0.000
2370,819.823,3.384,3.384,0.000,0.000,0.000,0.000,0.000
2371,820.169,8.606,8.606,0.000,0.000,0.000,0.000,0.000
2372,820.514,0.000,-1.517,0.000,0.000,0.000,0.000,0.000
2373,820.859,0.000,-4.887,0.000,0.000,0.000,0.000,0.000
2374,821.204,0.433,0.433,0.000,0.000,0.000,0.000,0.000
2375,821.550,3.569,3.569,0.000,0.000,0.000,0.000,0.000
2376,821.895,0.000,-1.259,0.000,0.000,0.000,0.000,0.000
2377,822.240,1.495,1.495,0.000,0.000,0.000,0.000,0.000
2378,822.585,0.000,-0.813,0.000,0.000,0.000,0.000,0.000
2379,822.930,1.914,1.914,0.000,0.000,0.000,0.000,0.000
2380,823.275,1.741,1.741,0.000,0.000,0.000,0.000,0.000
2381,823.621,0.000,-0.123,0.000,0.000,0.000,0.000,0.000
2382,823.966,0.000,-2.419,0.000,0.000,0.000,0.000,0.000
2383,824.311,0.000,-0.443,0.000,0.000,0.000,0.000,0.000
2384,824.656,0.000,-0.074,0.000,0.000,0.000,0.000,0.000
2385,825.001,1.212,1.212,0.000,0.000,0.000,0.000,0.000
2386,825.346,2.926,2.926,0.000,0.000,0.000,0.000,0.000
2387,825.691,0.000,-1.271,0.000,0.000,0.000,0.000,0.000
2388,826.036,0.000,-3.443,0.000,0.000,0.000,0.000,0.000
2389,826.381,0.000,-2.320,0.000,0.000,0.000,0.000,0.000
2390,826.726,1.224,1.224,0.000,0.000,0.000,0.000,0.000
2391,827.071,7.828,7.828,0.000,0.000,0.000,0.000,0.000
2392,827.416,0.000,-1.431,0.000,0.000,0.000,0.000,0.000
2393,827.761,0.000,-0.357,0.000,0.000,0.000,0.000,0.000
2394,828.106,0.000,-0.567,0.000,0.000,0.000,0.000,0.000
2395,828.451,0.246,0.246,0.000,0.000,0.000,0.000,0.000
2396,828.796,0.000,-0.530,0.000,0.000,0.000,0.000,0.000
2397,829.141,0.000,-3.271,0.000,0.000,0.000,0.000,0.000
2398,829.486,0.000,-3.975,0.000,0.000,0.000,0.000,0.000
2399,829.831,1.692,1.692,0.000,0.000,0.000,0.000,0.000
2400,830.176,0.000,-4.034,0.000,0.000,0.000,0.000,0.000
2401,830.521,1.729,1.729,0.000,0.000,0.000,0.000,0.000
2402,830.866,0.000,-1.727,0.000,0.000,0.000,0.000,0.000
2403,831.211,0.000,-3.025,0.000,0.000,0.000,0.000,0.000
2404,831.555,0.000,-3.456,0.000,0.000,0.000,0.000,0.000
2405,831.900,0.000,-1.345,0.000,0.000,0.000,0.000,0.000
2406,832.245,0.000,-2.394,0.000,0.000,0.000,0.000,0.000
2407,832.590,0.000,-0.086,0.000,0.000,0.000,0.000,0.000
2408,832.935,0.000,-2.271,0.000,0.000,0.000,0.000,0.000
2409,833.279,0.914,0.914,0.000,0.000,0.000,0.000,0.000
2410,833.624,5.197,5.197,0.000,0.000,0.000,0.000,0.000
2411,833.969,3.323,3.323,0.000,0.000,0.000,0.000,0.000
2412,834.314,2.347,2.347,0.000,0.000,0.000,0.000,0.000
2413,834.658,0.000,-0.037,0.000,0.000,0.000,0.000,0.000
2414,835.003,0.000,-1.062,0.000,0.000,0.000,0.000,0.000
2415,835.348,0.000,-0.283,0.000,0.000,0.000,0.000,0.000
2416,835.693,1.667,1.667,0.000,0.000,0.000,0.000,0.000
2417,836.037,0.000,-1.209,0.000,0.000,0.000,0.000,0.000
2418,836.382,0.000,-2.010,0.000,0.000,0.000,0.000,0.000
2419,836.727,0.000,-0.296,0.000,0.000,0.000,0.000,0.000
2420,837.071,1.594,1.594,0.000,0.000,0.000,0.000,0.000
2421,837.416,0.815,0.815,0.000,0.000,0.000,0.000,0.000
2422,837.761,0.557,0.557,0.000,0.000,0.000,0.000,0.000
2423,838.105,0.000,-0.677,0.000,0.000,0.000,0.000,0.000
2424,838.450,0.000,-0.640,0.000,0.000,0.000,0.000,0.000
2425,838.794,0.049,0.049,0.000,0.000,0.000,0.000,0.000
2426,839.139,0.000,-0.813,0.000,0.000,0.000,0.000,0.000
2427,839.484,0.000,-1.246,0.000,0.000,0.000,0.000,0.000
2428,839.828,4.766,4.766,0.000,0.000,0.000,0.000,0.000
2429,840.173,0.000,-1.123,0.000,0.000,0.000,0.000,0.000
2430,840.517,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
2431,840.862,0.000,-1.086,0.000,0.000,0.000,0.000,0.000
2432,841.206,0.000,-0.382,0.000,0.000,0.000,0.000,0.000
2433,841.551,0.000,-0.704,0.000,0.000,0.000,0.000,0.000
2434,841.895,0.606,0.606,0.000,0.000,0.000,0.000,0.000
2435,842.240,0.000,-4.271,0.000,0.000,0.000,0.000,0.000
2436,842.584,0.000,-0.160,0.000,0.000,0.000,0.000,0.000
2437,842.929,0.212,0.212,0.000,0.000,0.000,0.000,0.000
