ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
1345,455.012,92.628,92.628,59.128,58.702,59.128,0.000
1346,455.361,53.681,53.681,58.940,58.508,58.940,0.000
1347,455.709,87.678,87.678,58.754,58.314,58.754,0.000
1348,456.058,97.201,97.201,58.569,58.120,58.569,0.000
1349,456.406,108.315,108.315,58.384,57.926,58.384,0.000
1350,456.755,89.469,89.469,58.201,57.732,58.201,0.000
1351,457.104,43.369,43.369,58.019,57.538,58.019,0.000
1352,457.452,53.420,53.420,57.839,57.345,57.839,0.000
1353,457.801,70.943,70.943,57.659,57.151,57.659,0.000
1354,458.149,103.098,103.098,57.481,56.957,57.481,0.000
1355,458.498,89.735,89.735,57.305,56.763,57.305,0.000
1356,458.847,45.307,45.307,57.130,56.569,57.130,0.000
1357,459.195,62.052,62.052,56.957,56.375,56.957,0.000
1358,459.544,55.680,55.680,56.786,56.181,56.786,0.000
1359,459.893,84.361,84.361,56.617,55.988,56.617,0.000
1360,460.241,74.784,74.784,56.450,55.794,56.450,0.000
1361,460.590,39.420,39.420,56.285,55.600,56.285,0.000
1362,460.939,34.003,34.003,56.123,55.406,56.123,0.000
1363,461.287,66.680,66.680,55.963,55.212,55.963,0.000
1364,461.636,62.577,62.577,55.806,55.018,55.806,0.000
1365,461.985,74.147,74.147,55.652,54.824,55.652,0.000
1366,462.333,39.103,39.103,55.502,54.631,55.502,0.000
1367,462.682,88.943,88.943,55.354,54.437,55.354,0.000
1368,463.031,123.731,123.731,55.210,54.243,55.210,0.000
1369,463.379,73.783,73.783,55.070,54.049,55.070,0.000
1370,463.728,57.206,57.206,54.934,53.855,54.934,0.000
1371,464.077,53.208,53.208,54.803,53.661,54.803,0.000
1372,464.425,27.523,27.523,54.676,53.467,54.676,0.000
1373,464.774,64.726,64.726,54.554,53.273,54.554,0.000
1374,465.123,51.257,51.257,54.437,53.080,54.437,0.000
1375,465.471,44.151,44.151,54.326,52.886,54.326,0.000
1376,465.820,29.575,29.575,54.221,52.692,54.221,0.000
1377,466.169,88.783,88.783,54.122,52.498,54.122,0.000
1378,466.518,24.575,24.575,54.029,52.304,54.029,0.000
1379,466.866,77.200,77.200,53.944,52.110,53.944,0.000
1380,467.215,57.314,57.314,53.866,51.916,53.866,0.000
1381,467.564,66.729,66.729,53.796,51.723,53.796,0.000
1382,467.913,31.472,31.472,53.734,51.529,53.734,0.000
1383,468.261,77.466,77.466,53.681,51.335,53.681,0.000
1384,468.610,80.680,80.680,53.638,51.141,53.638,0.000
1385,468.959,35.420,35.420,53.604,50.947,53.604,0.000
1386,469.308,106.933,106.933,53.581,50.753,53.581,0.000
1387,469.656,71.360,71.360,53.569,50.559,53.569,0.000
1388,470.005,75.307,75.307,53.569,50.366,53.569,0.000
1389,470.354,60.521,60.521,53.580,50.172,53.580,0.000
1390,470.703,72.043,72.043,53.605,49.978,53.605,0.000
1391,471.052,54.046,54.046,53.643,49.784,53.643,0.000
1392,471.400,41.311,41.311,53.695,49.590,53.695,0.000
1393,471.749,20.523,20.523,53.762,49.396,53.762,0.000
1394,472.098,56.151,56.151,53.845,49.202,53.845,0.000
1395,472.447,90.998,90.998,53.944,49.008,53.944,0.000
1396,472.796,50.518,50.518,54.060,48.815,54.060,0.000
1397,473.144,67.311,67.311,54.195,48.621,54.195,0.000
1398,473.493,67.629,67.629,54.348,48.427,54.348,0.000
1399,473.842,47.466,47.466,54.522,48.233,54.522,0.000
1400,474.191,77.040,77.040,54.716,48.039,54.716,0.000
1401,474.540,84.515,84.515,54.931,47.845,54.931,0.000
1402,474.889,81.521,81.521,55.169,47.651,55.169,0.000
1403,475.237,97.781,97.781,55.431,47.458,55.431,0.000
1404,475.586,54.515,54.515,55.718,47.264,55.718,0.000
1405,475.935,51.468,51.468,56.029,47.070,56.029,0.000
1406,476.284,97.723,97.723,56.368,46.876,56.368,0.000
1407,476.633,88.883,88.883,56.734,46.682,56.734,0.000
1408,476.982,91.780,91.780,57.130,46.488,57.130,0.000
1409,477.331,88.144,88.144,57.555,46.294,57.555,0.000
1410,477.679,91.311,91.311,58.011,46.100,58.011,0.000
1411,478.028,48.093,48.093,58.500,45.907,58.500,0.000
1412,478.377,59.783,59.783,59.022,45.713,59.022,0.000
1413,478.726,98.990,98.990,59.578,45.519,59.578,0.000
1414,479.075,90.729,90.729,60.171,45.325,60.171,0.000
1415,479.424,107.098,107.098,60.801,45.131,60.801,0.000
1416,479.773,116.306,116.306,61.469,44.937,61.469,0.000
1417,480.122,56.734,56.734,62.177,44.743,62.177,0.000
1418,480.471,114.623,114.623,62.925,44.550,62.925,0.000
1419,480.820,61.463,61.463,63.716,44.356,63.716,0.000
1420,481.169,112.404,112.404,64.550,44.162,64.550,0.000
1421,481.518,51.621,51.621,65.429,43.968,65.429,0.000
1422,481.866,75.677,75.677,66.354,43.774,66.354,0.000
1423,482.215,73.463,73.463,67.326,43.580,67.326,0.000
1424,482.564,66.933,66.933,68.347,43.386,68.347,0.000
1425,482.913,35.937,35.937,69.418,43.193,69.418,0.000
1426,483.262,128.093,128.093,70.539,42.999,70.539,0.000
1427,483.611,72.624,72.624,71.713,42.805,71.713,0.000
1428,483.960,87.254,87.254,72.941,42.611,72.941,0.000
1429,484.309,32.778,32.778,74.223,42.417,74.223,0.000
1430,484.658,103.566,103.566,75.561,42.223,75.561,0.000
1431,485.007,108.618,108.618,76.956,42.029,76.956,0.000
1432,485.356,82.250,82.250,78.409,41.835,78.409,0.000
1433,485.705,107.090,107.090,79.921,41.642,79.921,0.000
1434,486.054,105.092,105.092,81.494,41.448,81.494,0.000
1435,486.403,91.832,91.832,83.128,41.254,83.128,0.000
1436,486.752,113.095,113.095,84.824,41.060,84.824,0.000
1437,487.101,101.832,101.832,86.583,40.866,86.583,0.000
1438,487.450,76.409,76.409,88.406,40.672,88.406,0.000
1439,487.799,52.987,52.987,90.294,40.478,90.294,0.000
1440,488.148,123.729,123.729,92.247,40.285,92.247,0.000
1441,488.497,87.727,87.727,94.266,40.091,94.266,0.000
1442,488.846,112.252,112.252,96.352,39.897,96.352,0.000
1443,489.195,79.149,79.149,98.505,39.703,98.505,0.000
1444,489.544,109.675,109.675,100.726,39.509,100.726,0.000
1445,489.894,95.097,95.097,103.014,39.315,103.014,0.000
1446,490.243,80.623,80.623,105.371,39.121,105.371,0.000
1447,490.592,107.829,107.829,107.796,38.928,107.796,0.000
1448,490.941,130.466,130.466,110.289,38.734,110.289,0.000
1449,491.290,126.200,126.200,112.851,38.540,112.851,0.000
1450,491.639,108.093,108.093,115.480,38.346,115.480,0.000
1451,491.988,97.935,97.935,118.178,38.152,118.178,0.000
1452,492.337,107.144,107.144,120.943,37.958,120.943,0.000
1453,492.686,122.410,122.410,123.775,37.764,123.775,0.000
1454,493.035,129.406,129.406,126.673,37.570,126.673,0.000
1455,493.384,120.933,120.933,129.638,37.377,129.638,0.000
1456,493.733,143.620,143.620,132.666,37.183,132.666,0.000
1457,494.083,133.300,133.300,135.759,36.989,135.759,0.000
1458,494.432,168.353,168.353,138.915,36.795,138.915,0.000
1459,494.781,106.938,106.938,142.131,36.601,142.131,0.000
1460,495.130,109.147,109.147,145.408,36.407,145.408,0.000
1461,495.479,162.358,162.358,148.744,36.213,148.744,0.000
1462,495.828,150.881,150.881,152.136,36.020,152.136,0.000
1463,496.177,123.884,123.884,155.583,35.826,155.583,0.000
1464,496.527,105.095,105.095,159.084,35.632,159.084,0.000
1465,496.876,177.412,177.412,162.635,35.438,162.635,0.000
1466,497.225,126.620,126.620,166.236,35.244,166.236,0.000
1467,497.574,143.303,143.303,169.883,35.050,169.883,0.000
1468,497.923,161.672,161.672,173.573,34.856,173.573,0.000
1469,498.272,218.143,218.143,177.306,34.663,177.306,0.000
1470,498.622,165.830,165.830,181.076,34.469,181.076,0.000
1471,498.971,176.510,176.510,184.883,34.275,184.883,0.000
1472,499.320,190.203,190.203,188.721,34.081,188.721,0.000
1473,499.669,202.193,202.193,192.590,33.887,192.590,0.000
1474,500.018,161.357,161.357,196.484,33.693,196.484,0.000
1475,500.367,225.300,225.300,200.401,33.499,200.401,0.000
1476,500.717,206.667,206.667,204.338,33.305,204.338,0.000
1477,501.066,216.092,216.092,208.289,33.112,208.289,0.000
1478,501.415,163.357,163.357,212.252,32.918,212.252,0.000
1479,501.764,176.515,176.515,216.224,32.724,216.224,0.000
1480,502.114,178.563,178.563,220.198,32.530,220.198,0.000
1481,502.463,223.561,223.561,224.173,32.336,224.173,0.000
1482,502.812,251.881,251.881,228.143,32.142,228.143,0.000
1483,503.161,181.884,181.884,232.104,31.948,232.104,0.000
1484,503.511,179.353,179.353,236.052,31.755,236.052,0.000
1485,503.860,232.829,232.829,239.983,31.561,239.983,0.000
1486,504.209,221.512,221.512,243.892,31.367,243.892,0.000
1487,504.558,266.878,266.878,247.774,31.173,247.774,0.000
1488,504.908,225.250,225.250,251.625,30.979,251.625,0.000
1489,505.257,225.092,225.092,255.440,30.785,255.440,0.000
1490,505.606,271.986,271.986,259.215,30.591,259.215,0.000
1491,505.955,271.618,271.618,262.944,30.398,262.944,0.000
1492,506.305,301.246,301.246,266.624,30.204,266.624,0.000
1493,506.654,254.512,254.512,270.249,30.010,270.249,0.000
1494,507.003,245.830,245.830,273.816,29.816,273.816,0.000
1495,507.353,279.300,279.300,277.318,29.622,277.318,0.000
1496,507.702,300.621,300.621,280.752,29.428,280.752,0.000
1497,508.051,268.410,268.410,284.112,29.234,284.112,0.000
1498,508.401,316.981,316.981,287.395,29.040,287.395,0.000
1499,508.750,296.932,296.932,290.596,28.847,290.596,0.000
1500,509.099,306.510,306.510,293.710,28.653,293.710,0.000
1501,509.448,395.664,395.664,296.732,28.459,296.732,0.000
1502,509.798,285.615,285.615,299.660,28.265,299.660,0.000
1503,510.147,325.410,325.410,302.487,28.071,302.487,0.000
1504,510.497,285.621,285.621,305.211,27.877,305.211,0.000
1505,510.846,335.453,335.453,307.828,27.683,307.828,0.000
1506,511.195,272.669,272.669,310.332,27.490,310.332,0.000
1507,511.545,334.827,334.827,312.721,27.296,312.721,0.000
1508,511.894,378.616,378.616,314.992,27.102,314.992,0.000
1509,512.243,308.772,308.772,317.139,26.908,317.139,0.000
1510,512.593,310.616,310.616,319.161,26.714,319.161,0.000
1511,512.942,330.772,330.772,321.054,26.520,321.054,0.000
1512,513.291,374.929,374.929,322.815,26.326,322.815,0.000
1513,513.641,307.621,307.621,324.441,26.133,324.441,0.000
1514,513.990,351.350,351.350,325.930,25.939,325.930,0.000
1515,514.340,316.780,316.780,327.279,25.745,327.279,0.000
1516,514.689,399.293,399.293,328.485,25.551,328.485,0.000
1517,515.038,352.927,352.927,329.548,25.357,329.548,0.000
1518,515.388,353.721,353.721,330.465,25.163,330.465,0.000
1519,515.737,340.878,340.878,331.234,24.969,331.234,0.000
1520,516.087,377.981,377.981,331.854,24.775,331.854,0.000
1521,516.436,394.823,394.823,332.323,24.582,332.323,0.000
1522,516.786,333.090,333.090,332.642,24.388,332.642,0.000
1523,517.135,330.455,330.455,332.809,24.194,332.809,0.000
1524,517.484,345.927,345.927,332.823,24.000,332.823,0.000
1525,517.834,387.719,387.719,332.684,23.806,332.684,0.000
1526,518.183,358.352,358.352,332.393,23.612,332.393,0.000
1527,518.533,393.456,393.456,331.948,23.418,331.948,0.000
1528,518.882,380.979,380.979,331.352,23.225,331.352,0.000
1529,519.232,381.927,381.927,330.604,23.031,330.604,0.000
1530,519.581,373.501,373.501,329.705,22.837,329.705,0.000
1531,519.931,352.512,352.512,328.656,22.643,328.656,0.000
1532,520.280,371.352,371.352,327.458,22.449,327.458,0.000
1533,520.630,396.086,396.086,326.114,22.255,326.114,0.000
1534,520.979,380.300,380.300,324.624,22.061,324.624,0.000
1535,521.329,347.667,347.667,322.991,21.868,322.991,0.000
1536,521.678,426.399,426.399,321.216,21.674,321.216,0.000
1537,522.028,337.823,337.823,319.302,21.480,319.302,0.000
1538,522.377,347.823,347.823,317.252,21.286,317.252,0.000
1539,522.727,323.558,323.558,315.068,21.092,315.068,0.000
1540,523.076,387.296,387.296,312.753,20.898,312.753,0.000
1541,523.426,338.715,338.715,310.310,20.704,310.310,0.000
1542,523.775,332.983,332.983,307.743,20.510,307.743,0.000
1543,524.125,336.609,336.609,305.054,20.317,305.054,0.000
1544,524.474,330.136,330.136,302.248,20.123,302.248,0.000
1545,524.824,374.605,374.605,299.327,19.929,299.327,0.000
1546,525.173,318.612,318.612,296.296,19.735,296.296,0.000
1547,525.523,365.924,365.924,293.159,19.541,293.159,0.000
1548,525.873,389.556,389.556,289.919,19.347,289.919,0.000
1549,526.222,349.504,349.504,286.582,19.153,286.582,0.000
1550,526.572,358.506,358.506,283.150,18.960,283.150,0.000
1551,526.921,321.556,321.556,279.629,18.766,279.629,0.000
1552,527.271,329.133,329.133,276.023,18.572,276.023,0.000
1553,527.620,287.242,287.242,272.336,18.378,272.336,0.000
1554,527.970,351.395,351.395,268.573,18.184,268.573,0.000
1555,528.320,283.616,283.616,264.738,17.990,264.738,0.000
1556,528.669,320.295,320.295,260.837,17.796,260.837,0.000
1557,529.019,296.086,296.086,256.873,17.603,256.873,0.000
1558,529.368,335.823,335.823,252.852,17.409,252.852,0.000
1559,529.718,297.658,297.658,248.778,17.215,248.778,0.000
1560,530.068,305.452,305.452,244.656,17.021,244.656,0.000
1561,530.417,295.244,295.244,240.490,16.827,240.490,0.000
1562,530.767,311.290,311.290,236.286,16.633,236.286,0.000
1563,531.117,265.136,265.136,232.047,16.439,232.047,0.000
1564,531.466,279.769,279.769,227.779,16.245,227.779,0.000
1565,531.816,297.556,297.556,223.487,16.052,223.487,0.000
1566,532.166,276.029,276.029,219.173,15.858,219.173,0.000
1567,532.515,310.712,310.712,215.001,15.821,215.001,0.000
1568,532.865,258.556,258.556,210.818,15.784,210.818,0.000
1569,533.214,221.448,221.448,206.627,15.747,206.627,0.000
1570,533.564,237.241,237.241,202.433,15.711,202.433,0.000
1571,533.914,211.130,211.130,198.240,15.674,198.240,0.000
1572,534.264,228.978,228.978,194.053,15.637,194.053,0.000
1573,534.613,201.976,201.976,189.874,15.600,189.874,0.000
1574,534.963,205.605,205.605,185.709,15.563,185.709,0.000
1575,535.313,195.499,195.499,181.561,15.527,181.561,0.000
1576,535.662,235.818,235.818,177.432,15.490,177.432,0.000
1577,536.012,180.030,180.030,173.328,15.453,173.328,0.000
1578,536.362,178.236,178.236,169.252,15.416,169.252,0.000
1579,536.711,209.135,209.135,165.205,15.379,165.205,0.000
1580,537.061,200.344,200.344,161.193,15.343,161.193,0.000
1581,537.411,199.921,199.921,157.217,15.306,157.217,0.000
1582,537.761,187.710,187.710,153.281,15.269,153.281,0.000
1583,538.110,126.821,126.821,149.387,15.232,149.387,0.000
1584,538.460,155.030,155.030,145.539,15.195,145.539,0.000
1585,538.810,159.978,159.978,141.737,15.159,141.737,0.000
1586,539.160,141.556,141.556,137.985,15.122,137.985,0.000
1587,539.509,153.818,153.818,134.285,15.085,134.285,0.000
1588,539.859,139.344,139.344,130.639,15.048,130.639,0.000
1589,540.209,140.973,140.973,127.049,15.011,127.049,0.000
1590,540.559,122.658,122.658,123.516,14.975,123.516,0.000
1591,540.908,156.293,156.293,120.043,14.938,120.043,0.000
1592,541.258,116.659,116.659,116.630,14.901,116.630,0.000
1593,541.608,99.976,99.976,113.279,14.864,113.279,0.000
1594,541.958,110.710,110.710,109.992,14.828,109.992,0.000
1595,542.307,98.658,98.658,106.768,14.791,106.768,0.000
1596,542.657,104.821,104.821,103.610,14.754,103.610,0.000
1597,543.007,117.401,117.401,100.518,14.717,100.518,0.000
1598,543.357,96.818,96.818,97.492,14.680,97.492,0.000
1599,543.707,75.502,75.502,94.534,14.644,94.534,0.000
1600,544.057,73.921,73.921,91.644,14.607,91.644,0.000
1601,544.406,88.079,88.079,88.821,14.570,88.821,0.000
1602,544.756,90.450,90.450,86.067,14.533,86.067,0.000
1603,545.106,93.921,93.921,83.382,14.496,83.382,0.000
1604,545.456,63.872,63.872,80.765,14.460,80.765,0.000
1605,545.806,102.870,102.870,78.216,14.423,78.216,0.000
1606,546.156,75.393,75.393,75.735,14.386,75.735,0.000
1607,546.505,74.971,74.971,73.323,14.349,73.323,0.000
1608,546.855,56.872,56.872,70.978,14.312,70.978,0.000
1609,547.205,82.658,82.658,68.700,14.276,68.700,0.000
1610,547.555,29.290,29.290,66.489,14.239,66.489,0.000
1611,547.905,41.192,41.192,64.343,14.202,64.343,0.000
1612,548.255,58.713,58.713,62.263,14.165,62.263,0.000
1613,548.605,16.553,16.553,60.248,14.128,60.248,0.000
1614,548.954,31.501,31.501,58.296,14.092,58.296,0.000
1615,549.304,54.764,54.764,56.407,14.055,56.407,0.000
1616,549.654,72.447,72.447,54.581,14.018,54.581,0.000
1617,550.004,27.764,27.764,52.815,13.981,52.815,0.000
1618,550.354,49.448,49.448,51.109,13.944,51.109,0.000
1619,550.704,65.919,65.919,49.463,13.908,49.463,0.000
1620,551.054,44.975,44.975,47.874,13.871,47.874,0.000
1621,551.404,50.975,50.975,46.342,13.834,46.342,0.000
1622,551.754,0.000,-15.441,44.866,13.797,44.866,0.000
1623,552.104,11.344,11.344,43.444,13.761,43.444,0.000
1624,552.454,37.396,37.396,42.076,13.724,42.076,0.000
1625,552.804,0.000,-14.705,40.759,13.687,40.759,0.000
1626,553.153,18.823,18.823,39.493,13.650,39.493,0.000
1627,553.503,30.708,30.708,38.277,13.613,38.277,0.000
1628,553.853,0.816,0.816,37.109,13.577,37.109,0.000
1629,554.203,17.978,17.978,35.988,13.540,35.988,0.000
1630,554.553,6.189,6.189,34.913,13.503,34.913,0.000
1631,554.903,44.241,44.241,33.882,13.466,33.882,0.000
1632,555.253,0.000,-14.499,32.894,13.429,32.894,0.000
1633,555.603,36.236,36.236,31.948,13.393,31.948,0.000
1634,555.953,57.396,57.396,31.043,13.356,31.043,0.000
1635,556.303,4.927,4.927,30.177,13.319,30.177,0.000
1636,556.653,10.661,10.661,29.349,13.282,29.349,0.000
1637,557.003,0.000,-12.074,28.558,13.245,28.558,0.000
1638,557.353,30.082,30.082,27.802,13.209,27.802,0.000
1639,557.703,12.295,12.295,27.081,13.172,27.081,0.000
1640,558.053,0.000,-2.287,26.393,13.135,26.393,0.000
1641,558.403,0.000,-3.602,25.737,13.098,25.737,0.000
1642,558.753,1.032,1.032,25.112,13.061,25.112,0.000
1643,559.103,0.000,-0.019,24.516,13.025,24.516,0.000
1644,559.453,20.556,20.556,23.949,12.988,23.949,0.000
1645,559.803,13.664,13.664,23.409,12.951,23.409,0.000
1646,560.153,6.189,6.189,22.896,12.914,22.896,0.000
1647,560.503,29.239,29.239,22.408,12.878,22.408,0.000
1648,560.853,22.506,22.506,21.944,12.841,21.944,0.000
1649,561.204,0.000,-31.228,21.504,12.804,21.504,0.000
1650,561.554,67.873,67.873,21.086,12.767,21.086,0.000
1651,561.904,9.872,9.872,20.689,12.730,20.689,0.000
1652,562.254,5.976,5.976,20.312,12.694,20.312,0.000
1653,562.604,22.610,22.610,19.955,12.657,19.955,0.000
1654,562.954,0.000,-12.862,19.617,12.620,19.617,0.000
1655,563.304,0.000,-10.391,19.296,12.583,19.296,0.000
1656,563.654,14.981,14.981,18.992,12.546,18.992,0.000
1657,564.004,16.978,16.978,18.704,12.510,18.704,0.000
1658,564.354,12.193,12.193,18.432,12.473,18.432,0.000
1659,564.704,0.000,-3.810,18.174,12.436,18.174,0.000
1660,565.054,31.025,31.025,17.930,12.399,17.930,0.000
1661,565.405,0.000,-12.914,17.699,12.362,17.699,0.000
1662,565.755,0.000,-13.913,17.480,12.326,17.480,0.000
1663,566.105,0.000,-16.550,17.273,12.289,17.273,0.000
1664,566.455,0.000,-13.490,17.078,12.252,17.078,0.000
1665,566.805,6.086,6.086,16.893,12.215,16.893,0.000
1666,567.155,43.350,43.350,16.718,12.178,16.718,0.000
1667,567.505,31.401,31.401,16.552,12.142,16.552,0.000
1668,567.856,1.136,1.136,16.396,12.105,16.396,0.000
1669,568.206,1.976,1.976,16.248,12.068,16.248,0.000
1670,568.556,0.000,-27.230,16.107,12.031,16.107,0.000
1671,568.906,0.000,-5.439,15.974,11.994,15.974,0.000
1672,569.256,0.000,-11.124,15.848,11.958,15.848,0.000
1673,569.606,0.000,-4.545,15.729,11.921,15.729,0.000
1674,569.957,0.000,-6.334,15.616,11.884,15.616,0.000
1675,570.307,7.558,7.558,15.508,11.847,15.508,0.000
1676,570.657,0.000,-4.758,15.406,11.811,15.406,0.000
1677,571.007,2.193,2.193,15.309,11.774,15.309,0.000
1678,571.357,0.000,-17.544,15.217,11.737,15.217,0.000
1679,571.707,15.609,15.609,15.129,11.700,15.129,0.000
1680,572.058,0.000,-15.434,15.045,11.663,15.045,0.000
1681,572.408,0.000,-9.965,14.965,11.627,14.965,0.000
1682,572.758,0.000,-12.859,14.888,11.590,14.888,0.000
1683,573.108,16.086,16.086,14.815,11.553,14.815,0.000
1684,573.459,38.927,38.927,14.745,11.516,14.745,0.000
1685,573.809,23.719,23.719,14.677,11.479,14.677,0.000
1686,574.159,25.195,25.195,14.612,11.443,14.612,0.000
1687,574.509,0.000,-24.385,14.549,11.406,14.549,0.000
1688,574.860,0.986,0.986,14.489,11.369,14.489,0.000
1689,575.210,8.301,8.301,14.430,11.332,14.430,0.000
1690,575.560,27.821,27.821,14.373,11.295,14.373,0.000
1691,575.910,0.000,-13.491,14.318,11.259,14.318,0.000
1692,576.261,9.615,9.615,14.264,11.222,14.264,0.000
1693,576.611,0.000,-6.128,14.212,11.185,14.212,0.000
