spectrum,peak_kev,peak_counts,fwhm_kev,has_curve,nuclide,line_kev,intensity_pct,is_xray,low_yield,rivals,rival_factor,coeff_ok,bq_coeff,verdict
G1S24_Ra226_Petri_2,609.032,21.0,16.042,1,Bi-214,609.000,45.44,0,0,1,1.976,1,42.4619,ПОКАЗАНО со спором
G1S24_Ra226_Petri_2,764.116,1.0,18.705,1,Pa-234m,766.000,0.317,0,1,1,15.426,1,7376.7,ОТКАЗ выход
G1S24_Ra226_Petri_2,926.101,1.0,21.989,1,Ac-228,911.000,25.8,0,0,0,1.000,1,107.525,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,1118.964,1.0,22.086,1,Bi-214,1120.000,14.9,0,0,1,1.090,1,221.908,ПОКАЗАНО со спором
G1S24_Ra226_Petri_2,1251.896,0.0,16.359,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,621.046,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,1403.086,0.0,27.151,1,Bi-214,1377.000,3.985,0,0,0,1.000,1,997.298,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,1762.279,0.0,31.310,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,323.73,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,2201.317,0.0,36.302,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,1239.65,ПОКАЗАНО голым числом
G1S24_Ra226_Petri_2,2607.238,0.0,37.926,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,209.441,ПОКАЗАНО голым числом
G1S24_Th228_P25,79.852,3431.0,5.322,1,Pb x-ray,84.936,23,1,0,0,1.000,1,1335.08,ОТКАЗ рентген
G1S24_Th228_P25,133.377,51.0,7.568,1,Ac-228,129.065,2.42,0,0,0,1.000,1,12490.8,ПОКАЗАНО голым числом
G1S24_Th228_P25,173.164,44.0,7.813,1,U-235,185.715,57,0,0,0,1.000,1,547.035,ПОКАЗАНО голым числом
G1S24_Th228_P25,239.113,907.0,8.906,1,Pb-212,238.000,43.6,0,0,1,6.004,1,781.177,ПОКАЗАНО со спором
G1S24_Th228_P25,299.901,22.0,7.120,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,2071.28,ПОКАЗАНО голым числом
G1S24_Th228_P25,511.659,18.0,10.659,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th228_P25,583.137,54.0,15.077,1,Tl-208,583.000,30.549,0,0,0,1.000,1,2187.43,ПОКАЗАНО голым числом
G1S24_Th228_P25,727.008,6.0,17.764,1,Ac-228,726.863,0.62,0,1,2,10.758,1,130791,ОТКАЗ выход
G1S24_Th228_P25,865.661,2.0,18.224,1,Ac-228,835.000,1.61,0,0,0,1.000,1,59584.9,ПОКАЗАНО голым числом
G1S24_Th228_P25,1098.496,0.0,30.336,1,Eu-152,1111.000,13.67,0,0,0,1.000,1,8651.58,ПОКАЗАНО голым числом
G1S24_Th228_P25,1451.867,0.0,23.782,1,K-40,1460.000,10.66,0,0,0,1.000,1,14303.3,ПОКАЗАНО голым числом
G1S24_Th228_P25,1608.307,0.0,25.563,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,51468.5,ПОКАЗАНО голым числом
G1S24_Th228_P25,2117.961,0.0,32.911,1,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th228_P25,2322.633,0.0,34.269,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,157436,ПОКАЗАНО голым числом
G1S24_Th228_P25,2612.395,1.0,40.757,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,7617.5,ПОКАЗАНО голым числом
G1S24_Th228_P5,35.177,12935.0,3.856,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Th228_P5,69.307,126572.0,4.547,1,W x-ray,69.067,8,1,0,1,2.750,1,224.736,ОТКАЗ рентген
G1S24_Th228_P5,123.752,4457.0,6.593,1,Eu-152,125.000,28.53,0,0,0,1.000,1,61.508,ПОКАЗАНО голым числом
G1S24_Th228_P5,187.371,446.0,5.658,1,Ra-226,186.211,3.64,0,0,1,15.659,1,545.503,ПОКАЗАНО со спором
G1S24_Th228_P5,233.999,26210.0,8.675,1,Pb-212,238.000,43.6,0,0,0,1.000,1,51.2605,ПОКАЗАНО голым числом
G1S24_Th228_P5,292.674,526.0,7.598,1,Pb-214,295.000,18.4672,0,0,0,1.000,1,142.101,ПОКАЗАНО голым числом
G1S24_Th228_P5,378.447,65.0,10.378,1,Pu-239,375.000,0.0016,0,1,0,1.000,1,2.0592E+06,ОТКАЗ выход
G1S24_Th228_P5,512.927,431.0,11.143,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th228_P5,585.221,1190.0,15.005,1,Tl-208,583.000,30.549,0,0,0,1.000,1,166.06,ПОКАЗАНО голым числом
G1S24_Th228_P5,733.768,139.0,17.511,1,Bi-212,727.330,6.67,0,0,1,10.758,1,956.071,ПОКАЗАНО со спором
G1S24_Th228_P5,871.003,57.0,18.258,1,Ac-228,835.000,1.61,0,0,0,1.000,1,4645.96,ПОКАЗАНО голым числом
G1S24_Th228_P5,1106.769,5.0,25.694,1,Eu-152,1111.000,13.67,0,0,0,1.000,1,693.585,ПОКАЗАНО голым числом
G1S24_Th228_P5,1626.448,7.0,30.044,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,4257.04,ПОКАЗАНО голым числом
G1S24_Th228_P5,1862.782,0.0,34.694,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,1020.61,ПОКАЗАНО голым числом
G1S24_Th228_P5,2157.151,6.0,33.532,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,3706.97,ПОКАЗАНО голым числом
G1S24_Th228_P5,2362.813,2.0,35.423,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,12983.9,ПОКАЗАНО голым числом
G1S24_Th228_P5,2644.500,17.0,41.375,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,635.339,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,74.656,148.0,5.147,1,Am-243,74.660,67.2,0,0,2,1.488,1,13.638,ПОКАЗАНО со спором
G1S24_Th232_Denta120,129.518,10.0,5.155,1,Ac-228,129.065,2.42,0,0,0,1.000,1,345.07,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,237.081,42.0,8.423,1,Pb-212,238.000,43.6,0,0,1,6.004,1,23.2963,ПОКАЗАНО со спором
G1S24_Th232_Denta120,339.651,4.0,10.039,1,Ac-228,338.000,11.27,0,0,0,1.000,1,118.68,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,514.166,0.0,9.479,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Denta120,588.656,2.0,14.111,1,Tl-208,583.000,30.549,0,0,0,1.000,1,73.3515,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,726.446,0.0,16.020,1,Ac-228,726.863,0.62,0,1,2,10.758,1,4371.56,ОТКАЗ выход
G1S24_Th232_Denta120,910.393,0.0,22.693,1,Ac-228,911.000,25.8,0,0,0,1.000,1,129.007,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,1448.810,0.0,26.905,1,K-40,1460.000,10.66,0,0,0,1.000,1,481.785,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,1622.614,0.0,25.698,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,1777.17,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,2156.008,0.0,30.378,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,1558.36,ПОКАЗАНО голым числом
G1S24_Th232_Denta120,2625.074,0.0,40.174,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,258.14,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,73.318,543.0,4.994,1,Pb x-ray,72.804,59.5,1,0,2,1.681,1,35.8041,ОТКАЗ рентген
G1S24_Th232_Denta120_2,128.446,52.0,5.494,1,Ac-228,129.065,2.42,0,0,0,1.000,1,472.457,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,236.529,249.0,8.398,1,Pb-212,238.000,43.6,0,0,0,1.000,1,27.2788,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,336.640,26.0,10.245,1,Ac-228,338.000,11.27,0,0,0,1.000,1,133.497,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,461.255,1.0,7.428,1,Ac-228,463.000,4.4,0,0,0,1.000,1,448.722,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,508.980,3.0,8.935,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,266.256,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,586.805,13.0,14.555,1,Tl-208,583.000,30.549,0,0,0,1.000,1,81.1132,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,725.243,2.0,14.939,1,Ac-228,726.863,0.62,0,1,2,10.758,1,4858.23,ОТКАЗ выход
G1S24_Th232_Denta120_2,922.220,2.0,20.365,1,Ac-228,911.000,25.8,0,0,0,1.000,1,143.753,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,1111.218,0.0,16.566,1,Eu-152,1111.000,13.67,0,0,0,1.000,1,316.682,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,1457.187,0.0,19.784,1,K-40,1460.000,10.66,0,0,0,1.000,1,522.449,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,1616.518,0.0,28.641,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,1907.29,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,2146.616,0.0,33.062,1,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Denta120_2,2363.160,0.0,30.710,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,5578.52,ПОКАЗАНО голым числом
G1S24_Th232_Denta120_2,2630.199,0.0,40.548,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,267.919,ПОКАЗАНО голым числом
G1S24_Th232_Mar,71.472,635.0,4.864,1,Pb x-ray,72.804,59.5,1,0,1,7.438,1,24.1222,ОТКАЗ рентген
G1S24_Th232_Mar,124.708,45.0,6.129,1,Eu-152,125.000,28.53,0,0,0,1.000,1,43.4247,ПОКАЗАНО голым числом
G1S24_Th232_Mar,237.216,181.0,8.609,1,Pb-212,238.000,43.6,0,0,1,6.004,1,32.2594,ПОКАЗАНО со спором
G1S24_Th232_Mar,338.017,20.0,10.482,1,Ac-228,338.000,11.27,0,0,0,1.000,1,156.376,ПОКАЗАНО голым числом
G1S24_Th232_Mar,468.656,1.0,7.583,1,Ac-228,463.000,4.4,0,0,0,1.000,1,531.999,ПОКАЗАНО голым числом
G1S24_Th232_Mar,510.269,2.0,8.510,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,312.657,ПОКАЗАНО голым числом
G1S24_Th232_Mar,587.607,10.0,14.937,1,Tl-208,583.000,30.549,0,0,0,1.000,1,94.7109,ПОКАЗАНО голым числом
G1S24_Th232_Mar,727.601,1.0,15.659,1,Bi-212,727.330,6.67,0,0,2,10.758,1,526.655,ПОКАЗАНО со спором
G1S24_Th232_Mar,915.639,2.0,23.145,1,Ac-228,911.000,25.8,0,0,0,1.000,1,168.274,ПОКАЗАНО голым числом
G1S24_Th232_Mar,1605.882,0.0,28.314,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,2231.57,ПОКАЗАНО голым числом
G1S24_Th232_Mar,2110.752,0.0,36.157,1,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Mar,2317.218,0.0,35.066,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,2081.29,ПОКАЗАНО голым числом
G1S24_Th232_Mar,2621.781,0.0,41.187,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,323.007,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,31.624,681.0,2.818,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Th232_Mar_2,48.581,248.0,2.245,1,Pb-210,46.539,4.25,0,0,0,1.000,1,2424.67,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,79.792,4400.0,5.000,1,Pb x-ray,84.936,23,1,0,0,1.000,1,116.978,ОТКАЗ рентген
G1S24_Th232_Mar_2,131.187,555.0,5.625,1,Ac-228,129.065,2.42,0,0,0,1.000,1,690.843,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,237.979,2096.0,8.687,1,Pb-212,238.000,43.6,0,0,1,6.004,1,37.8794,ПОКАЗАНО со спором
G1S24_Th232_Mar_2,337.293,231.0,10.521,1,Ac-228,338.000,11.27,0,0,0,1.000,1,177.861,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,464.226,7.0,6.598,1,Ac-228,463.000,4.4,0,0,0,1.000,1,596.364,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,508.796,24.0,8.941,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,348.685,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,586.351,121.0,14.876,1,Tl-208,583.000,30.549,0,0,0,1.000,1,106.046,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,730.332,12.0,16.129,1,Bi-212,727.330,6.67,0,0,1,10.758,1,585.76,ПОКАЗАНО со спором
G1S24_Th232_Mar_2,917.350,22.0,21.901,1,Ac-228,911.000,25.8,0,0,0,1.000,1,183.578,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,1110.999,1.0,16.641,1,Eu-152,1111.000,13.67,0,0,0,1.000,1,411.912,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,1253.278,0.0,20.799,1,Bi-214,1238.000,5.83,0,0,0,1.000,1,1058.57,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,1606.707,2.0,30.189,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,2393.63,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,2117.433,1.0,32.345,1,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Mar_2,2309.474,0.0,36.599,1,Bi-214,2204.000,4.92,0,0,0,1.000,1,2204.91,ПОКАЗАНО голым числом
G1S24_Th232_Mar_2,2614.049,2.0,41.276,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,345.02,ПОКАЗАНО голым числом
G1S24_Th232_Petri,33.775,146.0,3.268,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Th232_Petri,71.408,1193.0,4.854,1,Pb x-ray,72.804,59.5,1,0,1,7.438,1,12.6304,ОТКАЗ рентген
G1S24_Th232_Petri,126.631,65.0,4.912,1,Eu-152,125.000,28.53,0,0,1,11.789,1,23.8002,ПОКАЗАНО со спором
G1S24_Th232_Petri,237.816,316.0,8.252,1,Pb-212,238.000,43.6,0,0,1,6.004,1,18.6581,ПОКАЗАНО со спором
G1S24_Th232_Petri,335.113,33.0,10.307,1,Ac-228,338.000,11.27,0,0,0,1.000,1,91.7614,ПОКАЗАНО голым числом
G1S24_Th232_Petri,504.611,4.0,9.761,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,186.549,ПОКАЗАНО голым числом
G1S24_Th232_Petri,585.461,15.0,14.322,1,Tl-208,583.000,30.549,0,0,0,1.000,1,56.9865,ПОКАЗАНО голым числом
G1S24_Th232_Petri,723.916,1.0,14.678,1,I-131,722.000,1.7686,0,0,2,3.771,1,1205.5,ПОКАЗАНО со спором
G1S24_Th232_Petri,920.803,3.0,20.139,1,Ac-228,911.000,25.8,0,0,0,1.000,1,103.544,ПОКАЗАНО голым числом
G1S24_Th232_Petri,1118.730,0.0,20.997,1,Bi-214,1120.000,14.9,0,0,1,1.090,1,211.137,ПОКАЗАНО со спором
G1S24_Th232_Petri,1460.865,1.0,26.754,1,K-40,1460.000,10.66,0,0,0,1.000,1,381.412,ПОКАЗАНО голым числом
G1S24_Th232_Petri,1616.585,0.0,22.438,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,1399.26,ПОКАЗАНО голым числом
G1S24_Th232_Petri,2137.803,0.0,32.717,1,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Petri,2334.911,0.0,39.036,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,4178.6,ПОКАЗАНО голым числом
G1S24_Th232_Petri,2626.018,0.0,40.375,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,202.257,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,39.513,578.0,2.934,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Th232_Petri_2,71.329,5121.0,4.655,1,Pb x-ray,72.804,59.5,1,0,1,7.438,1,20.117,ОТКАЗ рентген
G1S24_Th232_Petri_2,126.489,362.0,5.162,1,Eu-152,125.000,28.53,0,0,1,11.789,1,27.618,ПОКАЗАНО со спором
G1S24_Th232_Petri_2,237.550,1725.0,8.306,1,Pb-212,238.000,43.6,0,0,1,6.004,1,19.8621,ПОКАЗАНО со спором
G1S24_Th232_Petri_2,337.694,174.0,10.286,1,Ac-228,338.000,11.27,0,0,0,1.000,1,98.652,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,402.849,4.0,4.461,1,Pu-241,400.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Petri_2,462.307,7.0,7.284,1,Ac-228,463.000,4.4,0,0,0,1.000,1,335.641,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,510.018,18.0,9.095,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,196.649,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,584.808,85.0,14.628,1,Tl-208,583.000,30.549,0,0,0,1.000,1,59.3769,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,729.140,8.0,15.746,1,Bi-212,727.330,6.67,0,0,2,10.758,1,335.03,ПОКАЗАНО со спором
G1S24_Th232_Petri_2,916.741,14.0,21.121,1,Ac-228,911.000,25.8,0,0,0,1.000,1,106.331,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,1123.576,1.0,21.347,1,Bi-214,1120.000,14.9,0,0,0,1.000,1,223.309,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,1456.183,1.0,22.804,1,K-40,1460.000,10.66,0,0,0,1.000,1,388.773,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,1614.780,1.0,27.964,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,1431.85,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,2144.410,0.0,33.523,1,Tl-208 SE,2103.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Th232_Petri_2,2344.167,0.0,34.301,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,4317.28,ПОКАЗАНО голым числом
G1S24_Th232_Petri_2,2623.087,1.0,40.709,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,210.132,ПОКАЗАНО голым числом
G1S24_Y88_P25,33.302,75.0,3.845,1,,,,0,0,0,1.000,0,0,нет подписи
G1S24_Y88_P25,83.494,26.0,5.684,1,Pb x-ray,84.936,23,1,0,0,1.000,1,1328.55,ОТКАЗ рентген
G1S24_Y88_P25,231.306,5.0,9.203,1,Np-239,228.000,10.73,0,0,0,1.000,1,3142.88,ПОКАЗАНО голым числом
G1S24_Y88_P25,515.453,3.0,13.134,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Y88_P25,661.756,1.0,20.016,1,Cs-137,662.000,85.1,0,0,0,1.000,1,878.896,ПОКАЗАНО голым числом
G1S24_Y88_P25,899.698,20.0,20.714,1,Ac-228,911.000,25.8,0,0,0,1.000,1,3871.83,ПОКАЗАНО голым числом
G1S24_Y88_P25,1350.144,0.0,21.766,1,Co-60,1332.000,99.9826,0,0,0,1.000,1,1431.4,ПОКАЗАНО голым числом
G1S24_Y88_P25,1467.718,0.0,22.097,1,K-40,1460.000,10.66,0,0,0,1.000,1,14434.4,ПОКАЗАНО голым числом
G1S24_Y88_P25,1567.017,0.0,29.305,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,50345.2,ПОКАЗАНО голым числом
G1S24_Y88_P25,1837.058,3.0,32.385,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,12402.9,ПОКАЗАНО голым числом
G1S24_Y88_P5,69.518,56.0,3.195,1,W x-ray,69.067,8,1,0,0,1.000,1,224.558,ОТКАЗ рентген
G1S24_Y88_P5,126.600,29.0,5.788,1,Eu-152,125.000,28.53,0,0,1,11.789,1,61.7862,ПОКАЗАНО со спором
G1S24_Y88_P5,210.257,165.0,13.550,1,Ac-228,211.000,3.89,0,0,1,5.450,1,542.735,ПОКАЗАНО со спором
G1S24_Y88_P5,502.194,24.0,13.239,1,Tl-208,510.000,8.1224,0,0,0,1.000,1,536.763,ПОКАЗАНО голым числом
G1S24_Y88_P5,655.384,12.0,18.409,1,Cs-137,662.000,85.1,0,0,0,1.000,1,67.1398,ПОКАЗАНО голым числом
G1S24_Y88_P5,894.877,176.0,20.472,1,Ac-228,911.000,25.8,0,0,0,1.000,1,296.921,ПОКАЗАНО голым числом
G1S24_Y88_P5,1355.018,3.0,23.654,1,Bi-214,1377.000,3.985,0,0,0,1.000,1,2863.16,ПОКАЗАНО голым числом
G1S24_Y88_P5,1570.613,2.0,33.597,1,Ac-228,1588.000,3.22,0,0,0,1.000,1,4111.86,ПОКАЗАНО голым числом
G1S24_Y88_P5,1848.112,22.0,32.917,1,Bi-214,1764.000,15.29,0,0,0,1.000,1,1012.75,ПОКАЗАНО голым числом
G1S24_Y88_P5,2493.219,0.0,41.110,1,Bi-214,2447.000,1.545,0,0,0,1.000,1,13754.7,ПОКАЗАНО голым числом
G1S24_Y88_P5,2764.236,0.0,41.947,1,Tl-208,2614.000,35.8516,0,0,0,1.000,1,668.174,ПОКАЗАНО голым числом
G1S24_Zn65_P5,229.791,2.0,10.318,1,Np-239,228.000,10.73,0,0,0,1.000,1,206.288,ПОКАЗАНО голым числом
G1S24_Zn65_P5,510.615,1.0,14.002,1,Annihilation,511.000,0,0,0,0,1.000,0,0,у подписи нет выхода
G1S24_Zn65_P5,866.849,0.0,28.909,1,Ac-228,835.000,1.61,0,0,0,1.000,1,4626.41,ПОКАЗАНО голым числом
G1S24_Zn65_P5,1114.597,1.0,24.064,1,Eu-152,1111.000,13.67,0,0,1,1.090,1,698.259,ПОКАЗАНО со спором
G1S24_Zn65_P5,1443.864,0.0,29.826,1,K-40,1460.000,10.66,0,0,0,1.000,1,1138.85,ПОКАЗАНО голым числом
GS4000_Lu176,23.765,188.0,8.077,0,Am-241,26.345,2.27,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,55.802,522.0,10.242,0,W x-ray,57.981,57.6,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,89.680,78.0,12.286,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,118.257,14.0,14.862,0,Th-234,112.810,0.21,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,147.774,8.0,18.847,0,U-235,145.000,10.96,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,200.662,121.0,22.436,0,Lu-176,202.000,77.9688,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,303.277,34.0,30.571,0,Lu-176,307.000,93.6,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,370.185,0.0,18.277,0,Pu-239,375.000,0.0016,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,508.359,1.0,39.038,0,Tl-208,510.000,8.1224,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,1421.162,0.0,79.274,0,K-40,1460.000,10.66,0,0,0,1.000,0,0,кривой нет
GS4000_Lu176,2591.343,0.0,111.217,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,46.936,500.0,8.740,0,Pb-210,46.539,4.25,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,79.876,773.0,11.918,0,Pb x-ray,84.936,23,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,155.369,12.0,19.411,0,Pu-238,152.000,0.0009,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,190.378,41.0,19.036,0,Ra-226,186.211,3.64,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,245.378,20.0,22.619,0,Eu-152,244.000,7.55,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,295.764,24.0,25.627,0,Pb-214,295.000,18.4672,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,354.861,25.0,31.420,0,Pb-214,353.000,35.7166,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,607.408,4.0,45.786,0,Bi-214,609.000,45.44,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,769.333,0.0,55.196,0,Bi-214,768.360,4.89,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,929.530,0.0,57.118,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,1113.621,0.0,65.793,0,Eu-152,1111.000,13.67,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,1248.462,0.0,48.707,0,Bi-214,1238.000,5.83,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,1387.108,0.0,79.003,0,Bi-214,1377.000,3.985,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,1756.198,0.0,90.317,0,Bi-214,1764.000,15.29,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,2207.627,0.0,110.414,0,Bi-214,2204.000,4.92,0,0,0,1.000,0,0,кривой нет
GS4000_Ra226,2472.060,0.0,87.705,0,Bi-214,2447.000,1.545,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,24.400,21.0,6.000,0,Am-241,26.345,2.27,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,40.634,49.0,7.367,0,,,,0,0,0,1.000,0,0,нет подписи
GS4000_Th232,74.095,325.0,10.456,0,Am-243,74.660,67.2,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,87.495,49.0,7.659,0,Pb x-ray,87.300,8,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,128.706,18.0,13.354,0,Ac-228,129.065,2.42,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,205.593,2.0,8.807,0,U-237,208.005,21.2,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,238.356,42.0,22.859,0,Pb-212,238.000,43.6,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,335.981,4.0,29.829,0,Ac-228,338.000,11.27,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,464.248,0.0,23.992,0,Ac-228,463.000,4.4,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,507.174,0.0,26.114,0,Tl-208,510.000,8.1224,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,584.460,1.0,43.366,0,Tl-208,583.000,30.549,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,728.016,0.0,42.703,0,Bi-212,727.330,6.67,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,914.254,0.0,55.392,0,Ac-228,911.000,25.8,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,972.024,0.0,55.990,0,Ac-228,968.000,15.8,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,1599.860,0.0,80.811,0,Ac-228,1588.000,3.22,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,2155.425,0.0,94.533,0,Bi-214,2204.000,4.92,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,2363.855,0.0,109.520,0,Bi-214,2447.000,1.545,0,0,0,1.000,0,0,кривой нет
GS4000_Th232,2673.320,0.0,115.617,0,Tl-208,2614.000,35.8516,0,0,0,1.000,0,0,кривой нет
