ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu
4631,1857.782,0.000,-1.409,0.000,0.000,0.000,0.000
4632,1858.219,0.000,-0.174,0.000,0.000,0.000,0.000
4633,1858.655,0.000,-0.998,0.000,0.000,0.000,0.000
4634,1859.091,0.002,0.002,0.000,0.000,0.000,0.000
4635,1859.527,0.061,0.061,0.000,0.000,0.000,0.000
4636,1859.964,0.000,-0.468,0.000,0.000,0.000,0.000
4637,1860.400,0.119,0.119,0.000,0.000,0.000,0.000
4638,1860.836,0.000,-0.057,0.000,0.000,0.000,0.000
4639,1861.273,0.000,-1.292,0.000,0.000,0.000,0.000
4640,1861.709,1.237,1.237,0.000,0.000,0.000,0.000
4641,1862.145,0.000,-0.646,0.000,0.000,0.000,0.000
4642,1862.582,0.000,-0.350,0.000,0.000,0.000,0.000
4643,1863.018,0.884,0.884,0.000,0.000,0.000,0.000
4644,1863.455,0.708,0.708,0.000,0.000,0.000,0.000
4645,1863.891,0.061,0.061,0.000,0.000,0.000,0.000
4646,1864.327,0.000,-0.350,0.000,0.000,0.000,0.000
4647,1864.764,0.943,0.943,0.000,0.000,0.000,0.000
4648,1865.200,1.650,1.650,0.000,0.000,0.000,0.000
4649,1865.637,1.650,1.650,0.000,0.000,0.000,0.000
4650,1866.073,1.943,1.943,0.000,0.000,0.000,0.000
4651,1866.510,0.000,-0.644,0.000,0.000,0.000,0.000
4652,1866.946,2.884,2.884,0.000,0.000,0.000,0.000
4653,1867.383,0.000,-0.998,0.000,0.000,0.000,0.000
4654,1867.819,0.000,-0.409,0.000,0.000,0.000,0.000
4655,1868.256,0.000,-0.116,0.000,0.000,0.000,0.000
4656,1868.693,1.237,1.237,0.000,0.000,0.000,0.000
4657,1869.129,0.943,0.943,0.000,0.000,0.000,0.000
4658,1869.566,0.000,-0.116,0.000,0.000,0.000,0.000
4659,1870.002,0.178,0.178,0.000,0.000,0.000,0.000
4660,1870.439,1.002,1.002,0.000,0.000,0.000,0.000
4661,1870.876,0.178,0.178,0.000,0.000,0.000,0.000
4662,1871.312,0.178,0.178,0.000,0.000,0.000,0.000
4663,1871.749,0.237,0.237,0.000,0.000,0.000,0.000
4664,1872.186,0.532,0.532,0.000,0.000,0.000,0.000
4665,1872.622,0.000,-0.233,0.000,0.000,0.000,0.000
4666,1873.059,0.000,-0.057,0.000,0.000,0.000,0.000
4667,1873.496,0.000,-0.350,0.000,0.000,0.000,0.000
4668,1873.933,0.119,0.119,0.000,0.000,0.000,0.000
4669,1874.369,0.295,0.295,0.000,0.000,0.000,0.000
4670,1874.806,0.002,0.002,0.000,0.000,0.000,0.000
4671,1875.243,0.000,-0.233,0.000,0.000,0.000,0.000
4672,1875.680,0.000,-0.881,0.000,0.000,0.000,0.000
4673,1876.117,0.943,0.943,0.000,0.000,0.000,0.000
4674,1876.554,0.000,-0.174,0.000,0.000,0.000,0.000
4675,1876.990,0.000,-1.292,0.000,0.000,0.000,0.000
4676,1877.427,0.000,-0.116,0.000,0.000,0.000,0.000
4677,1877.864,2.061,2.061,0.000,0.000,0.000,0.000
4678,1878.301,0.000,-1.057,0.000,0.000,0.000,0.000
4679,1878.738,0.000,-1.350,0.000,0.000,0.000,0.000
4680,1879.175,0.000,-0.822,0.000,0.000,0.000,0.000
4681,1879.612,2.061,2.061,0.000,0.000,0.000,0.000
4682,1880.049,0.708,0.708,0.000,0.000,0.000,0.000
4683,1880.486,0.000,-1.292,0.000,0.000,0.000,0.000
4684,1880.923,0.000,-0.998,0.000,0.000,0.000,0.000
4685,1881.360,0.000,-1.409,0.000,0.000,0.000,0.000
4686,1881.797,1.237,1.237,0.000,0.000,0.000,0.000
4687,1882.234,0.000,-0.822,0.000,0.000,0.000,0.000
4688,1882.671,0.000,-0.116,0.000,0.000,0.000,0.000
4689,1883.108,0.000,-0.116,0.000,0.000,0.000,0.000
4690,1883.545,1.178,1.178,0.000,0.000,0.000,0.000
4691,1883.982,0.000,-0.939,0.000,0.000,0.000,0.000
4692,1884.419,0.000,-0.881,0.000,0.000,0.000,0.000
4693,1884.856,0.000,-0.822,0.000,0.000,0.000,0.000
4694,1885.293,0.706,0.706,0.000,0.000,0.000,0.000
4695,1885.731,1.002,1.002,0.000,0.000,0.000,0.000
4696,1886.168,0.002,0.002,0.000,0.000,0.000,0.000
4697,1886.605,0.000,-0.116,0.000,0.000,0.000,0.000
4698,1887.042,0.532,0.532,0.000,0.000,0.000,0.000
4699,1887.479,0.000,-0.998,0.000,0.000,0.000,0.000
4700,1887.917,0.000,-0.763,0.000,0.000,0.000,0.000
4701,1888.354,0.472,0.472,0.000,0.000,0.000,0.000
4702,1888.791,1.178,1.178,0.000,0.000,0.000,0.000
4703,1889.228,0.000,-1.057,0.000,0.000,0.000,0.000
4704,1889.666,0.061,0.061,0.000,0.000,0.000,0.000
4705,1890.103,1.943,1.943,0.000,0.000,0.000,0.000
4706,1890.540,2.178,2.178,0.000,0.000,0.000,0.000
4707,1890.978,2.943,2.943,0.000,0.000,0.000,0.000
4708,1891.415,0.002,0.002,0.000,0.000,0.000,0.000
4709,1891.852,0.000,-0.881,0.000,0.000,0.000,0.000
4710,1892.290,1.237,1.237,0.000,0.000,0.000,0.000
4711,1892.727,0.000,-0.057,0.000,0.000,0.000,0.000
4712,1893.164,1.767,1.767,0.000,0.000,0.000,0.000
4713,1893.602,0.000,-0.763,0.000,0.000,0.000,0.000
4714,1894.039,0.000,-1.409,0.000,0.000,0.000,0.000
4715,1894.477,0.000,-0.233,0.000,0.000,0.000,0.000
4716,1894.914,0.000,-0.822,0.000,0.000,0.000,0.000
4717,1895.352,0.000,-1.233,0.000,0.000,0.000,0.000
4718,1895.789,0.295,0.295,0.000,0.000,0.000,0.000
4719,1896.227,0.413,0.413,0.000,0.000,0.000,0.000
4720,1896.664,1.178,1.178,0.000,0.000,0.000,0.000
4721,1897.102,0.002,0.002,0.000,0.000,0.000,0.000
4722,1897.539,0.000,-0.881,0.000,0.000,0.000,0.000
4723,1897.977,3.826,3.826,0.000,0.000,0.000,0.000
4724,1898.414,0.000,-0.881,0.000,0.000,0.000,0.000
4725,1898.852,1.650,1.650,0.000,0.000,0.000,0.000
4726,1899.290,3.237,3.237,0.000,0.000,0.000,0.000
4727,1899.727,0.000,-1.468,0.000,0.000,0.000,0.000
4728,1900.165,1.295,1.295,0.000,0.000,0.000,0.000
4729,1900.603,0.767,0.767,0.000,0.000,0.000,0.000
4730,1901.040,0.000,-1.057,0.000,0.000,0.000,0.000
4731,1901.478,0.767,0.767,0.000,0.000,0.000,0.000
4732,1901.916,0.354,0.354,0.000,0.000,0.000,0.000
4733,1902.353,0.000,-0.174,0.000,0.000,0.000,0.000
4734,1902.791,0.354,0.354,0.000,0.000,0.000,0.000
4735,1903.229,0.295,0.295,0.000,0.000,0.000,0.000
4736,1903.667,0.000,-0.998,0.000,0.000,0.000,0.000
4737,1904.104,0.000,-1.468,0.000,0.000,0.000,0.000
4738,1904.542,0.354,0.354,0.000,0.000,0.000,0.000
4739,1904.980,1.002,1.002,0.000,0.000,0.000,0.000
4740,1905.418,0.119,0.119,0.000,0.000,0.000,0.000
4741,1905.856,0.000,-0.116,0.000,0.000,0.000,0.000
4742,1906.293,0.000,-0.705,0.000,0.000,0.000,0.000
4743,1906.731,0.000,-0.763,0.000,0.000,0.000,0.000
4744,1907.169,0.000,-0.174,0.000,0.000,0.000,0.000
4745,1907.607,0.000,-1.292,0.000,0.000,0.000,0.000
4746,1908.045,2.884,2.884,0.000,0.000,0.000,0.000
4747,1908.483,0.000,-1.174,0.000,0.000,0.000,0.000
4748,1908.921,0.000,-1.350,0.000,0.000,0.000,0.000
4749,1909.359,0.000,-0.233,0.000,0.000,0.000,0.000
4750,1909.797,0.061,0.061,0.000,0.000,0.000,0.000
4751,1910.235,1.354,1.354,0.000,0.000,0.000,0.000
4752,1910.673,0.000,-0.939,0.000,0.000,0.000,0.000
4753,1911.111,0.178,0.178,0.000,0.000,0.000,0.000
4754,1911.549,0.178,0.178,0.000,0.000,0.000,0.000
4755,1911.987,0.000,-0.763,0.000,0.000,0.000,0.000
4756,1912.425,0.000,-0.233,0.000,0.000,0.000,0.000
4757,1912.863,0.000,-0.116,0.000,0.000,0.000,0.000
4758,1913.301,0.061,0.061,0.000,0.000,0.000,0.000
4759,1913.739,1.530,1.530,0.000,0.000,0.000,0.000
4760,1914.177,1.178,1.178,0.000,0.000,0.000,0.000
4761,1914.615,0.413,0.413,0.000,0.000,0.000,0.000
4762,1915.053,0.000,-1.057,0.000,0.000,0.000,0.000
4763,1915.492,0.000,-0.116,0.000,0.000,0.000,0.000
4764,1915.930,3.237,3.237,0.000,0.000,0.000,0.000
4765,1916.368,0.884,0.884,0.000,0.000,0.000,0.000
4766,1916.806,0.002,0.002,0.000,0.000,0.000,0.000
4767,1917.244,0.178,0.178,0.000,0.000,0.000,0.000
4768,1917.683,0.000,-0.705,0.000,0.000,0.000,0.000
4769,1918.121,1.061,1.061,0.000,0.000,0.000,0.000
4770,1918.559,0.000,-0.174,0.000,0.000,0.000,0.000
4771,1918.997,0.000,-0.822,0.000,0.000,0.000,0.000
4772,1919.436,0.000,-1.409,0.000,0.000,0.000,0.000
4773,1919.874,2.884,2.884,0.000,0.000,0.000,0.000
4774,1920.312,0.000,-0.763,0.000,0.000,0.000,0.000
4775,1920.750,0.119,0.119,0.000,0.000,0.000,0.000
4776,1921.189,0.000,-0.881,0.000,0.000,0.000,0.000
4777,1921.627,0.000,-0.646,0.000,0.000,0.000,0.000
4778,1922.066,0.413,0.413,0.000,0.000,0.000,0.000
4779,1922.504,0.000,-0.587,0.000,0.000,0.000,0.000
4780,1922.942,0.354,0.354,0.000,0.000,0.000,0.000
4781,1923.381,0.000,-1.233,0.000,0.000,0.000,0.000
4782,1923.819,0.000,-0.705,0.000,0.000,0.000,0.000
4783,1924.258,0.237,0.237,0.000,0.000,0.000,0.000
4784,1924.696,0.061,0.061,0.000,0.000,0.000,0.000
4785,1925.135,0.708,0.708,0.000,0.000,0.000,0.000
4786,1925.573,0.295,0.295,0.000,0.000,0.000,0.000
4787,1926.012,0.000,-1.057,0.000,0.000,0.000,0.000
4788,1926.450,0.119,0.119,0.000,0.000,0.000,0.000
4789,1926.889,1.178,1.178,0.000,0.000,0.000,0.000
4790,1927.327,0.000,-1.174,0.000,0.000,0.000,0.000
4791,1927.766,0.295,0.295,0.000,0.000,0.000,0.000
4792,1928.204,0.178,0.178,0.000,0.000,0.000,0.000
4793,1928.643,0.000,-0.587,0.000,0.000,0.000,0.000
4794,1929.082,0.000,-0.057,0.000,0.000,0.000,0.000
4795,1929.520,0.000,-0.998,0.000,0.000,0.000,0.000
4796,1929.959,0.000,-0.763,0.000,0.000,0.000,0.000
4797,1930.397,0.000,-1.057,0.000,0.000,0.000,0.000
4798,1930.836,0.000,-0.881,0.000,0.000,0.000,0.000
4799,1931.275,1.002,1.002,0.000,0.000,0.000,0.000
4800,1931.713,0.000,-1.174,0.000,0.000,0.000,0.000
4801,1932.152,0.000,-0.822,0.000,0.000,0.000,0.000
4802,1932.591,0.002,0.002,0.000,0.000,0.000,0.000
4803,1933.030,0.472,0.472,0.000,0.000,0.000,0.000
4804,1933.468,0.000,-0.939,0.000,0.000,0.000,0.000
4805,1933.907,1.413,1.413,0.000,0.000,0.000,0.000
4806,1934.346,1.295,1.295,0.000,0.000,0.000,0.000
4807,1934.785,0.002,0.002,0.000,0.000,0.000,0.000
4808,1935.224,0.000,-0.057,0.000,0.000,0.000,0.000
4809,1935.662,0.000,-0.881,0.000,0.000,0.000,0.000
4810,1936.101,0.000,-1.057,0.000,0.000,0.000,0.000
4811,1936.540,0.943,0.943,0.000,0.000,0.000,0.000
4812,1936.979,1.295,1.295,0.000,0.000,0.000,0.000
4813,1937.418,0.000,-0.233,0.000,0.000,0.000,0.000
4814,1937.857,0.000,-0.468,0.000,0.000,0.000,0.000
4815,1938.296,0.295,0.295,0.000,0.000,0.000,0.000
4816,1938.735,0.000,-0.174,0.000,0.000,0.000,0.000
4817,1939.174,0.413,0.413,0.000,0.000,0.000,0.000
4818,1939.613,0.295,0.295,0.000,0.000,0.000,0.000
4819,1940.051,0.706,0.706,0.000,0.000,0.000,0.000
4820,1940.490,0.000,-0.763,0.000,0.000,0.000,0.000
4821,1940.929,1.648,1.648,0.000,0.000,0.000,0.000
4822,1941.369,1.061,1.061,0.000,0.000,0.000,0.000
4823,1941.808,0.119,0.119,0.000,0.000,0.000,0.000
4824,1942.247,0.061,0.061,0.000,0.000,0.000,0.000
4825,1942.686,0.884,0.884,0.000,0.000,0.000,0.000
4826,1943.125,0.061,0.061,0.000,0.000,0.000,0.000
4827,1943.564,0.000,-0.881,0.000,0.000,0.000,0.000
4828,1944.003,0.000,-0.057,0.000,0.000,0.000,0.000
4829,1944.442,1.237,1.237,0.000,0.000,0.000,0.000
4830,1944.881,0.000,-0.822,0.000,0.000,0.000,0.000
4831,1945.320,0.119,0.119,0.000,0.000,0.000,0.000
4832,1945.760,0.000,-0.763,0.000,0.000,0.000,0.000
4833,1946.199,0.767,0.767,0.000,0.000,0.000,0.000
4834,1946.638,0.000,-1.409,0.000,0.000,0.000,0.000
4835,1947.077,0.000,-0.587,0.000,0.000,0.000,0.000
4836,1947.516,0.295,0.295,0.000,0.000,0.000,0.000
4837,1947.956,0.000,-0.939,0.000,0.000,0.000,0.000
4838,1948.395,0.000,-0.998,0.000,0.000,0.000,0.000
4839,1948.834,0.061,0.061,0.000,0.000,0.000,0.000
4840,1949.273,0.530,0.530,0.000,0.000,0.000,0.000
4841,1949.713,1.178,1.178,0.000,0.000,0.000,0.000
4842,1950.152,0.295,0.295,0.000,0.000,0.000,0.000
4843,1950.591,0.000,-0.822,0.000,0.000,0.000,0.000
4844,1951.031,2.591,2.591,0.000,0.000,0.000,0.000
4845,1951.470,1.061,1.061,0.000,0.000,0.000,0.000
4846,1951.909,0.061,0.061,0.000,0.000,0.000,0.000
4847,1952.349,0.000,-0.939,0.000,0.000,0.000,0.000
4848,1952.788,0.000,-0.646,0.000,0.000,0.000,0.000
4849,1953.228,0.000,-0.939,0.000,0.000,0.000,0.000
4850,1953.667,0.000,-0.939,0.000,0.000,0.000,0.000
4851,1954.106,1.237,1.237,0.000,0.000,0.000,0.000
4852,1954.546,2.119,2.119,0.000,0.000,0.000,0.000
4853,1954.985,0.000,-0.233,0.000,0.000,0.000,0.000
4854,1955.425,0.000,-0.646,0.000,0.000,0.000,0.000
4855,1955.864,0.000,-1.116,0.000,0.000,0.000,0.000
4856,1956.304,0.000,-0.822,0.000,0.000,0.000,0.000
4857,1956.743,1.237,1.237,0.000,0.000,0.000,0.000
4858,1957.183,0.000,-0.881,0.000,0.000,0.000,0.000
4859,1957.623,0.000,-0.939,0.000,0.000,0.000,0.000
4860,1958.062,0.354,0.354,0.000,0.000,0.000,0.000
4861,1958.502,0.295,0.295,0.000,0.000,0.000,0.000
4862,1958.941,0.000,-1.116,0.000,0.000,0.000,0.000
4863,1959.381,0.354,0.354,0.000,0.000,0.000,0.000
4864,1959.821,0.000,-0.705,0.000,0.000,0.000,0.000
4865,1960.260,0.000,-0.763,0.000,0.000,0.000,0.000
4866,1960.700,0.237,0.237,0.000,0.000,0.000,0.000
4867,1961.140,0.826,0.826,0.000,0.000,0.000,0.000
4868,1961.579,1.178,1.178,0.000,0.000,0.000,0.000
4869,1962.019,0.589,0.589,0.000,0.000,0.000,0.000
4870,1962.459,1.119,1.119,0.000,0.000,0.000,0.000
4871,1962.898,0.002,0.002,0.000,0.000,0.000,0.000
4872,1963.338,1.354,1.354,0.000,0.000,0.000,0.000
4873,1963.778,0.000,-0.705,0.000,0.000,0.000,0.000
4874,1964.218,0.000,-0.587,0.000,0.000,0.000,0.000
4875,1964.658,0.237,0.237,0.000,0.000,0.000,0.000
4876,1965.097,1.178,1.178,0.000,0.000,0.000,0.000
4877,1965.537,0.000,-1.174,0.000,0.000,0.000,0.000
4878,1965.977,0.000,-0.939,0.000,0.000,0.000,0.000
4879,1966.417,1.061,1.061,0.000,0.000,0.000,0.000
4880,1966.857,0.000,-0.116,0.000,0.000,0.000,0.000
4881,1967.297,0.178,0.178,0.000,0.000,0.000,0.000
4882,1967.737,0.119,0.119,0.000,0.000,0.000,0.000
4883,1968.176,0.000,-0.881,0.000,0.000,0.000,0.000
4884,1968.616,0.413,0.413,0.000,0.000,0.000,0.000
4885,1969.056,1.119,1.119,0.000,0.000,0.000,0.000
4886,1969.496,0.000,-0.822,0.000,0.000,0.000,0.000
4887,1969.936,0.000,-1.233,0.000,0.000,0.000,0.000
4888,1970.376,2.237,2.237,0.000,0.000,0.000,0.000
4889,1970.816,0.000,-0.528,0.000,0.000,0.000,0.000
4890,1971.256,0.295,0.295,0.000,0.000,0.000,0.000
4891,1971.696,1.237,1.237,0.000,0.000,0.000,0.000
4892,1972.136,0.000,-0.881,0.000,0.000,0.000,0.000
4893,1972.576,1.178,1.178,0.000,0.000,0.000,0.000
4894,1973.016,0.354,0.354,0.000,0.000,0.000,0.000
4895,1973.457,0.000,-0.998,0.000,0.000,0.000,0.000
4896,1973.897,1.178,1.178,0.000,0.000,0.000,0.000
4897,1974.337,0.000,-0.587,0.000,0.000,0.000,0.000
4898,1974.777,1.413,1.413,0.000,0.000,0.000,0.000
4899,1975.217,0.002,0.002,0.000,0.000,0.000,0.000
4900,1975.657,0.000,-0.998,0.000,0.000,0.000,0.000
4901,1976.097,0.000,-0.057,0.000,0.000,0.000,0.000
4902,1976.538,0.000,-0.057,0.000,0.000,0.000,0.000
4903,1976.978,0.061,0.061,0.000,0.000,0.000,0.000
4904,1977.418,0.000,-0.528,0.000,0.000,0.000,0.000
4905,1977.858,0.000,-0.587,0.000,0.000,0.000,0.000
4906,1978.299,0.000,-0.057,0.000,0.000,0.000,0.000
4907,1978.739,1.061,1.061,0.000,0.000,0.000,0.000
4908,1979.179,0.000,-0.881,0.000,0.000,0.000,0.000
4909,1979.619,0.530,0.530,0.000,0.000,0.000,0.000
4910,1980.060,1.178,1.178,0.000,0.000,0.000,0.000
4911,1980.500,0.354,0.354,0.000,0.000,0.000,0.000
4912,1980.940,0.000,-0.881,0.000,0.000,0.000,0.000
4913,1981.381,0.000,-0.939,0.000,0.000,0.000,0.000
4914,1981.821,0.413,0.413,0.000,0.000,0.000,0.000
4915,1982.261,1.061,1.061,0.000,0.000,0.000,0.000
4916,1982.702,0.000,-0.705,0.000,0.000,0.000,0.000
4917,1983.142,0.000,-0.646,0.000,0.000,0.000,0.000
4918,1983.583,0.000,-0.998,0.000,0.000,0.000,0.000
4919,1984.023,1.119,1.119,0.000,0.000,0.000,0.000
4920,1984.464,0.237,0.237,0.000,0.000,0.000,0.000
4921,1984.904,0.000,-1.057,0.000,0.000,0.000,0.000
4922,1985.345,0.000,-0.881,0.000,0.000,0.000,0.000
4923,1985.785,0.354,0.354,0.000,0.000,0.000,0.000
4924,1986.226,1.237,1.237,0.000,0.000,0.000,0.000
4925,1986.666,1.295,1.295,0.000,0.000,0.000,0.000
4926,1987.107,1.413,1.413,0.000,0.000,0.000,0.000
4927,1987.547,0.530,0.530,0.000,0.000,0.000,0.000
4928,1987.988,0.000,-0.585,0.000,0.000,0.000,0.000
4929,1988.428,0.000,-0.763,0.000,0.000,0.000,0.000
4930,1988.869,0.000,-0.174,0.000,0.000,0.000,0.000
4931,1989.310,1.061,1.061,0.000,0.000,0.000,0.000
4932,1989.750,0.000,-0.057,0.000,0.000,0.000,0.000
4933,1990.191,0.413,0.413,0.000,0.000,0.000,0.000
4934,1990.632,0.472,0.472,0.000,0.000,0.000,0.000
4935,1991.072,0.000,-0.528,0.000,0.000,0.000,0.000
4936,1991.513,0.413,0.413,0.000,0.000,0.000,0.000
4937,1991.954,0.178,0.178,0.000,0.000,0.000,0.000
4938,1992.394,0.472,0.472,0.000,0.000,0.000,0.000
4939,1992.835,0.237,0.237,0.000,0.000,0.000,0.000
4940,1993.276,0.000,-1.057,0.000,0.000,0.000,0.000
4941,1993.717,0.000,-0.705,0.000,0.000,0.000,0.000
4942,1994.157,0.413,0.413,0.000,0.000,0.000,0.000
4943,1994.598,0.000,-0.587,0.000,0.000,0.000,0.000
4944,1995.039,0.000,-0.705,0.000,0.000,0.000,0.000
4945,1995.480,1.472,1.472,0.000,0.000,0.000,0.000
4946,1995.921,0.354,0.354,0.000,0.000,0.000,0.000
4947,1996.362,0.000,-0.294,0.000,0.000,0.000,0.000
4948,1996.802,1.354,1.354,0.000,0.000,0.000,0.000
4949,1997.243,0.178,0.178,0.000,0.000,0.000,0.000
4950,1997.684,2.530,2.530,0.000,0.000,0.000,0.000
4951,1998.125,0.295,0.295,0.000,0.000,0.000,0.000
4952,1998.566,0.000,-0.763,0.000,0.000,0.000,0.000
4953,1999.007,0.000,-0.763,0.000,0.000,0.000,0.000
4954,1999.448,0.472,0.472,0.000,0.000,0.000,0.000
4955,1999.889,2.413,2.413,0.000,0.000,0.000,0.000
4956,2000.330,2.648,2.648,0.000,0.000,0.000,0.000
4957,2000.771,0.000,-0.705,0.000,0.000,0.000,0.000
4958,2001.212,0.000,-0.763,0.000,0.000,0.000,0.000
4959,2001.653,0.472,0.472,0.000,0.000,0.000,0.000
4960,2002.094,0.178,0.178,0.000,0.000,0.000,0.000
4961,2002.535,0.000,-0.822,0.000,0.000,0.000,0.000
4962,2002.976,0.000,-0.587,0.000,0.000,0.000,0.000
4963,2003.417,0.002,0.002,0.000,0.000,0.000,0.000
4964,2003.858,0.000,-0.646,0.000,0.000,0.000,0.000
4965,2004.299,0.472,0.472,0.000,0.000,0.000,0.000
4966,2004.741,0.178,0.178,0.000,0.000,0.000,0.000
4967,2005.182,0.000,-0.763,0.000,0.000,0.000,0.000
4968,2005.623,0.000,-0.763,0.000,0.000,0.000,0.000
4969,2006.064,0.237,0.237,0.000,0.000,0.000,0.000
4970,2006.505,0.000,-0.470,0.000,0.000,0.000,0.000
4971,2006.947,0.000,-0.822,0.000,0.000,0.000,0.000
4972,2007.388,0.000,-0.233,0.000,0.000,0.000,0.000
4973,2007.829,0.472,0.472,0.000,0.000,0.000,0.000
4974,2008.270,0.000,-0.057,0.000,0.000,0.000,0.000
4975,2008.711,0.000,-0.057,0.000,0.000,0.000,0.000
4976,2009.153,0.002,0.002,0.000,0.000,0.000,0.000
4977,2009.594,1.119,1.119,0.000,0.000,0.000,0.000
4978,2010.035,1.354,1.354,0.000,0.000,0.000,0.000
4979,2010.477,0.002,0.002,0.000,0.000,0.000,0.000
4980,2010.918,0.000,-0.528,0.000,0.000,0.000,0.000
4981,2011.359,0.237,0.237,0.000,0.000,0.000,0.000
4982,2011.801,2.178,2.178,0.000,0.000,0.000,0.000
4983,2012.242,0.000,-0.881,0.000,0.000,0.000,0.000
4984,2012.684,0.000,-0.646,0.000,0.000,0.000,0.000
4985,2013.125,0.000,-0.528,0.000,0.000,0.000,0.000
4986,2013.566,0.000,-0.646,0.000,0.000,0.000,0.000
4987,2014.008,0.119,0.119,0.000,0.000,0.000,0.000
4988,2014.449,0.000,-1.057,0.000,0.000,0.000,0.000
4989,2014.891,0.000,-0.939,0.000,0.000,0.000,0.000
4990,2015.332,0.000,-0.116,0.000,0.000,0.000,0.000
4991,2015.774,0.943,0.943,0.000,0.000,0.000,0.000
4992,2016.215,0.000,-0.646,0.000,0.000,0.000,0.000
4993,2016.657,1.061,1.061,0.000,0.000,0.000,0.000
4994,2017.098,1.354,1.354,0.000,0.000,0.000,0.000
4995,2017.540,1.295,1.295,0.000,0.000,0.000,0.000
4996,2017.981,0.061,0.061,0.000,0.000,0.000,0.000
4997,2018.423,0.295,0.295,0.000,0.000,0.000,0.000
4998,2018.865,1.589,1.589,0.000,0.000,0.000,0.000
4999,2019.306,0.472,0.472,0.000,0.000,0.000,0.000
5000,2019.748,0.002,0.002,0.000,0.000,0.000,0.000
5001,2020.190,0.000,-0.587,0.000,0.000,0.000,0.000
5002,2020.631,0.000,-0.998,0.000,0.000,0.000,0.000
5003,2021.073,0.943,0.943,0.000,0.000,0.000,0.000
5004,2021.515,0.000,-0.705,0.000,0.000,0.000,0.000
5005,2021.956,0.000,-0.116,0.000,0.000,0.000,0.000
5006,2022.398,0.002,0.002,0.000,0.000,0.000,0.000
5007,2022.840,3.237,3.237,0.000,0.000,0.000,0.000
5008,2023.282,1.119,1.119,0.000,0.000,0.000,0.000
5009,2023.723,0.000,-0.528,0.000,0.000,0.000,0.000
5010,2024.165,0.000,-0.705,0.000,0.000,0.000,0.000
5011,2024.607,0.000,-0.528,0.000,0.000,0.000,0.000
5012,2025.049,0.000,-0.470,0.000,0.000,0.000,0.000
5013,2025.491,2.472,2.472,0.000,0.000,0.000,0.000
5014,2025.932,0.000,-0.587,0.000,0.000,0.000,0.000
5015,2026.374,0.237,0.237,0.000,0.000,0.000,0.000
5016,2026.816,0.000,-0.881,0.000,0.000,0.000,0.000
5017,2027.258,0.002,0.002,0.000,0.000,0.000,0.000
5018,2027.700,0.530,0.530,0.000,0.000,0.000,0.000
5019,2028.142,0.000,-0.881,0.000,0.000,0.000,0.000
5020,2028.584,0.000,-0.470,0.000,0.000,0.000,0.000
5021,2029.026,0.413,0.413,0.000,0.000,0.000,0.000
5022,2029.468,0.000,-0.705,0.000,0.000,0.000,0.000
5023,2029.910,1.295,1.295,0.000,0.000,0.000,0.000
5024,2030.352,0.000,-0.822,0.000,0.000,0.000,0.000
5025,2030.794,0.119,0.119,0.000,0.000,0.000,0.000
5026,2031.236,0.119,0.119,0.000,0.000,0.000,0.000
5027,2031.678,0.000,-1.057,0.000,0.000,0.000,0.000
5028,2032.120,0.000,-0.763,0.000,0.000,0.000,0.000
5029,2032.562,0.472,0.472,0.000,0.000,0.000,0.000
5030,2033.004,0.295,0.295,0.000,0.000,0.000,0.000
5031,2033.446,0.000,-0.939,0.000,0.000,0.000,0.000
5032,2033.888,0.000,-0.763,0.000,0.000,0.000,0.000
5033,2034.330,0.530,0.530,0.000,0.000,0.000,0.000
5034,2034.772,0.237,0.237,0.000,0.000,0.000,0.000
5035,2035.214,1.295,1.295,0.000,0.000,0.000,0.000
5036,2035.657,0.119,0.119,0.000,0.000,0.000,0.000
5037,2036.099,0.000,-0.939,0.000,0.000,0.000,0.000
5038,2036.541,0.589,0.589,0.000,0.000,0.000,0.000
5039,2036.983,0.000,-0.116,0.000,0.000,0.000,0.000
5040,2037.425,0.000,-0.528,0.000,0.000,0.000,0.000
5041,2037.868,0.178,0.178,0.000,0.000,0.000,0.000
5042,2038.310,0.000,-0.352,0.000,0.000,0.000,0.000
5043,2038.752,0.237,0.237,0.000,0.000,0.000,0.000
5044,2039.194,1.061,1.061,0.000,0.000,0.000,0.000
5045,2039.637,0.000,-0.881,0.000,0.000,0.000,0.000
5046,2040.079,1.530,1.530,0.000,0.000,0.000,0.000
5047,2040.521,2.472,2.472,0.000,0.000,0.000,0.000
5048,2040.964,0.178,0.178,0.000,0.000,0.000,0.000
5049,2041.406,0.119,0.119,0.000,0.000,0.000,0.000
5050,2041.848,0.413,0.413,0.000,0.000,0.000,0.000
5051,2042.291,0.000,-0.411,0.000,0.000,0.000,0.000
5052,2042.733,0.000,-0.763,0.000,0.000,0.000,0.000
5053,2043.176,0.000,-0.763,0.000,0.000,0.000,0.000
5054,2043.618,0.000,-0.881,0.000,0.000,0.000,0.000
5055,2044.060,0.000,-0.528,0.000,0.000,0.000,0.000
5056,2044.503,0.000,-1.057,0.000,0.000,0.000,0.000
5057,2044.945,0.000,-0.528,0.000,0.000,0.000,0.000
5058,2045.388,0.237,0.237,0.000,0.000,0.000,0.000
5059,2045.830,0.000,-0.763,0.000,0.000,0.000,0.000
