ch,keV,net,fit,model,continuum_raw,Cs-137,continuum
3768,1411.709,47.153,47.153,12.963,12.963,0.000,12.963
3769,1412.116,16.456,16.456,12.990,12.990,0.000,12.990
3770,1412.523,25.466,25.466,13.017,13.017,0.000,13.017
3771,1412.929,0.000,-3.091,13.043,13.043,0.000,13.043
3772,1413.336,9.046,9.046,13.070,13.070,0.000,13.070
3773,1413.742,19.748,19.748,13.097,13.097,0.000,13.097
3774,1414.149,30.921,30.921,13.124,13.124,0.000,13.124
3775,1414.556,32.380,32.380,13.151,13.151,0.000,13.151
3776,1414.962,11.556,11.556,13.178,13.178,0.000,13.178
3777,1415.369,28.721,28.721,13.205,13.205,0.000,13.205
3778,1415.776,17.800,17.800,13.232,13.232,0.000,13.232
3779,1416.183,2.451,2.451,13.258,13.258,0.000,13.258
3780,1416.589,0.730,0.730,13.285,13.285,0.000,13.285
3781,1416.996,13.708,13.708,13.312,13.312,0.000,13.312
3782,1417.403,8.945,8.945,13.339,13.339,0.000,13.339
3783,1417.810,10.721,10.721,13.366,13.366,0.000,13.366
3784,1418.216,21.702,21.702,13.393,13.393,0.000,13.393
3785,1418.623,13.572,13.572,13.420,13.420,0.000,13.420
3786,1419.030,21.393,21.393,13.447,13.447,0.000,13.447
3787,1419.437,14.616,14.616,13.474,13.474,0.000,13.474
3788,1419.844,18.540,18.540,13.500,13.500,0.000,13.500
3789,1420.251,0.000,-1.199,13.527,13.527,0.000,13.527
3790,1420.657,2.545,2.545,13.554,13.554,0.000,13.554
3791,1421.064,15.107,15.107,13.581,13.581,0.000,13.581
3792,1421.471,29.321,29.321,13.608,13.608,0.000,13.608
3793,1421.878,0.000,-4.952,13.635,13.635,0.000,13.635
3794,1422.285,9.862,9.862,13.662,13.662,0.000,13.662
3795,1422.692,20.969,20.969,13.689,13.689,0.000,13.689
3796,1423.099,13.327,13.327,13.715,13.715,0.000,13.715
3797,1423.506,21.354,21.354,13.742,13.742,0.000,13.742
3798,1423.913,0.000,-3.405,13.769,13.769,0.000,13.769
3799,1424.320,12.617,12.617,13.796,13.796,0.000,13.796
3800,1424.727,15.672,15.672,13.823,13.823,0.000,13.823
3801,1425.134,20.807,20.807,13.850,13.850,0.000,13.850
3802,1425.541,13.319,13.319,13.877,13.877,0.000,13.877
3803,1425.948,21.065,21.065,13.904,13.904,0.000,13.904
3804,1426.355,0.000,-2.692,13.930,13.930,0.000,13.930
3805,1426.762,16.474,16.474,13.957,13.957,0.000,13.957
3806,1427.170,9.791,9.791,13.984,13.984,0.000,13.984
3807,1427.577,2.012,2.012,14.011,14.011,0.000,14.011
3808,1427.984,17.734,17.734,14.038,14.038,0.000,14.038
3809,1428.391,14.435,14.435,14.065,14.065,0.000,14.065
3810,1428.798,14.350,14.350,14.092,14.092,0.000,14.092
3811,1429.205,12.833,12.833,14.119,14.119,0.000,14.119
3812,1429.613,10.593,10.593,14.146,14.146,0.000,14.146
3813,1430.020,13.996,13.996,14.172,14.172,0.000,14.172
3814,1430.427,26.266,26.266,14.199,14.199,0.000,14.199
3815,1430.834,5.338,5.338,14.226,14.226,0.000,14.226
3816,1431.242,10.109,10.109,14.253,14.253,0.000,14.253
3817,1431.649,1.753,1.753,14.280,14.280,0.000,14.280
3818,1432.056,10.166,10.166,14.307,14.307,0.000,14.307
3819,1432.464,32.429,32.429,14.334,14.334,0.000,14.334
3820,1432.871,30.904,30.904,14.361,14.361,0.000,14.361
3821,1433.278,32.802,32.802,14.387,14.387,0.000,14.387
3822,1433.686,30.260,30.260,14.414,14.414,0.000,14.414
3823,1434.093,8.846,8.846,14.441,14.441,0.000,14.441
3824,1434.500,0.000,-11.114,14.468,14.468,0.000,14.468
3825,1434.908,11.911,11.911,14.495,14.495,0.000,14.495
3826,1435.315,5.075,5.075,14.522,14.522,0.000,14.522
3827,1435.723,41.457,41.457,14.549,14.549,0.000,14.549
3828,1436.130,8.944,8.944,14.576,14.576,0.000,14.576
3829,1436.538,14.093,14.093,14.602,14.602,0.000,14.602
3830,1436.945,19.353,19.353,14.629,14.629,0.000,14.629
3831,1437.352,16.277,16.277,14.656,14.656,0.000,14.656
3832,1437.760,0.000,-0.125,14.683,14.683,0.000,14.683
3833,1438.167,28.276,28.276,14.710,14.710,0.000,14.710
3834,1438.575,33.492,33.492,14.737,14.737,0.000,14.737
3835,1438.983,21.214,21.214,14.764,14.764,0.000,14.764
3836,1439.390,18.773,18.773,14.791,14.791,0.000,14.791
3837,1439.798,18.741,18.741,14.818,14.818,0.000,14.818
3838,1440.205,24.778,24.778,14.844,14.844,0.000,14.844
3839,1440.613,13.884,13.884,14.871,14.871,0.000,14.871
3840,1441.021,13.925,13.925,14.898,14.898,0.000,14.898
3841,1441.428,0.000,-9.792,14.925,14.925,0.000,14.925
3842,1441.836,33.507,33.507,14.952,14.952,0.000,14.952
3843,1442.243,19.629,19.629,14.979,14.979,0.000,14.979
3844,1442.651,18.085,18.085,15.006,15.006,0.000,15.006
3845,1443.059,16.276,16.276,15.033,15.033,0.000,15.033
3846,1443.466,31.792,31.792,15.059,15.059,0.000,15.059
3847,1443.874,36.262,36.262,15.086,15.086,0.000,15.086
3848,1444.282,12.312,12.312,15.113,15.113,0.000,15.113
3849,1444.690,19.808,19.808,15.140,15.140,0.000,15.140
3850,1445.097,15.955,15.955,15.167,15.167,0.000,15.167
3851,1445.505,20.879,20.879,15.194,15.194,0.000,15.194
3852,1445.913,23.489,23.489,15.221,15.221,0.000,15.221
3853,1446.321,0.000,-10.094,15.248,15.248,0.000,15.248
3854,1446.729,4.192,4.192,15.274,15.274,0.000,15.274
3855,1447.136,36.010,36.010,15.301,15.301,0.000,15.301
3856,1447.544,23.059,23.059,15.328,15.328,0.000,15.328
3857,1447.952,15.999,15.999,15.276,15.276,0.000,15.276
3858,1448.360,18.306,18.306,15.223,15.223,0.000,15.223
3859,1448.768,3.129,3.129,15.170,15.170,0.000,15.170
3860,1449.176,13.066,13.066,15.118,15.118,0.000,15.118
3861,1449.584,0.000,-8.964,15.065,15.065,0.000,15.065
3862,1449.992,0.000,-1.150,15.012,15.012,0.000,15.012
3863,1450.400,15.911,15.911,14.960,14.960,0.000,14.960
3864,1450.807,15.507,15.507,14.907,14.907,0.000,14.907
3865,1451.215,23.067,23.067,14.854,14.854,0.000,14.854
3866,1451.623,8.206,8.206,14.802,14.802,0.000,14.802
3867,1452.031,11.483,11.483,14.749,14.749,0.000,14.749
3868,1452.439,36.189,36.189,14.696,14.696,0.000,14.696
3869,1452.847,0.000,-9.645,14.644,14.644,0.000,14.644
3870,1453.255,14.393,14.393,14.591,14.591,0.000,14.591
3871,1453.664,15.233,15.233,14.538,14.538,0.000,14.538
3872,1454.072,6.785,6.785,14.486,14.486,0.000,14.486
3873,1454.480,25.731,25.731,14.433,14.433,0.000,14.433
3874,1454.888,6.423,6.423,14.380,14.380,0.000,14.380
3875,1455.296,19.217,19.217,14.328,14.328,0.000,14.328
3876,1455.704,0.000,-1.326,14.275,14.275,0.000,14.275
3877,1456.112,35.153,35.153,14.222,14.222,0.000,14.222
3878,1456.520,16.645,16.645,14.170,14.170,0.000,14.170
3879,1456.928,32.464,32.464,14.117,14.117,0.000,14.117
3880,1457.337,13.796,13.796,14.064,14.064,0.000,14.064
3881,1457.745,12.771,12.771,14.012,14.012,0.000,14.012
3882,1458.153,0.393,0.393,13.959,13.959,0.000,13.959
3883,1458.561,15.357,15.357,13.906,13.906,0.000,13.906
3884,1458.969,0.000,-8.585,13.854,13.854,0.000,13.854
3885,1459.378,7.939,7.939,13.801,13.801,0.000,13.801
3886,1459.786,33.866,33.866,13.748,13.748,0.000,13.748
3887,1460.194,5.575,5.575,13.696,13.696,0.000,13.696
3888,1460.602,9.640,9.640,13.643,13.643,0.000,13.643
3889,1461.011,17.499,17.499,13.590,13.590,0.000,13.590
3890,1461.419,14.185,14.185,13.538,13.538,0.000,13.538
3891,1461.827,9.542,9.542,13.485,13.485,0.000,13.485
3892,1462.236,9.248,9.248,13.432,13.432,0.000,13.432
3893,1462.644,0.000,-0.580,13.380,13.380,0.000,13.380
3894,1463.052,28.754,28.754,13.327,13.327,0.000,13.327
3895,1463.461,13.847,13.847,13.274,13.274,0.000,13.274
3896,1463.869,0.000,-5.702,13.222,13.222,0.000,13.222
3897,1464.277,18.255,18.255,13.169,13.169,0.000,13.169
3898,1464.686,14.332,14.332,13.116,13.116,0.000,13.116
3899,1465.094,0.008,0.008,13.064,13.064,0.000,13.064
3900,1465.503,32.750,32.750,13.011,13.011,0.000,13.011
3901,1465.911,0.000,-2.209,12.958,12.958,0.000,12.958
3902,1466.320,19.801,19.801,12.906,12.906,0.000,12.906
3903,1466.728,15.485,15.485,12.853,12.853,0.000,12.853
3904,1467.137,0.000,-4.665,12.800,12.800,0.000,12.800
3905,1467.545,28.184,28.184,12.748,12.748,0.000,12.748
3906,1467.954,8.858,8.858,12.695,12.695,0.000,12.695
3907,1468.362,4.959,4.959,12.642,12.642,0.000,12.642
3908,1468.771,8.659,8.659,12.590,12.590,0.000,12.590
3909,1469.179,8.447,8.447,12.537,12.537,0.000,12.537
3910,1469.588,27.609,27.609,12.484,12.484,0.000,12.484
3911,1469.996,13.237,13.237,12.432,12.432,0.000,12.432
3912,1470.405,5.157,5.157,12.379,12.379,0.000,12.379
3913,1470.813,3.414,3.414,12.326,12.326,0.000,12.326
3914,1471.222,0.000,-8.198,12.274,12.274,0.000,12.274
3915,1471.631,22.882,22.882,12.221,12.221,0.000,12.221
3916,1472.039,21.166,21.166,12.168,12.168,0.000,12.168
3917,1472.448,15.237,15.237,12.116,12.116,0.000,12.116
3918,1472.857,25.112,25.112,12.063,12.063,0.000,12.063
3919,1473.265,17.854,17.854,12.010,12.010,0.000,12.010
3920,1473.674,8.807,8.807,11.958,11.958,0.000,11.958
3921,1474.083,23.225,23.225,11.905,11.905,0.000,11.905
3922,1474.491,11.202,11.202,11.852,11.852,0.000,11.852
3923,1474.900,0.000,-0.214,11.800,11.800,0.000,11.800
3924,1475.309,12.125,12.125,11.747,11.747,0.000,11.747
3925,1475.718,28.561,28.561,11.694,11.694,0.000,11.694
3926,1476.126,0.000,-5.468,11.642,11.642,0.000,11.642
3927,1476.535,22.476,22.476,11.589,11.589,0.000,11.589
3928,1476.944,3.934,3.934,11.536,11.536,0.000,11.536
3929,1477.353,9.713,9.713,11.484,11.484,0.000,11.484
3930,1477.762,14.642,14.642,11.431,11.431,0.000,11.431
3931,1478.170,34.161,34.161,11.378,11.378,0.000,11.378
3932,1478.579,11.213,11.213,11.326,11.326,0.000,11.326
3933,1478.988,18.772,18.772,11.273,11.273,0.000,11.273
3934,1479.397,0.000,-2.819,11.220,11.220,0.000,11.220
3935,1479.806,15.300,15.300,11.168,11.168,0.000,11.168
3936,1480.215,12.635,12.635,11.115,11.115,0.000,11.115
3937,1480.624,14.937,14.937,11.062,11.062,0.000,11.062
3938,1481.033,0.000,-5.863,11.010,11.010,0.000,11.010
3939,1481.441,4.673,4.673,10.957,10.957,0.000,10.957
3940,1481.850,5.765,5.765,10.904,10.904,0.000,10.904
3941,1482.259,0.000,-0.407,10.852,10.852,0.000,10.852
3942,1482.668,8.955,8.955,10.799,10.799,0.000,10.799
3943,1483.077,0.000,-13.939,10.746,10.746,0.000,10.746
3944,1483.486,25.242,25.242,10.694,10.694,0.000,10.694
3945,1483.895,17.591,17.591,10.641,10.641,0.000,10.641
3946,1484.304,13.409,13.409,10.588,10.588,0.000,10.588
3947,1484.713,10.423,10.423,10.536,10.536,0.000,10.536
3948,1485.122,11.051,11.051,10.483,10.483,0.000,10.483
3949,1485.531,2.989,2.989,10.431,10.431,0.000,10.431
3950,1485.940,8.009,8.009,10.378,10.378,0.000,10.378
3951,1486.349,23.334,23.334,10.325,10.325,0.000,10.325
3952,1486.759,32.032,32.032,10.273,10.273,0.000,10.273
3953,1487.168,15.022,15.022,10.220,10.220,0.000,10.220
3954,1487.577,25.529,25.529,10.167,10.167,0.000,10.167
3955,1487.986,1.157,1.157,10.115,10.115,0.000,10.115
3956,1488.395,20.171,20.171,10.062,10.062,0.000,10.062
3957,1488.804,28.860,28.860,10.009,10.009,0.000,10.009
3958,1489.213,20.181,20.181,9.957,9.957,0.000,9.957
3959,1489.622,12.442,12.442,9.904,9.904,0.000,9.904
3960,1490.032,34.639,34.639,9.851,9.851,0.000,9.851
3961,1490.441,14.848,14.848,9.799,9.799,0.000,9.799
3962,1490.850,11.261,11.261,9.746,9.746,0.000,9.746
3963,1491.259,0.000,-3.101,9.693,9.693,0.000,9.693
3964,1491.668,7.415,7.415,9.641,9.641,0.000,9.641
3965,1492.078,10.250,10.250,9.588,9.588,0.000,9.588
3966,1492.487,0.000,-1.240,9.535,9.535,0.000,9.535
3967,1492.896,31.964,31.964,9.483,9.483,0.000,9.483
3968,1493.305,12.450,12.450,9.430,9.430,0.000,9.430
3969,1493.715,21.652,21.652,9.377,9.377,0.000,9.377
3970,1494.124,16.812,16.812,9.325,9.325,0.000,9.325
3971,1494.533,22.917,22.917,9.272,9.272,0.000,9.272
3972,1494.943,21.209,21.209,9.219,9.219,0.000,9.219
3973,1495.352,9.118,9.118,9.167,9.167,0.000,9.167
3974,1495.761,0.000,-6.794,9.114,9.114,0.000,9.114
3975,1496.171,0.000,-9.369,9.061,9.061,0.000,9.061
3976,1496.580,12.951,12.951,9.009,9.009,0.000,9.009
3977,1496.989,14.344,14.344,8.956,8.956,0.000,8.956
3978,1497.399,15.217,15.217,8.903,8.903,0.000,8.903
3979,1497.808,26.283,26.283,8.851,8.851,0.000,8.851
3980,1498.218,7.370,7.370,8.798,8.798,0.000,8.798
3981,1498.627,0.490,0.490,8.745,8.745,0.000,8.745
3982,1499.036,21.145,21.145,8.693,8.693,0.000,8.693
3983,1499.446,0.000,-5.968,8.640,8.640,0.000,8.640
3984,1499.855,0.346,0.346,8.587,8.587,0.000,8.587
3985,1500.265,14.819,14.819,8.535,8.535,0.000,8.535
3986,1500.674,22.331,22.331,8.482,8.482,0.000,8.482
3987,1501.084,8.086,8.086,8.429,8.429,0.000,8.429
3988,1501.493,2.836,2.836,8.377,8.377,0.000,8.377
3989,1501.903,6.147,6.147,8.324,8.324,0.000,8.324
3990,1502.312,9.387,9.387,8.271,8.271,0.000,8.271
3991,1502.722,2.959,2.959,8.219,8.219,0.000,8.219
3992,1503.131,20.119,20.119,8.166,8.166,0.000,8.166
3993,1503.541,10.080,10.080,8.113,8.113,0.000,8.113
3994,1503.950,7.409,7.409,8.061,8.061,0.000,8.061
3995,1504.360,5.601,5.601,8.008,8.008,0.000,8.008
3996,1504.770,6.265,6.265,7.955,7.955,0.000,7.955
3997,1505.179,13.638,13.638,7.903,7.903,0.000,7.903
3998,1505.589,14.204,14.204,7.850,7.850,0.000,7.850
3999,1505.998,15.825,15.825,7.797,7.797,0.000,7.797
4000,1506.408,8.561,8.561,7.745,7.745,0.000,7.745
4001,1506.818,23.172,23.172,7.692,7.692,0.000,7.692
4002,1507.227,14.980,14.980,7.639,7.639,0.000,7.639
4003,1507.637,9.801,9.801,7.587,7.587,0.000,7.587
4004,1508.047,9.045,9.045,7.534,7.534,0.000,7.534
4005,1508.456,14.065,14.065,7.481,7.481,0.000,7.481
4006,1508.866,19.643,19.643,7.429,7.429,0.000,7.429
4007,1509.276,16.232,16.232,7.376,7.376,0.000,7.376
4008,1509.686,4.973,4.973,7.323,7.323,0.000,7.323
4009,1510.095,2.220,2.220,7.271,7.271,0.000,7.271
4010,1510.505,4.932,4.932,7.218,7.218,0.000,7.218
4011,1510.915,17.156,17.156,7.165,7.165,0.000,7.165
4012,1511.325,19.534,19.534,7.113,7.113,0.000,7.113
4013,1511.734,0.000,-3.541,7.060,7.060,0.000,7.060
4014,1512.144,3.909,3.909,7.007,7.007,0.000,7.007
4015,1512.554,7.611,7.611,6.955,6.955,0.000,6.955
4016,1512.964,14.648,14.648,6.902,6.902,0.000,6.902
4017,1513.374,29.418,29.418,6.849,6.849,0.000,6.849
4018,1513.783,5.254,5.254,6.797,6.797,0.000,6.797
4019,1514.193,17.883,17.883,6.744,6.744,0.000,6.744
4020,1514.603,14.548,14.548,6.691,6.691,0.000,6.691
4021,1515.013,18.676,18.676,6.639,6.639,0.000,6.639
4022,1515.423,0.000,-1.317,6.586,6.586,0.000,6.586
4023,1515.833,8.472,8.472,6.533,6.533,0.000,6.533
4024,1516.243,11.446,11.446,6.481,6.481,0.000,6.481
4025,1516.652,2.087,2.087,6.428,6.428,0.000,6.428
4026,1517.062,3.115,3.115,6.375,6.375,0.000,6.375
4027,1517.472,10.644,10.644,6.323,6.323,0.000,6.323
4028,1517.882,4.798,4.798,6.270,6.270,0.000,6.270
4029,1518.292,4.946,4.946,6.217,6.217,0.000,6.217
4030,1518.702,11.340,11.340,6.165,6.165,0.000,6.165
4031,1519.112,4.939,4.939,6.112,6.112,0.000,6.112
4032,1519.522,0.000,-2.316,6.059,6.059,0.000,6.059
4033,1519.932,3.654,3.654,6.007,6.007,0.000,6.007
4034,1520.342,8.424,8.424,5.954,5.954,0.000,5.954
4035,1520.752,0.000,-12.192,5.901,5.901,0.000,5.901
4036,1521.162,12.698,12.698,5.849,5.849,0.000,5.849
4037,1521.572,0.000,-11.437,5.796,5.796,0.000,5.796
4038,1521.982,16.116,16.116,5.743,5.743,0.000,5.743
4039,1522.392,0.000,-3.771,5.691,5.691,0.000,5.691
4040,1522.802,13.532,13.532,5.638,5.638,0.000,5.638
4041,1523.212,14.019,14.019,5.585,5.585,0.000,5.585
4042,1523.622,16.320,16.320,5.533,5.533,0.000,5.533
4043,1524.032,4.456,4.456,5.480,5.480,0.000,5.480
4044,1524.442,14.161,14.161,5.427,5.427,0.000,5.427
4045,1524.853,11.962,11.962,5.375,5.375,0.000,5.375
4046,1525.263,7.516,7.516,5.322,5.322,0.000,5.322
4047,1525.673,1.501,1.501,5.269,5.269,0.000,5.269
4048,1526.083,0.610,0.610,5.217,5.217,0.000,5.217
4049,1526.493,7.194,7.194,5.164,5.164,0.000,5.164
4050,1526.903,18.794,18.794,5.111,5.111,0.000,5.111
4051,1527.313,5.059,5.059,5.059,5.059,0.000,5.059
4052,1527.724,16.142,16.142,5.006,5.006,0.000,5.006
4053,1528.134,3.117,3.117,4.953,4.953,0.000,4.953
4054,1528.544,7.825,7.825,4.901,4.901,0.000,4.901
4055,1528.954,5.985,5.985,4.848,4.848,0.000,4.848
4056,1529.364,5.029,5.029,4.795,4.795,0.000,4.795
4057,1529.775,11.102,11.102,4.743,4.743,0.000,4.743
4058,1530.185,15.128,15.128,4.690,4.690,0.000,4.690
4059,1530.595,5.132,5.132,4.637,4.637,0.000,4.637
4060,1531.005,0.000,-1.132,4.585,4.585,0.000,4.585
4061,1531.416,5.938,5.938,4.532,4.532,0.000,4.532
4062,1531.826,0.885,0.885,4.479,4.479,0.000,4.479
4063,1532.236,11.369,11.369,4.427,4.427,0.000,4.427
4064,1532.646,15.992,15.992,4.374,4.374,0.000,4.374
4065,1533.057,2.795,2.795,4.321,4.321,0.000,4.321
4066,1533.467,6.155,6.155,4.269,4.269,0.000,4.269
4067,1533.877,22.230,22.230,4.216,4.216,0.000,4.216
4068,1534.288,0.000,-0.603,4.163,4.163,0.000,4.163
4069,1534.698,3.804,3.804,4.111,4.111,0.000,4.111
4070,1535.108,6.471,6.471,4.058,4.058,0.000,4.058
4071,1535.519,13.071,13.071,4.006,4.006,0.000,4.006
4072,1535.929,0.000,-0.283,3.953,3.953,0.000,3.953
4073,1536.339,11.413,11.413,3.900,3.900,0.000,3.900
4074,1536.750,9.862,9.862,3.848,3.848,0.000,3.848
4075,1537.160,9.081,9.081,3.795,3.795,0.000,3.795
4076,1537.571,1.597,1.597,3.742,3.742,0.000,3.742
4077,1537.981,10.791,10.791,3.690,3.690,0.000,3.690
4078,1538.391,11.648,11.648,3.637,3.637,0.000,3.637
4079,1538.802,10.298,10.298,3.584,3.584,0.000,3.584
4080,1539.212,0.000,-4.998,3.532,3.532,0.000,3.532
4081,1539.623,0.000,-0.127,3.479,3.479,0.000,3.479
4082,1540.033,1.434,1.434,3.426,3.426,0.000,3.426
4083,1540.444,0.000,-3.568,3.374,3.374,0.000,3.374
4084,1540.854,2.512,2.512,3.321,3.321,0.000,3.321
4085,1541.265,3.835,3.835,3.268,3.268,0.000,3.268
4086,1541.675,5.701,5.701,3.216,3.216,0.000,3.216
4087,1542.086,2.777,2.777,3.163,3.163,0.000,3.163
4088,1542.496,3.335,3.335,3.110,3.110,0.000,3.110
4089,1542.907,2.575,2.575,3.058,3.058,0.000,3.058
4090,1543.317,0.000,-3.004,3.047,3.047,0.000,3.047
4091,1543.728,0.000,-3.437,3.037,3.037,0.000,3.037
4092,1544.138,0.000,-6.271,3.026,3.026,0.000,3.026
4093,1544.549,5.389,5.389,3.016,3.016,0.000,3.016
4094,1544.959,11.798,11.798,3.006,3.006,0.000,3.006
4095,1545.370,4.119,4.119,2.995,2.995,0.000,2.995
4096,1545.781,13.267,13.267,2.985,2.985,0.000,2.985
4097,1546.191,7.287,7.287,2.975,2.975,0.000,2.975
4098,1546.602,11.350,11.350,2.964,2.964,0.000,2.964
4099,1547.012,6.487,6.487,2.954,2.954,0.000,2.954
4100,1547.423,0.000,-0.819,2.943,2.943,0.000,2.943
4101,1547.834,0.000,-2.167,2.933,2.933,0.000,2.933
4102,1548.244,0.234,0.234,2.923,2.923,0.000,2.923
4103,1548.655,4.289,4.289,2.912,2.912,0.000,2.912
4104,1549.065,3.688,3.688,2.902,2.902,0.000,2.902
4105,1549.476,1.887,1.887,2.892,2.892,0.000,2.892
4106,1549.887,5.385,5.385,2.881,2.881,0.000,2.881
4107,1550.297,4.514,4.514,2.871,2.871,0.000,2.871
4108,1550.708,0.313,0.313,2.860,2.860,0.000,2.860
4109,1551.119,7.170,7.170,2.850,2.850,0.000,2.850
4110,1551.530,0.527,0.527,2.840,2.840,0.000,2.840
4111,1551.940,6.739,6.739,2.829,2.829,0.000,2.829
4112,1552.351,8.711,8.711,2.819,2.819,0.000,2.819
4113,1552.762,0.000,-1.564,2.809,2.809,0.000,2.809
4114,1553.172,4.489,4.489,2.798,2.798,0.000,2.798
4115,1553.583,2.159,2.159,2.788,2.788,0.000,2.788
4116,1553.994,4.393,4.393,2.777,2.777,0.000,2.777
4117,1554.405,5.237,5.237,2.767,2.767,0.000,2.767
4118,1554.815,0.983,0.983,2.757,2.757,0.000,2.757
4119,1555.226,5.233,5.233,2.746,2.746,0.000,2.746
4120,1555.637,7.379,7.379,2.736,2.736,0.000,2.736
4121,1556.048,0.000,-2.059,2.726,2.726,0.000,2.726
4122,1556.459,10.246,10.246,2.715,2.715,0.000,2.715
4123,1556.869,0.000,-0.526,2.705,2.705,0.000,2.705
4124,1557.280,8.675,8.675,2.694,2.694,0.000,2.694
4125,1557.691,1.408,1.408,2.684,2.684,0.000,2.684
4126,1558.102,4.929,4.929,2.674,2.674,0.000,2.674
4127,1558.513,0.682,0.682,2.663,2.663,0.000,2.663
4128,1558.924,0.000,-0.391,2.653,2.653,0.000,2.653
4129,1559.335,0.000,-0.788,2.643,2.643,0.000,2.643
4130,1559.745,3.308,3.308,2.632,2.632,0.000,2.632
4131,1560.156,0.302,0.302,2.622,2.622,0.000,2.622
4132,1560.567,0.000,-2.119,2.612,2.612,0.000,2.612
4133,1560.978,3.474,3.474,2.601,2.601,0.000,2.601
4134,1561.389,7.427,7.427,2.591,2.591,0.000,2.591
4135,1561.800,0.655,0.655,2.580,2.580,0.000,2.580
4136,1562.211,3.282,3.282,2.570,2.570,0.000,2.570
4137,1562.622,0.000,-2.089,2.560,2.560,0.000,2.560
4138,1563.033,0.000,-0.031,2.549,2.549,0.000,2.549
4139,1563.444,6.660,6.660,2.539,2.539,0.000,2.539
4140,1563.855,3.354,3.354,2.529,2.529,0.000,2.529
4141,1564.265,0.000,-4.449,2.518,2.518,0.000,2.518
4142,1564.676,5.347,5.347,2.508,2.508,0.000,2.508
4143,1565.087,1.788,1.788,2.497,2.497,0.000,2.497
4144,1565.498,1.371,1.371,2.487,2.487,0.000,2.487
4145,1565.909,7.226,7.226,2.477,2.477,0.000,2.477
4146,1566.320,4.794,4.794,2.466,2.466,0.000,2.466
4147,1566.731,3.170,3.170,2.456,2.456,0.000,2.456
4148,1567.142,0.000,-1.849,2.446,2.446,0.000,2.446
4149,1567.553,7.931,7.931,2.435,2.435,0.000,2.435
4150,1567.964,3.925,3.925,2.425,2.425,0.000,2.425
4151,1568.375,0.000,-1.953,2.414,2.414,0.000,2.414
4152,1568.786,3.104,3.104,2.404,2.404,0.000,2.404
4153,1569.198,0.000,-3.614,2.394,2.394,0.000,2.394
4154,1569.609,4.662,4.662,2.383,2.383,0.000,2.383
4155,1570.020,4.981,4.981,2.373,2.373,0.000,2.373
4156,1570.431,1.253,1.253,2.363,2.363,0.000,2.363
4157,1570.842,0.000,-6.687,2.352,2.352,0.000,2.352
4158,1571.253,0.000,-1.336,2.342,2.342,0.000,2.342
4159,1571.664,0.000,-1.423,2.331,2.331,0.000,2.331
4160,1572.075,11.970,11.970,2.321,2.321,0.000,2.321
4161,1572.486,5.729,5.729,2.311,2.311,0.000,2.311
4162,1572.897,1.850,1.850,2.300,2.300,0.000,2.300
4163,1573.308,1.203,1.203,2.290,2.290,0.000,2.290
4164,1573.720,2.148,2.148,2.280,2.280,0.000,2.280
4165,1574.131,0.000,-0.632,2.269,2.269,0.000,2.269
4166,1574.542,8.135,8.135,2.259,2.259,0.000,2.259
4167,1574.953,1.931,1.931,2.248,2.248,0.000,2.248
4168,1575.364,1.605,1.605,2.238,2.238,0.000,2.238
4169,1575.775,6.868,6.868,2.228,2.228,0.000,2.228
4170,1576.186,0.000,-2.478,2.217,2.217,0.000,2.217
4171,1576.598,1.769,1.769,2.207,2.207,0.000,2.207
4172,1577.009,1.169,1.169,2.197,2.197,0.000,2.197
4173,1577.420,0.000,-7.463,2.186,2.186,0.000,2.186
4174,1577.831,1.166,1.166,2.176,2.176,0.000,2.176
4175,1578.242,0.168,0.168,2.165,2.165,0.000,2.165
4176,1578.654,6.412,6.412,2.155,2.155,0.000,2.155
4177,1579.065,6.662,6.662,2.145,2.145,0.000,2.145
4178,1579.476,0.000,-2.634,2.134,2.134,0.000,2.134
4179,1579.887,0.000,-0.962,2.124,2.124,0.000,2.124
4180,1580.299,2.357,2.357,2.114,2.114,0.000,2.114
4181,1580.710,4.997,4.997,2.103,2.103,0.000,2.103
4182,1581.121,0.000,-1.100,2.093,2.093,0.000,2.093
4183,1581.532,0.000,-0.994,2.082,2.082,0.000,2.082
4184,1581.944,1.529,1.529,2.072,2.072,0.000,2.072
4185,1582.355,0.000,-0.859,2.062,2.062,0.000,2.062
4186,1582.766,1.101,1.101,2.051,2.051,0.000,2.051
4187,1583.177,0.000,-1.615,2.041,2.041,0.000,2.041
4188,1583.589,7.666,7.666,2.031,2.031,0.000,2.031
4189,1584.000,7.177,7.177,2.020,2.020,0.000,2.020
4190,1584.411,0.000,-6.251,2.010,2.010,0.000,2.010
4191,1584.823,0.000,-1.733,1.999,1.999,0.000,1.999
4192,1585.234,3.882,3.882,1.989,1.989,0.000,1.989
4193,1585.645,1.171,1.171,1.979,1.979,0.000,1.979
4194,1586.057,4.885,4.885,1.968,1.968,0.000,1.968
4195,1586.468,4.294,4.294,1.958,1.958,0.000,1.958
4196,1586.879,0.000,-0.049,1.948,1.948,0.000,1.948
4197,1587.291,10.002,10.002,1.937,1.937,0.000,1.937
4198,1587.702,0.000,-1.306,1.927,1.927,0.000,1.927
