ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
2487,948.680,0.000,-0.147,0.003,0.003,0.003,0.000,0.000
2488,949.065,0.000,-0.130,0.003,0.003,0.003,0.000,0.000
2489,949.450,0.000,-0.245,0.003,0.003,0.003,0.000,0.000
2490,949.835,1.739,1.739,0.003,0.003,0.003,0.000,0.000
2491,950.221,0.000,-0.163,0.003,0.003,0.003,0.000,0.000
2492,950.606,0.000,-0.359,0.003,0.003,0.003,0.000,0.000
2493,950.991,0.000,-0.212,0.003,0.003,0.003,0.000,0.000
2494,951.376,0.000,-0.473,0.003,0.002,0.003,0.000,0.000
2495,951.761,0.000,-0.261,0.002,0.002,0.002,0.000,0.000
2496,952.146,0.000,-0.342,0.002,0.002,0.002,0.000,0.000
2497,952.531,0.000,-0.147,0.002,0.002,0.002,0.000,0.000
2498,952.916,0.674,0.674,0.002,0.002,0.002,0.000,0.000
2499,953.301,0.755,0.755,0.002,0.002,0.002,0.000,0.000
2500,953.686,0.000,-0.261,0.002,0.002,0.002,0.000,0.000
2501,954.071,1.674,1.674,0.002,0.002,0.002,0.000,0.000
2502,954.456,0.000,-0.326,0.002,0.001,0.002,0.000,0.000
2503,954.841,0.000,-0.456,0.001,0.001,0.001,0.000,0.000
2504,955.226,0.000,-0.456,0.001,0.001,0.001,0.000,0.000
2505,955.611,0.000,-0.196,0.001,0.001,0.001,0.000,0.000
2506,955.996,0.000,-0.228,0.001,0.001,0.001,0.000,0.000
2507,956.381,0.000,-0.261,0.001,0.001,0.001,0.000,0.000
2508,956.766,0.000,-0.163,0.001,0.001,0.001,0.000,0.000
2509,957.151,0.755,0.755,0.001,0.001,0.001,0.000,0.000
2510,957.536,0.000,-0.293,0.001,0.000,0.001,0.000,0.000
2511,957.921,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2512,958.306,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2513,958.691,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2514,959.077,0.000,-0.424,0.000,0.000,0.000,0.000,0.000
2515,959.462,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2516,959.847,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2517,960.232,0.000,-0.375,0.000,0.000,0.000,0.000,0.000
2518,960.617,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2519,961.002,0.576,0.576,0.000,0.000,0.000,0.000,0.000
2520,961.387,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2521,961.772,0.804,0.804,0.000,0.000,0.000,0.000,0.000
2522,962.157,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2523,962.542,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2524,962.927,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2525,963.312,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2526,963.697,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2527,964.082,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2528,964.467,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2529,964.852,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2530,965.237,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2531,965.622,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2532,966.007,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2533,966.392,0.804,0.804,0.000,0.000,0.000,0.000,0.000
2534,966.777,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2535,967.162,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2536,967.547,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2537,967.933,0.000,-0.359,0.000,0.000,0.000,0.000,0.000
2538,968.318,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2539,968.703,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2540,969.088,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2541,969.473,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2542,969.858,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2543,970.243,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2544,970.628,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2545,971.013,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2546,971.398,0.000,-0.114,0.000,0.000,0.000,0.000,0.000
2547,971.783,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2548,972.168,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2549,972.553,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2550,972.938,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2551,973.323,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2552,973.708,0.000,-0.408,0.000,0.000,0.000,0.000,0.000
2553,974.093,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2554,974.478,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2555,974.863,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2556,975.248,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2557,975.633,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2558,976.018,0.723,0.723,0.000,0.000,0.000,0.000,0.000
2559,976.403,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2560,976.789,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2561,977.174,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2562,977.559,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2563,977.944,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2564,978.329,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2565,978.714,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2566,979.099,0.000,-0.098,0.000,0.000,0.000,0.000,0.000
2567,979.484,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2568,979.869,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2569,980.254,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2570,980.639,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2571,981.024,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2572,981.409,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2573,981.794,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2574,982.179,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2575,982.564,1.821,1.821,0.000,0.000,0.000,0.000,0.000
2576,982.949,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2577,983.334,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2578,983.719,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2579,984.104,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2580,984.489,0.000,-0.375,0.000,0.000,0.000,0.000,0.000
2581,984.874,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2582,985.259,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2583,985.645,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2584,986.030,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2585,986.415,0.821,0.821,0.000,0.000,0.000,0.000,0.000
2586,986.800,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2587,987.185,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2588,987.570,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2589,987.955,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2590,988.340,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2591,988.725,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2592,989.110,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2593,989.495,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2594,989.880,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2595,990.265,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2596,990.650,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2597,991.035,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2598,991.420,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2599,991.805,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2600,992.190,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2601,992.575,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2602,992.960,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2603,993.345,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2604,993.730,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2605,994.115,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2606,994.501,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2607,994.886,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2608,995.271,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2609,995.656,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2610,996.041,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2611,996.426,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2612,996.811,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2613,997.196,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2614,997.581,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2615,997.966,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2616,998.351,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2617,998.736,0.804,0.804,0.000,0.000,0.000,0.000,0.000
2618,999.121,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2619,999.506,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2620,999.891,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2621,1000.276,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2622,1000.661,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2623,1001.046,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2624,1001.431,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2625,1001.816,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2626,1002.201,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2627,1002.586,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2628,1002.971,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2629,1003.357,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2630,1003.742,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2631,1004.127,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2632,1004.512,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2633,1004.897,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2634,1005.282,0.870,0.870,0.000,0.000,0.000,0.000,0.000
2635,1005.667,0.853,0.853,0.000,0.000,0.000,0.000,0.000
2636,1006.052,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2637,1006.437,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2638,1006.822,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2639,1007.207,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2640,1007.592,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2641,1007.977,1.560,1.560,0.000,0.000,0.000,0.000,0.000
2642,1008.362,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2643,1008.747,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2644,1009.132,0.870,0.870,0.000,0.000,0.000,0.000,0.000
2645,1009.517,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2646,1009.902,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2647,1010.287,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2648,1010.672,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2649,1011.057,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2650,1011.442,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2651,1011.827,0.641,0.641,0.000,0.000,0.000,0.000,0.000
2652,1012.213,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2653,1012.598,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2654,1012.983,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
2655,1013.368,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2656,1013.753,0.723,0.723,0.000,0.000,0.000,0.000,0.000
2657,1014.138,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2658,1014.523,0.739,0.739,0.000,0.000,0.000,0.000,0.000
2659,1014.908,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2660,1015.293,0.000,-0.098,0.000,0.000,0.000,0.000,0.000
2661,1015.678,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2662,1016.063,0.658,0.658,0.000,0.000,0.000,0.000,0.000
2663,1016.448,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2664,1016.833,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2665,1017.218,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2666,1017.603,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2667,1017.988,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2668,1018.373,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2669,1018.758,0.000,-0.114,0.000,0.000,0.000,0.000,0.000
2670,1019.143,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2671,1019.528,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2672,1019.913,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2673,1020.298,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2674,1020.683,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2675,1021.069,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2676,1021.454,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2677,1021.839,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2678,1022.224,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2679,1022.609,1.723,1.723,0.000,0.000,0.000,0.000,0.000
2680,1022.994,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2681,1023.379,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2682,1023.764,0.886,0.886,0.000,0.000,0.000,0.000,0.000
2683,1024.149,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2684,1024.534,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2685,1024.919,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2686,1025.304,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2687,1025.689,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2688,1026.074,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2689,1026.459,0.723,0.723,0.000,0.000,0.000,0.000,0.000
2690,1026.844,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2691,1027.229,1.739,1.739,0.000,0.000,0.000,0.000,0.000
2692,1027.614,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2693,1027.999,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2694,1028.384,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2695,1028.769,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2696,1029.154,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2697,1029.539,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2698,1029.925,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2699,1030.310,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2700,1030.695,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2701,1031.080,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2702,1031.465,0.821,0.821,0.000,0.000,0.000,0.000,0.000
2703,1031.850,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2704,1032.235,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2705,1032.620,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2706,1033.005,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2707,1033.390,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2708,1033.775,0.000,-0.114,0.000,0.000,0.000,0.000,0.000
2709,1034.160,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2710,1034.545,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2711,1034.930,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2712,1035.315,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2713,1035.700,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2714,1036.085,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2715,1036.470,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2716,1036.855,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2717,1037.240,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2718,1037.625,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2719,1038.010,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2720,1038.395,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2721,1038.781,0.000,-0.114,0.000,0.000,0.000,0.000,0.000
2722,1039.166,0.853,0.853,0.000,0.000,0.000,0.000,0.000
2723,1039.551,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2724,1039.936,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2725,1040.321,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2726,1040.706,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2727,1041.091,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2728,1041.476,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2729,1041.861,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2730,1042.246,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
2731,1042.631,0.000,-0.114,0.000,0.000,0.000,0.000,0.000
2732,1043.016,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2733,1043.401,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2734,1043.786,1.755,1.755,0.000,0.000,0.000,0.000,0.000
2735,1044.171,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2736,1044.556,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2737,1044.941,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2738,1045.326,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2739,1045.711,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
2740,1046.096,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2741,1046.481,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2742,1046.866,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2743,1047.251,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2744,1047.637,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2745,1048.022,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2746,1048.407,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2747,1048.792,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2748,1049.177,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2749,1049.562,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2750,1049.947,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2751,1050.332,0.000,-0.114,0.000,0.000,0.000,0.000,0.000
2752,1050.717,1.707,1.707,0.000,0.000,0.000,0.000,0.000
2753,1051.102,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
2754,1051.487,1.788,1.788,0.000,0.000,0.000,0.000,0.000
2755,1051.872,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2756,1052.257,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2757,1052.642,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2758,1053.027,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2759,1053.412,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2760,1053.797,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2761,1054.182,0.000,-0.098,0.000,0.000,0.000,0.000,0.000
2762,1054.567,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2763,1054.952,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2764,1055.337,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2765,1055.722,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2766,1056.107,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2767,1056.493,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2768,1056.878,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2769,1057.263,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
2770,1057.648,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2771,1058.033,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2772,1058.418,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2773,1058.803,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2774,1059.188,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2775,1059.573,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2776,1059.958,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2777,1060.343,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2778,1060.728,0.837,0.837,0.000,0.000,0.000,0.000,0.000
2779,1061.113,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2780,1061.498,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2781,1061.883,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2782,1062.268,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2783,1062.653,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2784,1063.038,1.788,1.788,0.000,0.000,0.000,0.000,0.000
2785,1063.423,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2786,1063.808,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2787,1064.193,0.870,0.870,0.000,0.000,0.000,0.000,0.000
2788,1064.578,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2789,1064.963,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2790,1065.349,0.804,0.804,0.000,0.000,0.000,0.000,0.000
2791,1065.734,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2792,1066.119,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2793,1066.504,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2794,1066.889,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2795,1067.274,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2796,1067.659,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2797,1068.044,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2798,1068.429,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2799,1068.814,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2800,1069.199,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2801,1069.584,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2802,1069.969,0.821,0.821,0.000,0.000,0.000,0.000,0.000
2803,1070.354,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2804,1070.739,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2805,1071.124,0.821,0.821,0.000,0.000,0.000,0.000,0.000
2806,1071.509,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2807,1071.894,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2808,1072.279,0.853,0.853,0.000,0.000,0.000,0.000,0.000
2809,1072.664,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2810,1073.049,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2811,1073.434,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2812,1073.819,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2813,1074.205,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2814,1074.590,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2815,1074.975,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2816,1075.360,0.000,-0.130,0.000,0.000,0.000,0.000,0.000
2817,1075.745,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2818,1076.130,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2819,1076.515,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
2820,1076.900,0.000,-0.163,0.000,0.000,0.000,0.000,0.000
2821,1077.285,0.000,-0.342,0.000,0.000,0.000,0.000,0.000
2822,1077.670,0.690,0.690,0.000,0.000,0.000,0.000,0.000
2823,1078.055,0.592,0.592,0.000,0.000,0.000,0.000,0.000
2824,1078.440,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
2825,1078.825,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2826,1079.210,0.000,-0.359,0.000,0.000,0.000,0.000,0.000
2827,1079.595,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2828,1079.980,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2829,1080.365,0.804,0.804,0.000,0.000,0.000,0.000,0.000
2830,1080.750,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2831,1081.135,1.755,1.755,0.000,0.000,0.000,0.000,0.000
2832,1081.520,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2833,1081.905,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2834,1082.290,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2835,1082.675,0.000,-0.196,0.000,0.000,0.000,0.000,0.000
2836,1083.061,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2837,1083.446,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2838,1083.831,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2839,1084.216,0.000,-0.179,0.000,0.000,0.000,0.000,0.000
2840,1084.601,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2841,1084.986,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2842,1085.371,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2843,1085.756,0.000,-0.147,0.000,0.000,0.000,0.000,0.000
2844,1086.141,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2845,1086.526,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2846,1086.911,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2847,1087.296,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2848,1087.681,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2849,1088.066,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2850,1088.451,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2851,1088.836,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2852,1089.221,0.000,-0.277,0.000,0.000,0.000,0.000,0.000
2853,1089.606,0.000,-0.212,0.000,0.000,0.000,0.000,0.000
2854,1089.991,0.000,-0.391,0.000,0.000,0.000,0.000,0.000
2855,1090.376,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2856,1090.761,0.000,-0.326,0.000,0.000,0.000,0.000,0.000
2857,1091.146,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2858,1091.531,0.000,-0.228,0.000,0.000,0.000,0.000,0.000
2859,1091.917,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2860,1092.302,0.788,0.788,0.000,0.000,0.000,0.000,0.000
2861,1092.687,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2862,1093.072,0.000,-0.245,0.000,0.000,0.000,0.000,0.000
2863,1093.457,0.755,0.755,0.000,0.000,0.000,0.000,0.000
2864,1093.842,0.000,-0.293,0.000,0.000,0.000,0.000,0.000
2865,1094.227,0.772,0.772,0.000,0.000,0.000,0.000,0.000
2866,1094.612,0.000,-0.261,0.000,0.000,0.000,0.000,0.000
2867,1094.997,0.821,0.821,0.000,0.000,0.000,0.000,0.000
2868,1095.382,0.000,-0.310,0.000,0.000,0.000,0.000,0.000
