ch,keV,net,model,continuum_raw,Ac-228,Tl-208,Pb-212,Bi-212,Ra-224,Th-228,Rn-220
6612,2338.944,13.259,15.812,0.345,0.000,15.811,0.000,0.000,0.000,0.000,0.000
6613,2339.287,12.445,15.795,0.349,0.000,15.795,0.000,0.000,0.000,0.000,0.000
6614,2339.630,10.815,15.778,0.352,0.000,15.778,0.000,0.000,0.000,0.000,0.000
6615,2339.973,19.593,15.761,0.356,0.000,15.760,0.000,0.000,0.000,0.000,0.000
6616,2340.316,16.593,15.743,0.359,0.000,15.743,0.000,0.000,0.000,0.000,0.000
6617,2340.659,13.593,15.725,0.363,0.000,15.725,0.000,0.000,0.000,0.000,0.000
6618,2341.002,16.334,15.707,0.366,0.000,15.707,0.000,0.000,0.000,0.000,0.000
6619,2341.345,16.741,15.689,0.370,0.000,15.689,0.000,0.000,0.000,0.000,0.000
6620,2341.687,14.963,15.671,0.373,0.000,15.671,0.000,0.000,0.000,0.000,0.000
6621,2342.030,14.741,15.652,0.377,0.000,15.652,0.000,0.000,0.000,0.000,0.000
6622,2342.373,21.741,15.633,0.380,0.000,15.633,0.000,0.000,0.000,0.000,0.000
6623,2342.716,9.963,15.614,0.384,0.000,15.614,0.000,0.000,0.000,0.000,0.000
6624,2343.059,11.667,15.595,0.387,0.000,15.595,0.000,0.000,0.000,0.000,0.000
6625,2343.402,8.741,15.575,0.391,0.000,15.575,0.000,0.000,0.000,0.000,0.000
6626,2343.744,21.185,15.555,0.394,0.000,15.555,0.000,0.000,0.000,0.000,0.000
6627,2344.087,6.593,15.535,0.398,0.000,15.535,0.000,0.000,0.000,0.000,0.000
6628,2344.430,5.815,15.515,0.401,0.000,15.515,0.000,0.000,0.000,0.000,0.000
6629,2344.773,23.667,15.494,0.405,0.000,15.494,0.000,0.000,0.000,0.000,0.000
6630,2345.115,20.963,15.474,0.408,0.000,15.474,0.000,0.000,0.000,0.000,0.000
6631,2345.458,17.667,15.453,0.412,0.000,15.453,0.000,0.000,0.000,0.000,0.000
6632,2345.801,10.741,15.432,0.415,0.000,15.431,0.000,0.000,0.000,0.000,0.000
6633,2346.144,11.667,15.410,0.419,0.000,15.410,0.000,0.000,0.000,0.000,0.000
6634,2346.486,16.111,15.388,0.422,0.000,15.388,0.000,0.000,0.000,0.000,0.000
6635,2346.829,18.037,15.367,0.426,0.000,15.366,0.000,0.000,0.000,0.000,0.000
6636,2347.172,13.963,15.345,0.429,0.000,15.344,0.000,0.000,0.000,0.000,0.000
6637,2347.514,8.593,15.322,0.433,0.000,15.322,0.000,0.000,0.000,0.000,0.000
6638,2347.857,24.185,15.300,0.436,0.000,15.300,0.000,0.000,0.000,0.000,0.000
6639,2348.199,18.185,15.277,0.439,0.000,15.277,0.000,0.000,0.000,0.000,0.000
6640,2348.542,8.741,15.254,0.443,0.000,15.254,0.000,0.000,0.000,0.000,0.000
6641,2348.885,9.667,15.231,0.446,0.000,15.231,0.000,0.000,0.000,0.000,0.000
6642,2349.227,22.815,15.207,0.450,0.000,15.207,0.000,0.000,0.000,0.000,0.000
6643,2349.570,26.259,15.184,0.453,0.000,15.184,0.000,0.000,0.000,0.000,0.000
6644,2349.912,15.445,15.160,0.457,0.000,15.160,0.000,0.000,0.000,0.000,0.000
6645,2350.255,11.889,15.136,0.460,0.000,15.136,0.000,0.000,0.000,0.000,0.000
6646,2350.597,13.815,15.112,0.464,0.000,15.112,0.000,0.000,0.000,0.000,0.000
6647,2350.940,14.519,15.087,0.467,0.000,15.087,0.000,0.000,0.000,0.000,0.000
6648,2351.282,11.519,15.063,0.471,0.000,15.063,0.000,0.000,0.000,0.000,0.000
6649,2351.625,14.037,15.038,0.474,0.000,15.038,0.000,0.000,0.000,0.000,0.000
6650,2351.967,17.815,15.013,0.478,0.000,15.013,0.000,0.000,0.000,0.000,0.000
6651,2352.310,14.667,14.988,0.481,0.000,14.988,0.000,0.000,0.000,0.000,0.000
6652,2352.652,17.815,14.963,0.485,0.000,14.962,0.000,0.000,0.000,0.000,0.000
6653,2352.994,9.741,14.937,0.488,0.000,14.937,0.000,0.000,0.000,0.000,0.000
6654,2353.337,10.519,14.911,0.492,0.000,14.911,0.000,0.000,0.000,0.000,0.000
6655,2353.679,12.963,14.885,0.495,0.000,14.885,0.000,0.000,0.000,0.000,0.000
6656,2354.022,15.371,14.859,0.499,0.000,14.859,0.000,0.000,0.000,0.000,0.000
6657,2354.364,9.667,14.833,0.502,0.000,14.833,0.000,0.000,0.000,0.000,0.000
6658,2354.706,14.037,14.807,0.506,0.000,14.806,0.000,0.000,0.000,0.000,0.000
6659,2355.049,12.741,14.780,0.509,0.000,14.780,0.000,0.000,0.000,0.000,0.000
6660,2355.391,12.001,14.753,0.513,0.000,14.753,0.000,0.000,0.000,0.000,0.000
6661,2355.733,7.889,14.726,0.516,0.000,14.726,0.000,0.000,0.000,0.000,0.000
6662,2356.075,17.963,14.699,0.520,0.000,14.699,0.000,0.000,0.000,0.000,0.000
6663,2356.418,11.111,14.672,0.523,0.000,14.672,0.000,0.000,0.000,0.000,0.000
6664,2356.760,13.815,14.645,0.527,0.000,14.644,0.000,0.000,0.000,0.000,0.000
6665,2357.102,3.741,14.617,0.530,0.000,14.617,0.000,0.000,0.000,0.000,0.000
6666,2357.444,10.185,14.589,0.534,0.000,14.589,0.000,0.000,0.000,0.000,0.000
6667,2357.787,13.259,14.561,0.537,0.000,14.561,0.000,0.000,0.000,0.000,0.000
6668,2358.129,15.889,14.533,0.541,0.000,14.533,0.000,0.000,0.000,0.000,0.000
6669,2358.471,17.185,14.505,0.544,0.000,14.505,0.000,0.000,0.000,0.000,0.000
6670,2358.813,15.519,14.476,0.548,0.000,14.476,0.000,0.000,0.000,0.000,0.000
6671,2359.155,8.963,14.448,0.551,0.000,14.447,0.000,0.000,0.000,0.000,0.000
6672,2359.498,12.111,14.419,0.555,0.000,14.418,0.000,0.000,0.000,0.000,0.000
6673,2359.840,15.297,14.390,0.558,0.000,14.389,0.000,0.000,0.000,0.000,0.000
6674,2360.182,10.889,14.360,0.562,0.000,14.360,0.000,0.000,0.000,0.000,0.000
6675,2360.524,17.667,14.331,0.565,0.000,14.331,0.000,0.000,0.000,0.000,0.000
6676,2360.866,11.741,14.301,0.569,0.000,14.301,0.000,0.000,0.000,0.000,0.000
6677,2361.208,19.111,14.271,0.572,0.000,14.271,0.000,0.000,0.000,0.000,0.000
6678,2361.550,22.889,14.241,0.576,0.000,14.241,0.000,0.000,0.000,0.000,0.000
6679,2361.892,16.259,14.211,0.579,0.000,14.211,0.000,0.000,0.000,0.000,0.000
6680,2362.234,13.037,14.180,0.582,0.000,14.180,0.000,0.000,0.000,0.000,0.000
6681,2362.576,22.556,14.150,0.586,0.000,14.150,0.000,0.000,0.000,0.000,0.000
6682,2362.918,9.963,14.119,0.589,0.000,14.119,0.000,0.000,0.000,0.000,0.000
6683,2363.260,17.667,14.088,0.593,0.000,14.088,0.000,0.000,0.000,0.000,0.000
6684,2363.602,10.815,14.057,0.596,0.000,14.057,0.000,0.000,0.000,0.000,0.000
6685,2363.944,17.259,14.026,0.600,0.000,14.025,0.000,0.000,0.000,0.000,0.000
6686,2364.286,12.037,13.994,0.603,0.000,13.994,0.000,0.000,0.000,0.000,0.000
6687,2364.628,12.111,13.962,0.607,0.000,13.962,0.000,0.000,0.000,0.000,0.000
6688,2364.970,11.963,13.931,0.610,0.000,13.930,0.000,0.000,0.000,0.000,0.000
6689,2365.312,16.519,13.899,0.614,0.000,13.898,0.000,0.000,0.000,0.000,0.000
6690,2365.654,11.037,13.866,0.617,0.000,13.866,0.000,0.000,0.000,0.000,0.000
6691,2365.995,10.111,13.834,0.621,0.000,13.834,0.000,0.000,0.000,0.000,0.000
6692,2366.337,11.445,13.802,0.624,0.000,13.801,0.000,0.000,0.000,0.000,0.000
6693,2366.679,21.149,13.769,0.628,0.000,13.769,0.000,0.000,0.000,0.000,0.000
6694,2367.021,11.667,13.736,0.631,0.000,13.736,0.000,0.000,0.000,0.000,0.000
6695,2367.363,9.667,13.703,0.635,0.000,13.703,0.000,0.000,0.000,0.000,0.000
6696,2367.705,12.259,13.670,0.638,0.000,13.670,0.000,0.000,0.000,0.000,0.000
6697,2368.046,18.037,13.637,0.642,0.000,13.637,0.000,0.000,0.000,0.000,0.000
6698,2368.388,11.889,13.604,0.645,0.000,13.603,0.000,0.000,0.000,0.000,0.000
6699,2368.730,9.741,13.570,0.649,0.000,13.570,0.000,0.000,0.000,0.000,0.000
6700,2369.072,18.408,13.537,0.652,0.000,13.536,0.000,0.000,0.000,0.000,0.000
6701,2369.413,13.519,13.503,0.656,0.000,13.502,0.000,0.000,0.000,0.000,0.000
6702,2369.755,12.223,13.469,0.659,0.000,13.469,0.000,0.000,0.000,0.000,0.000
6703,2370.097,10.963,13.435,0.663,0.000,13.435,0.000,0.000,0.000,0.000,0.000
6704,2370.438,9.111,13.401,0.666,0.000,13.400,0.000,0.000,0.000,0.000,0.000
6705,2370.780,12.741,13.367,0.670,0.000,13.366,0.000,0.000,0.000,0.000,0.000
6706,2371.122,14.111,13.332,0.673,0.000,13.332,0.000,0.000,0.000,0.000,0.000
6707,2371.463,11.963,13.298,0.677,0.000,13.297,0.000,0.000,0.000,0.000,0.000
6708,2371.805,11.185,13.263,0.680,0.000,13.263,0.000,0.000,0.000,0.000,0.000
6709,2372.147,10.815,13.228,0.684,0.000,13.228,0.000,0.000,0.000,0.000,0.000
6710,2372.488,14.185,13.194,0.687,0.000,13.193,0.000,0.000,0.000,0.000,0.000
6711,2372.830,4.815,13.159,0.691,0.000,13.158,0.000,0.000,0.000,0.000,0.000
6712,2373.171,16.815,13.124,0.694,0.000,13.123,0.000,0.000,0.000,0.000,0.000
6713,2373.513,20.519,13.089,0.698,0.000,13.088,0.000,0.000,0.000,0.000,0.000
6714,2373.854,12.519,13.053,0.701,0.000,13.053,0.000,0.000,0.000,0.000,0.000
6715,2374.196,12.334,13.018,0.705,0.000,13.018,0.000,0.000,0.000,0.000,0.000
6716,2374.537,7.963,12.983,0.708,0.000,12.982,0.000,0.000,0.000,0.000,0.000
6717,2374.879,16.259,12.947,0.712,0.000,12.947,0.000,0.000,0.000,0.000,0.000
6718,2375.220,15.815,12.912,0.715,0.000,12.912,0.000,0.000,0.000,0.000,0.000
6719,2375.562,13.037,12.876,0.719,0.000,12.876,0.000,0.000,0.000,0.000,0.000
6720,2375.903,13.889,12.841,0.722,0.000,12.840,0.000,0.000,0.000,0.000,0.000
6721,2376.245,13.815,12.805,0.726,0.000,12.805,0.000,0.000,0.000,0.000,0.000
6722,2376.586,12.667,12.769,0.729,0.000,12.769,0.000,0.000,0.000,0.000,0.000
6723,2376.927,17.259,12.734,0.732,0.000,12.733,0.000,0.000,0.000,0.000,0.000
6724,2377.269,8.037,12.698,0.736,0.000,12.697,0.000,0.000,0.000,0.000,0.000
6725,2377.610,15.408,12.662,0.739,0.000,12.661,0.000,0.000,0.000,0.000,0.000
6726,2377.952,9.815,12.626,0.743,0.000,12.626,0.000,0.000,0.000,0.000,0.000
6727,2378.293,9.111,12.590,0.746,0.000,12.590,0.000,0.000,0.000,0.000,0.000
6728,2378.634,9.741,12.554,0.750,0.000,12.554,0.000,0.000,0.000,0.000,0.000
6729,2378.976,12.815,12.518,0.753,0.000,12.518,0.000,0.000,0.000,0.000,0.000
6730,2379.317,13.815,12.482,0.757,0.000,12.482,0.000,0.000,0.000,0.000,0.000
6731,2379.658,12.259,12.446,0.760,0.000,12.445,0.000,0.000,0.000,0.000,0.000
6732,2379.999,10.667,12.410,0.764,0.000,12.409,0.000,0.000,0.000,0.000,0.000
6733,2380.341,9.037,12.374,0.767,0.000,12.373,0.000,0.000,0.000,0.000,0.000
6734,2380.682,10.519,12.337,0.771,0.000,12.337,0.000,0.000,0.000,0.000,0.000
6735,2381.023,12.445,12.301,0.774,0.000,12.301,0.000,0.000,0.000,0.000,0.000
6736,2381.364,10.037,12.265,0.778,0.000,12.264,0.000,0.000,0.000,0.000,0.000
6737,2381.706,20.741,12.228,0.781,0.000,12.228,0.000,0.000,0.000,0.000,0.000
6738,2382.047,12.815,12.192,0.785,0.000,12.191,0.000,0.000,0.000,0.000,0.000
6739,2382.388,10.519,12.155,0.788,0.000,12.155,0.000,0.000,0.000,0.000,0.000
6740,2382.729,12.111,12.119,0.792,0.000,12.118,0.000,0.000,0.000,0.000,0.000
6741,2383.070,14.185,12.082,0.795,0.000,12.082,0.000,0.000,0.000,0.000,0.000
6742,2383.411,16.037,12.045,0.799,0.000,12.045,0.000,0.000,0.000,0.000,0.000
6743,2383.752,12.889,12.009,0.802,0.000,12.008,0.000,0.000,0.000,0.000,0.000
6744,2384.094,19.593,11.972,0.806,0.000,11.972,0.000,0.000,0.000,0.000,0.000
6745,2384.435,8.371,11.935,0.809,0.000,11.935,0.000,0.000,0.000,0.000,0.000
6746,2384.776,13.963,11.899,0.813,0.000,11.898,0.000,0.000,0.000,0.000,0.000
6747,2385.117,13.185,11.862,0.816,0.000,11.861,0.000,0.000,0.000,0.000,0.000
6748,2385.458,14.889,11.825,0.820,0.000,11.825,0.000,0.000,0.000,0.000,0.000
6749,2385.799,9.741,11.788,0.823,0.000,11.788,0.000,0.000,0.000,0.000,0.000
6750,2386.140,18.889,11.751,0.827,0.000,11.751,0.000,0.000,0.000,0.000,0.000
6751,2386.481,8.519,11.715,0.830,0.000,11.714,0.000,0.000,0.000,0.000,0.000
6752,2386.822,15.445,11.678,0.834,0.000,11.677,0.000,0.000,0.000,0.000,0.000
6753,2387.163,8.889,11.641,0.837,0.000,11.640,0.000,0.000,0.000,0.000,0.000
6754,2387.504,12.741,11.604,0.841,0.000,11.604,0.000,0.000,0.000,0.000,0.000
6755,2387.845,8.334,11.567,0.844,0.000,11.567,0.000,0.000,0.000,0.000,0.000
6756,2388.186,16.037,11.530,0.848,0.000,11.530,0.000,0.000,0.000,0.000,0.000
6757,2388.526,13.963,11.493,0.851,0.000,11.493,0.000,0.000,0.000,0.000,0.000
6758,2388.867,8.371,11.457,0.855,0.000,11.456,0.000,0.001,0.000,0.000,0.000
6759,2389.208,11.371,11.420,0.858,0.000,11.419,0.000,0.001,0.000,0.000,0.000
6760,2389.549,12.667,11.383,0.862,0.000,11.382,0.000,0.001,0.000,0.000,0.000
6761,2389.890,14.815,11.346,0.865,0.000,11.346,0.000,0.001,0.000,0.000,0.000
6762,2390.231,8.815,11.309,0.869,0.000,11.309,0.000,0.001,0.000,0.000,0.000
6763,2390.572,17.037,11.273,0.872,0.000,11.272,0.000,0.001,0.000,0.000,0.000
6764,2390.912,14.408,11.236,0.875,0.000,11.235,0.000,0.001,0.000,0.000,0.000
6765,2391.253,13.667,11.199,0.879,0.000,11.199,0.000,0.001,0.000,0.000,0.000
6766,2391.594,13.815,11.162,0.882,0.000,11.162,0.000,0.001,0.000,0.000,0.000
6767,2391.935,10.889,11.126,0.886,0.000,11.125,0.000,0.001,0.000,0.000,0.000
6768,2392.275,13.371,11.089,0.889,0.000,11.089,0.000,0.001,0.000,0.000,0.000
6769,2392.616,10.519,11.052,0.893,0.000,11.052,0.000,0.001,0.000,0.000,0.000
6770,2392.957,18.259,11.016,0.896,0.000,11.015,0.000,0.001,0.000,0.000,0.000
6771,2393.298,12.889,10.979,0.900,0.000,10.979,0.000,0.001,0.000,0.000,0.000
6772,2393.638,13.889,10.943,0.903,0.000,10.942,0.000,0.001,0.000,0.000,0.000
6773,2393.979,8.185,10.907,0.907,0.000,10.906,0.000,0.001,0.000,0.000,0.000
6774,2394.320,15.334,10.870,0.910,0.000,10.870,0.000,0.001,0.000,0.000,0.000
6775,2394.660,13.223,10.834,0.914,0.000,10.833,0.000,0.001,0.000,0.000,0.000
6776,2395.001,12.593,10.798,0.917,0.000,10.797,0.000,0.001,0.000,0.000,0.000
6777,2395.341,14.037,10.761,0.921,0.000,10.761,0.000,0.001,0.000,0.000,0.000
6778,2395.682,7.963,10.725,0.924,0.000,10.725,0.000,0.001,0.000,0.000,0.000
6779,2396.023,20.889,10.689,0.928,0.000,10.689,0.000,0.001,0.000,0.000,0.000
6780,2396.363,9.889,10.653,0.931,0.000,10.653,0.000,0.001,0.000,0.000,0.000
6781,2396.704,9.963,10.617,0.935,0.000,10.617,0.000,0.001,0.000,0.000,0.000
6782,2397.044,17.741,10.582,0.938,0.000,10.581,0.000,0.001,0.000,0.000,0.000
6783,2397.385,13.185,10.546,0.942,0.000,10.545,0.000,0.001,0.000,0.000,0.000
6784,2397.725,12.185,10.510,0.945,0.000,10.510,0.000,0.001,0.000,0.000,0.000
6785,2398.066,7.741,10.475,0.949,0.000,10.474,0.000,0.001,0.000,0.000,0.000
6786,2398.406,16.889,10.439,0.952,0.000,10.439,0.000,0.001,0.000,0.000,0.000
6787,2398.747,12.334,10.404,0.956,0.000,10.403,0.000,0.001,0.000,0.000,0.000
6788,2399.087,16.815,10.369,0.959,0.000,10.368,0.000,0.001,0.000,0.000,0.000
6789,2399.428,14.371,10.333,0.963,0.000,10.333,0.000,0.001,0.000,0.000,0.000
6790,2399.768,14.111,10.298,0.966,0.000,10.298,0.000,0.001,0.000,0.000,0.000
6791,2400.108,11.185,10.263,0.970,0.000,10.263,0.000,0.001,0.000,0.000,0.000
6792,2400.449,11.667,10.229,0.973,0.000,10.228,0.000,0.001,0.000,0.000,0.000
6793,2400.789,12.111,10.194,0.977,0.000,10.193,0.000,0.001,0.000,0.000,0.000
6794,2401.130,16.037,10.159,0.980,0.000,10.159,0.000,0.001,0.000,0.000,0.000
6795,2401.470,10.963,10.125,0.984,0.000,10.124,0.000,0.001,0.000,0.000,0.000
6796,2401.810,9.037,10.090,0.987,0.000,10.090,0.000,0.001,0.000,0.000,0.000
6797,2402.151,12.889,10.056,0.991,0.000,10.055,0.000,0.001,0.000,0.000,0.000
6798,2402.491,7.963,10.022,0.994,0.000,10.021,0.000,0.001,0.000,0.000,0.000
6799,2402.831,11.111,9.988,0.998,0.000,9.987,0.000,0.001,0.000,0.000,0.000
6800,2403.171,10.185,9.954,1.001,0.000,9.953,0.000,0.001,0.000,0.000,0.000
6801,2403.512,7.667,9.920,1.005,0.000,9.919,0.000,0.001,0.000,0.000,0.000
6802,2403.852,13.334,9.886,1.008,0.000,9.885,0.000,0.001,0.000,0.000,0.000
6803,2404.192,8.963,9.852,1.012,0.000,9.852,0.000,0.001,0.000,0.000,0.000
6804,2404.532,1.667,9.819,1.015,0.000,9.818,0.000,0.001,0.000,0.000,0.000
6805,2404.872,13.963,9.785,1.018,0.000,9.784,0.000,0.001,0.000,0.000,0.000
6806,2405.213,10.963,9.752,1.022,0.000,9.751,0.000,0.001,0.000,0.000,0.000
6807,2405.553,10.037,9.718,1.025,0.000,9.718,0.000,0.001,0.000,0.000,0.000
6808,2405.893,13.815,9.685,1.029,0.000,9.685,0.000,0.001,0.000,0.000,0.000
6809,2406.233,14.482,9.652,1.032,0.000,9.651,0.000,0.001,0.000,0.000,0.000
6810,2406.573,11.815,9.619,1.036,0.000,9.619,0.000,0.001,0.000,0.000,0.000
6811,2406.913,11.111,9.586,1.039,0.000,9.586,0.000,0.001,0.000,0.000,0.000
6812,2407.253,10.963,9.554,1.043,0.000,9.553,0.000,0.001,0.000,0.000,0.000
6813,2407.593,17.111,9.521,1.046,0.000,9.520,0.000,0.001,0.000,0.000,0.000
6814,2407.934,12.667,9.489,1.050,0.000,9.488,0.000,0.001,0.000,0.000,0.000
6815,2408.274,10.593,9.456,1.053,0.000,9.456,0.000,0.001,0.000,0.000,0.000
6816,2408.614,11.371,9.424,1.057,0.000,9.423,0.000,0.001,0.000,0.000,0.000
6817,2408.954,14.963,9.392,1.060,0.000,9.391,0.000,0.001,0.000,0.000,0.000
6818,2409.294,18.149,9.360,1.064,0.000,9.359,0.000,0.001,0.000,0.000,0.000
6819,2409.634,10.815,9.328,1.067,0.000,9.328,0.000,0.001,0.000,0.000,0.000
6820,2409.974,10.037,9.297,1.071,0.000,9.296,0.000,0.001,0.000,0.000,0.000
6821,2410.314,12.037,9.265,1.074,0.000,9.264,0.000,0.001,0.000,0.000,0.000
6822,2410.653,14.889,9.234,1.078,0.000,9.233,0.000,0.001,0.000,0.000,0.000
6823,2410.993,9.185,9.202,1.081,0.000,9.202,0.000,0.001,0.000,0.000,0.000
6824,2411.333,14.815,9.171,1.085,0.000,9.171,0.000,0.001,0.000,0.000,0.000
6825,2411.673,12.185,9.140,1.088,0.000,9.140,0.000,0.001,0.000,0.000,0.000
6826,2412.013,10.037,9.109,1.092,0.000,9.109,0.000,0.001,0.000,0.000,0.000
6827,2412.353,9.667,9.079,1.095,0.000,9.078,0.000,0.001,0.000,0.000,0.000
6828,2412.693,14.630,9.048,1.099,0.000,9.047,0.000,0.001,0.000,0.000,0.000
6829,2413.033,10.667,9.018,1.102,0.000,9.017,0.000,0.001,0.000,0.000,0.000
6830,2413.372,15.741,8.987,1.106,0.000,8.987,0.000,0.001,0.000,0.000,0.000
6831,2413.712,12.334,8.957,1.109,0.000,8.957,0.000,0.001,0.000,0.000,0.000
6832,2414.052,9.815,8.927,1.113,0.000,8.927,0.000,0.001,0.000,0.000,0.000
6833,2414.392,11.223,8.898,1.116,0.000,8.897,0.000,0.001,0.000,0.000,0.000
6834,2414.732,14.963,8.868,1.120,0.000,8.867,0.000,0.001,0.000,0.000,0.000
6835,2415.071,11.111,8.838,1.123,0.000,8.838,0.000,0.001,0.000,0.000,0.000
6836,2415.411,13.185,8.809,1.127,0.000,8.808,0.000,0.001,0.000,0.000,0.000
6837,2415.751,8.185,8.780,1.130,0.000,8.779,0.000,0.001,0.000,0.000,0.000
6838,2416.090,12.667,8.751,1.134,0.000,8.750,0.000,0.001,0.000,0.000,0.000
6839,2416.430,9.889,8.722,1.137,0.000,8.721,0.000,0.001,0.000,0.000,0.000
6840,2416.770,5.963,8.693,1.141,0.000,8.693,0.000,0.001,0.000,0.000,0.000
6841,2417.109,5.963,8.665,1.144,0.000,8.664,0.000,0.001,0.000,0.000,0.000
6842,2417.449,8.741,8.637,1.148,0.000,8.636,0.000,0.001,0.000,0.000,0.000
6843,2417.789,4.741,8.608,1.151,0.000,8.608,0.000,0.001,0.000,0.000,0.000
6844,2418.128,8.741,8.580,1.155,0.000,8.580,0.000,0.001,0.000,0.000,0.000
6845,2418.468,8.111,8.553,1.158,0.000,8.552,0.000,0.001,0.000,0.000,0.000
6846,2418.807,12.111,8.525,1.162,0.000,8.524,0.000,0.001,0.000,0.000,0.000
6847,2419.147,13.556,8.497,1.165,0.000,8.497,0.000,0.001,0.000,0.000,0.000
6848,2419.487,8.185,8.470,1.168,0.000,8.470,0.000,0.001,0.000,0.000,0.000
6849,2419.826,5.037,8.443,1.172,0.000,8.442,0.000,0.001,0.000,0.000,0.000
6850,2420.166,5.963,8.416,1.175,0.000,8.416,0.000,0.001,0.000,0.000,0.000
6851,2420.505,9.815,8.389,1.179,0.000,8.389,0.000,0.001,0.000,0.000,0.000
6852,2420.845,8.963,8.363,1.182,0.000,8.362,0.000,0.001,0.000,0.000,0.000
6853,2421.184,8.482,8.337,1.186,0.000,8.336,0.000,0.001,0.000,0.000,0.000
6854,2421.524,13.445,8.310,1.189,0.000,8.310,0.000,0.001,0.000,0.000,0.000
6855,2421.863,13.593,8.284,1.193,0.000,8.284,0.000,0.001,0.000,0.000,0.000
6856,2422.202,8.815,8.259,1.196,0.000,8.258,0.000,0.001,0.000,0.000,0.000
6857,2422.542,16.963,8.233,1.200,0.000,8.233,0.000,0.001,0.000,0.000,0.000
6858,2422.881,14.259,8.208,1.203,0.000,8.207,0.000,0.001,0.000,0.000,0.000
6859,2423.221,18.111,8.183,1.207,0.000,8.182,0.000,0.001,0.000,0.000,0.000
6860,2423.560,9.334,8.158,1.210,0.000,8.157,0.000,0.001,0.000,0.000,0.000
6861,2423.899,13.037,8.133,1.214,0.000,8.132,0.000,0.001,0.000,0.000,0.000
6862,2424.239,6.037,8.108,1.217,0.000,8.108,0.000,0.001,0.000,0.000,0.000
6863,2424.578,9.185,8.084,1.221,0.000,8.083,0.000,0.001,0.000,0.000,0.000
6864,2424.917,13.111,8.060,1.224,0.000,8.059,0.000,0.001,0.000,0.000,0.000
6865,2425.257,8.963,8.035,1.228,0.000,8.035,0.000,0.001,0.000,0.000,0.000
6866,2425.596,19.741,8.012,1.231,0.000,8.011,0.000,0.001,0.000,0.000,0.000
6867,2425.935,8.111,7.988,1.235,0.000,7.987,0.000,0.001,0.000,0.000,0.000
6868,2426.274,6.185,7.964,1.238,0.000,7.964,0.000,0.001,0.000,0.000,0.000
6869,2426.614,8.963,7.941,1.242,0.000,7.940,0.000,0.001,0.000,0.000,0.000
6870,2426.953,14.963,7.918,1.245,0.000,7.917,0.000,0.001,0.000,0.000,0.000
6871,2427.292,5.445,7.895,1.249,0.000,7.894,0.000,0.001,0.000,0.000,0.000
6872,2427.631,11.741,7.872,1.252,0.000,7.871,0.000,0.001,0.000,0.000,0.000
6873,2427.970,8.556,7.849,1.256,0.000,7.849,0.000,0.001,0.000,0.000,0.000
6874,2428.309,15.259,7.827,1.259,0.000,7.826,0.000,0.001,0.000,0.000,0.000
6875,2428.649,4.667,7.805,1.263,0.000,7.804,0.000,0.001,0.000,0.000,0.000
6876,2428.988,14.667,7.783,1.266,0.000,7.782,0.000,0.001,0.000,0.000,0.000
6877,2429.327,17.667,7.761,1.270,0.000,7.760,0.000,0.001,0.000,0.000,0.000
6878,2429.666,7.815,7.739,1.273,0.000,7.739,0.000,0.001,0.000,0.000,0.000
6879,2430.005,11.037,7.718,1.277,0.000,7.717,0.000,0.001,0.000,0.000,0.000
6880,2430.344,9.556,7.697,1.280,0.000,7.696,0.000,0.001,0.000,0.000,0.000
6881,2430.683,9.334,7.675,1.284,0.000,7.675,0.000,0.001,0.000,0.000,0.000
6882,2431.022,11.741,7.655,1.287,0.000,7.654,0.000,0.001,0.000,0.000,0.000
6883,2431.361,12.815,7.634,1.291,0.000,7.633,0.000,0.001,0.000,0.000,0.000
6884,2431.700,11.963,7.613,1.294,0.000,7.613,0.000,0.001,0.000,0.000,0.000
6885,2432.039,7.926,7.593,1.298,0.000,7.592,0.000,0.001,0.000,0.000,0.000
6886,2432.378,7.889,7.573,1.301,0.000,7.572,0.000,0.001,0.000,0.000,0.000
6887,2432.717,13.334,7.553,1.305,0.000,7.552,0.000,0.001,0.000,0.000,0.000
6888,2433.056,14.223,7.533,1.308,0.000,7.533,0.000,0.001,0.000,0.000,0.000
6889,2433.395,11.037,7.514,1.311,0.000,7.513,0.000,0.001,0.000,0.000,0.000
6890,2433.734,9.963,7.494,1.315,0.000,7.494,0.000,0.001,0.000,0.000,0.000
6891,2434.073,10.445,7.475,1.318,0.000,7.475,0.000,0.001,0.000,0.000,0.000
6892,2434.412,12.037,7.456,1.322,0.000,7.456,0.000,0.001,0.000,0.000,0.000
6893,2434.750,10.963,7.438,1.325,0.000,7.437,0.000,0.001,0.000,0.000,0.000
6894,2435.089,14.037,7.419,1.329,0.000,7.418,0.000,0.001,0.000,0.000,0.000
6895,2435.428,12.667,7.401,1.332,0.000,7.400,0.000,0.001,0.000,0.000,0.000
6896,2435.767,11.185,7.383,1.336,0.000,7.382,0.000,0.001,0.000,0.000,0.000
6897,2436.106,5.371,7.365,1.339,0.000,7.364,0.000,0.001,0.000,0.000,0.000
6898,2436.445,8.741,7.347,1.343,0.000,7.346,0.000,0.001,0.000,0.000,0.000
6899,2436.783,11.815,7.329,1.346,0.000,7.329,0.000,0.001,0.000,0.000,0.000
6900,2437.122,12.445,7.312,1.350,0.000,7.311,0.000,0.001,0.000,0.000,0.000
6901,2437.461,20.037,7.295,1.353,0.000,7.294,0.000,0.001,0.000,0.000,0.000
