ch,keV,net,fit,model,continuum_raw,Lu-176,Esc-NaI
6840,2444.430,2.317,2.317,0.000,0.000,0.000,0.000
6841,2444.805,0.317,0.317,0.000,0.000,0.000,0.000
6842,2445.181,4.528,4.528,0.000,0.000,0.000,0.000
6843,2445.556,0.528,0.528,0.000,0.000,0.000,0.000
6844,2445.932,0.000,-0.472,0.000,0.000,0.000,0.000
6845,2446.307,0.843,0.843,0.000,0.000,0.000,0.000
6846,2446.683,0.000,-0.157,0.000,0.000,0.000,0.000
6847,2447.058,4.422,4.422,0.000,0.000,0.000,0.000
6848,2447.434,5.106,5.106,0.000,0.000,0.000,0.000
6849,2447.809,0.000,-2.420,0.000,0.000,0.000,0.000
6850,2448.185,0.000,-0.683,0.000,0.000,0.000,0.000
6851,2448.560,0.000,-3.209,0.000,0.000,0.000,0.000
6852,2448.936,1.317,1.317,0.000,0.000,0.000,0.000
6853,2449.312,2.158,2.158,0.000,0.000,0.000,0.000
6854,2449.687,0.000,-2.525,0.000,0.000,0.000,0.000
6855,2450.063,2.002,2.002,0.000,0.000,0.000,0.000
6856,2450.438,0.000,-0.209,0.000,0.000,0.000,0.000
6857,2450.814,4.317,4.317,0.000,0.000,0.000,0.000
6858,2451.190,2.369,2.369,0.000,0.000,0.000,0.000
6859,2451.565,0.000,-0.157,0.000,0.000,0.000,0.000
6860,2451.941,3.632,3.632,0.000,0.000,0.000,0.000
6861,2452.316,0.580,0.580,0.000,0.000,0.000,0.000
6862,2452.692,0.000,-3.420,0.000,0.000,0.000,0.000
6863,2453.068,3.106,3.106,0.000,0.000,0.000,0.000
6864,2453.443,0.000,-1.157,0.000,0.000,0.000,0.000
6865,2453.819,1.317,1.317,0.000,0.000,0.000,0.000
6866,2454.195,0.000,-2.472,0.000,0.000,0.000,0.000
6867,2454.570,1.843,1.843,0.000,0.000,0.000,0.000
6868,2454.946,1.106,1.106,0.000,0.000,0.000,0.000
6869,2455.322,0.000,-0.683,0.000,0.000,0.000,0.000
6870,2455.697,1.317,1.317,0.000,0.000,0.000,0.000
6871,2456.073,1.475,1.475,0.000,0.000,0.000,0.000
6872,2456.449,0.000,-1.472,0.000,0.000,0.000,0.000
6873,2456.824,3.422,3.422,0.000,0.000,0.000,0.000
6874,2457.200,0.369,0.369,0.000,0.000,0.000,0.000
6875,2457.576,0.000,-2.735,0.000,0.000,0.000,0.000
6876,2457.951,0.000,-1.735,0.000,0.000,0.000,0.000
6877,2458.327,0.265,0.265,0.000,0.000,0.000,0.000
6878,2458.703,0.000,-1.209,0.000,0.000,0.000,0.000
6879,2459.078,1.580,1.580,0.000,0.000,0.000,0.000
6880,2459.454,4.422,4.422,0.000,0.000,0.000,0.000
6881,2459.830,1.632,1.632,0.000,0.000,0.000,0.000
6882,2460.205,2.528,2.528,0.000,0.000,0.000,0.000
6883,2460.581,0.000,-1.209,0.000,0.000,0.000,0.000
6884,2460.957,2.317,2.317,0.000,0.000,0.000,0.000
6885,2461.333,0.000,-5.366,0.000,0.000,0.000,0.000
6886,2461.708,2.054,2.054,0.000,0.000,0.000,0.000
6887,2462.084,3.632,3.632,0.000,0.000,0.000,0.000
6888,2462.460,0.000,-2.314,0.000,0.000,0.000,0.000
6889,2462.836,0.000,-1.420,0.000,0.000,0.000,0.000
6890,2463.211,1.317,1.317,0.000,0.000,0.000,0.000
6891,2463.587,0.000,-1.525,0.000,0.000,0.000,0.000
6892,2463.963,0.000,-1.420,0.000,0.000,0.000,0.000
6893,2464.339,0.000,-1.683,0.000,0.000,0.000,0.000
6894,2464.714,1.580,1.580,0.000,0.000,0.000,0.000
6895,2465.090,0.000,-2.735,0.000,0.000,0.000,0.000
6896,2465.466,5.106,5.106,0.000,0.000,0.000,0.000
6897,2465.842,0.000,-1.788,0.000,0.000,0.000,0.000
6898,2466.218,0.000,-2.472,0.000,0.000,0.000,0.000
6899,2466.593,0.000,-1.209,0.000,0.000,0.000,0.000
6900,2466.969,0.000,-3.525,0.000,0.000,0.000,0.000
6901,2467.345,2.580,2.580,0.000,0.000,0.000,0.000
6902,2467.721,5.369,5.369,0.000,0.000,0.000,0.000
6903,2468.097,1.528,1.528,0.000,0.000,0.000,0.000
6904,2468.473,4.158,4.158,0.000,0.000,0.000,0.000
6905,2468.848,1.791,1.791,0.000,0.000,0.000,0.000
6906,2469.224,1.369,1.369,0.000,0.000,0.000,0.000
6907,2469.600,0.528,0.528,0.000,0.000,0.000,0.000
6908,2469.976,0.054,0.054,0.000,0.000,0.000,0.000
6909,2470.352,0.000,-0.525,0.000,0.000,0.000,0.000
6910,2470.728,0.000,-2.946,0.000,0.000,0.000,0.000
6911,2471.103,0.000,-2.157,0.000,0.000,0.000,0.000
6912,2471.479,2.739,2.739,0.000,0.000,0.000,0.000
6913,2471.855,0.000,-2.735,0.000,0.000,0.000,0.000
6914,2472.231,2.317,2.317,0.000,0.000,0.000,0.000
6915,2472.607,0.000,-1.683,0.000,0.000,0.000,0.000
6916,2472.983,0.000,-1.157,0.000,0.000,0.000,0.000
6917,2473.359,0.000,-0.735,0.000,0.000,0.000,0.000
6918,2473.735,0.000,-3.946,0.000,0.000,0.000,0.000
6919,2474.110,1.369,1.369,0.000,0.000,0.000,0.000
6920,2474.486,0.000,-3.788,0.000,0.000,0.000,0.000
6921,2474.862,0.000,-0.420,0.000,0.000,0.000,0.000
6922,2475.238,0.000,-3.472,0.000,0.000,0.000,0.000
6923,2475.614,0.000,-0.735,0.000,0.000,0.000,0.000
6924,2475.990,0.949,0.949,0.000,0.000,0.000,0.000
6925,2476.366,0.000,-0.472,0.000,0.000,0.000,0.000
6926,2476.742,2.106,2.106,0.000,0.000,0.000,0.000
6927,2477.118,0.580,0.580,0.000,0.000,0.000,0.000
6928,2477.494,0.000,-1.261,0.000,0.000,0.000,0.000
6929,2477.870,0.000,-0.946,0.000,0.000,0.000,0.000
6930,2478.246,0.000,-2.420,0.000,0.000,0.000,0.000
6931,2478.622,2.843,2.843,0.000,0.000,0.000,0.000
6932,2478.998,0.000,-1.157,0.000,0.000,0.000,0.000
6933,2479.374,4.528,4.528,0.000,0.000,0.000,0.000
6934,2479.750,0.580,0.580,0.000,0.000,0.000,0.000
6935,2480.126,0.000,-2.946,0.000,0.000,0.000,0.000
6936,2480.502,0.000,-2.525,0.000,0.000,0.000,0.000
6937,2480.878,0.369,0.369,0.000,0.000,0.000,0.000
6938,2481.254,0.000,-2.735,0.000,0.000,0.000,0.000
6939,2481.629,2.265,2.265,0.000,0.000,0.000,0.000
6940,2482.006,3.791,3.791,0.000,0.000,0.000,0.000
6941,2482.382,2.054,2.054,0.000,0.000,0.000,0.000
6942,2482.758,1.002,1.002,0.000,0.000,0.000,0.000
6943,2483.134,0.000,-1.209,0.000,0.000,0.000,0.000
6944,2483.510,0.000,-3.314,0.000,0.000,0.000,0.000
6945,2483.886,0.106,0.106,0.000,0.000,0.000,0.000
6946,2484.262,0.843,0.843,0.000,0.000,0.000,0.000
6947,2484.638,1.265,1.265,0.000,0.000,0.000,0.000
6948,2485.014,0.000,-1.261,0.000,0.000,0.000,0.000
6949,2485.390,0.000,-2.735,0.000,0.000,0.000,0.000
6950,2485.766,0.000,-0.683,0.000,0.000,0.000,0.000
6951,2486.142,2.317,2.317,0.000,0.000,0.000,0.000
6952,2486.518,0.000,-0.209,0.000,0.000,0.000,0.000
6953,2486.894,3.632,3.632,0.000,0.000,0.000,0.000
6954,2487.270,1.580,1.580,0.000,0.000,0.000,0.000
6955,2487.646,3.054,3.054,0.000,0.000,0.000,0.000
6956,2488.022,2.528,2.528,0.000,0.000,0.000,0.000
6957,2488.398,2.895,2.895,0.000,0.000,0.000,0.000
6958,2488.774,1.528,1.528,0.000,0.000,0.000,0.000
6959,2489.150,0.000,-3.261,0.000,0.000,0.000,0.000
6960,2489.527,1.002,1.002,0.000,0.000,0.000,0.000
6961,2489.903,0.000,-0.103,0.000,0.000,0.000,0.000
6962,2490.279,0.000,-1.735,0.000,0.000,0.000,0.000
6963,2490.655,0.000,-4.366,0.000,0.000,0.000,0.000
6964,2491.031,0.000,-1.472,0.000,0.000,0.000,0.000
6965,2491.407,3.580,3.580,0.000,0.000,0.000,0.000
6966,2491.783,0.000,-1.157,0.000,0.000,0.000,0.000
6967,2492.159,0.000,-2.157,0.000,0.000,0.000,0.000
6968,2492.536,0.000,-2.209,0.000,0.000,0.000,0.000
6969,2492.912,0.000,-1.840,0.000,0.000,0.000,0.000
6970,2493.288,0.843,0.843,0.000,0.000,0.000,0.000
6971,2493.664,0.000,-0.578,0.000,0.000,0.000,0.000
6972,2494.040,0.000,-5.314,0.000,0.000,0.000,0.000
6973,2494.416,1.843,1.843,0.000,0.000,0.000,0.000
6974,2494.793,0.000,-2.998,0.000,0.000,0.000,0.000
6975,2495.169,0.158,0.158,0.000,0.000,0.000,0.000
6976,2495.545,0.000,-3.261,0.000,0.000,0.000,0.000
6977,2495.921,1.843,1.843,0.000,0.000,0.000,0.000
6978,2496.297,0.580,0.580,0.000,0.000,0.000,0.000
6979,2496.673,0.000,-2.735,0.000,0.000,0.000,0.000
6980,2497.050,0.000,-4.051,0.000,0.000,0.000,0.000
6981,2497.426,0.000,-0.209,0.000,0.000,0.000,0.000
6982,2497.802,0.054,0.054,0.000,0.000,0.000,0.000
6983,2498.178,0.000,-5.314,0.000,0.000,0.000,0.000
6984,2498.554,0.000,-0.420,0.000,0.000,0.000,0.000
6985,2498.931,0.317,0.317,0.000,0.000,0.000,0.000
6986,2499.307,1.158,1.158,0.000,0.000,0.000,0.000
6987,2499.683,3.317,3.317,0.000,0.000,0.000,0.000
6988,2500.059,1.475,1.475,0.000,0.000,0.000,0.000
6989,2500.436,2.212,2.212,0.000,0.000,0.000,0.000
6990,2500.812,0.000,-2.314,0.000,0.000,0.000,0.000
6991,2501.188,1.317,1.317,0.000,0.000,0.000,0.000
6992,2501.564,3.054,3.054,0.000,0.000,0.000,0.000
6993,2501.941,0.054,0.054,0.000,0.000,0.000,0.000
6994,2502.317,1.791,1.791,0.000,0.000,0.000,0.000
6995,2502.693,3.317,3.317,0.000,0.000,0.000,0.000
6996,2503.069,0.000,-2.998,0.000,0.000,0.000,0.000
6997,2503.446,2.054,2.054,0.000,0.000,0.000,0.000
6998,2503.822,0.000,-2.472,0.000,0.000,0.000,0.000
6999,2504.198,0.000,-3.998,0.000,0.000,0.000,0.000
7000,2504.575,3.265,3.265,0.000,0.000,0.000,0.000
7001,2504.951,0.000,-2.261,0.000,0.000,0.000,0.000
7002,2505.327,0.000,-1.525,0.000,0.000,0.000,0.000
7003,2505.704,2.212,2.212,0.000,0.000,0.000,0.000
7004,2506.080,0.000,-1.998,0.000,0.000,0.000,0.000
7005,2506.456,1.054,1.054,0.000,0.000,0.000,0.000
7006,2506.833,0.000,-0.525,0.000,0.000,0.000,0.000
7007,2507.209,1.369,1.369,0.000,0.000,0.000,0.000
7008,2507.585,0.000,-0.261,0.000,0.000,0.000,0.000
7009,2507.962,0.580,0.580,0.000,0.000,0.000,0.000
7010,2508.338,0.265,0.265,0.000,0.000,0.000,0.000
7011,2508.714,1.843,1.843,0.000,0.000,0.000,0.000
7012,2509.091,0.317,0.317,0.000,0.000,0.000,0.000
7013,2509.467,0.000,-2.735,0.000,0.000,0.000,0.000
7014,2509.843,3.895,3.895,0.000,0.000,0.000,0.000
7015,2510.220,4.895,4.895,0.000,0.000,0.000,0.000
7016,2510.596,1.369,1.369,0.000,0.000,0.000,0.000
7017,2510.972,3.054,3.054,0.000,0.000,0.000,0.000
7018,2511.349,0.000,-1.420,0.000,0.000,0.000,0.000
7019,2511.725,1.317,1.317,0.000,0.000,0.000,0.000
7020,2512.102,0.000,-0.209,0.000,0.000,0.000,0.000
7021,2512.478,0.000,-1.472,0.000,0.000,0.000,0.000
7022,2512.854,4.580,4.580,0.000,0.000,0.000,0.000
7023,2513.231,0.000,-0.631,0.000,0.000,0.000,0.000
7024,2513.607,1.054,1.054,0.000,0.000,0.000,0.000
7025,2513.984,1.632,1.632,0.000,0.000,0.000,0.000
7026,2514.360,0.000,-3.525,0.000,0.000,0.000,0.000
7027,2514.736,5.632,5.632,0.000,0.000,0.000,0.000
7028,2515.113,0.000,-1.314,0.000,0.000,0.000,0.000
7029,2515.489,1.054,1.054,0.000,0.000,0.000,0.000
7030,2515.866,0.000,-2.368,0.000,0.000,0.000,0.000
7031,2516.242,1.580,1.580,0.000,0.000,0.000,0.000
7032,2516.619,2.054,2.054,0.000,0.000,0.000,0.000
7033,2516.995,0.000,-2.314,0.000,0.000,0.000,0.000
7034,2517.372,0.265,0.265,0.000,0.000,0.000,0.000
7035,2517.748,0.000,-4.051,0.000,0.000,0.000,0.000
7036,2518.125,0.000,-3.735,0.000,0.000,0.000,0.000
7037,2518.501,0.791,0.791,0.000,0.000,0.000,0.000
7038,2518.878,0.000,-0.683,0.000,0.000,0.000,0.000
7039,2519.254,0.000,-4.735,0.000,0.000,0.000,0.000
7040,2519.631,3.632,3.632,0.000,0.000,0.000,0.000
7041,2520.007,0.317,0.317,0.000,0.000,0.000,0.000
7042,2520.384,2.369,2.369,0.000,0.000,0.000,0.000
7043,2520.760,0.000,-0.683,0.000,0.000,0.000,0.000
7044,2521.137,4.685,4.685,0.000,0.000,0.000,0.000
7045,2521.513,0.000,-1.157,0.000,0.000,0.000,0.000
7046,2521.890,0.106,0.106,0.000,0.000,0.000,0.000
7047,2522.266,0.000,-0.683,0.000,0.000,0.000,0.000
7048,2522.643,0.265,0.265,0.000,0.000,0.000,0.000
7049,2523.019,0.000,-0.157,0.000,0.000,0.000,0.000
7050,2523.396,0.000,-1.998,0.000,0.000,0.000,0.000
7051,2523.772,0.000,-3.525,0.000,0.000,0.000,0.000
7052,2524.149,4.054,4.054,0.000,0.000,0.000,0.000
7053,2524.525,0.000,-5.051,0.000,0.000,0.000,0.000
7054,2524.902,0.580,0.580,0.000,0.000,0.000,0.000
7055,2525.278,0.000,-0.735,0.000,0.000,0.000,0.000
7056,2525.655,3.054,3.054,0.000,0.000,0.000,0.000
7057,2526.032,0.000,-5.525,0.000,0.000,0.000,0.000
7058,2526.408,0.000,-1.261,0.000,0.000,0.000,0.000
7059,2526.785,0.000,-4.472,0.000,0.000,0.000,0.000
7060,2527.161,3.791,3.791,0.000,0.000,0.000,0.000
7061,2527.538,5.106,5.106,0.000,0.000,0.000,0.000
7062,2527.915,0.000,-1.261,0.000,0.000,0.000,0.000
7063,2528.291,0.000,-0.157,0.000,0.000,0.000,0.000
7064,2528.668,1.054,1.054,0.000,0.000,0.000,0.000
7065,2529.044,0.000,-1.894,0.000,0.000,0.000,0.000
7066,2529.421,0.000,-1.209,0.000,0.000,0.000,0.000
7067,2529.798,0.000,-2.525,0.000,0.000,0.000,0.000
7068,2530.174,0.000,-1.368,0.000,0.000,0.000,0.000
7069,2530.551,0.000,-3.998,0.000,0.000,0.000,0.000
7070,2530.928,1.632,1.632,0.000,0.000,0.000,0.000
7071,2531.304,1.580,1.580,0.000,0.000,0.000,0.000
7072,2531.681,0.000,-1.472,0.000,0.000,0.000,0.000
7073,2532.058,4.632,4.632,0.000,0.000,0.000,0.000
7074,2532.434,0.002,0.002,0.000,0.000,0.000,0.000
7075,2532.811,3.528,3.528,0.000,0.000,0.000,0.000
7076,2533.188,3.528,3.528,0.000,0.000,0.000,0.000
7077,2533.564,1.265,1.265,0.000,0.000,0.000,0.000
7078,2533.941,3.054,3.054,0.000,0.000,0.000,0.000
7079,2534.318,3.632,3.632,0.000,0.000,0.000,0.000
7080,2534.694,4.528,4.528,0.000,0.000,0.000,0.000
7081,2535.071,0.475,0.475,0.000,0.000,0.000,0.000
7082,2535.448,0.317,0.317,0.000,0.000,0.000,0.000
7083,2535.824,0.265,0.265,0.000,0.000,0.000,0.000
7084,2536.201,0.000,-0.735,0.000,0.000,0.000,0.000
7085,2536.578,0.000,-0.472,0.000,0.000,0.000,0.000
7086,2536.954,0.002,0.002,0.000,0.000,0.000,0.000
7087,2537.331,0.000,-3.209,0.000,0.000,0.000,0.000
7088,2537.708,5.580,5.580,0.000,0.000,0.000,0.000
7089,2538.085,0.000,-1.998,0.000,0.000,0.000,0.000
7090,2538.461,1.054,1.054,0.000,0.000,0.000,0.000
7091,2538.838,0.000,-2.420,0.000,0.000,0.000,0.000
7092,2539.215,1.580,1.580,0.000,0.000,0.000,0.000
7093,2539.592,0.791,0.791,0.000,0.000,0.000,0.000
7094,2539.968,0.000,-2.946,0.000,0.000,0.000,0.000
7095,2540.345,0.000,-2.894,0.000,0.000,0.000,0.000
7096,2540.722,0.000,-0.735,0.000,0.000,0.000,0.000
7097,2541.099,1.002,1.002,0.000,0.000,0.000,0.000
7098,2541.475,2.475,2.475,0.000,0.000,0.000,0.000
7099,2541.852,0.000,-0.998,0.000,0.000,0.000,0.000
7100,2542.229,0.054,0.054,0.000,0.000,0.000,0.000
7101,2542.606,0.000,-0.209,0.000,0.000,0.000,0.000
7102,2542.983,0.000,-2.103,0.000,0.000,0.000,0.000
7103,2543.359,0.000,-2.157,0.000,0.000,0.000,0.000
7104,2543.736,0.791,0.791,0.000,0.000,0.000,0.000
7105,2544.113,0.000,-4.788,0.000,0.000,0.000,0.000
7106,2544.490,0.317,0.317,0.000,0.000,0.000,0.000
7107,2544.867,0.000,-0.209,0.000,0.000,0.000,0.000
7108,2545.244,0.000,-1.683,0.000,0.000,0.000,0.000
7109,2545.620,0.791,0.791,0.000,0.000,0.000,0.000
7110,2545.997,0.000,-2.105,0.000,0.000,0.000,0.000
7111,2546.374,0.000,-0.735,0.000,0.000,0.000,0.000
7112,2546.751,0.739,0.739,0.000,0.000,0.000,0.000
7113,2547.128,0.843,0.843,0.000,0.000,0.000,0.000
7114,2547.505,0.686,0.686,0.000,0.000,0.000,0.000
7115,2547.881,0.580,0.580,0.000,0.000,0.000,0.000
7116,2548.258,1.317,1.317,0.000,0.000,0.000,0.000
7117,2548.635,1.106,1.106,0.000,0.000,0.000,0.000
7118,2549.012,1.054,1.054,0.000,0.000,0.000,0.000
7119,2549.389,2.580,2.580,0.000,0.000,0.000,0.000
7120,2549.766,0.580,0.580,0.000,0.000,0.000,0.000
7121,2550.143,0.000,-2.157,0.000,0.000,0.000,0.000
7122,2550.520,0.475,0.475,0.000,0.000,0.000,0.000
7123,2550.897,0.000,-0.472,0.000,0.000,0.000,0.000
7124,2551.273,0.000,-2.998,0.000,0.000,0.000,0.000
7125,2551.650,2.580,2.580,0.000,0.000,0.000,0.000
7126,2552.027,0.000,-1.577,0.000,0.000,0.000,0.000
7127,2552.404,0.000,-0.998,0.000,0.000,0.000,0.000
7128,2552.781,4.843,4.843,0.000,0.000,0.000,0.000
7129,2553.158,0.000,-4.261,0.000,0.000,0.000,0.000
7130,2553.535,3.632,3.632,0.000,0.000,0.000,0.000
7131,2553.912,1.475,1.475,0.000,0.000,0.000,0.000
7132,2554.289,0.000,-1.209,0.000,0.000,0.000,0.000
7133,2554.666,0.054,0.054,0.000,0.000,0.000,0.000
7134,2555.043,1.054,1.054,0.000,0.000,0.000,0.000
7135,2555.420,0.528,0.528,0.000,0.000,0.000,0.000
7136,2555.797,0.000,-3.998,0.000,0.000,0.000,0.000
7137,2556.174,1.212,1.212,0.000,0.000,0.000,0.000
7138,2556.551,2.106,2.106,0.000,0.000,0.000,0.000
7139,2556.928,0.739,0.739,0.000,0.000,0.000,0.000
7140,2557.305,1.054,1.054,0.000,0.000,0.000,0.000
7141,2557.682,0.000,-0.735,0.000,0.000,0.000,0.000
7142,2558.059,0.000,-0.472,0.000,0.000,0.000,0.000
7143,2558.436,0.000,-1.261,0.000,0.000,0.000,0.000
7144,2558.813,1.317,1.317,0.000,0.000,0.000,0.000
7145,2559.190,1.002,1.002,0.000,0.000,0.000,0.000
7146,2559.567,0.000,-0.209,0.000,0.000,0.000,0.000
7147,2559.944,0.000,-0.840,0.000,0.000,0.000,0.000
7148,2560.321,0.000,-0.314,0.000,0.000,0.000,0.000
7149,2560.698,0.000,-4.525,0.000,0.000,0.000,0.000
7150,2561.075,0.000,-1.525,0.000,0.000,0.000,0.000
7151,2561.452,0.265,0.265,0.000,0.000,0.000,0.000
7152,2561.829,0.000,-1.261,0.000,0.000,0.000,0.000
7153,2562.206,1.317,1.317,0.000,0.000,0.000,0.000
7154,2562.583,1.054,1.054,0.000,0.000,0.000,0.000
7155,2562.960,0.000,-0.998,0.000,0.000,0.000,0.000
7156,2563.337,0.791,0.791,0.000,0.000,0.000,0.000
7157,2563.714,10.002,10.002,0.000,0.000,0.000,0.000
7158,2564.091,1.265,1.265,0.000,0.000,0.000,0.000
7159,2564.468,0.212,0.212,0.000,0.000,0.000,0.000
7160,2564.845,0.000,-1.261,0.000,0.000,0.000,0.000
7161,2565.222,0.000,-1.788,0.000,0.000,0.000,0.000
7162,2565.599,0.000,-1.735,0.000,0.000,0.000,0.000
7163,2565.977,2.317,2.317,0.000,0.000,0.000,0.000
7164,2566.354,0.000,-2.051,0.000,0.000,0.000,0.000
7165,2566.731,0.000,-1.998,0.000,0.000,0.000,0.000
7166,2567.108,1.317,1.317,0.000,0.000,0.000,0.000
7167,2567.485,3.580,3.580,0.000,0.000,0.000,0.000
7168,2567.862,1.791,1.791,0.000,0.000,0.000,0.000
7169,2568.239,4.843,4.843,0.000,0.000,0.000,0.000
7170,2568.616,0.000,-2.051,0.000,0.000,0.000,0.000
7171,2568.993,0.212,0.212,0.000,0.000,0.000,0.000
7172,2569.371,0.000,-0.629,0.000,0.000,0.000,0.000
7173,2569.748,1.949,1.949,0.000,0.000,0.000,0.000
7174,2570.125,0.000,-1.420,0.000,0.000,0.000,0.000
7175,2570.502,2.949,2.949,0.000,0.000,0.000,0.000
7176,2570.879,0.000,-1.209,0.000,0.000,0.000,0.000
7177,2571.256,2.002,2.002,0.000,0.000,0.000,0.000
7178,2571.634,2.002,2.002,0.000,0.000,0.000,0.000
7179,2572.011,0.739,0.739,0.000,0.000,0.000,0.000
7180,2572.388,2.791,2.791,0.000,0.000,0.000,0.000
7181,2572.765,1.686,1.686,0.000,0.000,0.000,0.000
7182,2573.142,2.634,2.634,0.000,0.000,0.000,0.000
7183,2573.519,1.265,1.265,0.000,0.000,0.000,0.000
7184,2573.897,6.475,6.475,0.000,0.000,0.000,0.000
7185,2574.274,2.002,2.002,0.000,0.000,0.000,0.000
7186,2574.651,0.949,0.949,0.000,0.000,0.000,0.000
7187,2575.028,0.265,0.265,0.000,0.000,0.000,0.000
7188,2575.406,2.580,2.580,0.000,0.000,0.000,0.000
7189,2575.783,0.000,-0.366,0.000,0.000,0.000,0.000
7190,2576.160,0.000,-0.472,0.000,0.000,0.000,0.000
7191,2576.537,0.000,-0.420,0.000,0.000,0.000,0.000
7192,2576.914,1.739,1.739,0.000,0.000,0.000,0.000
7193,2577.292,0.000,-2.261,0.000,0.000,0.000,0.000
7194,2577.669,0.423,0.423,0.000,0.000,0.000,0.000
7195,2578.046,0.000,-1.261,0.000,0.000,0.000,0.000
7196,2578.423,4.949,4.949,0.000,0.000,0.000,0.000
7197,2578.801,0.000,-0.420,0.000,0.000,0.000,0.000
7198,2579.178,0.000,-3.892,0.000,0.000,0.000,0.000
7199,2579.555,0.000,-3.209,0.000,0.000,0.000,0.000
7200,2579.933,0.000,-1.577,0.000,0.000,0.000,0.000
7201,2580.310,0.000,-1.103,0.000,0.000,0.000,0.000
7202,2580.687,3.739,3.739,0.000,0.000,0.000,0.000
7203,2581.064,1.580,1.580,0.000,0.000,0.000,0.000
7204,2581.442,0.000,-2.945,0.000,0.000,0.000,0.000
7205,2581.819,0.000,-2.629,0.000,0.000,0.000,0.000
7206,2582.196,5.739,5.739,0.000,0.000,0.000,0.000
7207,2582.574,3.897,3.897,0.000,0.000,0.000,0.000
7208,2582.951,0.000,-0.998,0.000,0.000,0.000,0.000
7209,2583.328,0.000,-1.314,0.000,0.000,0.000,0.000
7210,2583.706,0.000,-1.051,0.000,0.000,0.000,0.000
7211,2584.083,0.000,-4.314,0.000,0.000,0.000,0.000
7212,2584.460,0.000,-0.366,0.000,0.000,0.000,0.000
7213,2584.838,0.000,-2.103,0.000,0.000,0.000,0.000
7214,2585.215,0.000,-2.208,0.000,0.000,0.000,0.000
7215,2585.592,0.000,-0.946,0.000,0.000,0.000,0.000
7216,2585.970,0.319,0.319,0.000,0.000,0.000,0.000
7217,2586.347,0.000,-0.103,0.000,0.000,0.000,0.000
7218,2586.724,2.212,2.212,0.000,0.000,0.000,0.000
7219,2587.102,0.000,-0.155,0.000,0.000,0.000,0.000
7220,2587.479,0.582,0.582,0.000,0.000,0.000,0.000
7221,2587.856,0.000,-1.788,0.000,0.000,0.000,0.000
7222,2588.234,0.000,-1.051,0.000,0.000,0.000,0.000
7223,2588.611,4.212,4.212,0.000,0.000,0.000,0.000
7224,2588.989,0.000,-2.366,0.000,0.000,0.000,0.000
7225,2589.366,0.845,0.845,0.000,0.000,0.000,0.000
7226,2589.743,0.000,-3.629,0.000,0.000,0.000,0.000
7227,2590.121,9.002,9.002,0.000,0.000,0.000,0.000
7228,2590.498,0.000,-0.525,0.000,0.000,0.000,0.000
7229,2590.876,0.000,-3.840,0.000,0.000,0.000,0.000
7230,2591.253,0.000,-3.366,0.000,0.000,0.000,0.000
7231,2591.631,2.475,2.475,0.000,0.000,0.000,0.000
7232,2592.008,1.423,1.423,0.000,0.000,0.000,0.000
7233,2592.385,1.686,1.686,0.000,0.000,0.000,0.000
7234,2592.763,0.000,-1.629,0.000,0.000,0.000,0.000
7235,2593.140,1.475,1.475,0.000,0.000,0.000,0.000
7236,2593.518,3.002,3.002,0.000,0.000,0.000,0.000
7237,2593.895,0.055,0.055,0.000,0.000,0.000,0.000
7238,2594.273,0.000,-1.208,0.000,0.000,0.000,0.000
7239,2594.650,0.000,-5.418,0.000,0.000,0.000,0.000
7240,2595.028,0.000,-1.261,0.000,0.000,0.000,0.000
7241,2595.405,3.949,3.949,0.000,0.000,0.000,0.000
7242,2595.783,0.000,-2.366,0.000,0.000,0.000,0.000
7243,2596.160,0.000,-0.525,0.000,0.000,0.000,0.000
7244,2596.538,0.000,-2.260,0.000,0.000,0.000,0.000
7245,2596.915,2.265,2.265,0.000,0.000,0.000,0.000
7246,2597.293,3.949,3.949,0.000,0.000,0.000,0.000
7247,2597.670,3.897,3.897,0.000,0.000,0.000,0.000
7248,2598.048,0.000,-2.155,0.000,0.000,0.000,0.000
7249,2598.425,0.000,-4.366,0.000,0.000,0.000,0.000
7250,2598.803,0.000,-0.577,0.000,0.000,0.000,0.000
7251,2599.180,4.319,4.319,0.000,0.000,0.000,0.000
7252,2599.558,0.000,-4.314,0.000,0.000,0.000,0.000
7253,2599.935,0.000,-0.103,0.000,0.000,0.000,0.000
7254,2600.313,3.319,3.319,0.000,0.000,0.000,0.000
7255,2600.690,0.371,0.371,0.000,0.000,0.000,0.000
7256,2601.068,0.000,-2.051,0.000,0.000,0.000,0.000
7257,2601.445,4.108,4.108,0.000,0.000,0.000,0.000
7258,2601.823,3.371,3.371,0.000,0.000,0.000,0.000
7259,2602.201,0.000,-4.418,0.000,0.000,0.000,0.000
7260,2602.578,0.000,-2.577,0.000,0.000,0.000,0.000
7261,2602.956,0.000,-3.945,0.000,0.000,0.000,0.000
7262,2603.333,0.000,-5.681,0.000,0.000,0.000,0.000
7263,2603.711,3.686,3.686,0.000,0.000,0.000,0.000
7264,2604.088,0.000,-7.734,0.000,0.000,0.000,0.000
7265,2604.466,0.000,-1.681,0.000,0.000,0.000,0.000
7266,2604.844,0.000,-3.418,0.000,0.000,0.000,0.000
7267,2605.221,0.000,-6.208,0.000,0.000,0.000,0.000
7268,2605.599,0.000,-3.314,0.000,0.000,0.000,0.000
